Store,Day of Week,Date,8 am -12 pm Dispense,12 pm - 4 pm Dispense,4 pm - 8 pm Dispense,10 pm-7 am Pick & Stage
1067,Monday,11/13/2023,1,1,1,0
1068,Wednesday,11/8/2023,0,0,0,2
1068,Thursday,11/9/2023,3,3,1,2
1068,Friday,11/10/2023,3,3,1,0
1068,Saturday,11/11/2023,1,1,1,0
1068,Sunday,11/12/2023,1,1,1,0
1068,Monday,11/13/2023,1,1,1,0
1069,Wednesday,11/8/2023,0,0,0,2
1069,Thursday,11/9/2023,1,1,1,2
1069,Friday,11/10/2023,1,1,1,0
1069,Saturday,11/11/2023,1,1,1,0
1069,Sunday,11/12/2023,1,1,1,0
1069,Monday,11/13/2023,1,1,1,0
1070,Wednesday,11/8/2023,0,0,0,2
1070,Thursday,11/9/2023,3,3,1,2
1070,Friday,11/10/2023,3,3,1,0
1070,Saturday,11/11/2023,1,1,1,0
1070,Sunday,11/12/2023,1,1,1,0
1070,Monday,11/13/2023,1,1,1,0
1071,Wednesday,11/8/2023,0,0,0,3
1071,Thursday,11/9/2023,3,3,1,3
1071,Friday,11/10/2023,1,1,1,0
1071,Saturday,11/11/2023,1,1,1,0
1071,Sunday,11/12/2023,1,1,1,0
1071,Monday,11/13/2023,1,1,1,0
1072,Wednesday,11/8/2023,0,0,0,3
1072,Thursday,11/9/2023,3,3,1,3
1072,Friday,11/10/2023,1,1,1,0
1072,Saturday,11/11/2023,1,1,1,0
1072,Sunday,11/12/2023,1,1,1,0
1072,Monday,11/13/2023,1,1,1,0
1073,Wednesday,11/8/2023,0,0,0,1
1073,Thursday,11/9/2023,1,1,1,1
1073,Friday,11/10/2023,1,1,1,0
1073,Saturday,11/11/2023,1,1,1,0
1073,Sunday,11/12/2023,1,1,1,0
1073,Monday,11/13/2023,1,1,1,0
1074,Wednesday,11/8/2023,0,0,0,4
1074,Thursday,11/9/2023,1,1,1,4
1074,Friday,11/10/2023,1,1,1,0
1074,Saturday,11/11/2023,1,1,1,0
1074,Sunday,11/12/2023,1,1,1,0
1074,Monday,11/13/2023,1,1,1,0
1075,Wednesday,11/8/2023,0,0,0,3
1075,Thursday,11/9/2023,3,3,1,3
1075,Friday,11/10/2023,1,1,1,0
1075,Saturday,11/11/2023,1,1,1,0
1075,Sunday,11/12/2023,1,1,1,0
1075,Monday,11/13/2023,1,1,1,0
1076,Wednesday,11/8/2023,0,0,0,3
1076,Thursday,11/9/2023,4,4,1,3
1076,Friday,11/10/2023,1,1,1,0
1076,Saturday,11/11/2023,1,1,1,0
1076,Sunday,11/12/2023,1,1,1,0
1076,Monday,11/13/2023,1,1,1,0
1077,Wednesday,11/8/2023,0,0,0,2
1077,Thursday,11/9/2023,3,3,1,2
1077,Friday,11/10/2023,1,1,1,0
1077,Saturday,11/11/2023,1,1,1,0
1077,Sunday,11/12/2023,1,1,1,0
1077,Monday,11/13/2023,1,1,1,0
1078,Wednesday,11/8/2023,0,0,0,1
1078,Thursday,11/9/2023,1,1,1,1
1078,Friday,11/10/2023,1,1,1,0
1078,Saturday,11/11/2023,1,1,1,0
1078,Sunday,11/12/2023,1,1,1,0
1078,Monday,11/13/2023,1,1,1,0
1079,Wednesday,11/8/2023,0,0,0,3
1079,Thursday,11/9/2023,3,3,1,3
1079,Friday,11/10/2023,1,1,1,0
1079,Saturday,11/11/2023,1,1,1,0
1079,Sunday,11/12/2023,1,1,1,0
1079,Monday,11/13/2023,1,1,1,0
1080,Wednesday,11/8/2023,0,0,0,3
1080,Thursday,11/9/2023,3,3,1,3
1080,Friday,11/10/2023,1,1,1,0
1080,Saturday,11/11/2023,1,1,1,0
1080,Sunday,11/12/2023,1,1,1,0
1080,Monday,11/13/2023,1,1,1,0
1081,Wednesday,11/8/2023,0,0,0,2
1081,Thursday,11/9/2023,3,3,1,2
1081,Friday,11/10/2023,1,1,1,0
1081,Saturday,11/11/2023,1,1,1,0
1081,Sunday,11/12/2023,1,1,1,0
1081,Monday,11/13/2023,1,1,1,0
1082,Wednesday,11/8/2023,0,0,0,2
1082,Thursday,11/9/2023,3,3,1,2
1082,Friday,11/10/2023,1,1,1,0
1082,Saturday,11/11/2023,1,1,1,0
1082,Sunday,11/12/2023,1,1,1,0
1082,Monday,11/13/2023,1,1,1,0
1083,Wednesday,11/8/2023,0,0,0,3
1083,Thursday,11/9/2023,3,3,1,3
1083,Friday,11/10/2023,1,1,1,0
1083,Saturday,11/11/2023,1,1,1,0
1083,Sunday,11/12/2023,1,1,1,0
1083,Monday,11/13/2023,1,1,1,0
1084,Wednesday,11/8/2023,0,0,0,2
1084,Thursday,11/9/2023,3,3,1,2
1084,Friday,11/10/2023,1,1,1,0
1084,Saturday,11/11/2023,1,1,1,0
1084,Sunday,11/12/2023,1,1,1,0
1084,Monday,11/13/2023,1,1,1,0
1085,Wednesday,11/8/2023,0,0,0,2
1085,Thursday,11/9/2023,3,3,1,2
1085,Friday,11/10/2023,1,1,1,0
1085,Saturday,11/11/2023,1,1,1,0
1085,Sunday,11/12/2023,1,1,1,0
1085,Monday,11/13/2023,1,1,1,0
1086,Wednesday,11/8/2023,0,0,0,4
1086,Thursday,11/9/2023,4,4,1,4
1086,Friday,11/10/2023,1,1,1,0
1086,Saturday,11/11/2023,1,1,1,0
1086,Sunday,11/12/2023,1,1,1,0
1086,Monday,11/13/2023,1,1,1,0
1087,Wednesday,11/8/2023,0,0,0,3
1087,Thursday,11/9/2023,3,3,1,3
1087,Friday,11/10/2023,1,1,1,0
1087,Saturday,11/11/2023,1,1,1,0
1087,Sunday,11/12/2023,1,1,1,0
1087,Monday,11/13/2023,1,1,1,0
1088,Wednesday,11/8/2023,0,0,0,2
1088,Thursday,11/9/2023,3,3,1,2
1088,Friday,11/10/2023,1,1,1,0
1088,Saturday,11/11/2023,1,1,1,0
1088,Sunday,11/12/2023,1,1,1,0
1088,Monday,11/13/2023,1,1,1,0
1089,Wednesday,11/8/2023,0,0,0,2
1089,Thursday,11/9/2023,1,1,1,2
1089,Friday,11/10/2023,1,1,1,0
1089,Saturday,11/11/2023,1,1,1,0
1089,Sunday,11/12/2023,1,1,1,0
1089,Monday,11/13/2023,1,1,1,0
1090,Wednesday,11/8/2023,0,0,0,3
1090,Thursday,11/9/2023,4,4,1,3
1090,Friday,11/10/2023,1,1,1,0
1090,Saturday,11/11/2023,1,1,1,0
1090,Sunday,11/12/2023,1,1,1,0
1090,Monday,11/13/2023,1,1,1,0
1091,Wednesday,11/8/2023,0,0,0,3
1091,Thursday,11/9/2023,1,1,1,3
1091,Friday,11/10/2023,1,1,1,0
1091,Saturday,11/11/2023,1,1,1,0
1091,Sunday,11/12/2023,1,1,1,0
1091,Monday,11/13/2023,1,1,1,0
1093,Wednesday,11/8/2023,0,0,0,2
1093,Thursday,11/9/2023,3,3,1,2
1093,Friday,11/10/2023,1,1,1,0
1093,Saturday,11/11/2023,1,1,1,0
1093,Sunday,11/12/2023,1,1,1,0
1093,Monday,11/13/2023,1,1,1,0
1094,Wednesday,11/8/2023,0,0,0,3
1094,Thursday,11/9/2023,3,3,1,3
1094,Friday,11/10/2023,1,1,1,0
1094,Saturday,11/11/2023,1,1,1,0
1094,Sunday,11/12/2023,1,1,1,0
1094,Monday,11/13/2023,1,1,1,0
1095,Wednesday,11/8/2023,0,0,0,1
1095,Thursday,11/9/2023,1,1,1,1
1095,Friday,11/10/2023,1,1,1,0
1095,Saturday,11/11/2023,1,1,1,0
1095,Sunday,11/12/2023,1,1,1,0
1095,Monday,11/13/2023,1,1,1,0
1096,Wednesday,11/8/2023,0,0,0,2
1096,Thursday,11/9/2023,3,3,1,2
1096,Friday,11/10/2023,1,1,1,0
1096,Saturday,11/11/2023,1,1,1,0
1096,Sunday,11/12/2023,1,1,1,0
1096,Monday,11/13/2023,1,1,1,0
1097,Wednesday,11/8/2023,0,0,0,3
1097,Thursday,11/9/2023,3,3,1,3
1097,Friday,11/10/2023,1,1,1,0
1097,Saturday,11/11/2023,1,1,1,0
1097,Sunday,11/12/2023,1,1,1,0
1097,Monday,11/13/2023,1,1,1,0
1098,Wednesday,11/8/2023,0,0,0,2
1098,Thursday,11/9/2023,3,3,1,2
1098,Friday,11/10/2023,3,3,1,0
1098,Saturday,11/11/2023,1,1,1,0
1098,Sunday,11/12/2023,1,1,1,0
1098,Monday,11/13/2023,1,1,1,0
1099,Wednesday,11/8/2023,0,0,0,2
1099,Thursday,11/9/2023,3,3,1,2
1099,Friday,11/10/2023,1,1,1,0
1099,Saturday,11/11/2023,1,1,1,0
1099,Sunday,11/12/2023,1,1,1,0
1099,Monday,11/13/2023,1,1,1,0
1100,Wednesday,11/8/2023,0,0,0,2
1100,Thursday,11/9/2023,1,1,1,2
1100,Friday,11/10/2023,1,1,1,0
1100,Saturday,11/11/2023,1,1,1,0
1100,Sunday,11/12/2023,1,1,1,0
1100,Monday,11/13/2023,1,1,1,0
1101,Wednesday,11/8/2023,0,0,0,3
1101,Thursday,11/9/2023,1,1,1,3
1101,Friday,11/10/2023,1,1,1,0
1101,Saturday,11/11/2023,1,1,1,0
1101,Sunday,11/12/2023,1,1,1,0
1101,Monday,11/13/2023,1,1,1,0
1102,Wednesday,11/8/2023,0,0,0,3
1102,Thursday,11/9/2023,3,3,1,3
1102,Friday,11/10/2023,1,1,1,0
1102,Saturday,11/11/2023,1,1,1,0
1102,Sunday,11/12/2023,1,1,1,0
1102,Monday,11/13/2023,1,1,1,0
1103,Wednesday,11/8/2023,0,0,0,3
1103,Thursday,11/9/2023,3,3,1,3
1103,Friday,11/10/2023,1,1,1,0
1103,Saturday,11/11/2023,1,1,1,0
1103,Sunday,11/12/2023,1,1,1,0
1103,Monday,11/13/2023,1,1,1,0
1104,Wednesday,11/8/2023,0,0,0,3
1104,Thursday,11/9/2023,3,3,1,3
1104,Friday,11/10/2023,1,1,1,0
1104,Saturday,11/11/2023,1,1,1,0
1104,Sunday,11/12/2023,1,1,1,0
1104,Monday,11/13/2023,1,1,1,0
1105,Wednesday,11/8/2023,0,0,0,3
1105,Thursday,11/9/2023,3,3,1,3
1105,Friday,11/10/2023,1,1,1,0
1105,Saturday,11/11/2023,1,1,1,0
1105,Sunday,11/12/2023,1,1,1,0
1105,Monday,11/13/2023,1,1,1,0
1106,Wednesday,11/8/2023,0,0,0,2
1106,Thursday,11/9/2023,3,3,1,2
1106,Friday,11/10/2023,3,3,1,0
1106,Saturday,11/11/2023,1,1,1,0
1106,Sunday,11/12/2023,1,1,1,0
1106,Monday,11/13/2023,1,1,1,0
1107,Wednesday,11/8/2023,0,0,0,2
1107,Thursday,11/9/2023,1,1,1,2
1107,Friday,11/10/2023,1,1,1,0
1107,Saturday,11/11/2023,1,1,1,0
1107,Sunday,11/12/2023,1,1,1,0
1107,Monday,11/13/2023,1,1,1,0
1108,Wednesday,11/8/2023,0,0,0,2
1108,Thursday,11/9/2023,1,1,1,2
1108,Friday,11/10/2023,1,1,1,0
1108,Saturday,11/11/2023,1,1,1,0
1108,Sunday,11/12/2023,1,1,1,0
1108,Monday,11/13/2023,1,1,1,0
1109,Wednesday,11/8/2023,0,0,0,1
1109,Thursday,11/9/2023,1,1,1,1
1109,Friday,11/10/2023,1,1,1,0
1109,Saturday,11/11/2023,1,1,1,0
1109,Sunday,11/12/2023,1,1,1,0
1109,Monday,11/13/2023,1,1,1,0
1110,Wednesday,11/8/2023,0,0,0,2
1110,Thursday,11/9/2023,1,1,1,2
1110,Friday,11/10/2023,1,1,1,0
1110,Saturday,11/11/2023,1,1,1,0
1110,Sunday,11/12/2023,1,1,1,0
1110,Monday,11/13/2023,1,1,1,0
1111,Wednesday,11/8/2023,0,0,0,2
1111,Thursday,11/9/2023,3,3,1,2
1111,Friday,11/10/2023,1,1,1,0
1111,Saturday,11/11/2023,1,1,1,0
1111,Sunday,11/12/2023,1,1,1,0
1111,Monday,11/13/2023,1,1,1,0
1112,Wednesday,11/8/2023,0,0,0,3
1112,Thursday,11/9/2023,1,1,1,3
1112,Friday,11/10/2023,1,1,1,0
1112,Saturday,11/11/2023,1,1,1,0
1112,Sunday,11/12/2023,1,1,1,0
1112,Monday,11/13/2023,1,1,1,0
1113,Wednesday,11/8/2023,0,0,0,5
1113,Thursday,11/9/2023,4,4,1,5
1113,Friday,11/10/2023,3,3,1,0
1113,Saturday,11/11/2023,1,1,1,0
1113,Sunday,11/12/2023,1,1,1,0
1113,Monday,11/13/2023,1,1,1,0
1114,Wednesday,11/8/2023,0,0,0,1
1114,Thursday,11/9/2023,1,1,1,1
1114,Friday,11/10/2023,1,1,1,0
1114,Saturday,11/11/2023,1,1,1,0
1114,Sunday,11/12/2023,1,1,1,0
1114,Monday,11/13/2023,1,1,1,0
1115,Wednesday,11/8/2023,0,0,0,2
1115,Thursday,11/9/2023,1,1,1,2
1115,Friday,11/10/2023,1,1,1,0
1115,Saturday,11/11/2023,1,1,1,0
1115,Sunday,11/12/2023,1,1,1,0
1115,Monday,11/13/2023,1,1,1,0
1116,Wednesday,11/8/2023,0,0,0,3
1116,Thursday,11/9/2023,1,1,1,3
1116,Friday,11/10/2023,1,1,1,0
1116,Saturday,11/11/2023,1,1,1,0
1116,Sunday,11/12/2023,1,1,1,0
1116,Monday,11/13/2023,1,1,1,0
1117,Wednesday,11/8/2023,0,0,0,2
1117,Thursday,11/9/2023,3,3,1,2
1117,Friday,11/10/2023,1,1,1,0
1117,Saturday,11/11/2023,1,1,1,0
1117,Sunday,11/12/2023,1,1,1,0
1117,Monday,11/13/2023,1,1,1,0
1118,Wednesday,11/8/2023,0,0,0,3
1118,Thursday,11/9/2023,3,3,1,3
1118,Friday,11/10/2023,1,1,1,0
1118,Saturday,11/11/2023,1,1,1,0
1118,Sunday,11/12/2023,1,1,1,0
1118,Monday,11/13/2023,1,1,1,0
1119,Wednesday,11/8/2023,0,0,0,1
1119,Thursday,11/9/2023,3,3,1,1
1119,Friday,11/10/2023,1,1,1,0
1119,Saturday,11/11/2023,1,1,1,0
1119,Sunday,11/12/2023,1,1,1,0
1119,Monday,11/13/2023,1,1,1,0
1120,Wednesday,11/8/2023,0,0,0,3
1120,Thursday,11/9/2023,3,3,1,3
1120,Friday,11/10/2023,1,1,1,0
1120,Saturday,11/11/2023,1,1,1,0
1120,Sunday,11/12/2023,1,1,1,0
1120,Monday,11/13/2023,1,1,1,0
1121,Wednesday,11/8/2023,0,0,0,3
1121,Thursday,11/9/2023,3,3,1,3
1121,Friday,11/10/2023,1,1,1,0
1121,Saturday,11/11/2023,1,1,1,0
1121,Sunday,11/12/2023,1,1,1,0
1121,Monday,11/13/2023,1,1,1,0
1122,Wednesday,11/8/2023,0,0,0,3
1122,Thursday,11/9/2023,3,3,1,3
1122,Friday,11/10/2023,3,3,1,0
1122,Saturday,11/11/2023,1,1,1,0
1122,Sunday,11/12/2023,1,1,1,0
1122,Monday,11/13/2023,1,1,1,0
1123,Wednesday,11/8/2023,0,0,0,4
1123,Thursday,11/9/2023,4,4,1,4
1123,Friday,11/10/2023,1,1,1,0
1123,Saturday,11/11/2023,1,1,1,0
1123,Sunday,11/12/2023,1,1,1,0
1123,Monday,11/13/2023,1,1,1,0
1124,Wednesday,11/8/2023,0,0,0,2
1124,Thursday,11/9/2023,3,3,1,2
1124,Friday,11/10/2023,1,1,1,0
1124,Saturday,11/11/2023,1,1,1,0
1124,Sunday,11/12/2023,1,1,1,0
1124,Monday,11/13/2023,1,1,1,0
1125,Wednesday,11/8/2023,0,0,0,3
1125,Thursday,11/9/2023,3,3,1,3
1125,Friday,11/10/2023,1,1,1,0
1125,Saturday,11/11/2023,1,1,1,0
1125,Sunday,11/12/2023,1,1,1,0
1125,Monday,11/13/2023,1,1,1,0
1126,Wednesday,11/8/2023,0,0,0,2
1126,Thursday,11/9/2023,3,3,1,2
1126,Friday,11/10/2023,1,1,1,0
1126,Saturday,11/11/2023,1,1,1,0
1126,Sunday,11/12/2023,1,1,1,0
1126,Monday,11/13/2023,1,1,1,0
1128,Wednesday,11/8/2023,0,0,0,2
1128,Thursday,11/9/2023,1,1,1,2
1128,Friday,11/10/2023,1,1,1,0
1128,Saturday,11/11/2023,1,1,1,0
1128,Sunday,11/12/2023,1,1,1,0
1128,Monday,11/13/2023,1,1,1,0
1129,Wednesday,11/8/2023,0,0,0,3
1129,Thursday,11/9/2023,3,3,1,3
1129,Friday,11/10/2023,1,1,1,0
1129,Saturday,11/11/2023,1,1,1,0
1129,Sunday,11/12/2023,1,1,1,0
1129,Monday,11/13/2023,1,1,1,0
1130,Wednesday,11/8/2023,0,0,0,3
1130,Thursday,11/9/2023,3,3,1,3
1130,Friday,11/10/2023,3,3,1,0
1130,Saturday,11/11/2023,1,1,1,0
1130,Sunday,11/12/2023,1,1,1,0
1130,Monday,11/13/2023,1,1,1,0
1131,Wednesday,11/8/2023,0,0,0,2
1131,Thursday,11/9/2023,3,3,1,2
1131,Friday,11/10/2023,1,1,1,0
1131,Saturday,11/11/2023,1,1,1,0
1131,Sunday,11/12/2023,1,1,1,0
1131,Monday,11/13/2023,1,1,1,0
1132,Wednesday,11/8/2023,0,0,0,3
1132,Thursday,11/9/2023,3,3,1,3
1132,Friday,11/10/2023,1,1,1,0
1132,Saturday,11/11/2023,1,1,1,0
1132,Sunday,11/12/2023,1,1,1,0
1132,Monday,11/13/2023,1,1,1,0
1133,Wednesday,11/8/2023,0,0,0,3
1133,Thursday,11/9/2023,3,3,1,3
1133,Friday,11/10/2023,3,3,1,0
1133,Saturday,11/11/2023,1,1,1,0
1133,Sunday,11/12/2023,1,1,1,0
1133,Monday,11/13/2023,1,1,1,0
1134,Wednesday,11/8/2023,0,0,0,2
1134,Thursday,11/9/2023,3,3,1,2
1134,Friday,11/10/2023,1,1,1,0
1134,Saturday,11/11/2023,1,1,1,0
1134,Sunday,11/12/2023,1,1,1,0
1134,Monday,11/13/2023,1,1,1,0
1135,Wednesday,11/8/2023,0,0,0,2
1135,Thursday,11/9/2023,3,3,1,2
1135,Friday,11/10/2023,1,1,1,0
1135,Saturday,11/11/2023,1,1,1,0
1135,Sunday,11/12/2023,1,1,1,0
1135,Monday,11/13/2023,1,1,1,0
1136,Wednesday,11/8/2023,0,0,0,2
1136,Thursday,11/9/2023,3,3,1,2
1136,Friday,11/10/2023,1,1,1,0
1136,Saturday,11/11/2023,1,1,1,0
1136,Sunday,11/12/2023,1,1,1,0
1136,Monday,11/13/2023,1,1,1,0
1137,Wednesday,11/8/2023,0,0,0,3
1137,Thursday,11/9/2023,3,3,1,3
1137,Friday,11/10/2023,1,1,1,0
1137,Saturday,11/11/2023,1,1,1,0
1137,Sunday,11/12/2023,1,1,1,0
1137,Monday,11/13/2023,1,1,1,0
1138,Wednesday,11/8/2023,0,0,0,2
1138,Thursday,11/9/2023,3,3,1,2
1138,Friday,11/10/2023,1,1,1,0
1138,Saturday,11/11/2023,1,1,1,0
1138,Sunday,11/12/2023,1,1,1,0
1138,Monday,11/13/2023,1,1,1,0
1139,Wednesday,11/8/2023,0,0,0,3
1139,Thursday,11/9/2023,1,1,1,3
1139,Friday,11/10/2023,2,2,2,0
1139,Saturday,11/11/2023,2,2,2,0
1139,Sunday,11/12/2023,1,1,1,0
1139,Monday,11/13/2023,1,1,1,0
1140,Wednesday,11/8/2023,0,0,0,3
1140,Thursday,11/9/2023,3,3,1,3
1140,Friday,11/10/2023,3,3,1,0
1140,Saturday,11/11/2023,1,1,1,0
1140,Sunday,11/12/2023,1,1,1,0
1140,Monday,11/13/2023,1,1,1,0
1141,Wednesday,11/8/2023,0,0,0,3
1141,Thursday,11/9/2023,3,3,1,3
1141,Friday,11/10/2023,1,1,1,0
1141,Saturday,11/11/2023,1,1,1,0
1141,Sunday,11/12/2023,1,1,1,0
1141,Monday,11/13/2023,1,1,1,0
1142,Wednesday,11/8/2023,0,0,0,3
1142,Thursday,11/9/2023,3,3,1,3
1142,Friday,11/10/2023,3,3,1,0
1142,Saturday,11/11/2023,1,1,1,0
1142,Sunday,11/12/2023,1,1,1,0
1142,Monday,11/13/2023,1,1,1,0
1143,Wednesday,11/8/2023,0,0,0,2
1143,Thursday,11/9/2023,1,1,1,2
1143,Friday,11/10/2023,1,1,1,0
1143,Saturday,11/11/2023,1,1,1,0
1143,Sunday,11/12/2023,1,1,1,0
1143,Monday,11/13/2023,1,1,1,0
1144,Wednesday,11/8/2023,0,0,0,2
1144,Thursday,11/9/2023,3,3,1,2
1144,Friday,11/10/2023,1,1,1,0
1144,Saturday,11/11/2023,1,1,1,0
1144,Sunday,11/12/2023,1,1,1,0
1144,Monday,11/13/2023,1,1,1,0
1146,Wednesday,11/8/2023,0,0,0,3
1146,Thursday,11/9/2023,3,3,1,3
1146,Friday,11/10/2023,1,1,1,0
1146,Saturday,11/11/2023,1,1,1,0
1146,Sunday,11/12/2023,1,1,1,0
1146,Monday,11/13/2023,1,1,1,0
1147,Wednesday,11/8/2023,0,0,0,1
1147,Thursday,11/9/2023,3,3,1,1
1147,Friday,11/10/2023,1,1,1,0
1147,Saturday,11/11/2023,1,1,1,0
1147,Sunday,11/12/2023,1,1,1,0
1147,Monday,11/13/2023,1,1,1,0
1148,Wednesday,11/8/2023,0,0,0,3
1148,Thursday,11/9/2023,3,3,1,3
1148,Friday,11/10/2023,1,1,1,0
1148,Saturday,11/11/2023,1,1,1,0
1148,Sunday,11/12/2023,1,1,1,0
1148,Monday,11/13/2023,1,1,1,0
1149,Wednesday,11/8/2023,0,0,0,3
1149,Thursday,11/9/2023,3,3,1,3
1149,Friday,11/10/2023,3,3,1,0
1149,Saturday,11/11/2023,1,1,1,0
1149,Sunday,11/12/2023,1,1,1,0
1149,Monday,11/13/2023,1,1,1,0
1150,Wednesday,11/8/2023,0,0,0,3
1150,Thursday,11/9/2023,3,3,1,3
1150,Friday,11/10/2023,1,1,1,0
1150,Saturday,11/11/2023,1,1,1,0
1150,Sunday,11/12/2023,1,1,1,0
1150,Monday,11/13/2023,1,1,1,0
1151,Wednesday,11/8/2023,0,0,0,2
1151,Thursday,11/9/2023,3,3,1,2
1151,Friday,11/10/2023,1,1,1,0
1151,Saturday,11/11/2023,1,1,1,0
1151,Sunday,11/12/2023,1,1,1,0
1151,Monday,11/13/2023,1,1,1,0
1152,Wednesday,11/8/2023,0,0,0,2
1152,Thursday,11/9/2023,1,1,1,2
1152,Friday,11/10/2023,1,1,1,0
1152,Saturday,11/11/2023,1,1,1,0
1152,Sunday,11/12/2023,1,1,1,0
1152,Monday,11/13/2023,1,1,1,0
1153,Wednesday,11/8/2023,0,0,0,3
1153,Thursday,11/9/2023,3,3,1,3
1153,Friday,11/10/2023,1,1,1,0
1153,Saturday,11/11/2023,1,1,1,0
1153,Sunday,11/12/2023,1,1,1,0
1153,Monday,11/13/2023,1,1,1,0
1154,Wednesday,11/8/2023,0,0,0,2
1154,Thursday,11/9/2023,3,3,1,2
1154,Friday,11/10/2023,1,1,1,0
1154,Saturday,11/11/2023,1,1,1,0
1154,Sunday,11/12/2023,1,1,1,0
1154,Monday,11/13/2023,1,1,1,0
1155,Wednesday,11/8/2023,0,0,0,4
1155,Thursday,11/9/2023,3,3,1,4
1155,Friday,11/10/2023,3,3,1,0
1155,Saturday,11/11/2023,1,1,1,0
1155,Sunday,11/12/2023,1,1,1,0
1155,Monday,11/13/2023,1,1,1,0
1156,Wednesday,11/8/2023,0,0,0,3
1156,Thursday,11/9/2023,3,3,1,3
1156,Friday,11/10/2023,1,1,1,0
1156,Saturday,11/11/2023,1,1,1,0
1156,Sunday,11/12/2023,1,1,1,0
1156,Monday,11/13/2023,1,1,1,0
1157,Wednesday,11/8/2023,0,0,0,2
1157,Thursday,11/9/2023,3,3,1,2
1157,Friday,11/10/2023,3,3,1,0
1157,Saturday,11/11/2023,1,1,1,0
1157,Sunday,11/12/2023,1,1,1,0
1157,Monday,11/13/2023,1,1,1,0
1158,Wednesday,11/8/2023,0,0,0,2
1158,Thursday,11/9/2023,3,3,1,2
1158,Friday,11/10/2023,1,1,1,0
1158,Saturday,11/11/2023,1,1,1,0
1158,Sunday,11/12/2023,1,1,1,0
1158,Monday,11/13/2023,1,1,1,0
1159,Wednesday,11/8/2023,0,0,0,2
1159,Thursday,11/9/2023,3,3,1,2
1159,Friday,11/10/2023,1,1,1,0
1159,Saturday,11/11/2023,1,1,1,0
1159,Sunday,11/12/2023,1,1,1,0
1159,Monday,11/13/2023,1,1,1,0
1160,Wednesday,11/8/2023,0,0,0,3
1160,Thursday,11/9/2023,3,3,1,3
1160,Friday,11/10/2023,1,1,1,0
1160,Saturday,11/11/2023,1,1,1,0
1160,Sunday,11/12/2023,1,1,1,0
1160,Monday,11/13/2023,1,1,1,0
1161,Wednesday,11/8/2023,0,0,0,3
1161,Thursday,11/9/2023,3,3,1,3
1161,Friday,11/10/2023,1,1,1,0
1161,Saturday,11/11/2023,1,1,1,0
1161,Sunday,11/12/2023,1,1,1,0
1161,Monday,11/13/2023,1,1,1,0
1162,Wednesday,11/8/2023,0,0,0,2
1162,Thursday,11/9/2023,3,3,1,2
1162,Friday,11/10/2023,3,3,1,0
1162,Saturday,11/11/2023,1,1,1,0
1162,Sunday,11/12/2023,1,1,1,0
1162,Monday,11/13/2023,1,1,1,0
1163,Wednesday,11/8/2023,0,0,0,2
1163,Thursday,11/9/2023,3,3,1,2
1163,Friday,11/10/2023,1,1,1,0
1163,Saturday,11/11/2023,1,1,1,0
1163,Sunday,11/12/2023,1,1,1,0
1163,Monday,11/13/2023,1,1,1,0
1164,Wednesday,11/8/2023,0,0,0,3
1164,Thursday,11/9/2023,3,3,1,3
1164,Friday,11/10/2023,1,1,1,0
1164,Saturday,11/11/2023,1,1,1,0
1164,Sunday,11/12/2023,1,1,1,0
1164,Monday,11/13/2023,1,1,1,0
1165,Wednesday,11/8/2023,0,0,0,3
1165,Thursday,11/9/2023,3,3,1,3
1165,Friday,11/10/2023,1,1,1,0
1165,Saturday,11/11/2023,1,1,1,0
1165,Sunday,11/12/2023,1,1,1,0
1165,Monday,11/13/2023,1,1,1,0
1166,Wednesday,11/8/2023,0,0,0,1
1166,Thursday,11/9/2023,1,1,1,1
1166,Friday,11/10/2023,1,1,1,0
1166,Saturday,11/11/2023,1,1,1,0
1166,Sunday,11/12/2023,1,1,1,0
1166,Monday,11/13/2023,1,1,1,0
1167,Wednesday,11/8/2023,0,0,0,3
1167,Thursday,11/9/2023,3,3,1,3
1167,Friday,11/10/2023,3,3,1,0
1167,Saturday,11/11/2023,1,1,1,0
1167,Sunday,11/12/2023,1,1,1,0
1167,Monday,11/13/2023,1,1,1,0
1168,Wednesday,11/8/2023,0,0,0,2
1168,Thursday,11/9/2023,1,1,1,2
1168,Friday,11/10/2023,1,1,1,0
1168,Saturday,11/11/2023,1,1,1,0
1168,Sunday,11/12/2023,1,1,1,0
1168,Monday,11/13/2023,1,1,1,0
1169,Wednesday,11/8/2023,0,0,0,2
1169,Thursday,11/9/2023,1,1,1,2
1169,Friday,11/10/2023,1,1,1,0
1169,Saturday,11/11/2023,1,1,1,0
1169,Sunday,11/12/2023,1,1,1,0
1169,Monday,11/13/2023,1,1,1,0
1170,Wednesday,11/8/2023,0,0,0,2
1170,Thursday,11/9/2023,3,3,1,2
1170,Friday,11/10/2023,1,1,1,0
1170,Saturday,11/11/2023,1,1,1,0
1170,Sunday,11/12/2023,1,1,1,0
1170,Monday,11/13/2023,1,1,1,0
1171,Wednesday,11/8/2023,0,0,0,2
1171,Thursday,11/9/2023,3,3,1,2
1171,Friday,11/10/2023,1,1,1,0
1171,Saturday,11/11/2023,1,1,1,0
1171,Sunday,11/12/2023,1,1,1,0
1171,Monday,11/13/2023,1,1,1,0
1172,Wednesday,11/8/2023,0,0,0,2
1172,Thursday,11/9/2023,3,3,1,2
1172,Friday,11/10/2023,1,1,1,0
