Store,Market,Region,Actual Install Scheduled Date
3513,423,52,7/22/2025
365,140,11,7/22/2025
3078,175,17,7/22/2025
3562,577,17,7/22/2025
4554,82,7,7/22/2025
5091,67,6,7/22/2025
1316,439,53,7/22/2025
1185,83,7,7/22/2025
2777,368,46,7/22/2025
2739,14,14,7/22/2025
434,5,12,7/22/2025
167,327,42,7/22/2025
1646,372,46,7/22/2025
4203,365,58,7/22/2025
2956,266,25,7/22/2025
3210,275,25,7/22/2025
1026,580,41,7/22/2025
664,406,47,7/22/2025
4611,362,40,7/22/2025
1197,301,26,7/22/2025
4564,299,26,7/22/2025
2063,208,20,7/22/2025
2124,223,21,7/22/2025
677,146,11,7/22/2025
1466,122,12,7/22/2025
4223,123,12,7/22/2025
202,51,5,7/22/2025
915,62,6,7/22/2025
2511,582,54,7/22/2025
3772,311,20,7/22/2025
4697,315,75,7/22/2025
5253,289,75,7/22/2025
2187,473,60,7/22/2025
1823,234,22,7/22/2025
2059,231,76,7/22/2025
2263,167,22,7/22/2025
1212,1,14,7/22/2025
5272,472,60,7/22/2025
1623,226,17,7/22/2025
757,77,7,7/22/2025
1378,247,21,7/22/2025
1425,247,21,7/22/2025
1576,238,19,7/22/2025
287,11,11,7/22/2025
2255,232,22,7/22/2025
643,37,4,7/22/2025
7243,300,4,7/22/2025
1274,441,53,7/22/2025
2654,257,41,7/22/2025
2188,469,60,7/22/2025
5845,15,14,7/23/2025
3858,108,9,7/23/2025
458,78,6,7/23/2025
1598,370,46,7/23/2025
91,329,11,7/23/2025
1468,136,11,7/23/2025
318,325,42,7/23/2025
538,93,3,7/23/2025
1087,107,9,7/23/2025
5772,95,3,7/23/2025
526,242,41,7/23/2025
694,254,41,7/23/2025
1234,257,41,7/23/2025
1505,258,20,7/23/2025
5992,423,52,7/23/2025
239,138,11,7/23/2025
2825,175,17,7/23/2025
5752,577,17,7/23/2025
2991,82,7,7/23/2025
1453,440,53,7/23/2025
4471,381,47,7/23/2025
375,5,12,7/23/2025
1174,14,14,7/23/2025
530,327,42,7/23/2025
1364,365,58,7/23/2025
3833,373,46,7/23/2025
5190,370,46,7/23/2025
1256,266,25,7/23/2025
1602,275,25,7/23/2025
7087,243,41,7/23/2025
770,406,47,7/23/2025
4475,362,40,7/23/2025
1236,302,26,7/23/2025
1379,301,26,7/23/2025
1463,223,21,7/23/2025
2211,208,20,7/23/2025
583,121,12,7/23/2025
675,146,11,7/23/2025
206,52,5,7/23/2025
546,62,6,7/23/2025
4689,582,54,7/23/2025
1302,311,20,7/23/2025
2565,315,75,7/23/2025
3831,288,75,7/23/2025
3754,473,60,7/23/2025
2519,233,22,7/23/2025
3228,231,76,7/23/2025
4687,167,22,7/23/2025
465,77,7,7/23/2025
2723,2,14,7/23/2025
5273,472,60,7/23/2025
2015,292,76,7/23/2025
5320,298,26,7/23/2025
1618,238,19,7/23/2025
1639,247,21,7/23/2025
1647,248,21,7/23/2025
2662,317,20,7/23/2025
2287,229,20,7/23/2025
1305,441,53,7/23/2025
2071,469,60,7/23/2025
85,324,42,7/23/2025
5326,93,3,7/24/2025
344,65,6,7/24/2025
146,46,13,7/24/2025
336,325,42,7/24/2025
3778,381,47,7/24/2025
767,101,3,7/24/2025
1029,95,3,7/24/2025
3348,107,9,7/24/2025
257,254,41,7/24/2025
1190,257,41,7/24/2025
7290,242,41,7/24/2025
5977,423,52,7/24/2025
305,138,11,7/24/2025
2633,175,17,7/24/2025
3292,176,17,7/24/2025
4163,82,7,7/24/2025
5287,68,13,7/24/2025
2271,440,53,7/24/2025
2760,14,14,7/24/2025
5197,5,12,7/24/2025
171,327,42,7/24/2025
2112,372,46,7/24/2025
4543,365,58,7/24/2025
5428,372,46,7/24/2025
343,275,25,7/24/2025
4529,266,25,7/24/2025
2563,580,41,7/24/2025
799,406,47,7/24/2025
1187,410,44,7/24/2025
3701,302,26,7/24/2025
5851,301,26,7/24/2025
1503,223,21,7/24/2025
2910,208,20,7/24/2025
107,146,11,7/24/2025
1467,121,12,7/24/2025
427,47,44,7/24/2025
437,84,6,7/24/2025
4696,582,54,7/24/2025
3480,311,20,7/24/2025
4636,314,75,7/24/2025
5488,289,75,7/24/2025
3838,227,20,7/24/2025
5131,170,22,7/24/2025
5888,234,22,7/24/2025
524,84,6,7/24/2025
2762,312,75,7/24/2025
3794,514,60,7/24/2025
5969,292,76,7/24/2025
1934,314,75,7/24/2025
1180,243,41,7/24/2025
1419,248,21,7/24/2025
1547,246,21,7/24/2025
2496,124,12,7/24/2025
1885,229,20,7/24/2025
2528,232,22,7/24/2025
5932,109,9,7/27/2025
4298,59,6,7/27/2025
1436,107,9,7/27/2025
4664,37,4,7/27/2025
1170,256,41,7/27/2025
962,389,54,7/27/2025
929,107,9,7/27/2025
967,104,3,7/27/2025
1182,94,3,7/27/2025
719,257,41,7/27/2025
3363,254,41,7/27/2025
1786,423,52,7/27/2025
1074,136,11,7/27/2025
2518,178,22,7/27/2025
2261,161,17,7/27/2025
1303,81,7,7/27/2025
1837,59,6,7/27/2025
2545,196,53,7/27/2025
3805,391,54,7/27/2025
5343,291,75,7/27/2025
715,11,11,7/27/2025
1100,137,11,7/27/2025
4330,13,14,7/27/2025
3799,371,46,7/27/2025
2270,375,46,7/27/2025
833,271,41,7/27/2025
1998,267,25,7/27/2025
5403,273,25,7/27/2025
877,309,26,7/27/2025
5346,296,26,7/27/2025
5203,217,21,7/27/2025
632,36,4,7/27/2025
3367,36,4,7/27/2025
94,145,11,7/27/2025
264,149,12,7/27/2025
420,349,44,7/27/2025
462,61,6,7/27/2025
5270,582,54,7/27/2025
4378,285,22,7/27/2025
5462,476,60,7/27/2025
2780,399,56,7/27/2025
1887,232,22,7/27/2025
3564,170,22,7/27/2025
4644,227,20,7/27/2025
301,3,14,7/27/2025
1243,312,75,7/27/2025
746,76,5,7/27/2025
249,503,13,7/27/2025
2450,471,60,7/27/2025
2596,471,60,7/27/2025
1652,312,75,7/27/2025
5922,289,75,7/27/2025
3503,308,26,7/27/2025
902,251,41,7/27/2025
922,243,41,7/27/2025
1294,247,21,7/27/2025
2705,314,75,7/27/2025
1344,315,75,7/27/2025
2752,585,54,7/27/2025
197,278,25,7/27/2025
216,271,41,7/27/2025
233,271,41,7/27/2025
1172,98,3,7/28/2025
921,388,54,7/28/2025
519,260,41,7/28/2025
579,94,3,7/28/2025
4260,107,9,7/28/2025
5266,104,3,7/28/2025
760,256,41,7/28/2025
1210,260,41,7/28/2025
5089,423,52,7/28/2025
699,136,11,7/28/2025
1796,184,16,7/28/2025
2497,174,17,7/28/2025
5281,175,17,7/28/2025
3585,68,13,7/28/2025
5480,83,7,7/28/2025
5090,440,53,7/28/2025
2520,291,75,7/28/2025
5123,391,54,7/28/2025
3261,475,60,7/28/2025
362,11,11,7/28/2025
425,11,11,7/28/2025
2306,11,11,7/28/2025
1334,372,46,7/28/2025
454,272,25,7/28/2025
1734,273,25,7/28/2025
5617,267,25,7/28/2025
4250,297,26,7/28/2025
5747,306,26,7/28/2025
826,375,46,7/28/2025
3641,223,21,7/28/2025
1359,36,4,7/28/2025
4384,36,4,7/28/2025
64,146,11,7/28/2025
3137,149,12,7/28/2025
414,349,44,7/28/2025
527,61,6,7/28/2025
1768,582,54,7/28/2025
1631,288,75,7/28/2025
2508,399,56,7/28/2025
2185,232,22,7/28/2025
4643,229,20,7/28/2025
5649,170,22,7/28/2025
2929,310,4,7/28/2025
3216,289,75,7/28/2025
285,503,13,7/28/2025
381,81,7,7/28/2025
3053,471,60,7/28/2025
3757,471,60,7/28/2025
3801,471,60,7/28/2025
5489,310,4,7/28/2025
1126,506,7,7/28/2025
1476,243,41,7/28/2025
1629,251,41,7/28/2025
1667,247,21,7/28/2025
1399,314,75,7/28/2025
1811,289,75,7/28/2025
1345,314,75,7/28/2025
2561,228,76,7/28/2025
2892,376,54,7/28/2025
252,271,41,7/28/2025
3217,473,60,7/29/2025
1085,104,3,7/29/2025
3527,107,9,7/29/2025
4444,98,3,7/29/2025
1165,256,41,7/29/2025
2628,260,41,7/29/2025
1472,423,52,7/29/2025
303,4,11,7/29/2025
5201,175,17,7/29/2025
3213,68,13,7/29/2025
5479,83,7,7/29/2025
2509,439,53,7/29/2025
1930,184,16,7/29/2025
3018,389,54,7/29/2025
1833,291,75,7/29/2025
2241,475,60,7/29/2025
423,13,14,7/29/2025
731,11,11,7/29/2025
1052,11,11,7/29/2025
1149,367,46,7/29/2025
2782,400,56,7/29/2025
224,272,25,7/29/2025
1093,273,25,7/29/2025
5402,267,25,7/29/2025
2908,309,26,7/29/2025
4484,297,26,7/29/2025
3428,375,46,7/29/2025
2429,223,21,7/29/2025
1037,33,4,7/29/2025
1146,36,4,7/29/2025
466,147,11,7/29/2025
1115,147,11,7/29/2025
271,349,44,7/29/2025
808,61,6,7/29/2025
5167,582,54,7/29/2025
4623,288,75,7/29/2025
1770,229,20,7/29/2025
2096,170,22,7/29/2025
3412,232,22,7/29/2025
865,87,7,7/29/2025
3595,310,4,7/29/2025
1969,290,75,7/29/2025
321,85,6,7/29/2025
3864,302,26,7/29/2025
2516,514,60,7/29/2025
3243,312,75,7/29/2025
1327,242,41,7/29/2025
1480,239,21,7/29/2025
1601,482,41,7/29/2025
1537,234,22,7/29/2025
1591,234,22,7/29/2025
2337,312,75,7/29/2025
6952,286,76,7/29/2025
2008,229,20,7/29/2025
3514,228,76,7/29/2025
3533,585,54,7/29/2025
3460,278,25,7/29/2025
4259,272,25,7/29/2025
5044,263,53,7/29/2025
5157,278,25,7/29/2025
5965,267,25,7/29/2025
3573,286,76,7/30/2025
57,328,42,7/30/2025
973,92,9,7/30/2025
1444,98,3,7/30/2025
2081,111,3,7/30/2025
709,256,41,7/30/2025
3894,260,41,7/30/2025
2448,423,52,7/30/2025
105,4,11,7/30/2025
1753,184,16,7/30/2025
2651,175,17,7/30/2025
3390,68,13,7/30/2025
3569,83,7,7/30/2025
1643,444,53,7/30/2025
1479,238,19,7/30/2025
1301,312,75,7/30/2025
2808,290,75,7/30/2025
901,77,7,7/30/2025
504,61,6,7/30/2025
2403,514,60,7/30/2025
4682,315,75,7/30/2025
5847,290,75,7/30/2025
662,137,11,7/30/2025
1033,243,41,7/30/2025
1356,251,41,7/30/2025
1726,315,75,7/30/2025
6958,310,4,7/30/2025
2646,317,20,7/30/2025
299,254,41,7/30/2025
5334,376,54,7/30/2025
603,278,25,7/30/2025
1938,268,25,7/30/2025
2215,265,25,7/30/2025
3601,266,25,7/30/2025
4049,266,25,7/30/2025
4323,262,25,7/30/2025
4511,279,25,7/30/2025
4695,341,40,7/30/2025
5398,263,53,7/30/2025
1684,237,22,7/30/2025
1765,231,76,7/30/2025
1820,229,20,7/30/2025
2208,226,17,7/30/2025
2252,168,22,7/30/2025
2540,229,20,7/30/2025
2597,228,76,7/30/2025
2663,231,76,7/30/2025
2674,228,76,7/30/2025
2909,228,76,7/30/2025
3738,227,20,7/30/2025
5200,233,22,7/30/2025
5470,237,22,7/30/2025
4405,264,25,7/30/2025
2664,231,76,7/30/2025
5705,37,4,7/31/2025
1904,292,76,7/31/2025
977,98,3,7/31/2025
5218,111,3,7/31/2025
5325,109,9,7/31/2025
665,257,41,7/31/2025
2783,260,41,7/31/2025
1861,422,52,7/31/2025
5111,176,17,7/31/2025
3591,68,13,7/31/2025
1430,439,53,7/31/2025
2399,184,16,7/31/2025
5174,1,14,7/31/2025
661,137,11,7/31/2025
4514,286,76,7/31/2025
1829,38,4,7/31/2025
1309,312,75,7/31/2025
1780,315,75,7/31/2025
5117,315,75,7/31/2025
1137,60,6,7/31/2025
5628,471,60,7/31/2025
884,249,41,7/31/2025
854,246,21,7/31/2025
1371,580,41,7/31/2025
4638,291,75,7/31/2025
3770,312,75,7/31/2025
5236,254,41,7/31/2025
199,278,25,7/31/2025
253,341,40,7/31/2025
254,273,25,7/31/2025
302,271,41,7/31/2025
317,272,25,7/31/2025
612,273,25,7/31/2025
633,279,25,7/31/2025
636,279,25,7/31/2025
775,279,25,7/31/2025
798,273,25,7/31/2025
844,262,25,7/31/2025
852,262,25,7/31/2025
933,263,53,7/31/2025
1071,341,40,7/31/2025
1125,278,25,7/31/2025
1211,270,25,7/31/2025
1404,269,25,7/31/2025
1421,278,25,7/31/2025
1489,269,25,7/31/2025
1531,270,25,7/31/2025
1548,262,25,7/31/2025
1713,278,25,7/31/2025
1955,263,53,7/31/2025
2204,267,25,7/31/2025
18,328,42,8/3/2025
2505,62,6,8/3/2025
163,503,13,8/3/2025
2564,286,76,8/3/2025
1292,312,75,8/3/2025
7,326,42,8/4/2025
895,336,40,8/4/2025
140,503,13,8/4/2025
4064,289,75,8/4/2025
3644,289,75,8/5/2025
2807,315,75,8/5/2025
974,92,9,8/5/2025
3331,327,42,8/5/2025
1283,93,3,8/6/2025
3214,288,75,8/6/2025
281,328,42,8/6/2025
4219,82,7,8/7/2025
3309,98,3,8/7/2025
917,81,7,8/7/2025
827,45,5,8/7/2025
2000,301,26,8/7/2025
1023,311,20,8/10/2025
859,116,9,8/11/2025
157,328,42,8/11/2025
5035,116,9,8/12/2025
2249,467,60,8/12/2025
1454,275,25,8/12/2025
45,329,11,8/12/2025
290,77,7,8/12/2025
3347,116,9,8/13/2025
1494,78,6,8/13/2025
928,98,3,8/13/2025
5041,514,60,8/13/2025
169,326,42,8/13/2025
5246,65,6,8/14/2025
395,80,6,8/14/2025
3700,309,26,8/14/2025
2325,472,60,8/14/2025
563,94,3,8/17/2025
1335,315,75,8/17/2025
102,327,42,8/17/2025
131,47,44,8/18/2025
5,326,42,8/18/2025
1084,91,9,8/19/2025
3382,389,54,8/20/2025
1841,289,75,8/20/2025
1147,328,42,8/20/2025
5871,91,9,8/21/2025
2672,389,54,8/21/2025
5054,98,3,8/24/2025
994,104,3,8/24/2025
397,80,6,8/25/2025
5298,305,26,8/25/2025
68,329,11,8/25/2025
815,336,40,8/26/2025
3567,80,6,8/26/2025
3260,473,60,8/26/2025
2484,118,9,8/27/2025
1296,569,6,8/27/2025
956,92,9,8/27/2025
293,85,6,8/27/2025
1374,91,9,8/28/2025
782,88,7,8/28/2025
4274,305,26,8/28/2025
1082,98,3,8/28/2025
11,328,42,9/2/2025
3229,349,44,9/3/2025
1847,93,3,9/3/2025
1235,86,7,9/3/2025
1086,90,9,9/3/2025
2805,314,75,9/3/2025
2058,297,26,9/3/2025
33,325,42,9/3/2025
3418,104,3,9/4/2025
1501,112,3,9/4/2025
3270,311,20,9/4/2025
354,336,40,9/7/2025
3431,48,5,9/7/2025
3075,15,14,9/7/2025
804,48,5,9/7/2025
364,503,13,9/7/2025
1465,314,75,9/7/2025
1261,310,4,9/7/2025
58,325,42,9/7/2025
6300,56,5,9/8/2025
5300,114,3,9/8/2025
6879,310,4,9/8/2025
589,256,41,9/8/2025
124,324,42,9/8/2025
3106,86,7,9/9/2025
1800,583,5,9/9/2025
228,48,5,9/9/2025
1763,311,20,9/9/2025
5810,49,5,9/10/2025
4164,55,5,9/10/2025
2740,104,3,9/10/2025
972,479,5,9/10/2025
818,15,14,9/10/2025
2312,312,75,9/10/2025
4165,479,5,9/11/2025
3224,583,5,9/11/2025
2114,7,14,9/11/2025
523,46,13,9/11/2025
1613,308,26,9/11/2025
1034,305,26,9/11/2025
2963,108,9,9/14/2025
1513,111,3,9/14/2025
158,350,44,9/14/2025
5743,299,26,9/14/2025
3255,273,25,9/14/2025
5672,51,5,9/15/2025
2834,50,5,9/15/2025
1536,111,3,9/15/2025
944,15,14,9/15/2025
1808,388,54,9/15/2025
1661,302,26,9/15/2025
464,78,6,9/16/2025
