DC,DATE,ITEM,ITEM NBR,DESCRIPTION,CASES/FPP,CASES,PALLETS,BANNER
7024,3/26/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,108,3,WM
7024,3/26/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,168,4,WM
7024,3/26/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,168,4,WM
7024,3/26/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,168,4,WM
7024,3/27/2023,WM-LIVE PLANTS,577321846,EG 6IN LA LILY,CASE PICK,72,3,WM
7024,3/27/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,20,10,WM
7024,3/28/2023,WM-LIVE PLANTS,658455114,SPRING23HYDCASE,CASE PICK,336,17,WM
7024,3/28/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,72,36,WM
7024,3/28/2023,SAMS-LIVE PLANTS,980176557,EASTER LILY,FPP, ,27,SAMS
7024,3/29/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,72,2,WM
7024,3/29/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,288,8,WM
7024,3/29/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,216,6,WM
7024,3/30/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,336,14,WM
7024,3/30/2023,WM-LIVE PLANTS,577321846,EG 6IN LA LILY,CASE PICK,384,16,WM
7024,3/30/2023,WM-LIVE PLANTS,577321846,EG 6IN LA LILY,CASE PICK,72,3,WM
7024,3/30/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,252,7,WM
7024,3/30/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,72,2,WM
7024,3/30/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,252,6,WM
7024,3/30/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,252,6,WM
7024,3/30/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,252,6,WM
7024,3/31/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,720,30,WM
7024,3/31/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,720,30,WM
7030,3/27/2023,WM-LIVE PLANTS,658455114,SPRING23HYDCASE,CASE PICK,308,15,WM
7030,3/27/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,77,39,WM
7030,3/27/2023,SAMS-LIVE PLANTS,980176557,EASTER LILY,FPP, ,20,SAMS
7030,3/28/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,12,6,WM
7033,3/25/2023,WM-LIVE PLANTS,650150869,EG 6IN TULIP PURPLE,CASE PICK,36,1,WM
7033,3/25/2023,WM-LIVE PLANTS,650150870,EG 6IN HYACINTH PU,CASE PICK,42,1,WM
7033,3/31/2023,WM-LIVE PLANTS,650150867,EG 6IN TULIP PINK,CASE PICK,36,1,WM
7033,3/31/2023,WM-LIVE PLANTS,650150866,EG 6IN HYACINTH PK,CASE PICK,42,1,WM
7055,3/18/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,648,27,WM
7055,3/20/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,24,1,WM
7055,3/20/2023,WM-LIVE PLANTS,577321846,EG 6IN LA LILY,CASE PICK,168,7,WM
7055,3/20/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,108,3,WM
7055,3/20/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,36,1,WM
7055,3/20/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,144,4,WM
7055,3/20/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,108,3,WM
7055,3/20/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,72,2,WM
7055,3/20/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,126,3,WM
7055,3/20/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,126,3,WM
7055,3/20/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,126,3,WM
7055,3/25/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,720,30,WM
7055,3/26/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,264,11,WM
7055,3/26/2023,WM-LIVE PLANTS,577321846,EG 6IN LA LILY,CASE PICK,288,12,WM
7055,3/26/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,144,4,WM
7055,3/26/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,108,3,WM
7055,3/27/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,72,2,WM
7055,3/27/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,180,5,WM
7055,3/27/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,144,4,WM
7055,3/27/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,168,4,WM
7055,3/27/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,168,4,WM
7055,3/27/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,168,4,WM
7055,3/27/2023,WM-LIVE PLANTS,658455114,SPRING23HYDCASE,CASE PICK,392,20,WM
7055,3/27/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,112,56,WM
7055,3/29/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,72,2,WM
7055,3/29/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,216,6,WM
7055,3/29/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,144,4,WM
7055,3/29/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,252,6,WM
7055,3/29/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,210,5,WM
7055,3/29/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,210,5,WM
7055,3/30/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,24,1,WM
7055,3/30/2023,WM-LIVE PLANTS,577321846,EG 6IN LA LILY,CASE PICK,360,15,WM
7055,3/30/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,252,7,WM
7055,3/30/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,252,7,WM
7055,3/31/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,720,30,WM
7055,3/31/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,720,30,WM
7077,3/21/2023,WM-LIVE PLANTS,658378289,PDC EASTER LILY,CASE PICK,336,12,WM
7077,3/24/2023,WM-LIVE PLANTS,658381390,PDC SHIPPER TULIP 8,CASE PICK,754,19,WM
7077,3/24/2023,WM-LIVE PLANTS,658437174,PDC SHIPPER HYACINTH,CASE PICK,401,7,WM
7077,3/25/2023,WM-LIVE PLANTS,658378289,PDC EASTER LILY,CASE PICK,784,28,WM
7077,3/26/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,54,27,WM
7077,3/26/2023,SAMS-LIVE PLANTS,980176557,EASTER LILY,FPP, ,26,SAMS
7077,3/26/2023,SAMS-LIVE PLANTS,980176557,EASTER LILY,FPP, ,8,SAMS
7077,3/27/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,5,3,WM
7077,3/27/2023,WM-LIVE PLANTS,658455114,SPRING23HYDCASE,CASE PICK,120,6,WM
7077,3/29/2023,WM-LIVE PLANTS,658381390,PDC SHIPPER TULIP 8,CASE PICK,754,19,WM
7077,3/29/2023,WM-LIVE PLANTS,658437174,PDC SHIPPER HYACINTH,CASE PICK,401,7,WM
7077,3/29/2023,WM-LIVE PLANTS,658378289,PDC EASTER LILY,CASE PICK,1465,52,WM
7079,3/20/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,72,2,WM
7079,3/20/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,36,1,WM
7079,3/20/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,108,3,WM
7079,3/20/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,72,2,WM
7079,3/20/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,36,1,WM
7079,3/20/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,42,1,WM
7079,3/20/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,84,2,WM
7079,3/20/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,84,2,WM
7079,3/27/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,108,3,WM
7079,3/27/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,36,1,WM
7079,3/27/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,180,5,WM
7079,3/27/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,108,3,WM
7079,3/27/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,72,2,WM
7079,3/27/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,126,3,WM
7079,3/27/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,126,3,WM
7079,3/27/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,84,2,WM
7079,3/27/2023,WM-LIVE PLANTS,658455114,SPRING23HYDCASE,CASE PICK,212,11,WM
7079,3/27/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,60,30,WM
7079,3/28/2023,SAMS-LIVE PLANTS,980176557,EASTER LILY,FPP, ,26,SAMS
7079,3/28/2023,SAMS-LIVE PLANTS,980176557,EASTER LILY,FPP, ,8,SAMS
7079,3/30/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,72,2,WM
7079,3/31/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,216,6,WM
7079,3/31/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,180,5,WM
7079,3/31/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,144,4,WM
7079,3/31/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,108,3,WM
7079,3/31/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,168,4,WM
7079,3/31/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,168,4,WM
7079,3/31/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,168,4,WM
7084,3/21/2023,WM-LIVE PLANTS,658378289,PDC EASTER LILY,CASE PICK,222,8,WM
7084,3/24/2023,WM-LIVE PLANTS,658381390,PDC SHIPPER TULIP 8,CASE PICK,722,18,WM
7084,3/24/2023,WM-LIVE PLANTS,658437174,PDC SHIPPER HYACINTH,CASE PICK,261,5,WM
7084,3/25/2023,WM-LIVE PLANTS,658378289,PDC EASTER LILY,CASE PICK,517,18,WM
7084,3/27/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,36,1,WM
7084,3/27/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,36,1,WM
7084,3/27/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,84,2,WM
7084,3/27/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,42,1,WM
7084,3/27/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,84,2,WM
7084,3/27/2023,WM-LIVE PLANTS,658455114,SPRING23HYDCASE,CASE PICK,132,7,WM
7084,3/27/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,73,37,WM
7084,3/29/2023,WM-LIVE PLANTS,658381390,PDC SHIPPER TULIP 8,CASE PICK,722,18,WM
7084,3/29/2023,WM-LIVE PLANTS,658437174,PDC SHIPPER HYACINTH,CASE PICK,261,5,WM
7084,3/29/2023,WM-LIVE PLANTS,658378289,PDC EASTER LILY,CASE PICK,739,26,WM
7084,3/31/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,36,1,WM
7084,3/31/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,36,1,WM
7084,3/31/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,36,1,WM
7084,3/31/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,36,1,WM
7084,3/31/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,84,2,WM
7084,3/31/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,126,3,WM
7084,3/31/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,126,3,WM
8397,3/28/2023,SAMS-LIVE PLANTS,980176557,EASTER LILY,FPP, ,26,SAMS
8397,3/28/2023,SAMS-LIVE PLANTS,980176557,EASTER LILY,FPP, ,13,SAMS
8397,3/30/2023,SAMS-LIVE PLANTS,980101445,BEGONIA,FPP, ,27,SAMS
8851,3/26/2023,WM-LIVE PLANTS,574434435,EG 6IN EASTER LILY,CASE PICK,453,19,WM
8851,3/26/2023,WM-LIVE PLANTS,650081201,EG 6IN TULIPS,CASE PICK,470,16,WM
8851,3/26/2023,WM-LIVE PLANTS,650079047,HYACINTHS PDC,CASE PICK,325,11,WM
8851,3/27/2023,WM-LIVE PLANTS,658455114,SPRING23HYDCASE,CASE PICK,40,2,WM
8851,3/27/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,26,13,WM
8851,3/28/2023,SAMS-LIVE PLANTS,980176557,EASTER LILY,FPP, ,20,SAMS
8851,3/30/2023,WM-LIVE PLANTS,574434435,EG 6IN EASTER LILY,CASE PICK,1044,44,WM
8851,3/30/2023,WM-LIVE PLANTS,650081201,EG 6IN TULIPS,CASE PICK,1101,37,WM
8851,3/30/2023,WM-LIVE PLANTS,650079047,HYACINTHS PDC,CASE PICK,741,25,WM
8851,3/30/2023,SAMS-LIVE PLANTS,980101445,BEGONIA,FPP, ,27,SAMS
8851,3/30/2023,SAMS-LIVE PLANTS,980101445,BEGONIA,FPP, ,14,SAMS
8852,3/23/2023,WM-LIVE PLANTS,658381390,PDC SHIPPER TULIP 8,CASE PICK,278,7,WM
8852,3/23/2023,WM-LIVE PLANTS,658437174,PDC SHIPPER HYACINTH,CASE PICK,324,6,WM
8852,3/25/2023,WM-LIVE PLANTS,658378289,PDC EASTER LILY,CASE PICK,283,10,WM
8852,3/27/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,36,1,WM
8852,3/27/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,36,1,WM
8852,3/27/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,36,1,WM
8852,3/27/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,36,1,WM
8852,3/27/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,36,1,WM
8852,3/27/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,84,2,WM
8852,3/27/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,84,2,WM
8852,3/27/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,126,3,WM
8852,3/27/2023,WM-LIVE PLANTS,658455114,SPRING23HYDCASE,CASE PICK,70,4,WM
8852,3/27/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,47,24,WM
8852,3/28/2023,WM-LIVE PLANTS,658381390,PDC SHIPPER TULIP 8,CASE PICK,278,7,WM
8852,3/28/2023,WM-LIVE PLANTS,658437174,PDC SHIPPER HYACINTH,CASE PICK,324,6,WM
8852,3/29/2023,WM-LIVE PLANTS,658378289,PDC EASTER LILY,CASE PICK,283,10,WM
8852,3/31/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,72,2,WM
8852,3/31/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,36,1,WM
8852,3/31/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,36,1,WM
8852,3/31/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,72,2,WM
8852,3/31/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,36,1,WM
8852,3/31/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,168,4,WM
8852,3/31/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,126,3,WM
8852,3/31/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,126,3,WM
