Store,Curr Total Baseline TL HC,Curr Total Budgeted TL HC,New Total Baseline TL HC,New Total Budgeted TL HC,Curr F&C TL Baseline HC,Curr F&C TL Budgeted HC,New F&C Baseline HC,New F&C Budgeted HC,Total Added Budgeted HC
1431,25,25,25,25,2,2,2,2,0
1432,26,26,26,26,2,2,2,2,0
1433,26,26,26,26,2,2,2,2,0
1434,26,26,26,26,2,2,2,2,0
1435,23,23,23,23,2,2,2,2,0
1436,23,23,23,23,2,2,2,2,0
1437,25,25,25,25,2,2,2,2,0
1438,35,35,37,37,2,2,4,4,2
1439,26,28,28,28,2,3,4,4,0
1440,29,29,31,31,2,2,4,4,2
1441,25,26,25,26,2,2,2,2,0
1442,25,25,25,25,2,2,2,2,0
1443,25,25,25,25,2,3,2,3,0
1444,26,26,27,27,2,2,3,3,1
1445,25,25,25,25,2,2,2,2,0
1446,26,26,27,27,2,2,3,3,1
1447,26,27,26,27,2,2,2,2,0
1448,26,26,27,27,2,2,3,3,1
1449,24,24,24,24,2,2,2,2,0
1450,26,26,26,26,2,2,2,2,0
1451,19,19,19,19,2,2,2,2,0
1452,18,20,18,20,2,2,2,2,0
1453,26,26,27,27,2,2,3,3,1
1454,26,26,27,27,2,2,3,3,1
1455,26,27,27,27,2,2,3,3,0
1456,25,25,25,25,2,2,2,2,0
1457,26,27,26,27,2,2,2,2,0
1458,26,26,28,28,2,2,4,4,2
1459,26,26,26,26,2,2,2,2,0
1460,26,26,27,27,2,2,3,3,1
1461,26,26,27,27,2,2,3,3,1
1462,25,25,25,25,2,2,2,2,0
1463,26,26,26,26,2,2,2,2,0
1464,26,27,26,27,2,2,2,2,0
1465,26,26,26,26,2,2,2,2,0
1466,25,25,25,25,2,2,2,2,0
1467,21,21,21,21,2,2,2,2,0
1468,25,25,25,25,2,2,2,2,0
1469,26,26,26,26,2,2,2,2,0
1470,24,25,25,25,2,2,3,3,0
1471,17,17,17,17,2,2,2,2,0
1472,25,25,25,25,2,2,2,2,0
1473,24,24,25,25,2,2,3,3,1
1474,26,26,27,27,2,2,3,3,1
1475,19,19,19,19,2,2,2,2,0
1476,26,26,27,27,2,2,3,3,1
1477,23,23,23,23,2,2,2,2,0
1478,24,24,24,24,2,2,2,2,0
1479,26,26,27,27,2,2,3,3,1
1480,23,23,23,23,2,2,2,2,0
1481,23,23,23,23,2,2,2,2,0
1482,18,18,18,18,2,2,2,2,0
1483,26,27,26,27,2,3,2,3,0
1485,28,28,30,30,2,2,4,4,2
1486,26,26,26,26,2,2,2,2,0
1487,26,26,26,26,2,2,2,2,0
1488,26,26,27,27,2,2,3,3,1
1489,17,17,17,17,2,2,2,2,0
1490,26,27,26,27,2,3,2,3,0
1491,25,25,25,25,2,2,2,2,0
1492,23,23,23,23,2,2,2,2,0
1493,21,21,21,21,2,2,2,2,0
1494,27,27,27,27,2,2,2,2,0
1495,26,26,26,26,2,3,2,3,0
1496,24,24,24,24,2,3,2,3,0
1497,24,24,24,24,2,2,2,2,0
1498,23,23,23,23,2,2,2,2,0
1499,27,27,27,27,2,2,2,2,0
1500,26,26,27,27,2,2,3,3,1
1501,18,18,18,18,2,2,2,2,0
1502,25,25,25,25,2,2,2,2,0
1503,25,25,25,25,2,2,2,2,0
1504,23,23,23,23,2,2,2,2,0
1505,26,26,28,28,2,2,4,4,2
1506,19,19,19,19,2,2,2,2,0
1507,25,25,25,25,2,2,2,2,0
1508,24,24,25,25,2,2,3,3,1
1509,21,21,21,21,2,2,2,2,0
1510,26,26,27,27,2,2,3,3,1
1511,24,24,24,24,2,2,2,2,0
1512,23,24,23,24,2,3,2,3,0
1513,23,23,23,23,2,2,2,2,0
1514,28,28,30,30,2,2,4,4,2
1515,25,26,25,26,2,2,2,2,0
1516,26,26,26,26,2,3,2,3,0
1517,23,23,23,23,2,2,2,2,0
1518,26,26,26,26,2,2,2,2,0
1519,26,26,26,26,2,2,2,2,0
1520,26,27,28,28,2,2,4,4,1
1521,25,25,25,25,2,2,2,2,0
1522,25,25,25,25,2,3,2,3,0
1523,24,24,24,24,2,2,2,2,0
1524,24,24,24,24,2,2,2,2,0
1525,26,26,27,27,2,2,3,3,1
1526,25,25,25,25,2,2,2,2,0
1527,26,27,28,28,2,3,4,4,1
1528,24,24,25,25,2,2,3,3,1
1529,26,26,28,27,2,3,4,4,1
1530,25,25,25,25,2,2,2,2,0
1531,25,25,25,25,2,2,2,2,0
1532,24,24,24,24,2,3,2,3,0
1533,26,26,27,27,2,2,3,3,1
1534,26,26,27,26,2,3,3,3,0
1535,26,26,27,27,2,2,3,3,1
1536,24,27,25,27,2,3,3,3,0
1537,18,18,18,18,2,2,2,2,0
1538,26,26,27,27,2,2,3,3,1
1539,26,26,26,26,2,2,2,2,0
1540,25,25,25,25,2,2,2,2,0
1541,28,28,30,30,2,2,4,4,2
1542,26,27,27,27,2,2,3,3,0
1543,26,26,28,27,2,3,4,4,1
1544,28,28,30,29,2,3,4,4,1
1545,26,26,26,26,2,2,2,2,0
1546,17,17,17,17,2,2,2,2,0
1547,26,27,26,27,2,2,2,2,0
1548,21,21,21,21,2,2,2,2,0
1549,26,26,28,28,2,2,4,4,2
1550,12,12,12,12,2,2,2,2,0
1551,23,24,23,24,2,2,2,2,0
1552,26,26,27,27,2,2,3,3,1
1553,24,24,24,24,2,2,2,2,0
1554,28,29,30,30,2,3,4,4,1
1555,26,26,28,28,2,2,4,4,2
1556,24,24,24,24,2,2,2,2,0
1557,26,26,26,26,2,2,2,2,0
1558,25,25,25,25,2,2,2,2,0
1559,20,20,20,20,2,2,2,2,0
1560,26,27,27,27,2,2,3,3,0
1561,25,25,25,25,2,2,2,2,0
1562,18,19,18,19,2,2,2,2,0
1563,26,26,27,27,2,2,3,3,1
1564,26,26,27,27,2,2,3,3,1
1565,35,35,37,37,2,2,4,4,2
1566,25,25,25,25,2,2,2,2,0
1567,28,28,30,30,2,2,4,4,2
1568,26,26,28,28,2,2,4,4,2
1569,26,27,26,27,2,2,2,2,0
1570,26,27,27,27,2,2,3,3,0
1571,25,25,25,25,2,2,2,2,0
1572,27,27,29,29,2,2,4,4,2
1573,26,26,26,26,2,2,2,2,0
1574,24,24,26,26,2,2,4,4,2
1575,24,25,24,25,2,2,2,2,0
1576,20,21,20,21,2,2,2,2,0
1577,26,26,26,26,2,2,2,2,0
1578,25,25,25,25,2,2,2,2,0
1579,21,21,21,21,2,2,2,2,0
1580,26,26,26,26,2,2,2,2,0
1581,26,29,26,29,2,3,2,3,0
1583,21,21,21,21,2,2,2,2,0
1584,24,25,24,25,2,2,2,2,0
1585,24,24,26,26,2,2,4,4,2
1586,26,26,26,26,2,2,2,2,0
1587,20,20,20,20,2,2,2,2,0
1588,26,26,27,27,2,2,3,3,1
1589,23,23,23,23,2,2,2,2,0
1590,35,35,37,37,2,2,4,4,2
1591,24,24,25,25,2,2,3,3,1
1592,25,25,25,25,2,2,2,2,0
1593,25,25,25,25,2,2,2,2,0
1594,26,26,26,26,2,2,2,2,0
1595,25,25,25,25,2,2,2,2,0
1596,23,23,23,23,2,2,2,2,0
1597,26,26,28,28,2,2,4,4,2
1598,23,23,23,23,2,2,2,2,0
1599,23,23,23,23,2,2,2,2,0
1600,24,24,25,25,2,2,3,3,1
1601,23,23,23,23,2,2,2,2,0
1602,25,25,25,25,2,2,2,2,0
1603,21,21,21,21,2,2,2,2,0
1604,35,35,37,37,2,2,4,4,2
1605,24,24,24,24,2,2,2,2,0
1606,26,26,26,26,2,2,2,2,0
1607,24,24,25,25,2,2,3,3,1
1608,24,24,24,24,2,2,2,2,0
1609,26,27,26,27,2,2,2,2,0
1610,17,17,17,17,2,2,2,2,0
1611,26,27,26,27,2,2,2,2,0
1612,35,35,37,36,2,3,4,4,1
1613,23,23,23,23,2,2,2,2,0
1614,23,23,23,23,2,2,2,2,0
1615,22,22,22,22,2,2,2,2,0
1616,18,18,18,18,2,2,2,2,0
1617,24,23,25,24,2,2,3,3,1
1618,24,24,24,24,2,2,2,2,0
1619,24,26,24,26,2,3,2,3,0
1620,25,25,25,25,2,2,2,2,0
1621,21,21,21,21,2,2,2,2,0
1622,26,26,26,26,2,2,2,2,0
1623,26,27,28,28,2,2,4,4,1
1624,24,24,25,25,2,2,3,3,1
1625,23,23,23,23,2,2,2,2,0
1626,26,27,27,27,2,2,3,3,0
1627,26,26,27,27,2,2,3,3,1
1628,25,25,25,25,2,2,2,2,0
1629,17,17,17,17,2,2,2,2,0
1630,23,23,23,23,2,2,2,2,0
1631,24,24,24,24,2,2,2,2,0
1632,26,26,28,28,2,2,4,4,2
1633,24,24,25,25,2,2,3,3,1
1634,25,25,25,25,2,2,2,2,0
1635,23,23,23,23,2,2,2,2,0
1636,35,35,37,36,2,3,4,4,1
1637,25,26,25,26,2,2,2,2,0
1638,23,23,23,23,2,3,2,3,0
1639,19,19,19,19,2,2,2,2,0
1640,23,23,23,23,2,2,2,2,0
1641,23,23,23,23,2,2,2,2,0
1642,25,25,25,25,2,2,2,2,0
1643,26,26,27,27,2,2,3,3,1
1644,26,26,26,26,2,2,2,2,0
1645,28,29,30,30,2,2,4,4,1
1646,24,24,24,24,2,2,2,2,0
1647,25,25,25,25,2,2,2,2,0
1648,26,26,26,26,2,2,2,2,0
1649,23,23,23,23,2,3,2,3,0
1650,21,21,21,21,2,2,2,2,0
1651,24,24,24,24,2,2,2,2,0
1652,25,25,25,25,2,2,2,2,0
1653,22,22,22,22,2,2,2,2,0
1654,26,26,28,28,2,2,4,4,2
1655,26,26,27,27,2,2,3,3,1
1656,24,24,25,25,2,2,3,3,1
1657,25,25,25,25,2,2,2,2,0
1658,23,23,23,23,2,2,2,2,0
1659,24,24,25,25,2,2,3,3,1
1660,26,26,27,27,2,2,3,3,1
1661,23,23,23,23,2,2,2,2,0
1662,26,26,27,27,2,2,3,3,1
1663,24,24,26,26,2,2,4,4,2
1664,24,24,25,25,2,2,3,3,1
1665,26,26,27,27,2,2,3,3,1
1666,23,23,23,23,2,2,2,2,0
1667,25,25,25,25,2,2,2,2,0
1668,23,23,23,23,2,2,2,2,0
1669,24,24,25,25,2,2,3,3,1
1670,18,18,18,18,2,2,2,2,0
1671,26,26,27,27,2,2,3,3,1
1672,23,23,23,23,2,2,2,2,0
1673,26,26,26,26,2,2,2,2,0
1674,28,28,30,30,2,2,4,4,2
1675,21,21,21,21,2,2,2,2,0
1676,26,26,26,26,2,2,2,2,0
1677,26,26,28,27,2,3,4,4,1
1678,21,21,21,21,2,2,2,2,0
1679,26,26,27,27,2,2,3,3,1
1680,33,33,35,35,2,2,4,4,2
1681,23,23,23,23,2,2,2,2,0
1682,26,26,26,26,2,2,2,2,0
1683,21,21,21,21,2,2,2,2,0
1684,18,18,18,18,2,2,2,2,0
1685,26,27,26,27,2,3,2,3,0
1686,26,26,27,27,2,2,3,3,1
1687,24,24,24,24,2,2,2,2,0
1688,23,23,23,23,2,2,2,2,0
1689,26,26,26,26,2,2,2,2,0
1690,26,26,27,27,2,2,3,3,1
1691,20,20,20,20,2,2,2,2,0
1692,25,25,25,25,2,2,2,2,0
1693,22,22,22,22,2,2,2,2,0
1694,23,23,23,23,2,2,2,2,0
1695,25,25,25,25,2,3,2,3,0
1696,23,24,23,24,2,2,2,2,0
1697,18,20,18,20,2,2,2,2,0
1698,25,26,25,26,2,2,2,2,0
1699,27,27,28,28,2,2,3,3,1
1700,24,24,25,25,2,2,3,3,1
1701,17,17,17,17,2,2,2,2,0
1702,24,24,24,24,2,2,2,2,0
1703,24,24,26,26,2,2,4,4,2
1704,25,25,25,25,2,2,2,2,0
1705,25,25,25,25,2,2,2,2,0
1707,26,27,26,27,2,2,2,2,0
1708,26,26,27,27,2,2,3,3,1
1709,26,26,26,26,2,2,2,2,0
1710,26,26,26,26,2,2,2,2,0
1711,23,24,23,24,2,3,2,3,0
1712,24,24,24,24,2,2,2,2,0
1713,18,18,18,18,2,2,2,2,0
1714,25,25,26,26,2,2,3,3,1
1715,18,18,18,18,2,2,2,2,0
1716,18,19,18,19,2,2,2,2,0
1717,20,20,20,20,2,2,2,2,0
1718,23,24,23,24,2,2,2,2,0
1719,26,26,26,26,2,2,2,2,0
1720,26,26,26,26,2,2,2,2,0
1721,23,23,23,23,2,2,2,2,0
1722,25,25,25,25,2,2,2,2,0
1723,26,27,27,27,2,2,3,3,0
1724,25,25,25,25,2,2,2,2,0
1726,26,26,26,26,2,2,2,2,0
1727,21,21,21,21,2,2,2,2,0
1728,26,26,27,27,2,2,3,3,1
1729,21,21,21,21,2,2,2,2,0
1730,23,24,23,24,2,3,2,3,0
1731,23,23,23,23,2,2,2,2,0
1732,21,21,21,21,2,3,2,3,0
1733,25,25,25,25,2,2,2,2,0
1734,25,25,25,25,2,2,2,2,0
1735,23,23,23,23,2,2,2,2,0
1736,24,24,25,25,2,2,3,3,1
1737,23,24,23,24,2,2,2,2,0
1738,25,25,25,25,2,2,2,2,0
1739,35,36,37,36,2,4,4,4,0
1740,26,27,26,27,2,2,2,2,0
1741,26,26,27,27,2,2,3,3,1
1742,24,23,25,24,2,2,3,3,1
1743,18,18,18,18,2,2,2,2,0
1744,24,24,24,24,2,3,2,3,0
1745,26,26,27,27,2,2,3,3,1
1746,24,24,24,24,2,3,2,3,0
1747,25,25,26,26,2,2,3,3,1
1748,26,25,26,25,2,2,2,2,0
1749,25,24,25,24,2,2,2,2,0
1750,25,25,25,25,2,2,2,2,0
1751,17,17,17,17,2,2,2,2,0
1752,24,24,24,24,2,2,2,2,0
1753,24,24,24,24,2,2,2,2,0
1754,23,23,23,23,2,2,2,2,0
1755,20,21,20,21,2,2,2,2,0
1756,22,22,22,22,2,2,2,2,0
1757,24,24,24,24,2,2,2,2,0
1758,26,26,26,26,2,2,2,2,0
1759,26,25,28,27,2,2,4,4,2
1760,25,25,25,25,2,2,2,2,0
1761,25,25,25,25,2,2,2,2,0
1762,26,26,27,27,2,2,3,3,1
1763,26,26,27,27,2,2,3,3,1
1764,26,27,27,27,2,3,3,3,0
1765,26,26,27,27,2,2,3,3,1
1766,21,21,21,21,2,2,2,2,0
1767,26,26,27,27,2,2,3,3,1
1768,26,26,27,27,2,2,3,3,1
1769,24,24,25,25,2,2,3,3,1
1770,24,24,26,26,2,2,4,4,2
1771,25,26,25,26,2,2,2,2,0
1772,26,26,27,27,2,2,3,3,1
1773,24,24,24,24,2,2,2,2,0
1774,24,25,25,25,2,2,3,3,0
1775,25,26,25,26,2,2,2,2,0
1776,25,25,25,25,2,2,2,2,0
1777,26,27,26,27,2,2,2,2,0
1778,26,26,26,26,2,2,2,2,0
1779,20,20,20,20,2,2,2,2,0
1780,23,23,23,23,2,2,2,2,0
1781,24,24,25,25,2,2,3,3,1
1782,26,26,27,27,2,2,3,3,1
1783,26,26,26,26,2,2,2,2,0
1784,24,24,25,25,2,2,3,3,1
1785,20,21,20,21,2,2,2,2,0
1786,18,19,18,19,2,2,2,2,0
1787,23,23,23,23,2,2,2,2,0
1788,26,26,27,27,2,2,3,3,1
1789,26,26,28,28,2,2,4,4,2
1790,24,24,24,24,2,2,2,2,0
1791,25,25,25,25,2,2,2,2,0
1792,26,26,26,26,2,2,2,2,0
1793,24,24,24,24,2,2,2,2,0
1794,26,26,27,27,2,2,3,3,1
1795,17,17,17,17,2,2,2,2,0
1796,24,24,24,24,2,2,2,2,0
1797,24,24,24,24,2,2,2,2,0
1798,25,25,25,25,2,2,2,2,0
1799,26,26,26,26,2,2,2,2,0
1800,24,24,24,24,2,2,2,2,0
1801,26,26,27,27,2,2,3,3,1
1802,26,26,26,26,2,2,2,2,0
1803,23,23,23,23,2,2,2,2,0
1804,26,26,26,26,2,2,2,2,0
1805,26,26,26,26,2,2,2,2,0
1806,24,24,24,24,2,2,2,2,0
1807,23,24,23,24,2,2,2,2,0
1808,17,17,17,17,2,2,2,2,0
1809,26,26,26,26,2,2,2,2,0
1810,33,33,35,35,2,2,4,4,2
1811,26,26,26,26,2,2,2,2,0
1812,24,24,25,25,2,2,3,3,1
1813,23,23,23,23,2,2,2,2,0
1814,24,24,24,24,2,2,2,2,0
1815,24,24,26,26,2,2,4,4,2
1816,17,17,17,17,2,2,2,2,0
1817,26,26,28,28,2,2,4,4,2
1819,26,26,27,27,2,2,3,3,1
1820,24,24,24,24,2,2,2,2,0
1821,18,18,18,18,2,2,2,2,0
1823,24,24,25,25,2,2,3,3,1
1825,24,25,25,25,2,2,3,3,0
1826,22,25,24,26,2,2,4,4,1
1827,21,21,21,21,2,2,2,2,0
1828,26,26,27,27,2,2,3,3,1
1829,23,23,23,23,2,2,2,2,0
1830,26,26,26,26,2,2,2,2,0
1831,24,24,24,24,2,3,2,3,0
1832,26,27,27,27,2,2,3,3,0
1833,26,26,27,27,2,2,3,3,1
1834,28,28,30,30,2,2,4,4,2
1835,26,26,28,28,2,2,4,4,2
1836,26,26,27,27,2,2,3,3,1
1837,26,26,26,26,2,2,2,2,0
1838,18,19,18,19,2,2,2,2,0
1839,26,26,26,26,2,2,2,2,0
1840,24,24,24,24,2,2,2,2,0
1841,24,24,24,24,2,2,2,2,0
1842,24,24,24,24,2,2,2,2,0
1843,20,20,20,20,2,2,2,2,0
1844,20,20,20,20,2,2,2,2,0
1845,23,23,23,23,2,2,2,2,0
1846,25,25,26,26,2,2,3,3,1
1847,24,24,26,26,2,2,4,4,2
1848,23,23,23,23,2,2,2,2,0
1849,26,26,26,26,2,2,2,2,0
1850,25,25,27,27,2,2,4,4,2
1851,24,25,25,25,2,2,3,3,0
1852,26,27,28,28,2,2,4,4,1
1853,26,26,28,28,2,2,4,4,2
1855,21,21,21,21,2,2,2,2,0
1856,24,24,26,26,2,2,4,4,2
1857,18,18,18,18,2,2,2,2,0
1858,21,22,21,22,2,2,2,2,0
1859,36,36,38,38,2,2,4,4,2
1860,26,26,27,26,2,3,3,3,0
1861,25,25,25,25,2,2,2,2,0
1862,26,27,28,28,2,2,4,4,1
1863,24,25,24,25,2,3,2,3,0
1864,23,24,24,24,2,2,3,3,0
1865,19,19,19,19,2,2,2,2,0
1866,25,25,25,25,2,2,2,2,0
1867,20,20,20,20,2,2,2,2,0
1868,36,34,38,36,2,2,4,4,2
1869,18,18,18,18,2,2,2,2,0
1870,23,23,23,23,2,2,2,2,0
1871,24,24,26,26,2,2,4,4,2
1872,26,26,27,27,2,2,3,3,1
1873,24,24,25,25,2,2,3,3,1
1874,26,26,27,27,2,2,3,3,1
1875,35,34,37,36,2,2,4,4,2
1876,18,18,18,18,2,2,2,2,0
1877,23,23,23,23,2,2,2,2,0
1878,27,28,29,29,2,2,4,4,1
1879,26,26,26,26,2,2,2,2,0
1880,26,26,27,27,2,2,3,3,1
1881,25,25,25,25,2,2,2,2,0
1882,25,25,25,25,2,2,2,2,0
1883,24,24,24,24,2,2,2,2,0
1884,28,28,30,30,2,2,4,4,2
1885,28,28,30,30,2,2,4,4,2
1886,24,24,25,25,2,2,3,3,1
1887,20,20,20,20,2,2,2,2,0
1888,27,27,28,28,2,2,3,3,1
1889,23,23,23,23,2,2,2,2,0
1890,26,26,27,27,2,2,3,3,1
1891,24,24,24,24,2,2,2,2,0
1892,24,24,25,25,2,2,3,3,1
1893,20,20,20,20,2,2,2,2,0
1894,26,26,26,26,2,2,2,2,0
1895,18,18,18,18,2,2,2,2,0
1896,24,24,24,24,2,2,2,2,0
1897,23,23,23,23,2,2,2,2,0
1898,21,21,21,21,2,2,2,2,0
1899,24,24,25,25,2,2,3,3,1
1900,26,26,26,26,2,2,2,2,0
1901,26,26,28,28,2,2,4,4,2
1902,36,36,38,38,2,2,4,4,2
1903,28,28,30,30,2,2,4,4,2
1904,26,26,27,27,2,2,3,3,1
1905,24,24,24,24,2,2,2,2,0
1906,18,18,18,18,2,2,2,2,0
1907,25,25,25,25,2,2,2,2,0
1908,24,24,24,24,2,2,2,2,0
1909,26,26,27,27,2,2,3,3,1
1910,23,23,23,23,2,2,2,2,0
1911,24,24,25,25,2,2,3,3,1
1912,26,27,26,27,2,3,2,3,0
1913,25,25,25,25,2,2,2,2,0
1914,24,24,24,24,2,2,2,2,0
1915,26,26,27,27,2,2,3,3,1
1916,24,24,24,24,2,2,2,2,0
1917,22,22,22,22,2,2,2,2,0
1918,18,18,18,18,2,2,2,2,0
1919,17,18,17,18,2,2,2,2,0
1920,18,19,18,19,2,2,2,2,0
1921,18,18,18,18,2,2,2,2,0
1922,22,22,22,22,2,2,2,2,0
1923,26,26,26,26,2,2,2,2,0
1924,26,26,27,27,2,2,3,3,1
1925,21,21,21,21,2,2,2,2,0
1926,23,23,23,23,2,2,2,2,0
1927,25,25,25,25,2,2,2,2,0
1928,25,26,25,26,2,2,2,2,0
1929,26,26,26,26,2,2,2,2,0
1930,18,18,18,18,2,2,2,2,0
1931,26,26,27,27,2,2,3,3,1
1932,26,26,27,27,2,2,3,3,1
1933,20,20,20,20,2,2,2,2,0
1934,26,26,26,26,2,2,2,2,0
1935,28,28,30,30,2,2,4,4,2
1936,26,26,26,26,2,2,2,2,0
1937,26,26,26,26,2,2,2,2,0
1938,24,24,25,25,2,2,3,3,1
1939,26,25,27,26,2,2,3,3,1
1940,26,26,27,27,2,2,3,3,1
1941,26,28,26,28,2,2,2,2,0
1942,25,25,25,25,2,2,2,2,0
1943,26,26,27,27,2,2,3,3,1
1945,23,23,23,23,2,2,2,2,0
1946,26,27,26,27,2,2,2,2,0
1947,26,27,26,27,2,4,2,4,0
1948,26,26,26,26,2,2,2,2,0
1949,26,26,27,27,2,2,3,3,1
1950,21,21,21,21,2,2,2,2,0
1951,24,24,25,25,2,2,3,3,1
1952,23,23,23,23,2,2,2,2,0
1953,21,21,21,21,2,2,2,2,0
1954,25,25,25,25,2,2,2,2,0
1955,26,27,26,27,2,3,2,3,0
1956,28,28,30,29,2,3,4,4,1
1957,23,23,23,23,2,2,2,2,0
1958,25,25,25,25,2,2,2,2,0
1959,28,29,30,30,2,2,4,4,1
1960,25,25,25,25,2,2,2,2,0
1961,25,25,25,25,2,2,2,2,0
1962,26,26,27,27,2,2,3,3,1
1963,22,22,22,22,2,2,2,2,0
1964,24,24,24,24,2,2,2,2,0
1965,26,27,27,27,2,2,3,3,0
1966,26,26,26,26,2,2,2,2,0
1967,24,25,24,25,2,3,2,3,0
1968,24,23,24,23,2,2,2,2,0
1969,24,24,24,24,2,2,2,2,0
1970,21,21,21,21,2,2,2,2,0
1971,26,26,27,27,2,2,3,3,1
1972,20,21,20,21,2,2,2,2,0
1973,26,26,27,27,2,2,3,3,1
1974,17,18,17,18,2,2,2,2,0
1975,25,25,25,25,2,3,2,3,0
1976,26,27,27,27,2,2,3,3,0
1977,24,23,25,24,2,2,3,3,1
1978,26,26,27,27,2,2,3,3,1
1979,22,23,22,23,2,2,2,2,0
1980,24,24,24,24,2,2,2,2,0
1981,26,27,28,28,2,2,4,4,1
1982,24,24,24,24,2,2,2,2,0
1983,24,24,26,26,2,2,4,4,2
1984,23,24,23,24,2,2,2,2,0
1985,24,24,25,25,2,2,3,3,1
1986,26,26,27,27,2,2,3,3,1
1987,26,26,27,27,2,2,3,3,1
1988,26,26,27,27,2,2,3,3,1
1989,24,24,24,24,2,2,2,2,0
1990,19,19,19,19,2,2,2,2,0
1991,26,27,28,28,2,3,4,4,1
1992,20,20,20,20,2,2,2,2,0
1993,26,26,27,27,2,2,3,3,1
1994,24,24,26,26,2,2,4,4,2
1995,26,26,28,28,2,2,4,4,2
1996,24,24,25,25,2,2,3,3,1
1997,24,24,25,25,2,2,3,3,1
1998,24,24,25,25,2,2,3,3,1
1999,24,24,24,24,2,2,2,2,0
2000,23,23,23,23,2,2,2,2,0
2001,25,25,26,26,2,2,3,3,1
2002,26,26,26,26,2,2,2,2,0
2003,24,24,25,25,2,2,3,3,1
2004,26,26,26,26,2,2,2,2,0
2005,26,27,28,28,2,3,4,4,1
2006,26,26,27,27,2,2,3,3,1
2007,26,27,28,27,2,4,4,4,0
2008,18,18,18,18,2,2,2,2,0
2009,18,18,18,18,2,2,2,2,0
2010,26,26,26,26,2,2,2,2,0
2012,24,24,24,24,2,2,2,2,0
2013,26,26,27,27,2,2,3,3,1
2014,26,26,26,26,2,2,2,2,0
2015,24,24,24,24,2,2,2,2,0
2016,26,26,26,26,2,3,2,3,0
2019,28,28,30,30,2,2,4,4,2
2020,17,17,17,17,2,2,2,2,0
2021,24,24,25,25,2,2,3,3,1
2022,26,26,26,26,2,2,2,2,0
2023,27,27,27,27,2,3,2,3,0
2024,24,25,24,25,2,2,2,2,0
2025,26,26,26,26,2,2,2,2,0
2027,35,35,37,36,2,3,4,4,1
2028,24,24,25,25,2,2,3,3,1
2030,26,26,26,26,2,2,2,2,0
2031,23,23,23,23,2,2,2,2,0
2032,26,27,27,27,2,3,3,3,0
2033,25,25,25,25,2,2,2,2,0
2035,25,25,25,25,2,2,2,2,0
2036,26,26,27,27,2,2,3,3,1
2037,24,25,26,26,2,2,4,4,1
2038,26,26,27,27,2,2,3,3,1
2039,22,22,22,22,2,2,2,2,0
2040,24,24,24,24,2,2,2,2,0
2041,18,18,18,18,2,2,2,2,0
2043,17,17,17,17,2,2,2,2,0
2044,22,22,22,22,2,2,2,2,0
2045,24,24,24,24,2,2,2,2,0
2046,24,24,25,24,2,3,3,3,0
2047,23,23,23,23,2,2,2,2,0
2048,23,23,23,23,2,2,2,2,0
2049,26,26,28,28,2,2,4,4,2
2050,26,26,26,26,2,2,2,2,0
2051,35,35,37,37,2,2,4,4,2
2052,22,22,22,22,2,2,2,2,0
2053,21,21,21,21,2,2,2,2,0
2054,20,21,20,21,2,2,2,2,0
2055,24,24,24,24,2,2,2,2,0
2056,26,26,28,28,2,2,4,4,2
2057,17,17,17,17,2,2,2,2,0
2058,25,25,25,25,2,2,2,2,0
2059,26,26,28,28,2,2,4,4,2
2061,25,25,25,25,2,2,2,2,0
2062,23,24,23,24,2,2,2,2,0
2063,26,26,27,27,2,2,3,3,1
2064,26,27,27,27,2,2,3,3,0
2065,26,27,27,27,2,2,3,3,0
2066,26,27,26,27,2,3,2,3,0
2068,26,26,28,28,2,2,4,4,2
2069,24,24,24,24,2,2,2,2,0
2070,24,24,24,24,2,2,2,2,0
2071,24,26,25,26,2,3,3,3,0
2073,26,26,26,26,2,2,2,2,0
2074,24,24,26,26,2,2,4,4,2
2075,24,24,24,24,2,2,2,2,0
2077,23,24,24,24,2,3,3,3,0
2078,26,26,27,27,2,2,3,3,1
2079,26,26,26,26,2,2,2,2,0
2080,26,26,26,26,2,2,2,2,0
2081,24,24,24,24,2,2,2,2,0
2082,24,25,24,25,2,2,2,2,0
2083,26,27,26,27,2,3,2,3,0
2084,26,27,26,27,2,3,2,3,0
2086,25,25,25,25,2,2,2,2,0
2087,26,26,26,26,2,2,2,2,0
2088,26,26,26,26,2,2,2,2,0
2089,26,26,26,26,2,2,2,2,0
2090,18,18,18,18,2,2,2,2,0
2091,33,33,35,35,2,2,4,4,2
2092,20,20,20,20,2,2,2,2,0
2093,24,25,25,25,2,3,3,3,0
2094,25,25,25,25,2,2,2,2,0
2095,23,23,23,23,2,2,2,2,0
2096,21,21,21,21,2,2,2,2,0
2097,25,25,25,25,2,2,2,2,0
2098,26,27,26,27,2,2,2,2,0
2099,22,22,22,22,2,2,2,2,0
2100,25,25,25,25,2,2,2,2,0
2101,26,26,28,28,2,2,4,4,2
2102,25,25,25,25,2,2,2,2,0
2103,24,24,24,24,2,2,2,2,0
2104,26,26,28,28,2,2,4,4,2
2105,26,26,26,26,2,2,2,2,0
2106,24,24,24,24,2,2,2,2,0
2107,26,26,27,27,2,2,3,3,1
2108,26,26,26,26,2,2,2,2,0
2109,18,18,18,18,2,2,2,2,0
2110,26,26,26,26,2,2,2,2,0
2111,26,26,26,26,2,2,2,2,0
