Market ,Avg. ,Stores ,Avg Returns volume ,Volume bucket ,Avg Return Units Per day ,Avg DotCom Return Units Per Day ,Average MP Return Units  ,Avg MP Return Units Per Day,Avg NPS ,Avg Wait Time 
490,,3019,1056,Low,14,1,9,0,100,5
490,,3082,2002,Medium,26,2,9,0,100,5
490,,3083,1408,Low,19,1,22,0,100,6
490,,3126,2370,High,31,4,77,1,-43,17.5
490,,3127,1550,Low,20,1,8,0,-100,0
490,,3128,3112,High,41,9,292,4,10,13.97
490,,3175,2465,High,32,6,159,2,40,5.38
490,,3176,1987,Medium,26,5,113,1,36,12.46
490,,3740,1797,Medium,24,5,62,1,20,5.83
490,,4196,1782,Medium,23,3,110,1,100,5
490,,4491,1870,Medium,25,4,109,1,83,5.83
490,,4747,1862,Medium,25,3,56,1,0,2
490,,5828,1198,Low,16,1,35,0,33,23
490,,6178,1922,Medium,25,1,7,0,-100,30
491,Mkt Avg,,1494,,20,4,79,1,27,6.81
491,,3152,1379,Low,18,2,35,0,0,9
491,,3153,1880,Medium,25,8,118,2,33,14.8
491,,3154,1615,Low,21,7,137,2,60,5.4
491,,3155,1364,Low,18,3,66,1,0,2
491,,3172,1404,Low,18,1,41,1,0,9.6
491,,3173,2231,Medium,29,8,134,2,64,4.33
491,,4138,2189,Medium,29,9,165,2,20,14.8
491,,4139,1270,Low,17,5,69,1,50,10.67
491,,4625,592,Low,8,1,4,0,0,0
491,,4626,927,Low,12,2,1,0,100,6
491,,5855,1707,Medium,22,5,87,1,50,7.57
491,,5990,1316,Low,17,1,40,1,0,0
491,,5991,1640,Low,22,2,165,2,-67,7.67
491,,6585,1395,Low,18,2,43,1,67,3.5
492,Mkt Avg,,1886,,25,4,49,1,40,7.89
492,,2431,6491,High,85,10,160,2,100,2.43
492,,2743,1009,Low,13,2,17,0,0,0
492,,3593,1124,Low,15,1,46,1,0,45
492,,3599,2099,Medium,28,4,5,0,0,0
492,,4619,1634,Low,21,4,68,1,-100,10
492,,4654,1198,Low,16,3,52,1,80,7.5
492,,5043,1618,Low,21,1,36,0,0,5.5
492,,5122,1915,Medium,25,2,29,0,100,8
492,,5780,773,Low,10,5,13,0,100,5
492,,6876,1736,Medium,23,2,24,0,100,8.33
492,,6943,1533,Low,20,6,98,1,100,2.88
492,,6975,1500,Low,20,7,42,1,0,0
494,Mkt Avg,,1491,,20,3,67,1,47,7.53
494,,3110,2154,Medium,28,2,26,0,25,28
494,,4053,1576,Low,21,1,12,0,50,10
494,,4054,715,Low,9,1,5,0,0,5
494,,4413,2482,High,33,5,160,2,86,4.33
494,,4607,1586,Low,21,5,125,2,100,5.83
494,,5408,1455,Low,19,1,30,0,0,0
494,,5695,1913,Medium,25,6,173,2,0,7.75
494,,5697,1022,Low,13,2,50,1,0,0
494,,5767,1540,Low,20,5,128,2,100,5.8
494,,5804,1258,Low,17,3,64,1,100,18.67
494,,6390,1011,Low,13,1,10,0,0,0
494,,6470,1176,Low,15,2,25,0,100,5
496,Mkt Avg,,1704,,22,3,51,1,14,7.56
496,,2840,1598,Low,21,1,36,0,0,0
496,,3646,1545,Low,20,8,105,1,0,4
496,,3713,1612,Low,21,4,14,0,50,23.33
496,,3724,2000,Medium,26,1,27,0,-100,5
496,,3899,1623,Low,21,2,9,0,0,0
496,,4519,1121,Low,15,2,26,0,100,5
496,,4525,1151,Low,15,2,33,0,0,0
496,,4530,1785,Medium,23,1,60,1,50,3.33
496,,5279,2385,High,31,10,215,3,44,12.67
496,,5291,1929,Medium,25,3,19,0,100,4.2
496,,5378,1781,Medium,23,2,30,0,-25,8.5
496,,6174,1922,Medium,25,5,42,1,-50,24.67
497,Mkt Avg,,1863,,25,5,104,1,34,8.15
497,,2328,1753,Medium,23,5,141,2,14,3
497,,2465,1839,Medium,24,1,76,1,100,3
497,,2699,1713,Medium,23,4,104,1,33,5.4
497,,2731,1103,Low,15,0,3,0,100,0
497,,3338,1868,Medium,25,4,110,1,60,11.33
497,,3628,2495,High,33,10,173,2,0,5
497,,4145,2100,Medium,28,4,68,1,0,20
497,,4206,1826,Medium,24,5,85,1,43,17
497,,4443,2899,High,38,17,256,3,71,12.08
497,,4445,1797,Medium,24,7,124,2,0,4.67
497,,4452,1969,Medium,26,5,113,1,-33,5.67
497,,5371,1833,Medium,24,7,144,2,86,11
497,,5813,1663,Low,22,4,10,0,0,16
497,,7339,1222,Low,16,3,49,1,0,0
498,Mkt Avg,,1758,,23,5,102,1,40,12.88
498,,3603,2044,Medium,27,10,172,2,67,8.73
498,,3605,2079,Medium,27,8,131,2,80,10.67
498,,3614,1672,Low,22,2,17,0,-50,23.67
498,,3622,2092,Medium,28,4,81,1,50,15
498,,3959,1341,Low,18,4,69,1,75,5
498,,4524,1126,Low,15,1,2,0,100,10
498,,5135,1184,Low,16,3,26,0,-100,30
498,,5183,1956,Medium,26,8,165,2,57,2.79
498,,5297,2862,High,38,13,328,4,77,14.73
498,,5467,1188,Low,16,2,51,1,0,24
498,,5734,2080,Medium,27,3,69,1,100,3.33
498,,5908,1473,Low,19,3,118,2,25,6.67
499,Mkt Avg,,1876,,25,4,83,1,64,5.76
499,,3359,1812,Medium,24,4,40,1,100,2
499,,3504,1791,Medium,24,6,138,2,25,4.2
499,,4148,2098,Medium,28,1,30,0,-33,18.75
499,,4432,1558,Low,21,3,89,1,100,2.83
499,,4848,2811,High,37,6,12,0,100,3
499,,6962,2034,Medium,27,5,113,1,100,3
499,,7004,1304,Low,17,4,67,1,100,13
499,,7062,2160,Medium,28,6,11,0,20,4.75
499,,7146,1344,Low,18,5,143,2,50,3.33
499,,7180,3154,High,42,9,244,3,40,10.36
499,,7296,1284,Low,17,3,63,1,33,4.6
499,,7304,1250,Low,16,3,35,0,100,3
499,,7315,1785,Medium,23,3,88,1,100,2.1
500,Mkt Avg,,1905,,25,5,93,1,53,6.3
500,,2414,1942,Medium,26,8,100,1,-71,19.14
500,,3411,1320,Low,17,3,62,1,100,3.8
500,,3456,1573,Low,21,2,51,1,100,3.5
500,,3600,1270,Low,17,3,20,0,100,3.5
500,,4147,3526,High,46,14,7,0,75,4
500,,4157,4419,High,58,17,530,7,44,13.75
500,,4545,1411,Low,19,2,50,1,100,2.92
500,,5829,1594,Low,21,2,117,2,60,6.75
500,,7222,1263,Low,17,4,30,0,25,10
500,,7235,1883,Medium,25,3,13,0,0,0
500,,7334,1311,Low,17,4,49,1,33,3.33
500,,7337,1693,Low,22,3,87,1,67,5.17
500,,7340,1562,Low,21,3,91,1,50,6
502,Mkt Avg,,2274,,30,7,137,2,42,10.95
502,,3156,1733,Medium,23,4,130,2,0,12
502,,3157,1368,Low,18,2,66,1,100,5.75
502,,3299,2156,Medium,28,9,122,2,75,12.4
502,,3330,1845,Medium,24,4,0,0,0,0
502,,3880,2823,High,37,7,159,2,33,14.57
502,,4184,8381,High,110,35,978,13,55,7.27
502,,4220,1175,Low,15,2,19,0,50,2.17
502,,4388,1289,Low,17,1,0,0,0,0
502,,5754,2488,High,33,5,9,0,57,10.5
502,,5755,1613,Low,21,2,29,0,-100,60
502,,6226,1894,Medium,25,7,106,1,63,7.25
502,,6798,1109,Low,15,2,44,1,100,4.33
502,,6936,2415,High,32,6,99,1,33,15
502,,7174,1840,Medium,24,3,90,1,100,6.5
502,,7177,1981,Medium,26,9,205,3,67,6.56
503,Mkt Avg,,17314,,228,15,366,5,68,6.36
503,,140,30377,High,400,34,766,10,73,5.55
503,,163,21845,Medium,287,21,486,6,78,7.6
503,,214,14755,Low,194,10,268,4,47,10.24
503,,236,9243,Low,122,7,156,2,73,6.11
503,,249,16405,Low,216,9,273,4,79,7.92
503,,275,18978,Medium,250,14,434,6,72,5.45
503,,285,23766,Medium,313,21,533,7,63,5.47
503,,288,9147,Low,120,6,167,2,93,3.95
503,,364,11312,Low,149,10,208,3,31,4.95
504,Mkt Avg,,2669,,35,7,119,2,65,7.64
504,,2974,3259,High,43,4,182,2,60,17.5
504,,2995,3391,High,45,11,244,3,86,4.67
504,,3198,3436,High,45,12,34,0,50,4
504,,3199,1969,Medium,26,4,62,1,0,30.25
504,,3287,5229,High,69,7,29,0,0,0
504,,3521,1502,Low,20,4,60,1,100,4.4
504,,3574,2053,Medium,27,6,86,1,67,1.25
504,,4104,1837,Medium,24,8,88,1,50,4.83
504,,4182,3357,High,44,9,148,2,38,11.75
504,,4453,1099,Low,14,3,81,1,100,3
504,,5657,3211,High,42,8,166,2,100,5.5
504,,5963,3662,High,48,16,319,4,80,4.2
504,,6078,1794,Medium,24,5,62,1,100,4
504,,6851,1666,Low,22,2,31,0,100,8.5
504,,6966,2570,High,34,10,186,2,50,10.71
505,Mkt Avg,,38799,,511,36,930,12,65,7.15
505,,500,39614,High,521,35,1034,14,76,6.48
505,,512,45828,High,603,36,986,13,67,6.62
505,,964,32780,High,431,23,662,9,60,12.19
505,,1015,46049,High,606,43,1100,14,72,6.5
505,,2201,36764,High,484,27,779,10,55,6.05
505,,2612,48973,High,644,57,1446,19,69,4.27
505,,3136,31013,High,408,30,750,10,59,6.44
505,,3763,38662,High,509,39,1004,13,70,4.95
505,,5717,41277,High,543,48,1006,13,68,5.33
505,,5947,27030,High,356,22,529,7,53,12.65
506,Mkt Avg,,29179,,384,28,667,9,59,7.01
506,,508,21999,Medium,289,21,443,6,59,6.8
506,,1126,26189,High,345,25,577,8,70,7.08
506,,1154,16879,Low,222,10,317,4,79,3.89
506,,1198,49420,High,650,61,1500,20,53,11.92
506,,2864,38469,High,506,38,877,12,45,6.96
506,,3056,32156,High,423,33,843,11,53,6.5
506,,3057,30212,High,398,27,691,9,63,6.51
506,,3107,26304,High,346,31,491,6,66,5.35
506,,4131,24883,Medium,327,20,465,6,42,6.46
506,,4162,26629,High,350,24,552,7,58,7.69
506,,5146,27830,High,366,22,586,8,62,7.99
507,Mkt Avg,,1988,,26,5,95,1,48,5.34
507,,2395,1725,Medium,23,3,39,1,33,4
507,,2880,2795,High,37,6,112,1,67,6.08
507,,3340,2513,High,33,4,147,2,17,5.5
507,,3457,1898,Medium,25,2,61,1,100,3.67
507,,3508,1686,Low,22,3,70,1,50,4.67
507,,4390,1741,Medium,23,3,105,1,0,11.5
507,,4585,1503,Low,20,5,59,1,40,8.75
507,,4655,1771,Medium,23,4,69,1,-100,3
507,,5093,3136,High,41,10,190,3,57,4
507,,5336,1773,Medium,23,8,80,1,83,9.5
507,,5364,1273,Low,17,5,56,1,100,4.33
507,,5840,1701,Medium,22,8,128,2,60,2.7
507,,6170,2422,High,32,9,208,3,71,4.9
507,,6942,1899,Medium,25,5,2,0,100,2.17
508,Mkt Avg,,26682,,351,32,906,12,56,8.39
508,,1716,23269,Medium,306,22,594,8,53,7.93
508,,1717,33276,High,438,40,1147,15,48,8.07
508,,1893,36131,High,475,52,1708,22,54,7.18
508,,1981,30068,High,396,40,759,10,50,15.27
508,,2799,29867,High,393,34,1219,16,50,9
508,,2853,27923,High,367,33,862,11,59,7.45
508,,5345,19049,Medium,251,21,610,8,70,5.43
508,,5779,13875,Low,183,14,352,5,65,6.77
509,Mkt Avg,,2065,,27,6,116,2,30,9.77
509,,4431,1789,Medium,24,6,68,1,60,12.36
509,,5013,3425,High,45,12,271,4,50,10.09
509,,5014,1522,Low,20,2,22,0,100,2
509,,5393,1616,Low,21,2,18,0,0,6
509,,6176,2179,Medium,29,8,103,1,60,16
509,,6233,1659,Low,22,5,100,1,0,8
509,,6243,3669,High,48,14,225,3,65,6.53
509,,6263,1968,Medium,26,2,97,1,50,2.67
509,,6264,2261,Medium,30,5,116,2,-20,12.83
509,,6586,1502,Low,20,4,22,0,0,32.5
509,,6814,2493,High,33,11,356,5,50,6.06
509,,6828,2032,Medium,27,6,72,1,50,9.17
509,,7205,1546,Low,20,2,61,1,17,8.33
509,,7206,1256,Low,17,6,89,1,-67,4.2
510,Mkt Avg,,2078,,27,4,80,1,49,11.63
510,,2632,2155,Medium,28,5,150,2,83,4
510,,3314,1766,Medium,23,3,31,0,-100,10
510,,3315,2054,Medium,27,3,47,1,100,60
510,,3604,2415,High,32,5,139,2,100,4.25
510,,3844,1795,Medium,24,2,50,1,100,2.13
510,,3845,1563,Low,21,1,31,0,100,3
510,,3846,1707,Medium,22,3,53,1,20,13.87
510,,4218,1699,Low,22,4,39,1,100,2
510,,4233,2765,High,36,8,158,2,50,6
510,,4275,2531,High,33,6,195,3,75,4.06
510,,5257,2706,High,36,7,71,1,43,11.5
510,,5332,1705,Medium,22,2,73,1,60,23.75
510,,5349,1863,Medium,25,8,61,1,-50,18.33
510,,7320,2372,High,31,3,27,0,0,0
511,Mkt Avg,,32255,,424,50,1347,18,40,10.57
511,,1972,21509,Medium,283,30,658,9,26,12.51
511,,2025,41818,High,550,60,1497,20,64,8.42
511,,2031,37703,High,496,55,1367,18,45,12.14
511,,2119,36446,High,480,71,2024,27,24,12.94
511,,2161,41390,High,545,81,2260,30,52,9.15
511,,2648,26326,Medium,346,33,1025,13,40,9.67
511,,2989,28337,High,373,45,1056,14,48,9.85
511,,5426,24649,Medium,324,41,1076,14,26,10.99
511,,5434,32116,High,423,38,1157,15,35,9.46
512,Mkt Avg,,3134,,41,15,376,5,43,8.8
512,,2486,5442,High,72,56,1556,20,33,14.56
512,,2689,1553,Low,20,2,12,0,0,8
512,,3022,2306,Medium,30,4,75,1,100,0
512,,3023,4339,High,57,24,689,9,85,8.7
512,,3046,1945,Medium,26,8,282,4,25,12.73
512,,3047,3282,High,43,12,231,3,50,5.31
512,,3123,4961,High,65,41,1098,14,53,9.37
512,,4174,2778,High,37,7,184,2,29,22.5
512,,5610,4438,High,58,13,319,4,27,7.96
512,,5611,2733,High,36,5,26,0,100,4
512,,5633,2694,High,35,11,149,2,0,5.4
512,,5634,1936,Medium,25,4,79,1,0,12.6
512,,5635,2337,High,31,8,183,2,60,3.33
514,Mkt Avg,,26293,,346,29,666,9,48,7.96
514,,2385,23196,Medium,305,21,508,7,42,6.2
514,,2403,29275,High,385,29,719,9,55,4.51
514,,2516,31993,High,421,38,942,12,36,12.62
514,,2571,17142,Medium,226,13,408,5,53,9.74
514,,3525,27795,High,366,35,654,9,37,6.67
514,,3794,27580,High,363,24,631,8,45,9.48
514,,5041,28186,High,371,41,655,9,56,7.06
514,,5073,25173,Medium,331,34,811,11,58,7.38
515,Mkt Avg,,2889,,38,8,222,3,37,13.16
515,,2487,1978,Medium,26,2,9,0,-50,39.5
515,,2826,2963,High,39,3,52,1,0,12
515,,2998,2846,High,37,6,185,2,38,5.71
515,,3026,2692,High,35,2,2,0,100,3
515,,3131,1807,Medium,24,3,97,1,60,21.25
515,,3132,2549,High,34,6,220,3,0,15.38
515,,3133,2984,High,39,7,235,3,33,7.67
515,,4762,4771,High,63,19,691,9,33,9.85
515,,5600,3817,High,50,20,625,8,55,5.48
515,,5663,1904,Medium,25,7,254,3,67,2.8
515,,5689,3716,High,49,13,217,3,85,7.62
515,,5691,3597,High,47,7,190,3,11,20.4
515,,8958,1928,Medium,25,4,110,1,50,20.4
516,Mkt Avg,,1472,,19,3,74,1,40,4.26
516,,377,1980,Medium,26,4,137,2,100,3.67
516,,2870,1345,Low,18,2,20,0,100,0
516,,2887,975,Low,13,2,19,0,0,0
516,,3442,2009,Medium,26,6,124,2,50,5.33
516,,3638,1476,Low,19,1,6,0,50,10.25
516,,5367,1071,Low,14,1,1,0,0,0
516,,5383,1843,Medium,24,3,98,1,-50,9
516,,5923,2045,Medium,27,5,83,1,78,8.72
516,,7098,1051,Low,14,2,66,1,50,4.2
516,,7137,1240,Low,16,3,77,1,33,7.33
516,,7162,1756,Medium,23,10,284,4,78,4.6
516,,7209,1302,Low,17,1,40,1,100,0
516,,7218,1691,Low,22,3,44,1,-33,6.5
516,,7329,820,Low,11,2,41,1,0,0
526,Mkt Avg,,2605,,34,6,89,1,78,7.15
526,,3661,2671,High,35,7,79,1,33,4.63
526,,4105,2432,High,32,5,24,0,100,5
526,,4366,4159,High,55,12,241,3,78,6.85
526,,4415,3543,High,47,4,126,2,100,2
526,,5108,2587,High,34,3,65,1,0,35
526,,5726,1704,Medium,22,4,55,1,100,4.5
526,,5782,1578,Low,21,5,52,1,100,6.4
526,,5960,2653,High,35,2,18,0,100,5
526,,5962,1843,Medium,24,2,12,0,100,5
526,,6587,2489,High,33,8,176,2,100,2.5
526,,6813,3390,High,45,10,113,1,50,3.75
526,,7229,2211,Medium,29,5,106,1,71,5.17
528,Mkt Avg,,1478,,19,3,33,0,48,3.05
528,,2835,1438,Low,19,3,36,0,100,3.5
528,,3449,1606,Low,21,3,20,0,0,0
528,,3450,1064,Low,14,2,17,0,0,4
528,,4056,1543,Low,20,3,21,0,100,2.25
528,,5224,1877,Medium,25,3,64,1,100,9
528,,5226,1581,Low,21,3,40,1,100,8
528,,5290,1699,Low,22,1,9,0,0,0
528,,5490,2183,Medium,29,6,95,1,100,2
528,,5715,1529,Low,20,2,16,0,-100,5
528,,6098,1493,Low,20,2,2,0,0,0
528,,6159,1647,Low,22,3,53,1,100,5
528,,6459,1001,Low,13,2,47,1,0,0
528,,6786,1739,Medium,23,3,12,0,100,5
528,,6850,1704,Medium,22,3,51,1,67,2
528,,7220,900,Low,12,2,23,0,100,3
528,,7311,648,Low,9,1,17,0,0,0
533,Mkt Avg,,1641,,22,4,57,1,27,6.64
533,,2393,1445,Low,19,3,59,1,100,8.5
533,,2394,1076,Low,14,1,4,0,0,0
533,,2875,1461,Low,19,2,30,0,-100,6
533,,2876,2017,Medium,27,5,62,1,67,3.86
533,,2877,1731,Medium,23,4,58,1,-33,11
533,,2878,1439,Low,19,3,64,1,14,12.29
533,,2984,1659,Low,22,4,54,1,67,3
533,,3202,1392,Low,18,3,53,1,100,11.75
533,,3275,2160,Medium,28,8,109,1,44,3.22
533,,3327,1439,Low,19,5,58,1,-100,0.5
533,,3615,1831,Medium,24,3,45,1,0,0
533,,3637,1813,Medium,24,6,115,2,75,3.63
533,,5286,1644,Low,22,3,33,0,100,1.75
533,,5314,1591,Low,21,1,33,0,-100,12
533,,5323,2140,Medium,28,6,65,1,44,4.17
533,,5805,1935,Medium,25,7,98,1,100,3.86
533,,5863,1250,Low,16,2,55,1,0,31.5
533,,7308,1508,Low,20,2,37,0,100,2.5
534,Mkt Avg,,2037,,27,8,135,2,17,8.31
534,,2686,1865,Medium,25,11,207,3,75,1.5
534,,2741,2233,Medium,29,7,159,2,17,5.5
534,,2742,1169,Low,15,2,34,0,-100,24
534,,3164,880,Low,12,4,102,1,0,17
534,,3479,1820,Medium,24,2,31,0,100,5
534,,3654,2030,Medium,27,5,93,1,100,5
534,,4375,1375,Low,18,6,54,1,-100,25
534,,4376,1832,Medium,24,8,138,2,50,3.17
534,,4686,2939,High,39,16,242,3,44,2.85
534,,5738,1566,Low,21,3,44,1,100,3.5
534,,5837,3319,High,44,13,199,3,-67,3.33
534,,6953,3414,High,45,17,317,4,-17,3.9
537,Mkt Avg,,1509,,20,5,79,1,51,4.33
537,,2744,1438,Low,19,3,69,1,50,8.5
537,,2745,2099,Medium,28,9,109,1,67,3.9
537,,3168,1539,Low,20,4,60,1,100,2.75
537,,3723,670,Low,9,2,39,1,-100,5
537,,4128,1810,Medium,24,8,120,2,100,4.25
537,,4516,1383,Low,18,4,112,1,17,7.5
537,,4579,1112,Low,15,6,28,0,20,3.5
537,,5737,2151,Medium,28,9,120,2,75,2
537,,5789,1690,Low,22,6,93,1,88,4.75
537,,5790,1537,Low,20,4,102,1,100,3.86
537,,6960,1506,Low,20,2,24,0,0,0
537,,7242,1202,Low,16,5,29,0,60,5.8
537,,7317,1480,Low,19,9,125,2,83,4.44
538,Mkt Avg,,1615,,21,5,84,1,42,7.76
538,,2839,1398,Low,18,3,44,1,-40,14
538,,3062,1433,Low,19,4,88,1,60,2.6
538,,3111,1834,Medium,24,9,84,1,0,3.67
538,,3238,2420,High,32,9,121,2,100,5.75
538,,4057,1051,Low,14,2,37,0,50,8.88
538,,4470,922,Low,12,7,61,1,33,15
538,,4478,1336,Low,18,7,76,1,50,7.8
538,,5692,2269,Medium,30,6,77,1,33,4.75
538,,5693,1799,Medium,24,4,105,1,0,6.31
538,,5791,954,Low,13,3,46,1,100,4
538,,6971,1389,Low,18,4,81,1,0,7
538,,7072,2180,Medium,29,6,170,2,100,9.4
538,,7127,2014,Medium,27,5,105,1,63,11.75
541,Mkt Avg,,1588,,21,3,31,0,38,6.56
541,,3727,1533,Low,20,3,16,0,0,0
541,,3736,1679,Low,22,4,66,1,33,4.67
541,,4048,1701,Low,22,5,41,1,100,1
541,,4659,1578,Low,21,3,16,0,25,23
541,,5125,912,Low,12,2,81,1,100,5
541,,5310,1280,Low,17,2,59,1,-100,3
541,,5327,2149,Medium,28,2,6,0,0,19.5
541,,5328,2118,Medium,28,2,8,0,0,7.5
541,,5773,1412,Low,19,4,6,0,100,0
541,,7233,1362,Low,18,3,16,0,100,5
541,,7241,1567,Low,21,3,30,0,100,10
541,,7262,1764,Medium,23,2,21,0,0,0
542,Mkt Avg,,1504,,20,4,58,1,57,9.14
542,,2919,1353,Low,18,2,1,0,100,12.5
542,,2940,1999,Medium,26,9,114,2,85,5.17
542,,3743,1894,Medium,25,4,59,1,50,9.5
542,,3745,1682,Low,22,4,26,0,100,5.75
542,,3746,1205,Low,16,2,1,0,100,6
542,,3752,1565,Low,21,5,121,2,100,41
542,,4114,1062,Low,14,3,19,0,0,6.5
542,,4193,1417,Low,19,5,44,1,0,21.67
542,,4367,1181,Low,16,2,46,1,50,5.5
542,,4371,1963,Medium,26,7,125,2,33,6
542,,4373,1861,Medium,24,4,97,1,67,6.67
542,,4577,1023,Low,13,1,1,0,0,0
542,,4605,2005,Medium,26,6,117,2,22,5.31
542,,4674,1379,Low,18,2,60,1,100,6
542,,5204,1157,Low,15,2,61,1,100,8.67
542,,5700,1323,Low,17,2,30,0,0,0
543,Mkt Avg,,2110,,28,4,82,1,27,7.32
543,,3042,2323,Medium,31,6,179,2,50,3.8
543,,3703,2781,High,37,5,39,1,20,9.75
543,,4586,1442,Low,19,3,51,1,33,3.5
543,,5081,1786,Medium,23,5,72,1,0,15
543,,5102,1772,Medium,23,3,2,0,-100,22.5
543,,5464,1038,Low,14,2,8,0,100,7
543,,5722,2103,Medium,28,2,20,0,-100,10
543,,5774,2159,Medium,28,3,28,0,50,6.5
543,,5776,1513,Low,20,4,81,1,100,3.75
543,,5832,3304,High,43,15,432,6,64,4.68
543,,6165,2014,Medium,27,5,0,0,-50,4
543,,6166,1687,Low,22,2,29,0,0,4
543,,6323,3493,High,46,6,153,2,67,3.83
543,,6577,2900,High,38,5,139,2,25,14.2
543,,6588,2472,High,33,5,13,0,100,4.5
543,,6849,1689,Low,22,1,31,0,0,0
543,,7099,1386,Low,18,2,114,2,100,7.5
544,Mkt Avg,,1867,,25,5,61,1,28,6.1
544,,3184,1831,Medium,24,3,50,1,0,9
544,,3424,2463,High,32,7,68,1,0,5.33
544,,3990,1324,Low,17,2,33,0,0,0
544,,4189,2286,Medium,30,10,132,2,50,11.17
544,,4504,1735,Medium,23,2,4,0,0,0
544,,4580,2816,High,37,14,83,1,29,3.94
544,,4672,1391,Low,18,2,17,0,100,7.5
544,,4673,1295,Low,17,4,48,1,33,5
544,,4691,3003,High,40,7,142,2,44,7.44
544,,4756,1502,Low,20,4,9,0,0,4
544,,5062,1659,Low,22,5,133,2,100,2
544,,5100,1859,Medium,24,1,20,0,0,7
544,,5248,2181,Medium,29,8,125,2,67,3.5
544,,5256,1495,Low,20,4,49,1,0,14.67
544,,5459,1161,Low,15,2,4,0,0,11
545,Mkt Avg,,1864,,25,5,64,1,26,5.71
545,,4210,1797,Medium,24,2,58,1,33,12.5
545,,4357,2427,High,32,8,90,1,14,2.63
545,,4582,2031,Medium,27,6,110,1,50,4.33
545,,4648,2434,High,32,4,62,1,50,3
545,,4657,1643,Low,22,2,11,0,-100,10
545,,5098,2097,Medium,28,3,63,1,0,3.8
545,,5623,1964,Medium,26,11,140,2,88,7.86
545,,5653,1274,Low,17,4,42,1,0,0
545,,5740,2186,Medium,29,2,39,1,100,5
545,,5744,1411,Low,19,2,5,0,100,1
545,,5769,2565,High,34,7,123,2,43,6.11
545,,5771,1896,Medium,25,3,11,0,-100,11.5
545,,6531,2378,High,31,10,146,2,86,12.25
545,,8861,0,Low,0,0,0,0,0,0
546,Mkt Avg,,1669,,22,3,48,1,51,10.9
546,,840,1232,Low,16,1,16,0,100,8.36
546,,920,2416,High,32,3,9,0,0,15
546,,2773,1407,Low,19,2,38,1,67,27.67
546,,2801,2160,Medium,28,5,90,1,100,3.5
546,,2858,2019,Medium,27,3,88,1,100,6.38
546,,4421,1975,Medium,26,6,97,1,-20,10.83
546,,4426,1364,Low,18,1,20,0,50,15
546,,4517,1828,Medium,24,2,9,0,33,32.5
546,,4527,1146,Low,15,3,131,2,60,6
546,,5198,1745,Medium,23,3,27,0,67,7.33
546,,5903,1163,Low,15,2,42,1,0,0
546,,5907,1813,Medium,24,2,60,1,100,9.13
546,,6732,1425,Low,19,3,3,0,0,0
548,Mkt Avg,,3165,,42,8,201,3,56,5.55
548,,2391,3557,High,47,9,243,3,53,7.07
548,,3013,3030,High,40,7,191,3,43,5.71
548,,3161,2943,High,39,6,130,2,55,3.9
548,,3414,4433,High,58,13,279,4,80,4.63
548,,4141,2956,High,39,7,178,2,63,3.25
548,,4434,4693,High,62,9,426,6,56,7.05
548,,4667,2202,Medium,29,5,88,1,50,7.5
548,,5221,1683,Low,22,2,8,0,100,0
548,,5654,2056,Medium,27,2,13,0,0,0
548,,5670,2701,High,36,6,120,2,38,5.19
548,,5831,3097,High,41,9,287,4,73,9.71
548,,5876,4285,High,56,12,359,5,87,6.83
548,,6207,3504,High,46,12,293,4,38,11.27
549,Mkt Avg,,2493,,33,6,101,1,46,6.19
549,,525,2629,High,35,6,4,0,33,8.38
549,,2944,2603,High,34,4,30,0,0,0
549,,3606,3404,High,45,13,251,3,60,7.23
549,,3629,2277,Medium,30,4,64,1,-17,19.8
549,,3862,2391,High,31,2,23,0,100,10.83
549,,4561,2440,High,32,5,40,1,100,2
549,,5005,2009,Medium,26,3,78,1,100,5
549,,5816,2203,Medium,29,9,151,2,71,5.5
549,,5817,2251,Medium,30,5,130,2,20,5.75
549,,5818,2497,High,33,4,100,1,50,5.89
549,,5819,3747,High,49,13,283,4,14,3.92
549,,5820,1092,Low,14,2,19,0,0,0
549,,6398,2862,High,38,9,146,2,60,6.2
550,Mkt Avg,,2614,,34,16,524,7,31,7.43
550,,2590,2781,High,37,19,693,9,32,9.53
550,,3050,3440,High,45,16,473,6,53,6.67
550,,3098,7734,High,102,78,2673,35,32,8.8
550,,3144,2185,Medium,29,6,225,3,60,6.64
550,,3145,1114,Low,15,3,143,2,0,4
550,,3146,1962,Medium,26,10,344,5,31,12
550,,3178,1913,Medium,25,7,98,1,43,11.79
550,,4178,1221,Low,16,2,28,0,-100,4
550,,4757,1609,Low,21,7,214,3,100,3.67
550,,5627,1747,Medium,23,5,199,3,50,9
550,,5678,2726,High,36,12,363,5,-6,8.95
550,,5993,3423,High,45,31,1042,14,48,7.81
550,,5994,2125,Medium,28,8,313,4,60,3.77
551,Mkt Avg,,2658,,35,6,164,2,73,8.59
551,,3084,2501,High,33,6,148,2,54,3.96
551,,3099,2760,High,36,9,302,4,56,8.79
551,,3101,3731,High,49,8,252,3,64,10.5
551,,4134,1893,Medium,25,2,2,0,50,20
551,,4169,2887,High,38,3,131,2,73,16.5
551,,5008,1952,Medium,26,2,62,1,60,7.6
551,,5601,3343,High,44,16,522,7,60,8.33
551,,5603,2399,High,32,3,99,1,100,0
551,,5637,1583,Low,21,1,59,1,100,10
551,,5640,2503,High,33,7,176,2,100,5.33
