TO_STORE_NBR,ITEM1_DESC,ITEM_NBR
1479,"STRAW BALE 20"" AA",668570651
786,"STRAW BALE 20"" AA",668570651
1421,"STRAW BALE 20"" AA",668570651
1386,"STRAW BALE 20"" AA",668570651
844,"STRAW BALE 20"" AA",668570651
1003,"STRAW BALE 20"" AA",668570651
796,"STRAW BALE 20"" AA",668570651
636,"STRAW BALE 20"" AA",668570651
3641,"STRAW BALE 20"" AA",668570651
3262,"STRAW BALE 20"" AA",668570651
2823,"STRAW BALE 20"" AA",668570651
2726,"STRAW BALE 20"" AA",668570651
2684,"STRAW BALE 20"" AA",668570651
2852,"STRAW BALE 20"" AA",668570651
3783,"STRAW BALE 20"" AA",668570651
2725,"STRAW BALE 20"" AA",668570651
4277,"STRAW BALE 20"" AA",668570651
2774,"STRAW BALE 20"" AA",668570651
3580,"STRAW BALE 20"" AA",668570651
3581,"STRAW BALE 20"" AA",668570651
4285,"STRAW BALE 20"" AA",668570651
3812,"STRAW BALE 20"" AA",668570651
2914,"STRAW BALE 20"" AA",668570651
2610,"STRAW BALE 20"" AA",668570651
3206,"STRAW BALE 20"" AA",668570651
3515,"STRAW BALE 20"" AA",668570651
2966,"STRAW BALE 20"" AA",668570651
4255,"STRAW BALE 20"" AA",668570651
3792,"STRAW BALE 20"" AA",668570651
3282,"STRAW BALE 20"" AA",668570651
2535,"STRAW BALE 20"" AA",668570651
2582,"STRAW BALE 20"" AA",668570651
2641,"STRAW BALE 20"" AA",668570651
2637,"STRAW BALE 20"" AA",668570651
2954,"STRAW BALE 20"" AA",668570651
2906,"STRAW BALE 20"" AA",668570651
3443,"STRAW BALE 20"" AA",668570651
3543,"STRAW BALE 20"" AA",668570651
2719,"STRAW BALE 20"" AA",668570651
2916,"STRAW BALE 20"" AA",668570651
3469,"STRAW BALE 20"" AA",668570651
2915,"STRAW BALE 20"" AA",668570651
3292,"STRAW BALE 20"" AA",668570651
2604,"STRAW BALE 20"" AA",668570651
2531,"STRAW BALE 20"" AA",668570651
3520,"STRAW BALE 20"" AA",668570651
2917,"STRAW BALE 20"" AA",668570651
2633,"STRAW BALE 20"" AA",668570651
1911,"STRAW BALE 20"" AA",668570651
2426,"STRAW BALE 20"" AA",668570651
2124,"STRAW BALE 20"" AA",668570651
1894,"STRAW BALE 20"" AA",668570651
2638,"STRAW BALE 20"" AA",668570651
2576,"STRAW BALE 20"" AA",668570651
2323,"STRAW BALE 20"" AA",668570651
2316,"STRAW BALE 20"" AA",668570651
2199,"STRAW BALE 20"" AA",668570651
2361,"STRAW BALE 20"" AA",668570651
2035,"STRAW BALE 20"" AA",668570651
1937,"STRAW BALE 20"" AA",668570651
2429,"STRAW BALE 20"" AA",668570651
2115,"STRAW BALE 20"" AA",668570651
2400,"STRAW BALE 20"" AA",668570651
2244,"STRAW BALE 20"" AA",668570651
2266,"STRAW BALE 20"" AA",668570651
2471,"STRAW BALE 20"" AA",668570651
2078,"STRAW BALE 20"" AA",668570651
814,"STRAW BALE 20"" AA",668570651
811,"STRAW BALE 20"" AA",668570651
931,"STRAW BALE 20"" AA",668570651
721,"STRAW BALE 20"" AA",668570651
1398,"STRAW BALE 20"" AA",668570651
987,"STRAW BALE 20"" AA",668570651
1680,"STRAW BALE 20"" AA",668570651
956,"STRAW BALE 20"" AA",668570651
666,"STRAW BALE 20"" AA",668570651
974,"STRAW BALE 20"" AA",668570651
1845,"STRAW BALE 20"" AA",668570651
1541,"STRAW BALE 20"" AA",668570651
973,"STRAW BALE 20"" AA",668570651
1387,"STRAW BALE 20"" AA",668570651
771,"STRAW BALE 20"" AA",668570651
649,"STRAW BALE 20"" AA",668570651
1087,"STRAW BALE 20"" AA",668570651
929,"STRAW BALE 20"" AA",668570651
819,"STRAW BALE 20"" AA",668570651
174,"STRAW BALE 20"" AA",668570651
1590,"STRAW BALE 20"" AA",668570651
547,"STRAW BALE 20"" AA",668570651
955,"STRAW BALE 20"" AA",668570651
769,"STRAW BALE 20"" AA",668570651
110,"STRAW BALE 20"" AA",668570651
967,"STRAW BALE 20"" AA",668570651
725,"STRAW BALE 20"" AA",668570651
718,"STRAW BALE 20"" AA",668570651
890,"STRAW BALE 20"" AA",668570651
706,"STRAW BALE 20"" AA",668570651
943,"STRAW BALE 20"" AA",668570651
942,"STRAW BALE 20"" AA",668570651
968,"STRAW BALE 20"" AA",668570651
859,"STRAW BALE 20"" AA",668570651
941,"STRAW BALE 20"" AA",668570651
994,"STRAW BALE 20"" AA",668570651
988,"STRAW BALE 20"" AA",668570651
1463,"STRAW BALE 20"" AA",668570651
1289,"STRAW BALE 20"" AA",668570651
1595,"STRAW BALE 20"" AA",668570651
1331,"STRAW BALE 20"" AA",668570651
1569,"STRAW BALE 20"" AA",668570651
1863,"STRAW BALE 20"" AA",668570651
1330,"STRAW BALE 20"" AA",668570651
1407,"STRAW BALE 20"" AA",668570651
1478,"STRAW BALE 20"" AA",668570651
1839,"STRAW BALE 20"" AA",668570651
1495,"STRAW BALE 20"" AA",668570651
1812,"STRAW BALE 20"" AA",668570651
1410,"STRAW BALE 20"" AA",668570651
1564,"STRAW BALE 20"" AA",668570651
1594,"STRAW BALE 20"" AA",668570651
1503,"STRAW BALE 20"" AA",668570651
1750,"STRAW BALE 20"" AA",668570651
1427,"STRAW BALE 20"" AA",668570651
1139,"STRAW BALE 20"" AA",668570651
1426,"STRAW BALE 20"" AA",668570651
1782,"STRAW BALE 20"" AA",668570651
1429,"STRAW BALE 20"" AA",668570651
1519,"STRAW BALE 20"" AA",668570651
1450,"STRAW BALE 20"" AA",668570651
2249,"STRAW BALE 20"" AA",668570651
2595,"STRAW BALE 20"" AA",668570651
2325,"STRAW BALE 20"" AA",668570651
2121,"STRAW BALE 20"" AA",668570651
2101,"STRAW BALE 20"" AA",668570651
2269,"STRAW BALE 20"" AA",668570651
2007,"STRAW BALE 20"" AA",668570651
2006,"STRAW BALE 20"" AA",668570651
2865,"STRAW BALE 20"" AA",668570651
2516,"STRAW BALE 20"" AA",668570651
2187,"STRAW BALE 20"" AA",668570651
2317,"STRAW BALE 20"" AA",668570651
2485,"STRAW BALE 20"" AA",668570651
2403,"STRAW BALE 20"" AA",668570651
2385,"STRAW BALE 20"" AA",668570651
2259,"STRAW BALE 20"" AA",668570651
2549,"STRAW BALE 20"" AA",668570651
2539,"STRAW BALE 20"" AA",668570651
3531,"STRAW BALE 20"" AA",668570651
5073,"STRAW BALE 20"" AA",668570651
4395,"STRAW BALE 20"" AA",668570651
3757,"STRAW BALE 20"" AA",668570651
3261,"STRAW BALE 20"" AA",668570651
3850,"STRAW BALE 20"" AA",668570651
3472,"STRAW BALE 20"" AA",668570651
3801,"STRAW BALE 20"" AA",668570651
3218,"STRAW BALE 20"" AA",668570651
2947,"STRAW BALE 20"" AA",668570651
3794,"STRAW BALE 20"" AA",668570651
4394,"STRAW BALE 20"" AA",668570651
3525,"STRAW BALE 20"" AA",668570651
3380,"STRAW BALE 20"" AA",668570651
4137,"STRAW BALE 20"" AA",668570651
5272,"STRAW BALE 20"" AA",668570651
5041,"STRAW BALE 20"" AA",668570651
3511,"STRAW BALE 20"" AA",668570651
3705,"STRAW BALE 20"" AA",668570651
4202,"STRAW BALE 20"" AA",668570651
3729,"STRAW BALE 20"" AA",668570651
3239,"STRAW BALE 20"" AA",668570651
4239,"STRAW BALE 20"" AA",668570651
5231,"STRAW BALE 20"" AA",668570651
3652,"STRAW BALE 20"" AA",668570651
3258,"STRAW BALE 20"" AA",668570651
4370,"STRAW BALE 20"" AA",668570651
5133,"STRAW BALE 20"" AA",668570651
3712,"STRAW BALE 20"" AA",668570651
3254,"STRAW BALE 20"" AA",668570651
2697,"STRAW BALE 20"" AA",668570651
5136,"STRAW BALE 20"" AA",668570651
4176,"STRAW BALE 20"" AA",668570651
4221,"STRAW BALE 20"" AA",668570651
5192,"STRAW BALE 20"" AA",668570651
3277,"STRAW BALE 20"" AA",668570651
3587,"STRAW BALE 20"" AA",668570651
5139,"STRAW BALE 20"" AA",668570651
3408,"STRAW BALE 20"" AA",668570651
2921,"STRAW BALE 20"" AA",668570651
3897,"STRAW BALE 20"" AA",668570651
4272,"STRAW BALE 20"" AA",668570651
3620,"STRAW BALE 20"" AA",668570651
3093,"STRAW BALE 20"" AA",668570651
3208,"STRAW BALE 20"" AA",668570651
3366,"STRAW BALE 20"" AA",668570651
2862,"STRAW BALE 20"" AA",668570651
2861,"STRAW BALE 20"" AA",668570651
3568,"STRAW BALE 20"" AA",668570651
3848,"STRAW BALE 20"" AA",668570651
3232,"STRAW BALE 20"" AA",668570651
2884,"STRAW BALE 20"" AA",668570651
4208,"STRAW BALE 20"" AA",668570651
2782,"STRAW BALE 20"" AA",668570651
3220,"STRAW BALE 20"" AA",668570651
4438,"STRAW BALE 20"" AA",668570651
1273,"STRAW BALE 20"" AA",668570651
905,"STRAW BALE 20"" AA",668570651
1604,"STRAW BALE 20"" AA",668570651
924,"STRAW BALE 20"" AA",668570651
1315,"STRAW BALE 20"" AA",668570651
980,"STRAW BALE 20"" AA",668570651
1008,"STRAW BALE 20"" AA",668570651
1200,"STRAW BALE 20"" AA",668570651
1252,"STRAW BALE 20"" AA",668570651
984,"STRAW BALE 20"" AA",668570651
1485,"STRAW BALE 20"" AA",668570651
1045,"STRAW BALE 20"" AA",668570651
1543,"STRAW BALE 20"" AA",668570651
1617,"STRAW BALE 20"" AA",668570651
1019,"STRAW BALE 20"" AA",668570651
1565,"STRAW BALE 20"" AA",668570651
953,"STRAW BALE 20"" AA",668570651
1001,"STRAW BALE 20"" AA",668570651
1280,"STRAW BALE 20"" AA",668570651
869,"STRAW BALE 20"" AA",668570651
842,"STRAW BALE 20"" AA",668570651
1231,"STRAW BALE 20"" AA",668570651
1585,"STRAW BALE 20"" AA",668570651
1308,"STRAW BALE 20"" AA",668570651
2987,"STRAW BALE 20"" AA",668570651
1916,"STRAW BALE 20"" AA",668570651
3887,"STRAW BALE 20"" AA",668570651
2091,"STRAW BALE 20"" AA",668570651
3538,"STRAW BALE 20"" AA",668570651
2962,"STRAW BALE 20"" AA",668570651
2237,"STRAW BALE 20"" AA",668570651
2814,"STRAW BALE 20"" AA",668570651
2789,"STRAW BALE 20"" AA",668570651
2151,"STRAW BALE 20"" AA",668570651
1957,"STRAW BALE 20"" AA",668570651
3348,"STRAW BALE 20"" AA",668570651
3527,"STRAW BALE 20"" AA",668570651
2963,"STRAW BALE 20"" AA",668570651
2727,"STRAW BALE 20"" AA",668570651
3349,"STRAW BALE 20"" AA",668570651
2591,"STRAW BALE 20"" AA",668570651
1472,"STRAW BALE 20"" AA",668570651
1679,"STRAW BALE 20"" AA",668570651
1649,"STRAW BALE 20"" AA",668570651
1577,"STRAW BALE 20"" AA",668570651
1695,"STRAW BALE 20"" AA",668570651
1634,"STRAW BALE 20"" AA",668570651
1470,"STRAW BALE 20"" AA",668570651
1609,"STRAW BALE 20"" AA",668570651
1534,"STRAW BALE 20"" AA",668570651
1473,"STRAW BALE 20"" AA",668570651
1633,"STRAW BALE 20"" AA",668570651
1447,"STRAW BALE 20"" AA",668570651
1545,"STRAW BALE 20"" AA",668570651
1657,"STRAW BALE 20"" AA",668570651
1581,"STRAW BALE 20"" AA",668570651
1627,"STRAW BALE 20"" AA",668570651
1500,"STRAW BALE 20"" AA",668570651
1520,"STRAW BALE 20"" AA",668570651
1446,"STRAW BALE 20"" AA",668570651
1654,"STRAW BALE 20"" AA",668570651
1415,"STRAW BALE 20"" AA",668570651
1672,"STRAW BALE 20"" AA",668570651
1636,"STRAW BALE 20"" AA",668570651
1567,"STRAW BALE 20"" AA",668570651
1632,"STRAW BALE 20"" AA",668570651
1669,"STRAW BALE 20"" AA",668570651
3790,"STRAW BALE 20"" AA",668570651
4529,"STRAW BALE 20"" AA",668570651
3851,"STRAW BALE 20"" AA",668570651
4286,"STRAW BALE 20"" AA",668570651
5157,"STRAW BALE 20"" AA",668570651
4531,"STRAW BALE 20"" AA",668570651
3725,"STRAW BALE 20"" AA",668570651
4641,"STRAW BALE 20"" AA",668570651
4323,"STRAW BALE 20"" AA",668570651
4049,"STRAW BALE 20"" AA",668570651
4405,"STRAW BALE 20"" AA",668570651
5294,"STRAW BALE 20"" AA",668570651
3634,"STRAW BALE 20"" AA",668570651
5295,"STRAW BALE 20"" AA",668570651
5111,"STRAW BALE 20"" AA",668570651
3546,"STRAW BALE 20"" AA",668570651
5201,"STRAW BALE 20"" AA",668570651
3795,"STRAW BALE 20"" AA",668570651
5077,"STRAW BALE 20"" AA",668570651
5202,"STRAW BALE 20"" AA",668570651
4612,"STRAW BALE 20"" AA",668570651
5281,"STRAW BALE 20"" AA",668570651
2614,"STRAW BALE 20"" AA",668570651
2945,"STRAW BALE 20"" AA",668570651
2830,"STRAW BALE 20"" AA",668570651
3212,"STRAW BALE 20"" AA",668570651
2518,"STRAW BALE 20"" AA",668570651
3337,"STRAW BALE 20"" AA",668570651
2340,"STRAW BALE 20"" AA",668570651
2560,"STRAW BALE 20"" AA",668570651
2514,"STRAW BALE 20"" AA",668570651
3266,"STRAW BALE 20"" AA",668570651
2555,"STRAW BALE 20"" AA",668570651
2334,"STRAW BALE 20"" AA",668570651
2791,"STRAW BALE 20"" AA",668570651
2841,"STRAW BALE 20"" AA",668570651
2871,"STRAW BALE 20"" AA",668570651
2279,"STRAW BALE 20"" AA",668570651
3078,"STRAW BALE 20"" AA",668570651
2445,"STRAW BALE 20"" AA",668570651
2577,"STRAW BALE 20"" AA",668570651
3252,"STRAW BALE 20"" AA",668570651
2931,"STRAW BALE 20"" AA",668570651
2435,"STRAW BALE 20"" AA",668570651
2272,"STRAW BALE 20"" AA",668570651
2519,"STRAW BALE 20"" AA",668570651
2825,"STRAW BALE 20"" AA",668570651
2650,"STRAW BALE 20"" AA",668570651
3339,"STRAW BALE 20"" AA",668570651
2419,"STRAW BALE 20"" AA",668570651
1172,"STRAW BALE 20"" AA",668570651
857,"STRAW BALE 20"" AA",668570651
538,"STRAW BALE 20"" AA",668570651
977,"STRAW BALE 20"" AA",668570651
800,"STRAW BALE 20"" AA",668570651
1029,"STRAW BALE 20"" AA",668570651
551,"STRAW BALE 20"" AA",668570651
928,"STRAW BALE 20"" AA",668570651
697,"STRAW BALE 20"" AA",668570651
563,"STRAW BALE 20"" AA",668570651
1079,"STRAW BALE 20"" AA",668570651
767,"STRAW BALE 20"" AA",668570651
613,"STRAW BALE 20"" AA",668570651
1083,"STRAW BALE 20"" AA",668570651
705,"STRAW BALE 20"" AA",668570651
1223,"STRAW BALE 20"" AA",668570651
960,"STRAW BALE 20"" AA",668570651
1082,"STRAW BALE 20"" AA",668570651
860,"STRAW BALE 20"" AA",668570651
1173,"STRAW BALE 20"" AA",668570651
1104,"STRAW BALE 20"" AA",668570651
1182,"STRAW BALE 20"" AA",668570651
743,"STRAW BALE 20"" AA",668570651
2086,"STRAW BALE 20"" AA",668570651
963,"STRAW BALE 20"" AA",668570651
2105,"STRAW BALE 20"" AA",668570651
1216,"STRAW BALE 20"" AA",668570651
947,"STRAW BALE 20"" AA",668570651
1178,"STRAW BALE 20"" AA",668570651
1455,"STRAW BALE 20"" AA",668570651
1117,"STRAW BALE 20"" AA",668570651
975,"STRAW BALE 20"" AA",668570651
2649,"STRAW BALE 20"" AA",668570651
1801,"STRAW BALE 20"" AA",668570651
940,"STRAW BALE 20"" AA",668570651
896,"STRAW BALE 20"" AA",668570651
972,"STRAW BALE 20"" AA",668570651
1056,"STRAW BALE 20"" AA",668570651
1148,"STRAW BALE 20"" AA",668570651
610,"STRAW BALE 20"" AA",668570651
789,"STRAW BALE 20"" AA",668570651
1055,"STRAW BALE 20"" AA",668570651
807,"STRAW BALE 20"" AA",668570651
1116,"STRAW BALE 20"" AA",668570651
880,"STRAW BALE 20"" AA",668570651
804,"STRAW BALE 20"" AA",668570651
1111,"STRAW BALE 20"" AA",668570651
1034,"STRAW BALE 20"" AA",668570651
1122,"STRAW BALE 20"" AA",668570651
1036,"STRAW BALE 20"" AA",668570651
1130,"STRAW BALE 20"" AA",668570651
1144,"STRAW BALE 20"" AA",668570651
1035,"STRAW BALE 20"" AA",668570651
1242,"STRAW BALE 20"" AA",668570651
1244,"STRAW BALE 20"" AA",668570651
1027,"STRAW BALE 20"" AA",668570651
1209,"STRAW BALE 20"" AA",668570651
881,"STRAW BALE 20"" AA",668570651
948,"STRAW BALE 20"" AA",668570651
396,"STRAW BALE 20"" AA",668570651
1064,"STRAW BALE 20"" AA",668570651
1123,"STRAW BALE 20"" AA",668570651
585,"STRAW BALE 20"" AA",668570651
1156,"STRAW BALE 20"" AA",668570651
1030,"STRAW BALE 20"" AA",668570651
638,"STRAW BALE 20"" AA",668570651
1183,"STRAW BALE 20"" AA",668570651
634,"STRAW BALE 20"" AA",668570651
1096,"STRAW BALE 20"" AA",668570651
1310,"STRAW BALE 20"" AA",668570651
1962,"STRAW BALE 20"" AA",668570651
1510,"STRAW BALE 20"" AA",668570651
1667,"STRAW BALE 20"" AA",668570651
1459,"STRAW BALE 20"" AA",668570651
1441,"STRAW BALE 20"" AA",668570651
1961,"STRAW BALE 20"" AA",668570651
1275,"STRAW BALE 20"" AA",668570651
1728,"STRAW BALE 20"" AA",668570651
1758,"STRAW BALE 20"" AA",668570651
1745,"STRAW BALE 20"" AA",668570651
1504,"STRAW BALE 20"" AA",668570651
1665,"STRAW BALE 20"" AA",668570651
1557,"STRAW BALE 20"" AA",668570651
1655,"STRAW BALE 20"" AA",668570651
1443,"STRAW BALE 20"" AA",668570651
1601,"STRAW BALE 20"" AA",668570651
1476,"STRAW BALE 20"" AA",668570651
1294,"STRAW BALE 20"" AA",668570651
1521,"STRAW BALE 20"" AA",668570651
1580,"STRAW BALE 20"" AA",668570651
1356,"STRAW BALE 20"" AA",668570651
1518,"STRAW BALE 20"" AA",668570651
1327,"STRAW BALE 20"" AA",668570651
1823,"STRAW BALE 20"" AA",668570651
1927,"STRAW BALE 20"" AA",668570651
1883,"STRAW BALE 20"" AA",668570651
1935,"STRAW BALE 20"" AA",668570651
1885,"STRAW BALE 20"" AA",668570651
1591,"STRAW BALE 20"" AA",668570651
1886,"STRAW BALE 20"" AA",668570651
1568,"STRAW BALE 20"" AA",668570651
1948,"STRAW BALE 20"" AA",668570651
1640,"STRAW BALE 20"" AA",668570651
1820,"STRAW BALE 20"" AA",668570651
1769,"STRAW BALE 20"" AA",668570651
1949,"STRAW BALE 20"" AA",668570651
1707,"STRAW BALE 20"" AA",668570651
1644,"STRAW BALE 20"" AA",668570651
1770,"STRAW BALE 20"" AA",668570651
1857,"STRAW BALE 20"" AA",668570651
1887,"STRAW BALE 20"" AA",668570651
1529,"STRAW BALE 20"" AA",668570651
1765,"STRAW BALE 20"" AA",668570651
1607,"STRAW BALE 20"" AA",668570651
1739,"STRAW BALE 20"" AA",668570651
1656,"STRAW BALE 20"" AA",668570651
1850,"STRAW BALE 20"" AA",668570651
1971,"STRAW BALE 20"" AA",668570651
2990,"STRAW BALE 20"" AA",668570651
3513,"STRAW BALE 20"" AA",668570651
3498,"STRAW BALE 20"" AA",668570651
2421,"STRAW BALE 20"" AA",668570651
3102,"STRAW BALE 20"" AA",668570651
1929,"STRAW BALE 20"" AA",668570651
2448,"STRAW BALE 20"" AA",668570651
2882,"STRAW BALE 20"" AA",668570651
1757,"STRAW BALE 20"" AA",668570651
2033,"STRAW BALE 20"" AA",668570651
2642,"STRAW BALE 20"" AA",668570651
2367,"STRAW BALE 20"" AA",668570651
3534,"STRAW BALE 20"" AA",668570651
2643,"STRAW BALE 20"" AA",668570651
2087,"STRAW BALE 20"" AA",668570651
3209,"STRAW BALE 20"" AA",668570651
2352,"STRAW BALE 20"" AA",668570651
3237,"STRAW BALE 20"" AA",668570651
2443,"STRAW BALE 20"" AA",668570651
3233,"STRAW BALE 20"" AA",668570651
2957,"STRAW BALE 20"" AA",668570651
1999,"STRAW BALE 20"" AA",668570651
2274,"STRAW BALE 20"" AA",668570651
2644,"STRAW BALE 20"" AA",668570651
3328,"STRAW BALE 20"" AA",668570651
2912,"STRAW BALE 20"" AA",668570651
2619,"STRAW BALE 20"" AA",668570651
2693,"STRAW BALE 20"" AA",668570651
3476,"STRAW BALE 20"" AA",668570651
3726,"STRAW BALE 20"" AA",668570651
2678,"STRAW BALE 20"" AA",668570651
4243,"STRAW BALE 20"" AA",668570651
2350,"STRAW BALE 20"" AA",668570651
2273,"STRAW BALE 20"" AA",668570651
2679,"STRAW BALE 20"" AA",668570651
2692,"STRAW BALE 20"" AA",668570651
3336,"STRAW BALE 20"" AA",668570651
3445,"STRAW BALE 20"" AA",668570651
2567,"STRAW BALE 20"" AA",668570651
3487,"STRAW BALE 20"" AA",668570651
2559,"STRAW BALE 20"" AA",668570651
2417,"STRAW BALE 20"" AA",668570651
4230,"STRAW BALE 20"" AA",668570651
2631,"STRAW BALE 20"" AA",668570651
