Market Number,Store Number,Total Season Pallet Shipped ,Total Season Pallets Sold ,FY26 Projected Pallet Ships 
481,3147,3,2,3
432,3150,9,7,7
432,3151,6,5,5
491,3152,2,1,1
491,3153,4,2,2
491,3154,6,5,5
491,3155,4,3,3
502,3156,4,3,3
502,3157,4,4,4
577,3159,6,4,5
548,3161,2,2,2
96,3162,5,4,5
553,3163,10,9,10
534,3164,1,0,0
125,3167,8,6,7
537,3168,4,4,4
83,3169,3,2,2
83,3170,3,2,2
491,3172,1,1,1
491,3173,3,2,3
490,3175,3,2,2
490,3176,4,3,4
378,3177,3,2,2
550,3178,3,2,2
481,3179,1,1,1
446,3180,12,11,12
296,3182,2,2,2
103,3183,3,3,3
544,3184,2,2,2
23,3188,6,5,6
35,3191,8,7,7
35,3192,5,4,5
112,3197,8,6,6
504,3198,1,1,2
504,3199,1,1,1
19,3201,11,9,10
533,3202,4,3,3
561,3204,2,2,2
22,3205,10,9,10
222,3206,10,8,9
94,3207,9,7,8
582,3208,5,5,5
424,3209,5,5,5
275,3210,10,7,7
165,3212,3,2,2
68,3213,6,4,5
288,3214,11,8,8
320,3215,8,7,8
289,3216,9,7,8
473,3217,6,3,3
467,3218,12,9,9
288,3219,9,7,8
405,3220,8,7,7
190,3221,5,3,4
35,3222,7,6,6
229,3223,9,8,9
583,3224,7,6,7
583,3225,11,9,11
65,3226,5,4,4
391,3227,7,5,6
231,3228,5,5,5
349,3229,4,3,3
324,3230,18,14,14
321,3231,10,7,8
403,3232,8,7,7
419,3233,8,7,8
123,3234,12,10,10
553,3235,7,6,7
178,3236,4,3,3
430,3237,5,4,4
538,3238,4,3,3
478,3239,11,9,9
369,3241,8,6,7
312,3243,9,8,9
436,3245,4,3,3
442,3247,6,5,5
464,3248,11,7,7
209,3250,6,5,5
218,3251,10,7,8
228,3253,5,3,4
392,3254,6,5,6
273,3255,7,5,5
478,3258,8,7,7
383,3259,9,6,6
473,3260,9,7,7
475,3261,11,8,8
216,3262,14,12,13
288,3265,15,13,14
432,3267,6,4,5
440,3268,4,2,2
180,3269,4,2,2
311,3270,12,10,12
13,3271,10,8,9
362,3273,7,5,5
50,3274,6,5,6
533,3275,3,2,3
392,3277,5,4,5
433,3278,6,5,5
77,3279,4,3,3
192,3280,6,4,4
228,3281,6,5,5
218,3282,8,6,7
409,3283,14,9,9
44,3284,9,8,9
44,3285,14,12,14
52,3286,6,5,6
504,3287,1,1,1
131,3288,13,9,10
124,3289,9,8,9
470,3290,4,3,4
209,3293,8,6,7
242,3294,8,6,6
356,3295,13,9,9
64,3296,4,3,3
67,3297,5,3,4
60,3298,5,4,4
502,3299,3,2,3
222,3300,6,5,6
64,3302,3,2,2
311,3303,9,7,7
298,3304,6,5,6
298,3305,9,7,8
97,3307,9,8,9
101,3308,15,13,15
98,3309,7,5,6
94,3310,12,10,11
553,3311,11,10,11
376,3313,4,3,3
510,3314,3,2,3
510,3315,3,2,2
570,3317,3,3,3
81,3319,7,6,7
80,3320,3,2,2
444,3324,4,3,3
533,3327,2,2,2
200,3328,5,4,4
187,3329,7,5,5
502,3330,4,3,3
327,3331,18,14,15
191,3332,8,6,7
187,3334,5,3,4
197,3336,6,5,6
165,3337,4,3,3
497,3338,4,3,3
165,3339,5,4,4
507,3340,5,4,4
58,3341,2,2,2
225,3342,8,7,8
286,3344,15,11,12
116,3347,13,10,10
107,3348,9,8,9
118,3349,6,6,6
394,3350,13,12,13
394,3351,11,9,10
452,3352,15,12,13
397,3354,3,2,3
397,3355,5,5,5
397,3356,2,2,2
9,3357,3,2,2
499,3359,3,2,2
373,3360,8,5,6
253,3362,11,10,10
254,3363,5,3,4
422,3364,4,3,4
401,3366,4,4,4
36,3367,6,5,5
115,3370,10,8,9
309,3371,5,4,4
111,3372,6,5,6
9,3377,6,5,6
366,3379,7,5,6
475,3380,12,8,9
74,3381,5,4,4
389,3382,14,10,11
70,3383,12,8,8
70,3384,9,5,6
570,3385,5,4,4
3,3386,13,11,12
118,3387,7,6,7
25,3388,6,5,5
25,3389,7,6,7
68,3390,4,3,3
87,3391,3,2,3
58,3392,2,2,2
413,3394,5,3,3
429,3395,5,4,4
553,3397,11,9,11
265,3400,7,5,5
20,3401,7,6,6
19,3402,9,8,9
26,3403,11,9,10
422,3404,7,5,5
51,3406,3,2,2
368,3407,26,23,23
455,3408,5,4,5
156,3409,6,4,5
500,3411,2,2,2
232,3412,4,2,2
548,3414,1,1,1
104,3415,5,4,4
105,3417,3,2,3
112,3418,10,8,9
58,3419,2,2,2
558,3422,3,3,3
385,3423,8,6,7
544,3424,3,2,2
63,3425,6,4,4
387,3427,10,7,7
375,3428,15,11,12
228,3429,7,5,6
352,3430,10,5,5
48,3431,14,10,10
49,3432,8,7,8
49,3433,15,10,11
270,3434,4,3,3
249,3435,9,7,8
201,3436,6,5,6
15,3439,10,8,10
516,3442,2,2,2
207,3445,7,6,6
219,3447,7,5,6
528,3449,2,2,2
528,3450,2,2,2
562,3452,2,1,1
200,3453,6,4,4
401,3454,12,10,12
452,3455,0,0,0
500,3456,4,3,3
507,3457,4,3,4
200,3458,8,6,6
278,3459,5,4,5
278,3460,7,6,6
16,3461,10,8,10
24,3462,5,4,4
114,3463,15,12,12
462,3464,14,11,12
369,3465,18,15,15
175,3469,5,4,4
26,3471,5,4,5
474,3472,8,6,6
394,3473,9,7,8
115,3474,6,6,6
167,3475,3,2,2
197,3476,8,6,7
465,3477,10,6,7
470,3478,4,3,4
534,3479,3,2,2
311,3480,10,8,9
51,3482,4,3,4
129,3483,9,6,7
14,3484,11,9,10
18,3485,10,8,9
218,3486,10,8,9
206,3487,5,3,4
435,3488,4,3,4
281,3489,8,6,7
409,3492,13,8,9
452,3493,0,0,0
149,3495,15,13,14
444,3497,3,2,2
422,3498,4,4,4
442,3499,4,2,2
60,3500,11,9,10
167,3501,5,3,3
221,3502,6,5,5
308,3503,13,11,12
499,3504,6,5,6
441,3505,5,3,4
507,3508,2,2,2
562,3509,1,1,1
62,3510,6,4,4
474,3511,10,7,7
570,3512,2,2,2
423,3513,7,7,7
228,3514,7,6,6
218,3515,12,10,11
458,3516,24,21,24
570,3517,4,3,3
88,3518,4,2,2
577,3520,6,4,5
504,3521,3,2,2
484,3522,13,9,10
448,3523,9,7,8
514,3525,8,7,7
104,3526,7,6,6
107,3527,11,9,10
143,3528,13,9,9
249,3529,7,5,5
561,3530,2,2,2
467,3531,9,7,7
585,3533,8,5,6
425,3534,6,5,5
157,3535,4,2,2
467,3537,10,7,7
92,3538,8,7,8
167,3541,4,2,3
562,3542,1,1,1
160,3560,10,6,6
170,3564,6,3,3
380,3566,6,4,4
80,3567,3,3,3
403,3568,8,7,8
83,3569,3,2,2
30,3570,11,10,11
221,3571,6,4,5
62,3572,7,5,6
286,3573,4,3,4
504,3574,1,1,1
562,3579,2,1,2
219,3580,11,10,11
216,3581,12,10,12
391,3582,12,10,11
188,3583,5,4,4
64,3584,4,2,2
68,3585,4,3,4
455,3587,8,5,6
291,3588,7,6,6
403,3589,4,3,3
426,3590,7,5,6
68,3591,6,5,6
492,3593,4,3,3
58,3594,3,2,3
310,3595,10,9,10
384,3596,16,11,11
270,3597,8,6,7
492,3599,6,4,4
500,3600,3,3,3
266,3601,7,5,6
275,3602,8,6,6
498,3603,2,2,2
510,3604,5,3,3
498,3605,3,3,3
549,3606,5,4,4
195,3607,5,3,3
209,3608,10,8,8
19,3609,12,10,10
26,3611,7,6,6
296,3612,6,6,6
498,3614,3,3,3
533,3615,3,3,3
128,3616,15,12,13
559,3617,2,2,2
554,3619,4,2,2
403,3620,5,4,4
23,3621,4,3,3
498,3622,3,2,3
88,3623,2,1,1
424,3624,5,5,5
109,3625,6,5,6
308,3626,10,8,9
21,3627,9,8,9
497,3628,4,3,4
549,3629,4,3,4
415,3630,6,4,5
44,3631,13,8,9
205,3632,7,6,6
234,3633,10,7,7
232,3634,5,4,4
554,3635,6,5,5
533,3637,5,4,5
516,3638,3,2,2
292,3639,1,1,1
65,3640,4,2,2
223,3641,8,6,6
440,3643,4,2,3
289,3644,13,8,8
73,3645,15,8,8
496,3646,4,4,4
427,3648,5,4,4
453,3652,13,10,11
58,3653,3,2,2
534,3654,3,2,3
397,3655,2,2,2
298,3658,6,5,5
119,3659,7,5,6
120,3660,7,6,6
526,3661,9,7,7
811,3693,0,1,1
309,3700,6,5,5
302,3701,7,3,3
98,3702,12,11,12
543,3703,2,2,2
467,3705,7,6,7
453,3708,9,7,7
20,3709,6,6,7
20,3710,5,5,5
455,3712,6,5,6
496,3713,3,3,3
811,3716,0,0,0
153,3717,2,1,1
293,3720,12,7,7
208,3722,11,9,9
537,3723,4,3,3
496,3724,4,2,2
267,3725,3,2,2
205,3726,9,7,7
541,3727,4,4,4
394,3728,12,10,11
392,3729,7,6,7
364,3730,10,8,9
385,3731,16,14,13
385,3732,11,9,10
42,3733,5,4,4
430,3734,4,3,3
541,3736,5,4,4
227,3738,6,6,6
399,3739,7,6,6
490,3740,2,2,2
22,3741,10,8,9
476,3742,5,3,3
542,3743,4,3,3
542,3745,5,3,4
542,3746,4,3,3
239,3747,10,9,10
26,3748,7,6,6
225,3749,4,3,3
32,3750,9,8,9
373,3751,14,11,12
542,3752,5,4,5
473,3754,4,2,2
471,3757,6,4,5
412,3758,3,2,2
421,3760,5,3,4
412,3761,4,3,4
413,3762,5,4,5
505,3763,27,22,25
45,3764,9,7,8
223,3765,5,4,5
314,3768,7,6,7
312,3770,7,6,7
371,3771,17,13,15
311,3772,13,10,11
479,3773,16,10,11
165,3774,5,4,4
56,3777,5,4,5
381,3778,9,6,7
281,3780,13,9,9
482,3781,6,4,5
91,3782,7,6,6
223,3783,7,5,5
221,3784,9,7,7
14,3785,6,4,5
25,3786,6,5,6
397,3788,3,3,3
401,3789,6,5,5
265,3790,7,5,5
202,3791,5,4,4
219,3792,10,8,9
514,3794,6,3,4
577,3795,4,2,2
462,3796,16,12,14
371,3799,7,5,6
471,3801,7,6,6
284,3802,11,8,8
173,3803,0,0,0
293,3804,8,6,6
391,3805,5,4,5
421,3806,4,3,3
367,3807,17,13,13
213,3809,5,4,4
168,3810,3,2,2
217,3812,3,2,2
559,3817,3,3,3
433,3823,6,5,5
585,3824,6,5,5
302,3825,10,7,7
71,3826,8,3,4
64,3827,3,2,2
46,3828,7,6,7
124,3829,11,9,10
178,3830,4,3,3
288,3831,6,3,3
373,3833,10,7,8
119,3835,11,9,9
263,3837,6,5,6
227,3838,9,8,8
222,3840,7,6,6
192,3842,5,4,4
285,3843,13,10,11
510,3844,4,3,3
510,3845,3,2,2
510,3846,2,2,2
405,3847,6,5,5
401,3848,6,5,5
467,3850,8,6,6
246,3851,8,7,8
124,3852,6,4,5
430,3853,4,3,3
441,3857,3,2,2
108,3858,2,2,2
208,3860,9,7,8
373,3861,6,4,5
549,3862,4,4,4
302,3864,14,11,11
379,3867,7,6,6
127,3868,5,5,5
287,3869,2,2,2
561,3870,2,2,2
430,3872,9,7,8
18,3874,7,6,7
427,3875,5,3,3
200,3876,4,3,4
93,3877,8,6,7
502,3880,3,2,2
470,3883,6,4,4
367,3884,8,6,7
80,3886,5,4,4
115,3887,9,8,9
86,3888,6,4,5
299,3889,3,3,3
269,3891,7,5,6
269,3893,7,5,5
259,3894,10,7,8
368,3896,7,6,6
400,3897,7,6,7
496,3899,4,3,4
176,3912,3,1,1
103,3935,3,3,3
458,3947,17,13,15
498,3959,3,2,3
557,3988,2,2,2
544,3990,5,5,5
561,4046,2,2,2
541,4048,5,4,4
266,4049,9,7,8
494,4053,2,2,2
494,4054,3,2,3
87,4055,5,4,5
528,4056,1,1,1
538,4057,2,2,2
105,4063,3,2,2
289,4064,12,10,10
300,4065,9,5,5
582,4068,6,5,5
557,4100,1,1,1
465,4101,11,8,8
86,4102,2,2,2
77,4103,3,2,3
504,4104,3,2,3
526,4105,5,4,4
323,4108,12,9,9
65,4111,4,2,2
569,4112,3,2,2
542,4114,4,3,4
87,4115,5,4,4
256,4118,13,10,11
552,4127,2,2,2
537,4128,6,5,5
128,4129,19,15,15
82,4130,4,3,4
506,4131,3,2,2
465,4132,13,9,10
551,4134,4,3,3
467,4137,6,4,4
491,4138,2,1,2
491,4139,3,2,2
103,4140,2,2,2
548,4141,3,2,3
96,4142,4,3,3
30,4144,7,6,7
497,4145,4,3,4
500,4147,1,1,1
499,4148,2,2,2
175,4153,4,2,3
181,4156,4,3,3
500,4157,1,1,1
559,4159,3,2,2
96,4160,4,3,4
110,4161,3,2,2
506,4162,2,1,1
82,4163,3,2,2
55,4164,12,10,12
479,4165,12,8,8
121,4166,11,8,9
326,4168,16,14,14
551,4169,6,5,6
466,4171,7,5,5
512,4174,5,4,5
477,4176,5,3,3
550,4178,2,2,2
557,4180,3,2,3
504,4182,1,0,0
85,4183,3,2,2
502,4184,4,3,3
24,4185,2,2,2
137,4187,12,9,9
566,4188,6,5,6
544,4189,3,3,3
287,4191,2,2,2
542,4193,2,2,2
84,4194,3,2,2
352,4195,16,10,11
490,4196,2,2,2
96,4197,3,2,3
485,4198,3,2,3
16,4200,11,9,11
385,4201,10,7,8
455,4202,4,3,3
365,4203,10,7,8
497,4206,3,2,3
401,4208,2,1,1
407,4209,5,4,4
545,4210,4,3,4
96,4211,3,3,3
55,4215,9,8,9
580,4216,6,5,6
510,4218,3,2,2
82,4219,3,2,2
502,4220,2,2,2
477,4221,6,4,4
122,4223,13,12,12
304,4224,10,8,9
119,4226,12,10,11
248,4230,6,4,5
248,4231,7,5,6
370,4232,4,2,2
510,4233,2,1,1
251,4235,13,8,9
42,4237,5,4,4
449,4238,10,9,10
392,4239,6,5,6
53,4240,7,6,7
352,4241,10,7,7
205,4243,10,8,9
412,4244,3,2,2
412,4246,4,3,3
383,4247,6,5,5
474,4249,5,3,3
297,4250,5,4,4
364,4252,11,9,10
412,4253,4,2,3
214,4255,14,11,12
414,4256,4,3,3
425,4257,4,2,2
291,4258,8,7,7
272,4259,5,3,3
107,4260,11,9,10
89,4262,11,9,10
9,4264,1,1,1
401,4272,6,5,5
300,4273,12,7,8
305,4274,9,8,9
510,4275,2,2,2
226,4276,4,3,4
316,4277,19,16,16
317,4278,8,6,7
44,4279,15,10,10
436,4281,5,3,3
16,4283,9,8,8
380,4284,7,5,5
214,4285,14,11,11
265,4286,6,4,5
379,4288,5,4,4
9,4293,5,4,5
134,4295,11,8,8
59,4298,10,7,8
71,4299,13,7,8
553,4303,18,15,17
455,4309,2,2,2
447,4317,8,7,7
8,4318,12,9,10
409,4321,13,7,8
407,4322,4,3,3
262,4323,5,4,5
9,4324,2,1,1
365,4325,15,12,14
13,4330,8,7,8
90,4332,4,3,3
1,4333,8,7,8
294,4334,13,10,11
391,4335,15,12,12
368,4336,9,7,7
365,4337,23,20,23
397,4339,5,4,5
445,4340,20,16,18
387,4341,8,5,5
237,4348,5,4,4
287,4350,5,4,4
427,4352,6,4,5
102,4354,1,1,1
364,4355,11,8,9
396,4356,7,6,7
545,4357,6,5,6
432,4358,5,4,4
469,4359,10,5,5
90,4365,7,5,6
526,4366,6,5,5
542,4367,3,3,3
93,4368,10,9,11
392,4370,10,8,9
542,4371,5,5,5
320,4372,6,4,5
542,4373,4,4,4
421,4374,4,3,3
534,4375,2,2,2
534,4376,2,2,2
388,4377,14,11,11
285,4378,5,4,5
488,4380,2,2,2
333,4381,15,11,13
197,4383,12,10,11
36,4384,3,3,3
156,4387,5,4,4
502,4388,4,4,4
181,4389,4,3,4
507,4390,5,4,5
445,4392,18,12,12
453,4393,10,8,9
474,4394,9,7,7
474,4395,7,5,6
247,4399,6,5,6
187,4403,6,4,5
233,4404,6,5,5
264,4405,5,4,5
8,4407,9,6,7
22,4409,9,8,9
304,4410,8,7,8
382,4412,5,4,4
494,4413,2,2,2
152,4414,7,5,6
526,4415,10,8,9
67,4416,7,5,6
251,4417,11,9,11
41,4420,12,10,11
546,4421,4,4,4
280,4423,18,14,14
206,4424,10,8,10
96,4425,4,3,3
546,4426,7,6,6
97,4427,6,5,5
294,4428,7,5,5
373,4430,17,15,17
509,4431,3,3,3
499,4432,4,3,4
548,4434,3,3,3
149,4435,6,5,5
24,4436,3,2,2
582,4438,10,8,9
201,4439,7,5,6
41,4440,11,8,9
488,4441,2,2,2
497,4443,4,3,4
98,4444,6,5,6
497,4445,2,1,2
107,4446,10,7,8
242,4450,5,3,4
373,4451,10,9,10
497,4452,3,2,3
504,4453,3,3,3
558,4456,5,4,4
38,4457,4,4,4
299,4458,4,3,4
301,4459,9,4,5
324,4460,10,8,8
259,4461,9,7,8
570,4464,4,3,3
562,4465,1,1,1
562,4466,1,1,1
562,4468,1,1,1
566,4469,4,3,3
538,4470,4,3,3
381,4471,4,2,3
25,4472,7,6,7
9,4473,5,4,5
469,4474,7,5,5
362,4475,8,4,5
290,4476,8,7,7
308,4477,5,5,5
538,4478,4,3,3
207,4479,6,5,5
153,4482,8,5,6
149,4483,8,7,7
297,4484,9,5,5
39,4487,4,3,3
451,4488,7,5,6
9,4490,7,6,7
490,4491,4,4,4
557,4494,4,3,4
13,4497,14,11,13
103,4498,1,1,1
299,4499,12,9,9
235,4501,6,5,6
44,4503,16,11,11
544,4504,2,2,2
41,4506,9,6,6
80,4508,2,1,1
48,4509,12,7,7
279,4511,7,5,6
65,4512,6,4,4
286,4514,9,7,7
537,4516,5,4,4
546,4517,3,3,3
496,4519,3,3,3
97,4520,5,4,5
41,4521,15,11,12
498,4524,6,4,5
496,4525,5,4,5
63,4526,10,7,8
546,4527,4,3,4
554,4528,4,3,4
266,4529,5,4,4
496,4530,2,2,2
265,4531,6,4,4
145,4533,9,8,8
67,4538,6,4,4
203,4540,5,4,4
365,4543,6,5,6
500,4545,4,3,3
488,4546,3,3,3
361,4553,11,7,8
82,4554,2,1,1
29,4556,4,4,4
396,4557,6,4,5
25,4558,8,7,8
488,4560,3,2,3
549,4561,1,1,1
103,4563,2,2,2
299,4564,10,7,7
559,4565,4,3,3
379,4567,11,8,9
432,4568,5,4,4
427,4569,3,2,1
164,4570,4,3,3
306,4574,5,4,5
542,4577,2,2,2
537,4579,5,3,3
544,4580,2,2,2
1,4581,8,6,6
545,4582,3,3,3
35,4583,4,3,4
507,4585,5,4,4
543,4586,10,8,9
91,4588,9,7,8
566,4589,5,4,4
361,4590,9,6,7
566,4591,4,4,4
42,4593,8,6,6
305,4594,7,6,7
103,4595,2,2,2
195,4597,6,4,4
378,4599,8,6,7
433,4600,6,5,5
387,4601,20,15,15
9,4603,3,2,2
542,4605,2,2,2
413,4606,3,2,2
494,4607,2,1,1
225,4609,6,5,5
362,4611,8,5,5
168,4612,4,4,4
356,4615,16,11,12
18,4616,10,9,10
103,4617,3,2,3
562,4618,1,1,1
492,4619,4,3,4
288,4623,7,5,5
491,4625,2,2,2
491,4626,4,3,3
52,4627,10,9,10
238,4631,10,8,9
121,4635,13,10,11
314,4636,6,6,6
356,4637,17,11,13
291,4638,8,7,8
376,4639,4,3,3
270,4641,5,3,4
229,4643,5,4,4
227,4644,4,4,4
545,4648,2,1,1
381,4653,12,9,9
492,4654,5,4,4
507,4655,2,2,2
545,4657,3,2,3
541,4659,2,1,1
206,4660,5,4,4
37,4664,6,5,5
548,4667,2,2,2
544,4672,5,4,5
544,4673,3,2,2
542,4674,4,3,4
570,4676,6,5,5
435,4677,3,2,2
405,4678,7,6,6
131,4679,14,11,11
112,4681,7,5,5
315,4682,10,8,8
130,4683,7,4,4
534,4686,3,2,3
167,4687,3,2,2
582,4689,3,3,3
111,4690,7,5,5
544,4691,5,4,4
554,4692,4,3,3
341,4695,8,6,7
582,4696,2,2,2
315,4697,6,5,5
262,4699,4,2,3
557,4700,2,2,2
557,4706,3,2,2
585,4734,4,3,3
490,4747,3,3,3
544,4756,4,3,3
550,4757,3,2,3
552,4759,1,1,1
515,4762,4,3,3
103,4826,3,2,3
499,4848,2,1,1
419,4849,5,4,4
430,4865,6,5,5
375,5003,4,2,2
549,5005,4,3,3
552,5007,2,2,2
551,5008,5,4,4
178,5012,5,3,4
509,5013,3,3,3
509,5014,2,2,2
561,5021,3,3,3
125,5022,13,8,7
458,5023,21,18,20
248,5025,8,7,7
194,5027,12,10,10
207,5028,8,6,7
207,5029,11,9,10
207,5030,6,5,5
366,5031,12,10,11
464,5032,0,0,0
378,5033,10,7,8
105,5034,7,6,7
116,5035,17,14,15
112,5036,9,7,8
98,5037,13,11,13
284,5039,10,8,9
514,5041,7,4,4
492,5043,4,3,3
263,5044,3,2,2
67,5045,6,5,5
299,5046,13,8,8
203,5048,3,2,2
380,5049,6,5,5
378,5051,12,9,10
98,5054,7,6,7
105,5055,3,3,3
131,5056,10,7,7
151,5057,17,15,15
153,5058,5,3,4
566,5059,5,4,4
270,5060,3,2,2
544,5062,3,2,2
309,5063,6,4,4
201,5064,5,4,4
201,5065,5,4,4
214,5066,9,8,8
396,5070,8,7,8
349,5071,20,17,19
460,5075,8,5,6
179,5076,5,4,4
473,5078,10,7,8
143,5079,13,9,10
50,5080,5,4,5
543,5081,8,7,8
214,5082,9,7,8
305,5085,8,6,7
37,5087,7,6,6
235,5088,6,5,6
440,5090,5,3,3
67,5091,6,5,5
53,5092,5,4,5
507,5093,3,3,3
562,5094,2,1,2
163,5095,6,4,5
463,5096,10,6,7
204,5097,7,5,5
545,5098,5,4,4
388,5099,9,8,9
544,5100,3,3,3
396,5101,9,8,9
543,5102,4,3,3
223,5104,6,4,5
286,5105,11,9,10
96,5106,3,2,2
566,5107,3,3,3
526,5108,6,5,6
557,5109,3,2,2
557,5110,2,1,2
2,5113,15,12,14
418,5115,8,6,7
60,5116,8,7,7
315,5117,11,9,11
297,5118,5,4,5
566,5119,2,1,1
492,5122,4,4,4
391,5123,11,9,11
369,5124,12,9,10
541,5125,3,2,3
3,5126,9,8,9
438,5127,4,2,3
96,5132,3,3,3
457,5133,7,6,6
447,5134,12,11,12
498,5135,5,3,4
457,5136,14,11,12
376,5137,8,5,6
453,5139,6,4,5
432,5141,7,5,5
178,5142,3,2,2
554,5143,4,3,4
77,5144,5,3,4
86,5145,3,2,2
506,5146,3,2,2
44,5147,13,11,13
566,5148,3,2,2
485,5149,3,3,3
340,5150,5,5,5
120,5151,11,10,11
484,5154,16,11,12
387,5155,20,14,15
463,5156,18,14,15
278,5157,5,3,3
204,5159,34,31,31
202,5160,12,10,11
448,5162,7,6,7
80,5165,3,2,2
387,5166,13,8,8
582,5167,8,7,8
405,5168,10,8,8
429,5170,4,2,3
97,5172,7,6,7
120,5173,15,12,14
1,5174,13,11,13
152,5175,13,11,12
96,5179,3,3,3
566,5182,3,2,3
498,5183,2,2,2
219,5184,9,7,8
217,5185,13,10,11
373,5186,6,5,5
554,5188,4,3,3
369,5189,18,14,16
370,5190,7,5,6
55,5191,13,12,12
455,5192,8,6,7
461,5193,14,9,9
144,5196,9,7,8
5,5197,9,7,8
546,5198,3,3,3
269,5199,6,5,5
175,5201,0,0,0
217,5203,6,5,6
542,5204,2,2,2
557,5205,2,2,2
557,5206,2,2,2
485,5207,4,3,3
51,5210,8,7,8
52,5211,4,4,4
90,5214,6,5,6
581,5215,11,9,10
70,5216,15,10,11
111,5218,11,8,9
411,5219,6,4,4
112,5220,4,3,3
548,5221,3,2,3
528,5224,1,1,1
528,5226,1,1,1
454,5231,6,5,5
388,5232,8,7,8
403,5233,10,8,8
401,5234,9,7,8
403,5235,3,2,2
254,5236,7,6,6
167,5239,5,4,4
190,5240,5,4,4
231,5241,8,7,8
191,5242,8,6,6
324,5244,8,4,4
77,5245,4,3,3
65,5246,2,1,1
479,5247,8,7,7
544,5248,5,4,5
90,5250,13,10,11
120,5251,8,5,6
25,5252,14,11,11
289,5253,6,5,5
297,5254,10,6,7
559,5255,2,2,2
544,5256,5,4,4
510,5257,2,2,2
397,5258,4,3,3
397,5259,3,2,3
323,5260,14,10,11
323,5261,16,10,11
13,5262,7,6,6
119,5263,15,13,14
115,5264,3,2,2
559,5265,5,4,5
104,5266,13,11,11
554,5267,2,2,2
397,5269,3,2,3
582,5270,5,4,5
472,5272,7,5,5
472,5273,4,3,3
470,5274,3,3,3
26,5275,8,7,7
154,5278,8,6,6
496,5279,5,4,5
201,5280,4,4,4
192,5282,7,5,5
215,5285,10,8,9
533,5286,3,2,2
68,5287,6,4,4
49,5288,13,12,12
528,5290,2,2,2
496,5291,6,4,4
297,5292,9,5,6
172,5293,21,15,15
172,5295,9,6,6
316,5296,8,7,8
498,5297,2,1,2
305,5298,9,8,8
89,5299,8,7,7
116,5300,11,8,8
107,5301,4,4,4
364,5303,6,3,4
9,5304,3,2,3
397,5306,3,3,3
410,5307,10,7,7
485,5308,2,1,1
213,5309,9,7,8
541,5310,4,3,3
52,5311,5,4,4
479,5312,16,12,11
339,5313,5,4,5
533,5314,3,3,3
479,5316,19,13,14
82,5317,3,2,2
317,5319,13,10,12
298,5320,9,7,8
102,5321,2,1,2
533,5323,3,3,3
109,5325,4,4,4
93,5326,13,12,14
541,5327,3,2,3
541,5328,3,2,2
370,5329,5,3,4
369,5330,12,8,9
368,5331,21,17,19
510,5332,3,2,2
376,5334,10,8,9
463,5335,15,11,13
507,5336,3,3,3
449,5337,12,10,11
379,5341,3,2,2
365,5342,25,21,23
291,5343,16,15,16
296,5346,8,7,8
105,5347,6,5,6
8,5348,10,7,8
510,5349,2,2,2
403,5350,5,4,4
264,5352,4,2,3
562,5353,2,1,2
222,5355,7,6,7
231,5356,5,3,4
234,5358,5,4,4
48,5359,19,14,15
228,5360,5,4,4
432,5361,8,6,7
16,5363,9,7,8
507,5364,3,2,3
96,5365,3,3,3
96,5366,3,3,3
516,5367,0,0,0
477,5368,12,8,9
368,5369,12,10,11
379,5370,6,4,4
497,5371,4,3,4
485,5372,2,2,2
438,5373,7,6,6
239,5374,8,6,7
204,5376,7,6,7
496,5378,4,3,4
235,5379,7,6,6
282,5382,5,4,5
516,5383,5,4,4
207,5385,6,5,5
200,5386,4,3,3
209,5387,9,8,9
61,5388,5,4,4
76,5389,6,4,4
26,5390,5,4,5
105,5391,5,4,5
28,5392,7,6,6
509,5393,4,3,4
581,5394,13,11,13
478,5396,9,7,8
438,5397,4,3,3
263,5398,8,6,7
279,5399,6,5,5
267,5402,7,5,5
273,5403,7,5,5
494,5408,4,3,3
223,5409,9,6,6
215,5410,12,10,11
202,5411,4,3,3
178,5414,3,2,3
50,5416,9,5,5
242,5417,11,8,8
242,5418,6,4,4
144,5419,12,10,11
90,5420,4,3,4
485,5421,1,1,1
97,5422,11,8,8
397,5423,8,7,8
468,5424,7,5,5
461,5425,19,15,16
485,5427,2,2,2
372,5428,6,5,5
368,5429,14,12,13
384,5430,20,15,17
436,5432,5,4,4
325,5433,10,6,7
451,5435,11,9,10
442,5438,4,3,3
163,5439,8,5,4
411,5441,16,13,13
264,5442,4,2,3
249,5443,12,10,11
436,5444,5,3,3
228,5445,7,6,6
235,5446,7,6,6
176,5447,5,3,4
160,5448,5,3,3
62,5449,4,3,4
284,5450,9,7,8
102,5451,2,2,2
485,5452,3,3,3
102,5453,4,3,4
92,5455,16,13,13
388,5458,7,5,6
544,5459,3,3,3
78,5460,3,2,2
476,5461,5,4,4
476,5462,6,4,5
444,5463,4,3,3
543,5464,3,2,2
219,5466,10,8,9
498,5467,4,3,3
234,5469,7,5,5
237,5470,5,3,3
213,5471,9,7,8
202,5472,4,3,4
165,5476,6,5,5
336,5477,7,6,6
83,5479,3,2,2
83,5480,4,3,3
305,5481,6,5,6
21,5482,7,6,6
249,5483,11,9,9
268,5485,9,7,7
266,5486,7,5,6
35,5487,9,8,9
289,5488,4,3,4
310,5489,9,5,5
528,5490,1,1,1
385,5491,12,9,9
384,5492,6,4,4
400,5494,10,8,10
187,5497,8,6,6
