5903,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202201,77.40%,86%,9.7,78.00%,92.10%,82.00%,40.10%
5907,SPARK,Scheduled Standard Delivery,23,Executive Review,Recovering,Store Focus,202201,73.90%,67%,14.4,93.40%,64.00%,57.40%,47.80%
6732,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202201,28.70%,41%,9.2,52.60%,9.50%,28.20%,36.40%
920,SPARK,Scheduled Standard Delivery,24,Executive Review,Recovering,Store Focus,202201,74.00%,74%,16.5,91.80%,78.10%,76.80%,20.50%
3069,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202201,85.90%,69%,14.2,96.70%,81.60%,95.30%,77.20%
3074,ROADIE,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202201,80.60%,76%,12.4,94.30%,80.50%,93.50%,69.50%
5267,SPARK,Scheduled Standard Delivery,11,Executive Review,Recovering,Driver Supply Focus,202201,96.40%,96%,5.2,100.00%,100.00%,,84.60%
1790,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202201,86.30%,74%,10.8,80.50%,91.70%,90.80%,83.60%
2559,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202201,84.00%,96%,7.1,77.60%,80.50%,94.40%,83.80%
2959,SPARK,Scheduled Standard Delivery,41,Executive Review,Degrading,Store Focus,202201,81.70%,85%,7,85.90%,73.50%,93.00%,64.50%
4383,DOORDASH,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202201,78.40%,81%,12.6,68.40%,100.00%,85.70%,81.50%
4424,SPARK,Scheduled Standard Delivery,43,Executive Review,Degrading,Store Focus,202201,78.60%,85%,8.3,72.10%,71.50%,93.70%,86.30%
5842,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202201,87.00%,84%,10.7,84.40%,83.60%,93.70%,87.70%
5842,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202201,80.80%,85%,7.2,79.30%,76.60%,92.60%,77.40%
1923,SPARK,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202201,82.50%,79%,8.3,89.10%,76.60%,79.20%,86.90%
2238,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202201,79.10%,87%,7.6,82.10%,87.80%,84.60%,59.40%
2567,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202201,83.10%,85%,7.3,90.70%,78.80%,77.00%,85.50%
3453,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202201,84.70%,76%,7.6,81.70%,90.10%,89.10%,78.80%
2010,ROADIE,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202201,81.70%,78%,8.7,79.20%,89.00%,86.50%,70.10%
2678,DOORDASH,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202201,59.90%,66%,17.3,64.20%,69.80%,63.90%,40.10%
3436,POINTPICKUP,Scheduled Express Delivery ,9,Executive Review,Degrading,Store Focus,202201,81.10%,89%,10.1,85.70%,74.10%,83.30%,82.10%
3436,POINTPICKUP,Scheduled Standard Delivery,33,Executive Review,Degrading,Store Focus,202201,66.30%,82%,13.6,47.00%,67.70%,82.60%,75.50%
4439,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,202201,82.10%,90%,3.4,74.70%,88.20%,84.90%,79.60%
5065,SPARK,Scheduled Standard Delivery,36,Executive Review,Degrading,Store Focus,202201,52.10%,47%,10.7,36.70%,69.00%,91.80%,55.10%
5280,SPARK,Scheduled Standard Delivery,38,Executive Review,Degrading,Store Focus,202201,68.70%,71%,8.9,48.00%,79.30%,70.80%,79.50%
2080,SPARK,Scheduled Standard Delivery,31,Executive Review,Degrading,Store Focus,202201,77.70%,62%,12.1,89.90%,68.20%,79.80%,79.10%
2620,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Driver Supply Focus,202201,73.30%,95%,7.3,87.50%,73.10%,66.70%,75.00%
5160,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202201,82.90%,77%,8.7,94.90%,64.00%,77.60%,93.60%
5472,ROADIE,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202201,79.20%,75%,10.9,81.80%,84.30%,79.70%,74.30%
5472,SPARK,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202201,69.90%,81%,7.6,57.70%,76.20%,80.00%,60.00%
2869,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202201,83.80%,85%,5.8,83.10%,87.70%,89.40%,73.10%
5893,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202201,74.40%,78%,20.9,82.20%,75.90%,90.30%,50.40%
5893,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202201,62.60%,79%,15.7,68.80%,77.00%,66.10%,39.10%
2619,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Driver Supply Focus,202201,88.80%,89%,6.1,98.50%,92.50%,84.00%,81.70%
2644,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202201,90.30%,99%,5.3,83.70%,91.80%,97.80%,87.80%
5097,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Driver Supply Focus,202201,82.00%,92%,4.7,76.70%,78.50%,88.50%,82.70%
1611,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Driver Supply Focus,202201,78.00%,90%,5,69.90%,79.60%,88.20%,76.10%
1928,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202201,79.00%,87%,7,73.80%,75.90%,86.90%,78.00%
2273,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202201,87.30%,96%,5.6,79.30%,86.50%,97.10%,91.50%
2693,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202201,84.30%,89%,7.2,65.20%,86.50%,95.50%,85.00%
3726,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202201,78.00%,75%,7.5,60.20%,83.20%,92.70%,88.40%
4243,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202201,86.30%,93%,5.8,79.30%,85.10%,92.50%,86.10%
2354,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202201,67.80%,84%,8.2,68.60%,53.30%,76.90%,75.00%
2618,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202201,78.40%,73%,15.4,92.00%,57.40%,79.60%,81.30%
2631,DOORDASH,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202201,84.60%,86%,8,84.90%,71.00%,93.80%,91.20%
3476,DOORDASH,Scheduled Standard Delivery,26,Executive Review,Degrading,Driver Supply Focus,202201,88.80%,89%,8.1,81.40%,87.70%,94.80%,91.00%
3476,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Driver Supply Focus,202201,80.50%,88%,6.6,78.90%,76.10%,89.10%,77.10%
5844,DOORDASH,Scheduled Standard Delivery,31,Executive Review,Degrading,Store Focus,202201,76.00%,74%,15.6,73.50%,72.80%,75.60%,85.40%
5844,SPARK,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202201,69.00%,77%,11,63.80%,64.50%,69.10%,89.80%
3445,ROADIE,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202201,89.40%,84%,8.5,77.80%,88.20%,94.30%,96.10%
3445,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202201,75.80%,81%,8,66.00%,67.30%,100.00%,90.20%
5030,ROADIE,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202201,89.90%,83%,8.1,70.60%,88.90%,96.90%,93.00%
5030,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202201,68.80%,80%,8.6,75.00%,63.80%,77.60%,63.00%
1479,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202201,83.00%,58%,10.7,87.50%,64.30%,82.90%,95.60%
1487,POINTPICKUP,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202201,69.80%,90%,12.9,69.80%,60.60%,74.60%,100.00%
1618,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202201,80.90%,85%,6.9,71.40%,79.50%,89.70%,83.30%
2276,POINTPICKUP,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202201,76.30%,77%,11.3,74.00%,81.30%,77.80%,73.00%
2817,DOORDASH,Scheduled Standard Delivery,23,Executive Review,Degrading,Store Focus,202201,76.70%,82%,16.7,78.80%,88.60%,48.50%,81.60%
2817,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Driver Supply Focus,202201,67.20%,89%,7.4,74.10%,53.30%,75.00%,66.70%
4631,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202201,79.20%,84%,13.6,77.60%,75.80%,93.10%,69.80%
5404,SPARK,Scheduled Express Delivery ,2,Active Monitoring,Recovering,Store Focus,202201,86.10%,73%,13.5,91.50%,83.60%,91.00%,80.80%
5404,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202201,53.40%,68%,14.8,57.30%,46.10%,62.70%,47.50%
417,POINTPICKUP,Scheduled Express Delivery ,2,Active Monitoring,Recovering,Store Focus,202201,94.20%,92%,9.5,100.00%,96.70%,85.70%,90.90%
417,POINTPICKUP,Scheduled Express Delivery ,2,Active Monitoring,Recovering,Store Focus,202201,94.20%,92%,9.5,100.00%,96.70%,85.70%,90.90%
132,POINTPICKUP,Scheduled Express Delivery ,11,Executive Review,Degrading,Driver Supply Focus,202201,86.40%,98%,4.2,76.90%,90.90%,88.90%,90.90%
622,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202201,77.20%,65%,11.2,65.90%,90.20%,74.80%,75.50%
41,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202201,90.70%,82%,5.9,74.20%,98.60%,97.60%,98.60%
168,DOORDASH,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202201,92.10%,86%,7.2,93.20%,84.50%,96.80%,92.10%
271,DOORDASH,Scheduled Express Delivery ,1,Active Monitoring,Recovering,Driver Supply Focus,202201,87.30%,99%,4.3,100.00%,90.90%,90.50%,75.00%
414,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202201,79.80%,68%,7.6,67.50%,96.70%,79.60%,76.50%
147,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202201,89.90%,79%,7,85.70%,97.90%,86.60%,89.90%
185,POINTPICKUP,Scheduled Express Delivery ,16,Executive Review,Degrading,Store Focus,202201,90.50%,87%,8.2,87.00%,96.40%,95.00%,83.30%
185,POINTPICKUP,Scheduled Express Delivery ,16,Executive Review,Degrading,Store Focus,202201,90.50%,87%,8.2,87.00%,96.40%,95.00%,83.30%
947,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202201,90.50%,100%,7.3,78.90%,97.40%,91.20%,88.00%
360,POINTPICKUP,Scheduled Express Delivery ,6,At Risk,Recovering,Driver Supply Focus,202201,90.90%,96%,6.2,100.00%,93.30%,92.90%,84.20%
1626,POSTMATES,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202201,93.70%,88%,9.1,84.50%,93.60%,96.90%,97.90%
2803,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202201,75.90%,55%,12.5,64.50%,80.80%,78.30%,83.70%
4241,POINTPICKUP,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202201,93.10%,83%,8.5,94.00%,95.70%,96.10%,88.40%
1221,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202201,82.80%,92%,5.7,70.00%,100.00%,86.50%,73.80%
3521,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202201,83.30%,64%,10.2,85.50%,90.40%,80.00%,70.00%
2875,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202201,72.50%,52%,12.5,68.90%,72.40%,74.00%,75.10%
2877,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202201,64.90%,67%,13.6,61.10%,42.90%,78.50%,69.20%
2878,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202201,81.80%,64%,8,76.10%,89.20%,87.80%,62.40%
3202,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202201,69.90%,66%,12.5,66.20%,70.80%,65.40%,74.60%
3615,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202201,80.90%,87%,8,83.90%,70.00%,87.60%,88.80%
3637,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202201,53.60%,42%,16.7,49.30%,30.60%,68.80%,87.00%
5286,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202201,68.00%,62%,12.2,69.80%,88.00%,46.70%,31.20%
408,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202201,86.90%,85%,9.2,96.00%,94.10%,84.70%,71.30%
651,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Degrading,Driver Supply Focus,202201,84.60%,89%,7.4,86.00%,90.30%,85.50%,72.00%
651,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,202201,93.10%,91%,7.1,98.00%,96.70%,94.80%,80.10%
553,SPARK,Scheduled Standard Delivery,13,Executive Review,Recovering,Store Focus,202201,85.80%,74%,12.1,93.80%,85.90%,78.00%,89.00%
909,SPARK,Scheduled Standard Delivery,27,Executive Review,Recovering,Store Focus,202201,93.50%,84%,9.8,97.50%,97.00%,88.40%,89.00%
1163,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202201,66.00%,57%,16.9,78.50%,65.80%,48.20%,69.90%
2665,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202201,71.50%,61%,15.8,85.10%,79.10%,56.30%,50.00%
3167,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202201,81.50%,77%,10.6,80.40%,80.40%,86.90%,88.00%
5022,SPARK,Scheduled Standard Delivery,38,Executive Review,Recovering,Store Focus,202201,76.60%,73%,12.5,92.20%,89.80%,45.90%,71.40%
489,ROADIE,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202201,67.40%,59%,13.6,81.40%,85.70%,62.70%,39.20%
541,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202201,78.10%,65%,11.1,92.40%,76.90%,71.10%,78.50%
1342,SPARK,Scheduled Standard Delivery,24,Executive Review,Recovering,Store Focus,202201,78.90%,71%,14.1,93.90%,85.10%,79.90%,47.50%
1353,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202201,75.90%,72%,16,86.70%,77.20%,66.40%,72.00%
4129,ROADIE,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202201,79.40%,71%,14.6,87.70%,78.20%,77.70%,78.40%
485,DOORDASH,Scheduled Standard Delivery,8,Executive Review,Degrading,Driver Supply Focus,202201,73.70%,98%,8.1,65.50%,71.40%,80.80%,78.90%
1016,ROADIE,Scheduled Standard Delivery,13,Executive Review,Recovering,Store Focus,202201,84.60%,65%,10.1,93.10%,79.00%,77.60%,87.10%
2913,SPARK,Scheduled Standard Delivery,13,Executive Review,Recovering,Store Focus,202201,89.20%,72%,11.4,91.50%,89.10%,85.60%,89.00%
3483,ROADIE,Scheduled Standard Delivery,19,Executive Review,Recovering,Store Focus,202201,95.00%,83%,10.9,98.40%,96.50%,88.40%,94.80%
3483,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202201,82.50%,86%,9.4,85.70%,90.90%,85.70%,71.10%
428,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202201,88.90%,74%,10.7,78.10%,94.50%,90.70%,95.50%
428,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202201,88.90%,74%,10.7,78.10%,94.50%,90.70%,95.50%
839,DOORDASH,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202201,71.40%,51%,16.8,67.30%,65.30%,86.50%,89.60%
935,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202201,70.80%,52%,26.4,38.10%,76.30%,88.40%,92.90%
1102,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202201,65.40%,52%,26.2,52.00%,54.10%,91.80%,64.70%
1206,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202201,71.60%,64%,12.9,76.20%,85.60%,67.60%,66.60%
1266,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202201,86.50%,70%,13.5,95.30%,87.90%,81.90%,82.00%
4683,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202201,75.00%,58%,19.5,49.00%,91.70%,98.70%,79.10%
1136,ROADIE,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202201,78.90%,64%,11.3,87.30%,74.10%,74.50%,77.90%
2132,POSTMATES,Scheduled Standard Delivery,21,Executive Review,-,Store Focus,202201,29.70%,51%,36.8,,0.00%,100.00%,23.30%
2822,ASSOCIATE DELIVERY BY WALMART,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202201,77.30%,60%,1,50.00%,76.40%,80.30%,77.80%
3288,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202201,46.90%,42%,19.2,51.10%,74.50%,27.80%,16.50%
4679,ROADIE,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202201,32.20%,40%,26.1,29.10%,22.60%,12.40%,45.60%
5056,DOORDASH,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202201,47.10%,48%,41.5,72.60%,51.70%,13.90%,27.00%
402,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,202201,87.70%,98%,4.5,87.80%,89.00%,87.40%,86.70%
415,POINTPICKUP,Scheduled Standard Delivery,23,Executive Review,Recovering,Driver Supply Focus,202201,89.50%,92%,6.9,92.70%,90.20%,86.60%,87.10%
531,POINTPICKUP,Scheduled Standard Delivery,14,Executive Review,Degrading,Driver Supply Focus,202201,88.50%,94%,6.2,87.20%,92.30%,87.10%,87.00%
75,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202201,83.90%,77%,8.2,88.90%,80.10%,82.00%,85.30%
539,POINTPICKUP,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202201,88.00%,85%,8.1,85.50%,92.50%,91.30%,81.30%
365,POINTPICKUP,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202201,78.40%,63%,13.4,81.20%,82.60%,72.50%,74.10%
365,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202201,79.10%,58%,13.3,87.50%,79.90%,68.20%,71.40%
875,POINTPICKUP,Scheduled Standard Delivery,41,Executive Review,Degrading,Store Focus,202201,74.40%,69%,12.7,81.30%,79.90%,54.90%,73.40%
875,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202201,70.00%,67%,11.3,65.90%,73.50%,66.10%,76.50%
1710,POINTPICKUP,Scheduled Standard Delivery,35,Executive Review,Degrading,Store Focus,202201,76.50%,73%,10.3,82.50%,78.80%,73.50%,68.60%
2720,POINTPICKUP,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202201,71.60%,70%,15.7,80.10%,71.10%,54.80%,72.10%
2755,POINTPICKUP,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202201,75.60%,60%,14.3,87.30%,85.90%,59.80%,73.80%
2939,POINTPICKUP,Scheduled Standard Delivery,34,Executive Review,Degrading,Store Focus,202201,76.90%,71%,20.3,87.50%,71.40%,71.40%,80.00%
2939,POINTPICKUP,Scheduled Standard Delivery,34,Executive Review,Degrading,Store Focus,202201,76.90%,71%,20.3,87.50%,71.40%,71.40%,80.00%
2939,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202201,80.70%,86%,8.9,87.50%,75.50%,71.00%,88.90%
6469,POINTPICKUP,Scheduled Express Delivery ,5,At Risk,Degrading,Store Focus,202201,88.50%,81%,16.4,85.20%,94.40%,92.60%,80.00%
6469,POINTPICKUP,Scheduled Express Delivery ,5,At Risk,Degrading,Store Focus,202201,88.50%,81%,16.4,85.20%,94.40%,92.60%,80.00%
6469,POINTPICKUP,Scheduled Express Delivery ,5,At Risk,Degrading,Store Focus,202201,88.50%,81%,16.4,85.20%,94.40%,92.60%,80.00%
6469,POINTPICKUP,Scheduled Standard Delivery,36,Executive Review,Degrading,Store Focus,202201,69.40%,63%,14.8,86.20%,79.00%,54.30%,70.80%
916,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202201,63.50%,44%,15.5,61.70%,67.40%,62.90%,62.10%
1025,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202201,74.80%,71%,22.4,92.00%,77.30%,52.30%,70.00%
969,ROADIE,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202201,70.30%,70%,10.7,97.60%,82.70%,46.70%,65.20%
1346,ROADIE,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202201,72.30%,53%,20.4,75.60%,71.20%,79.90%,60.90%
4048,ROADIE,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202201,70.00%,53%,16.5,83.00%,70.40%,49.40%,75.40%
4659,ROADIE,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202201,59.40%,74%,23.2,84.50%,35.90%,63.90%,50.00%
7262,ROADIE,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202201,71.60%,59%,13.2,78.30%,82.00%,72.70%,53.70%
3042,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202201,61.60%,51%,12.5,72.30%,63.40%,40.50%,66.30%
5832,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,202201,87.90%,91%,8.3,86.40%,92.10%,90.10%,84.10%
258,POINTPICKUP,Scheduled Standard Delivery,24,Executive Review,Recovering,Store Focus,202201,87.20%,84%,9.1,92.10%,83.50%,89.50%,81.90%
258,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202201,87.00%,87%,7.2,90.00%,85.30%,93.10%,78.60%
391,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202201,78.70%,68%,15.1,89.60%,84.90%,75.70%,72.30%
403,POINTPICKUP,Scheduled Express Delivery ,25,Executive Review,Degrading,Store Focus,202201,82.30%,95%,10.2,84.60%,83.30%,80.00%,81.30%
662,POINTPICKUP,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,202201,80.40%,70%,14.5,95.60%,82.50%,77.20%,73.10%
1124,POINTPICKUP,Scheduled Express Delivery ,7,Executive Review,Degrading,Store Focus,202201,88.70%,71%,16.4,89.30%,85.70%,70.60%,100.00%
1124,POINTPICKUP,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202201,78.00%,54%,15.2,72.50%,83.80%,68.60%,85.20%
375,POINTPICKUP,Scheduled Standard Delivery,9,Executive Review,Recovering,Store Focus,202201,88.00%,88%,11.6,90.90%,89.80%,83.30%,87.80%
434,POINTPICKUP,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202201,75.10%,61%,18.2,95.60%,72.10%,53.80%,85.80%
2690,POINTPICKUP,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202201,83.90%,80%,10.6,83.60%,74.60%,87.10%,88.30%
5197,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202201,89.50%,72%,10.6,91.90%,100.00%,87.60%,87.40%
5703,POINTPICKUP,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202201,78.60%,53%,15.8,79.30%,75.90%,78.20%,80.40%
7324,POINTPICKUP,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202201,90.30%,89%,10.2,89.40%,95.50%,87.70%,90.10%
155,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202201,51.70%,67%,12.6,57.60%,75.90%,50.00%,25.00%
182,POINTPICKUP,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202201,85.20%,88%,13.5,86.70%,93.30%,92.00%,59.50%
699,POINTPICKUP,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202201,62.40%,53%,25.1,57.80%,86.40%,46.90%,55.60%
699,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202201,59.90%,49%,13.7,71.70%,73.90%,50.50%,38.60%
766,POINTPICKUP,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202201,59.30%,48%,20.3,52.70%,48.80%,49.10%,72.60%
766,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202201,58.70%,46%,16.7,56.50%,58.80%,53.10%,67.10%
4187,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Driver Supply Focus,202201,88.20%,90%,8.7,94.70%,97.80%,62.00%,83.30%
175,SPARK,Scheduled Standard Delivery,35,Executive Review,Degrading,Store Focus,202201,77.70%,67%,10.9,76.90%,84.30%,90.00%,59.30%
848,SPARK,Scheduled Standard Delivery,42,Executive Review,Degrading,Store Focus,202201,86.90%,76%,10.5,86.70%,90.40%,82.70%,85.20%
1248,SPARK,Scheduled Standard Delivery,47,Executive Review,Degrading,Store Focus,202201,64.60%,51%,13.1,60.00%,77.60%,49.40%,64.50%
2846,SPARK,Scheduled Standard Delivery,41,Executive Review,Degrading,Store Focus,202201,79.00%,68%,11.2,76.70%,77.50%,89.00%,78.10%
2846,SPARK,Scheduled Standard Delivery,41,Executive Review,Degrading,Store Focus,202201,79.00%,68%,11.2,76.70%,77.50%,89.00%,78.10%
6964,SPARK,Scheduled Standard Delivery,42,Executive Review,Degrading,Store Focus,202201,85.00%,80%,12.8,89.70%,86.80%,73.30%,84.70%
94,POSTMATES,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202201,76.50%,68%,10.4,80.00%,100.00%,40.00%,100.00%
94,SPARK,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202201,82.00%,67%,12.6,85.40%,86.00%,76.90%,78.10%
950,SPARK,Scheduled Standard Delivery,42,Executive Review,Degrading,Store Focus,202201,79.90%,64%,13.7,76.00%,87.80%,76.00%,100.00%
1561,POSTMATES,Scheduled Express Delivery ,3,Active Monitoring,Recovering,Store Focus,202201,87.50%,56%,34.4,92.30%,100.00%,90.90%,76.90%
1561,POSTMATES,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202201,63.10%,57%,27.3,74.20%,71.50%,62.90%,45.70%
2322,SPARK,Scheduled Standard Delivery,38,Executive Review,Degrading,Store Focus,202201,68.80%,68%,14.3,88.00%,72.50%,61.90%,35.70%
6807,SPARK,Scheduled Standard Delivery,35,Executive Review,Degrading,Store Focus,202201,85.90%,76%,9.9,85.20%,94.30%,75.00%,86.20%
