Store Numbers,Store Footage,Status,Status For Comms,Store Messaging,Expected Service,
167,8ft,Q1 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
246,16ft,Q1 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
113,16ft,Q1 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
1043,16ft,Q1 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
387,8ft,Q1 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
324,8ft,Q1 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
1187,16ft,Q1 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
4244,16ft,Q1 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
751,16ft,Q1 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
985,16ft,Q1 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
3498,16ft,Q1 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
1384,16ft,Q1 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
3805,16ft,Q1 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
2752,16ft,Q1 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
2293,16ft,Q1 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
5231,16ft,Q1 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
4202,16ft,Q1 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
1760,16ft,Q1 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
2320,16ft,Q1 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
5632,8ft,Q1 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
3522,8ft,Q1 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
5886,16ft,Q1 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
5193,8ft,Q1 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
4350,8ft,Q1 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
2645,8ft,Q1 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
1765,16ft,Q1 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
3286,8ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
1254,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
900,8ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
897,8ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
5898,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
595,8ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
5325,8ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
4303,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
1376,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
541,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
1749,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
2078,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
1739,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
1607,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
5039,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
486,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
1160,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
884,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
5806,8ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
1285,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
3806,8ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
3404,8ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
1999,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
1966,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
1935,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
5968,8ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
4506,8ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
1774,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
3274,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
286,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
2439,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
5713,8ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
4365,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
107,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
2757,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
5287,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
7301,8ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
6173,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
1967,8ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
1940,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
2282,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
2637,8ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
3546,8ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
5386,8ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
1798,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
1336,8ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
2441,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
5355,8ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
2519,16ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
5888,8ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
5384,8ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
3843,8ft,Q2 Project Hold,WK 49 NEW MOD ONLY,"You will only be receiving the new Wk 49 Modular Reset, no new fixture at this time. Premium Service Reps will be visiting your store starting WK 50 to help reset your Modular. Please set aside your Reset Box for the Premium Representative to collect in store. The service representatives will be scheduling their visits via the Volt app. Please make sure the boxes are ready when they come in for service. ",Between WK 50 - WK 4,
