store_nbr,Estimated In-store Week,Estimated Receipt Qty,Direct to Store Receipt Qty,Direct to Store PO Nbr
1416,WK10,7,0,
1416,WK11,5,0,
1417,WK07,21,0,
1417,WK08,47,0,
1417,WK11,0,115,
1417,WK14,0,141,
1417,WK17,0,115,
1417,WK20,0,114,
1422,WK07,5,0,
1422,WK09,9,0,
1422,WK10,13,0,
1422,WK11,6,0,
1424,WK07,7,0,
1426,WK07,14,0,
1426,WK08,6,0,
1427,WK07,8,116,
1427,WK08,14,0,
1427,WK14,0,127,
1428,WK07,2,0,
1428,WK09,3,0,
1428,WK10,12,0,
1428,WK11,6,0,
1429,WK07,11,0,
1429,WK08,1,0,
1430,WK09,6,0,
1430,WK10,3,0,
1432,WK07,5,0,
1432,WK09,7,0,
1432,WK10,0,124,
1433,WK07,8,0,
1433,WK08,1,0,
1434,WK09,12,0,
1435,WK09,11,123,
1438,WK07,14,100,
1439,WK07,18,107,
1440,WK07,9,115,
1441,WK07,9,0,
1441,WK08,3,0,
1442,WK07,7,0,
1442,WK08,15,0,
1443,WK07,9,0,
1443,WK08,3,0,
1444,WK07,1,0,
1445,WK07,16,0,
1445,WK08,6,0,
1446,WK08,2,0,
1446,WK09,12,0,
1446,WK10,7,0,
1447,WK07,9,0,
1447,WK08,5,0,
1447,WK09,9,0,
1447,WK10,7,0,
1448,WK07,15,0,
1448,WK08,8,0,
1449,WK09,6,0,
1449,WK10,3,0,
1450,WK07,23,0,
1450,WK08,8,0,
1452,WK07,5,0,
1453,WK09,6,0,
1453,WK10,4,0,
1454,WK07,8,0,
1454,WK08,3,0,
1456,WK07,4,0,
1457,WK07,4,0,
1457,WK09,29,0,
1457,WK10,0,123,
1457,WK12,0,115,
1457,WK16,0,151,
1457,WK22,0,104,
1458,WK07,5,0,
1460,WK07,9,0,
1461,WK07,15,107,
1462,WK07,5,0,
1464,WK07,5,0,
1465,WK07,22,0,
1465,WK08,0,127,
1466,WK07,11,94,
1466,WK08,5,0,
1467,WK07,5,0,
1468,WK07,7,0,
1468,WK08,4,0,
1470,WK08,3,0,
1470,WK09,7,0,
1470,WK10,4,0,
1472,WK07,3,0,
1472,WK09,7,0,
1472,WK10,5,0,
1474,WK07,3,0,
1474,WK08,6,0,
1476,WK07,9,0,
1476,WK08,4,0,
1477,WK07,0,94,
1477,WK08,19,0,
1477,WK15,0,113,
1477,WK21,0,96,
1478,WK07,14,0,
1478,WK08,5,0,
1483,WK07,11,0,
1483,WK08,2,0,
1483,WK09,7,0,
1485,WK09,20,0,
1485,WK10,0,123,
1485,WK16,0,132,
1485,WK22,0,103,
1486,WK07,35,0,
1487,WK09,21,0,
1487,WK10,9,0,
1488,WK07,5,0,
1491,WK09,11,123,
1494,WK07,6,0,
1496,WK07,4,0,
1496,WK08,3,0,
1498,WK07,5,0,
1499,WK07,0,94,
1499,WK08,19,0,
1499,WK11,0,115,
1499,WK15,0,95,
1499,WK20,0,103,
1500,WK07,6,0,
1500,WK08,5,0,
1500,WK09,6,0,
1500,WK10,7,0,
1502,WK07,14,0,
1505,WK07,24,94,
1505,WK08,19,0,
1505,WK11,0,115,
1505,WK15,0,133,
1505,WK20,0,106,
1506,WK07,9,0,
1506,WK08,4,0,
1506,WK09,3,0,
1507,WK07,9,0,
1508,WK09,14,0,
1508,WK10,0,123,
1508,WK16,0,151,
1508,WK22,0,116,
1509,WK07,4,0,
1509,WK08,3,0,
1510,WK07,8,0,
1514,WK07,6,0,
1516,WK07,38,0,
1519,WK07,19,154,
1519,WK08,6,0,
1520,WK09,10,0,
1520,WK10,5,0,
1522,WK07,9,0,
1522,WK08,3,0,
1523,WK07,14,0,
1524,WK07,7,0,
1525,WK07,15,0,
1526,WK07,6,0,
1526,WK08,2,0,
1527,WK07,18,0,
1528,WK07,4,0,
1528,WK08,3,0,
1529,WK07,3,0,
1529,WK08,6,0,
1529,WK09,13,123,
1530,WK07,6,0,
1530,WK08,4,0,
1531,WK09,5,0,
1531,WK10,5,0,
1534,WK08,2,0,
1534,WK09,11,0,
1534,WK10,10,0,
1535,WK08,2,0,
1535,WK09,5,0,
1535,WK10,5,0,
1536,WK07,9,0,
1537,WK07,5,0,
1538,WK08,1,0,
1538,WK09,5,0,
1538,WK10,5,0,
1540,WK07,3,0,
1540,WK10,7,0,
1540,WK11,4,0,
1542,WK07,20,0,
1542,WK09,25,0,
1542,WK10,0,123,
1542,WK16,0,104,
1542,WK22,0,103,
1543,WK09,9,0,
1543,WK10,0,123,
1544,WK07,9,0,
1544,WK08,4,0,
1547,WK09,7,0,
1547,WK10,3,0,
1550,WK07,6,0,
1550,WK09,14,0,
1552,WK07,5,0,
1554,WK07,9,0,
1554,WK08,4,0,
1558,WK07,7,0,
1564,WK07,8,131,
1564,WK08,2,0,
1565,WK09,23,0,
1565,WK10,0,123,
1565,WK16,0,141,
1565,WK22,0,103,
1566,WK07,2,0,
1566,WK10,7,0,
1566,WK11,4,0,
1567,WK08,2,0,
1567,WK09,10,0,
1567,WK10,8,0,
1568,WK08,2,0,
1568,WK09,14,0,
1571,WK09,6,0,
1571,WK10,4,0,
1572,WK07,27,115,
1572,WK14,0,131,
1572,WK20,0,113,
1573,WK07,20,0,
1575,WK07,32,103,
1575,WK08,28,0,
1575,WK15,0,142,
1575,WK20,0,113,
1576,WK09,13,0,
1576,WK10,4,0,
1577,WK07,4,0,
1577,WK09,7,0,
1577,WK10,5,0,
1578,WK07,2,0,
1581,WK07,5,0,
1581,WK08,4,0,
1581,WK09,6,0,
1581,WK10,7,0,
1583,WK07,9,0,
1585,WK09,13,0,
1585,WK10,0,124,
1587,WK07,10,0,
1590,WK07,2,0,
1592,WK07,1,0,
1592,WK10,8,0,
1592,WK11,3,0,
1593,WK07,4,0,
1593,WK09,6,0,
1593,WK10,12,0,
1593,WK11,7,0,
1594,WK07,19,0,
1594,WK08,6,0,
1597,WK07,10,0,
1602,WK07,6,0,
1602,WK08,2,0,
1604,WK09,9,0,
1604,WK10,0,123,
1608,WK07,18,103,
1608,WK08,12,0,
1609,WK07,16,0,
1609,WK08,6,0,
1609,WK09,1,0,
1609,WK10,5,123,
1610,WK07,3,0,
1610,WK08,2,0,
1610,WK09,5,0,
1611,WK07,13,0,
1611,WK09,9,0,
1611,WK10,0,123,
1612,WK07,2,0,
1612,WK08,6,0,
1613,WK07,5,0,
1614,WK07,4,0,
1616,WK07,14,103,
1616,WK08,12,0,
1617,WK07,4,0,
1617,WK09,8,0,
1617,WK10,0,123,
1619,WK07,3,0,
1619,WK08,5,0,
1619,WK09,2,0,
1621,WK07,10,0,
1621,WK08,6,0,
1621,WK09,3,0,
1622,WK07,8,0,
1622,WK08,2,0,
1623,WK07,6,0,
1623,WK08,10,0,
1624,WK07,3,0,
1626,WK07,8,0,
1627,WK07,2,0,
1627,WK09,7,0,
1627,WK10,5,0,
1628,WK07,12,0,
1628,WK08,4,0,
1630,WK07,11,0,
1630,WK08,2,0,
1631,WK07,12,0,
1632,WK07,4,0,
1632,WK08,2,0,
1632,WK09,7,0,
1632,WK10,3,124,
1633,WK08,2,0,
1633,WK09,12,0,
1633,WK10,12,0,
1634,WK08,2,0,
1634,WK09,10,0,
1634,WK10,9,0,
1635,WK09,6,0,
1635,WK10,3,0,
1636,WK08,2,0,
1636,WK09,1,0,
1636,WK10,1,124,
1638,WK07,5,0,
1639,WK09,26,0,
1639,WK10,9,0,
1641,WK07,4,0,
1642,WK07,3,0,
1642,WK09,3,0,
1642,WK10,10,0,
1642,WK11,6,0,
1644,WK08,4,0,
1644,WK09,7,0,
1645,WK07,3,0,
1648,WK07,21,110,
1648,WK08,14,0,
1648,WK15,0,149,
1648,WK21,0,106,
1649,WK07,4,0,
1649,WK09,6,0,
1649,WK10,5,0,
1651,WK07,9,0,
1651,WK08,4,0,
1652,WK07,6,0,
1653,WK07,6,0,
1654,WK07,19,0,
1654,WK08,9,0,
1654,WK09,7,0,
1654,WK10,6,123,
1654,WK16,0,113,
1654,WK22,0,113,
1655,WK07,9,0,
1655,WK08,4,0,
1656,WK07,3,0,
1656,WK08,6,0,
1656,WK09,13,0,
1657,WK08,2,0,
1657,WK09,5,0,
1657,WK10,5,0,
1658,WK07,4,0,
1659,WK07,4,0,
1659,WK09,11,0,
1661,WK07,4,0,
1662,WK07,5,0,
1663,WK07,14,0,
1663,WK08,1,0,
1664,WK07,4,0,
1668,WK09,6,0,
1668,WK10,3,0,
1669,WK07,6,0,
1669,WK08,5,0,
1669,WK09,6,0,
1669,WK10,52,0,
1671,WK07,8,0,
1672,WK07,3,0,
1672,WK09,6,0,
1672,WK10,5,0,
1673,WK07,2,0,
1673,WK08,8,0,
1673,WK09,13,123,
1674,WK07,9,0,
1674,WK08,3,0,
1677,WK07,6,0,
1677,WK08,5,0,
1677,WK09,9,0,
1677,WK10,1,0,
1678,WK09,6,0,
1678,WK10,3,0,
1679,WK08,2,0,
1679,WK09,1,0,
1679,WK10,2,124,
1682,WK07,7,0,
1684,WK08,4,0,
1684,WK09,7,0,
1685,WK07,4,0,
1685,WK09,11,0,
1686,WK07,12,0,
1687,WK07,17,0,
1688,WK07,13,0,
1689,WK09,15,0,
1694,WK07,5,0,
1695,WK08,2,0,
1695,WK09,10,0,
1695,WK10,10,0,
1696,WK08,2,0,
1696,WK09,10,0,
1696,WK10,9,0,
1697,WK07,9,0,
1697,WK08,4,0,
1698,WK07,15,0,
1698,WK08,6,0,
1698,WK09,17,123,
1698,WK10,14,0,
1698,WK16,0,95,
1698,WK21,0,96,
1699,WK07,10,84,
1703,WK07,9,0,
1703,WK08,3,0,
1704,WK07,9,0,
1705,WK07,4,0,
1705,WK08,11,0,
1705,WK09,6,0,
1705,WK10,2,0,
1708,WK07,23,0,
1709,WK07,4,0,
1709,WK09,6,0,
1709,WK10,0,124,
1711,WK07,2,0,
1714,WK07,6,0,
1715,WK07,13,0,
1715,WK08,2,0,
1719,WK07,3,0,
1719,WK10,8,0,
1719,WK11,3,0,
1720,WK07,5,0,
1722,WK08,2,0,
1722,WK09,6,0,
1722,WK10,4,0,
1723,WK07,10,0,
1723,WK08,5,0,
1723,WK09,2,0,
1724,WK07,8,0,
1724,WK08,2,0,
1726,WK07,6,0,
1727,WK09,6,0,
1727,WK10,3,0,
1730,WK07,7,0,
1733,WK07,2,0,
1733,WK10,5,0,
1733,WK11,5,0,
1736,WK07,8,0,
1739,WK08,4,0,
1739,WK09,7,0,
1741,WK07,28,0,
1741,WK08,4,0,
1742,WK07,14,0,
1742,WK08,2,0,
1743,WK07,9,0,
1744,WK07,11,0,
1744,WK08,2,0,
1744,WK09,12,0,
1749,WK07,4,0,
1749,WK08,5,0,
1749,WK09,12,123,
1750,WK07,11,0,
1750,WK08,2,0,
1751,WK07,3,0,
1752,WK07,2,0,
1752,WK10,5,0,
1752,WK11,4,0,
1753,WK07,1,0,
1753,WK08,2,0,
1753,WK09,7,0,
1754,WK07,2,0,
1754,WK10,6,0,
1754,WK11,3,0,
1755,WK07,9,0,
1755,WK08,2,0,
1757,WK08,2,0,
1757,WK09,6,0,
1757,WK10,4,0,
1759,WK07,22,0,
1760,WK07,8,110,
1760,WK08,3,0,
1762,WK07,2,0,
1762,WK08,4,0,
1762,WK09,15,0,
1763,WK07,14,0,
1763,WK08,2,0,
1767,WK07,20,0,
1768,WK07,12,0,
1769,WK08,1,0,
1769,WK09,13,0,
1770,WK07,2,0,
1770,WK08,3,0,
1770,WK09,8,0,
1771,WK07,1,0,
1771,WK10,6,0,
1771,WK11,3,0,
1772,WK07,56,103,
1772,WK08,28,0,
1772,WK11,0,115,
1772,WK15,0,133,
1772,WK20,0,112,
1773,WK07,7,0,
1774,WK07,4,0,
1775,WK07,23,0,
1775,WK08,3,0,
1776,WK09,6,0,
1776,WK10,5,0,
1778,WK07,9,0,
1778,WK09,9,0,
1778,WK10,0,123,
1780,WK07,6,0,
1781,WK07,2,0,
1781,WK08,18,0,
1781,WK09,22,123,
1782,WK07,14,0,
1782,WK08,5,0,
1783,WK07,7,0,
1785,WK07,2,0,
1785,WK08,3,0,
1785,WK09,13,0,
1786,WK08,2,0,
1786,WK09,6,0,
1786,WK10,4,0,
1787,WK09,3,124,
1788,WK07,2,0,
1788,WK08,5,0,
1788,WK09,12,0,
1789,WK07,4,110,
1789,WK08,3,0,
1790,WK07,5,0,
1790,WK09,3,0,
1790,WK10,9,0,
1790,WK11,6,0,
1791,WK07,5,0,
1791,WK09,6,0,
1791,WK10,11,0,
1791,WK11,8,0,
1792,WK07,3,0,
1792,WK08,4,0,
1792,WK09,8,0,
1794,WK08,5,0,
1794,WK09,17,0,
1795,WK07,5,0,
1795,WK08,2,0,
1796,WK07,2,0,
1796,WK08,5,0,
1796,WK09,13,123,
1797,WK07,2,0,
1797,WK08,6,0,
1797,WK09,15,123,
1797,WK10,14,0,
1797,WK16,0,103,
1798,WK07,2,0,
1798,WK10,5,0,
1798,WK11,6,0,
1799,WK09,7,0,
1799,WK10,7,0,
1801,WK07,9,0,
1802,WK07,8,0,
1806,WK07,2,0,
1806,WK09,2,124,
1806,WK10,2,0,
1807,WK07,11,0,
1807,WK08,2,0,
1808,WK07,8,0,
1808,WK09,11,0,
1809,WK07,30,0,
1809,WK09,25,0,
1809,WK10,0,123,
1809,WK16,0,114,
1809,WK22,0,105,
1810,WK07,9,0,
1810,WK08,7,0,
1811,WK07,5,0,
1812,WK07,11,0,
1812,WK08,2,0,
1815,WK07,3,0,
1817,WK07,36,0,
1817,WK08,4,0,
1817,WK09,0,123,
1817,WK15,0,114,
1817,WK22,0,103,
1819,WK08,2,0,
1819,WK09,10,0,
1819,WK10,11,0,
1820,WK08,5,0,
1820,WK09,17,0,
1822,WK07,2,0,
1826,WK07,3,0,
1827,WK07,12,0,
1828,WK09,6,0,
1828,WK10,3,0,
1829,WK07,4,0,
1830,WK07,9,0,
1830,WK08,6,0,
1830,WK09,12,0,
1830,WK10,3,0,
1831,WK07,7,0,
1831,WK08,2,0,
1831,WK09,9,0,
1833,WK07,6,0,
1834,WK07,18,103,
1834,WK08,10,0,
1835,WK07,9,0,
1835,WK08,13,0,
1836,WK07,1,0,
1836,WK10,5,0,
1836,WK11,4,0,
1840,WK07,10,0,
1841,WK07,7,0,
1844,WK07,17,0,
1844,WK08,5,0,
1845,WK07,2,0,
1847,WK07,2,0,
1849,WK07,5,0,
1850,WK07,5,0,
1854,WK07,3,0,
1855,WK08,2,0,
1855,WK09,6,0,
1855,WK10,4,0,
1856,WK07,2,0,
1856,WK08,6,0,
1856,WK09,11,123,
1857,WK07,2,0,
1857,WK08,3,0,
1857,WK09,8,0,
1861,WK08,2,0,
1861,WK09,6,0,
1861,WK10,4,0,
1866,WK07,2,0,
1866,WK08,8,0,
1866,WK09,16,0,
1868,WK08,2,0,
1868,WK09,2,124,
1868,WK10,6,0,
1869,WK07,8,0,
1871,WK07,4,0,
1871,WK08,32,0,
1871,WK09,32,123,
1871,WK12,0,113,
1871,WK16,0,124,
1871,WK17,0,130,
1871,WK21,0,114,
1872,WK07,20,107,
1872,WK11,0,115,
1872,WK15,0,141,
1872,WK17,0,115,
1872,WK20,0,106,
1875,WK07,10,0,
1875,WK08,2,0,
1876,WK07,7,0,
1876,WK08,2,0,
1876,WK09,0,124,
1877,WK07,9,0,
1878,WK07,22,94,
1878,WK14,0,142,
1878,WK20,0,123,
1880,WK07,24,103,
1880,WK08,14,0,
1884,WK07,8,0,
1884,WK08,10,0,
1885,WK08,3,0,
1885,WK09,7,0,
1886,WK08,6,0,
1886,WK09,17,0,
1887,WK07,4,0,
1887,WK08,6,0,
1887,WK09,15,123,
1888,WK07,3,0,
1889,WK07,4,0,
1890,WK07,11,0,
1891,WK07,2,0,
1891,WK08,8,0,
1891,WK09,3,0,
1894,WK07,10,0,
1894,WK08,2,0,
1896,WK09,13,0,
1900,WK07,19,0,
1900,WK11,0,115,
1900,WK14,0,132,
1900,WK20,0,105,
1901,WK07,26,0,
1901,WK14,0,105,
1901,WK20,0,103,
1902,WK07,17,0,
1903,WK07,32,0,
1903,WK08,3,0,
1906,WK07,2,0,
1906,WK08,4,0,
1906,WK09,13,0,
1907,WK07,9,0,
1907,WK08,6,0,
1907,WK09,10,0,
1907,WK10,2,0,
1909,WK07,8,0,
1909,WK08,5,0,
1909,WK09,10,0,
1909,WK10,3,0,
1910,WK07,13,103,
1910,WK08,7,0,
1911,WK07,14,0,
1911,WK08,5,0,
1918,WK07,2,0,
1918,WK08,5,0,
1918,WK09,14,0,
1921,WK07,38,0,
1921,WK08,5,0,
1923,WK07,5,0,
1923,WK09,3,0,
1923,WK10,10,0,
1923,WK11,6,0,
1924,WK07,1,0,
1924,WK08,4,0,
1924,WK09,6,0,
1925,WK07,40,103,
1925,WK08,19,0,
1925,WK11,0,115,
1925,WK15,0,149,
1925,WK21,0,113,
1929,WK08,2,0,
1929,WK09,1,0,
1929,WK10,3,124,
1930,WK07,2,0,
1930,WK08,5,0,
1930,WK09,13,0,
1931,WK07,4,0,
1931,WK09,0,123,
1931,WK10,20,0,
1931,WK12,0,113,
1931,WK16,0,141,
1931,WK21,0,114,
1932,WK07,12,0,
1932,WK08,6,0,
1932,WK09,18,123,
1934,WK07,23,0,
1936,WK07,2,0,
1936,WK10,6,0,
1936,WK11,7,0,
1939,WK07,2,0,
1939,WK08,6,0,
1939,WK09,13,123,
1940,WK07,3,0,
1940,WK08,2,0,
1940,WK09,5,0,
1942,WK07,2,0,
1942,WK09,2,0,
1942,WK10,6,0,
1942,WK11,9,0,
1943,WK07,9,0,
1945,WK08,7,0,
1945,WK09,19,0,
1946,WK07,3,0,
1946,WK08,32,0,
1946,WK09,32,123,
1946,WK12,0,113,
1946,WK16,0,132,
1946,WK21,0,95,
1947,WK07,68,0,
1947,WK09,0,123,
1947,WK12,0,115,
1947,WK16,0,133,
1947,WK17,0,115,
1947,WK21,0,113,
1949,WK07,5,0,
1949,WK08,12,0,
1949,WK09,9,123,
1949,WK16,0,132,
1949,WK21,0,95,
1951,WK07,12,0,
1954,WK08,2,0,
1954,WK09,8,124,
1955,WK09,20,0,
1955,WK10,6,0,
1956,WK07,2,0,
1956,WK09,6,0,
1956,WK10,0,123,
1957,WK07,2,0,
1961,WK07,8,0,
1962,WK07,16,0,
1962,WK09,6,0,
1963,WK07,6,0,
1964,WK07,4,0,
1964,WK08,2,0,
1964,WK09,3,124,
1965,WK07,8,0,
1966,WK07,7,0,
1966,WK08,5,0,
1966,WK09,11,0,
1966,WK10,1,0,
1967,WK07,2,0,
1967,WK08,8,0,
1967,WK09,3,0,
1969,WK07,7,0,
1971,WK08,2,0,
1971,WK09,5,0,
1971,WK10,4,0,
1972,WK07,6,0,
1973,WK08,2,0,
1973,WK09,3,124,
1975,WK07,2,0,
1975,WK08,4,0,
1975,WK09,7,123,
1977,WK07,0,109,
1977,WK08,5,0,
1978,WK09,22,123,
1979,WK07,9,103,
1979,WK08,7,0,
1980,WK07,2,0,
1980,WK08,5,0,
1980,WK09,12,123,
1983,WK07,10,0,
1984,WK07,3,0,
1984,WK08,5,0,
1984,WK09,2,0,
1985,WK07,6,0,
1987,WK07,5,0,
1987,WK09,3,0,
1987,WK10,13,0,
1987,WK11,8,0,
1988,WK07,14,0,
1988,WK08,3,0,
1993,WK07,6,0,
1993,WK08,5,0,
1993,WK09,7,0,
1993,WK10,1,0,
1994,WK07,7,0,
1994,WK08,7,0,
1994,WK09,17,0,
1995,WK07,9,0,
1997,WK07,6,0,
1997,WK08,2,0,
1997,WK09,8,0,
1999,WK07,4,0,
1999,WK09,6,0,
1999,WK10,4,0,
2000,WK07,21,0,
2001,WK07,3,0,
2002,WK07,3,0,
2004,WK09,6,0,
2004,WK10,3,0,
2006,WK07,22,0,
2006,WK08,4,0,
2006,WK09,0,123,
2007,WK07,64,0,
2007,WK09,0,123,
2007,WK15,0,132,
2007,WK21,0,103,
2010,WK07,2,0,
2010,WK10,5,0,
2010,WK11,4,0,
2013,WK07,2,0,
2013,WK08,5,0,
2013,WK09,10,123,
2014,WK07,20,0,
2014,WK09,25,0,
2014,WK10,0,123,
2014,WK16,0,132,
2014,WK22,0,94,
2016,WK07,54,0,
2016,WK09,0,123,
2016,WK12,0,115,
2016,WK16,0,141,
2016,WK17,0,115,
2016,WK18,0,105,
2016,WK21,0,106,
2019,WK08,3,0,
2019,WK09,7,0,
2021,WK07,2,0,
2021,WK08,4,0,
2021,WK09,11,0,
2022,WK07,2,0,
2022,WK08,8,0,
2022,WK09,3,0,
2023,WK08,5,0,
2023,WK09,15,0,
2024,WK07,9,0,
2024,WK08,13,0,
2025,WK07,5,0,
2026,WK07,2,0,
2027,WK07,6,0,
2030,WK07,2,96,
2030,WK14,0,123,
2030,WK20,0,113,
2032,WK07,3,0,
2033,WK08,2,0,
2033,WK09,6,0,
2033,WK10,3,0,
2036,WK07,36,116,
2036,WK08,51,0,
2036,WK11,0,115,
2036,WK15,0,141,
2036,WK21,0,122,
2037,WK07,50,0,
2037,WK09,0,123,
2037,WK12,0,113,
2037,WK14,0,115,
2037,WK16,0,141,
2037,WK17,0,114,
2037,WK18,0,105,
2037,WK21,0,123,
2038,WK07,5,0,
2043,WK07,2,0,
2043,WK09,4,124,
2043,WK10,2,0,
2044,WK07,15,103,
2044,WK08,10,0,
2046,WK07,8,0,
2046,WK08,6,0,
2046,WK09,10,123,
2046,WK10,14,0,
2047,WK07,2,0,
2047,WK08,5,123,
2047,WK09,11,0,
2048,WK07,9,0,
2048,WK08,2,0,
2050,WK08,2,0,
2052,WK07,15,0,
2052,WK08,3,0,
2053,WK07,15,0,
2053,WK08,3,0,
2054,WK07,9,0,
2054,WK08,2,0,
2055,WK07,2,0,
2055,WK08,4,123,
2055,WK09,8,0,
2056,WK07,8,0,
2056,WK08,2,0,
2056,WK09,9,0,
2057,WK07,2,0,
2057,WK08,4,0,
2057,WK09,19,0,
2061,WK07,3,0,
2061,WK10,6,0,
2061,WK11,3,0,
2062,WK07,2,0,
2062,WK10,6,0,
2062,WK11,3,0,
2063,WK07,3,0,
2063,WK08,3,0,
2063,WK09,8,0,
2064,WK07,18,0,
2064,WK08,13,0,
2065,WK07,8,0,
2067,WK07,2,0,
2068,WK07,14,0,
2068,WK08,2,0,
2069,WK07,16,103,
2069,WK08,7,0,
2071,WK17,107,0,
2072,WK07,2,0,
2074,WK15,108,0,
2075,WK07,66,103,
2075,WK08,4,0,
2075,WK12,0,115,
2075,WK15,0,142,
2075,WK20,0,113,
2078,WK07,14,123,
2078,WK08,22,0,
2079,WK08,0,123,
2079,WK10,12,0,
2083,WK07,6,0,
2084,WK07,23,0,
2084,WK11,0,115,
2084,WK14,0,159,
2084,WK17,0,115,
2084,WK20,0,121,
2085,WK07,2,0,
2088,WK07,2,0,
2088,WK08,0,124,
2088,WK09,4,0,
2088,WK10,7,0,
2089,WK07,5,0,
2089,WK08,4,0,
2090,WK07,11,0,
2090,WK08,13,0,
2092,WK07,2,0,
2092,WK08,0,113,
2093,WK07,7,0,
2093,WK08,5,0,
2093,WK09,9,0,
2093,WK10,2,0,
2095,WK07,6,0,
2095,WK08,4,0,
2095,WK09,21,0,
2097,WK07,7,0,
2097,WK08,2,0,
2097,WK09,9,0,
2100,WK07,1,0,
2100,WK10,6,0,
2100,WK11,3,0,
2101,WK07,17,0,
2101,WK09,0,124,
2102,WK07,4,0,
2102,WK09,3,0,
2102,WK10,11,0,
2102,WK11,7,0,
2104,WK07,6,0,
2104,WK08,10,0,
2106,WK07,16,0,
2106,WK08,4,0,
2107,WK07,2,0,
2107,WK08,0,124,
2107,WK09,3,0,
2107,WK10,7,0,
2108,WK07,12,0,
2108,WK08,5,0,
2109,WK07,7,0,
2109,WK08,2,0,
2112,WK07,3,0,
2112,WK08,6,0,
2114,WK07,1,0,
2115,WK07,14,0,
2115,WK08,5,0,
2116,WK07,3,0,
2116,WK08,18,123,
2116,WK09,32,0,
2116,WK12,0,115,
2116,WK16,0,104,
2116,WK21,0,103,
2117,WK07,3,0,
2118,WK07,1,0,
2118,WK08,3,0,
2118,WK09,6,0,
2119,WK07,5,0,
2120,WK07,3,0,
2120,WK08,12,123,
2120,WK09,15,0,
2120,WK10,3,0,
2121,WK07,68,0,
2121,WK09,0,123,
2121,WK12,0,115,
2121,WK14,0,115,
2121,WK16,0,142,
2121,WK17,0,115,
2121,WK18,0,105,
2121,WK21,0,131,
2127,WK09,6,0,
2127,WK10,4,0,
2128,WK07,1,0,
2128,WK08,3,0,
2128,WK09,6,0,
2129,WK08,5,0,
2129,WK09,15,0,
2130,WK07,2,0,
2130,WK08,3,0,
2130,WK09,11,0,
2131,WK07,9,0,
2133,WK07,6,0,
2135,WK07,6,0,
2135,WK08,5,0,
2135,WK09,8,0,
2135,WK10,1,0,
2136,WK07,6,0,
2138,WK07,2,0,
2138,WK08,6,123,
2138,WK09,17,0,
2140,WK07,15,0,
2140,WK08,7,123,
2140,WK09,9,0,
2140,WK10,14,0,
2140,WK12,0,115,
2140,WK16,0,123,
2140,WK21,0,103,
2142,WK07,2,0,
2142,WK08,5,0,
2142,WK09,12,0,
2143,WK07,2,0,
2143,WK08,4,123,
2143,WK09,10,0,
2143,WK10,14,0,
2144,WK07,7,0,
2144,WK08,2,0,
2144,WK09,8,0,
2146,WK07,3,0,
2146,WK08,4,0,
2146,WK09,4,0,
2147,WK07,6,0,
2147,WK09,0,123,
2147,WK12,0,115,
2147,WK16,0,141,
2147,WK17,0,115,
2147,WK21,0,124,
2149,WK07,14,0,
2149,WK08,6,0,
2153,WK07,2,0,
2153,WK08,4,0,
2153,WK09,14,0,
2155,WK08,2,124,
2155,WK09,4,0,
2156,WK07,6,0,
2156,WK08,6,0,
2157,WK07,2,0,
2157,WK08,3,0,
2157,WK09,6,0,
2159,WK07,4,0,
2159,WK08,8,123,
2159,WK09,8,0,
2161,WK07,9,0,
2161,WK08,2,0,
2164,WK07,7,0,
2164,WK08,12,123,
2164,WK09,13,0,
2164,WK12,0,114,
2164,WK16,0,113,
2164,WK21,0,104,
2166,WK07,6,0,
2166,WK08,2,0,
2166,WK09,8,0,
2169,WK07,12,109,
2169,WK08,19,0,
2170,WK07,2,0,
2170,WK08,3,0,
2170,WK09,6,0,
2174,WK07,2,0,
2174,WK08,9,0,
2174,WK09,5,0,
2174,WK10,1,0,
2175,WK07,37,108,
2175,WK08,15,0,
2175,WK11,0,115,
2175,WK15,0,104,
2175,WK20,0,96,
2176,WK07,3,0,
2178,WK07,2,0,
2178,WK08,4,0,
2178,WK09,12,0,
2180,WK07,2,0,
2180,WK08,3,0,
2180,WK09,6,0,
2183,WK07,19,0,
2183,WK08,6,123,
2183,WK09,17,0,
2183,WK16,0,95,
2183,WK22,0,103,
2184,WK07,2,0,
2184,WK08,2,0,
2184,WK09,11,0,
2185,WK07,4,0,
2185,WK08,6,123,
2185,WK09,8,0,
2187,WK07,7,0,
2187,WK08,18,0,
2188,WK09,104,0,
2188,WK17,107,0,
2189,WK07,23,0,
2189,WK08,4,0,
2190,WK07,13,0,
2191,WK07,2,0,
2191,WK10,5,0,
2191,WK11,4,0,
2192,WK09,16,0,
2192,WK10,13,0,
2193,WK07,2,0,
2193,WK08,3,0,
2193,WK09,8,0,
2195,WK07,7,0,
2195,WK08,2,0,
2196,WK07,53,0,
2196,WK09,0,123,
2196,WK12,0,115,
2196,WK16,0,141,
2196,WK17,0,115,
2196,WK21,0,131,
2197,WK08,4,0,
2197,WK09,7,0,
2199,WK07,12,116,
2199,WK08,24,0,
2200,WK07,1,0,
2200,WK08,3,0,
2200,WK09,6,0,
2202,WK07,11,0,
2202,WK08,4,123,
2202,WK09,10,0,
2205,WK07,2,0,
2205,WK08,5,0,
2205,WK09,9,0,
2206,WK07,2,0,
2208,WK08,3,0,
2208,WK09,8,0,
