Store,DSL Gen,DSL Start Date ,Resource Link,Toolkit Link by Gen,RDC,APD Phase 1,APD Phase 2,APD Phase 3,HVDC Start Date,FDD Start Date,CoSTL Install Date,Digital Lock Install Date,Digital Lock Survey Date,Next Gen Cash Recycler Install Date,Initial Change Order Delivery Date
1533,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6031,6/30/25,10/30/26,,Completed,Completed,TBD,LIVE,Completed,5/9/25,4/28/25
1583,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,1/6/26,4/6/27,8/6/28,8/19/24,8/19/24,TBD,LIVE,Completed,Completed,Completed
1624,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,1/6/26,4/6/27,8/6/28,8/19/24,8/19/24,TBD,LIVE,Completed,Completed,Completed
1768,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7026,7/1/27,10/1/28,,9/16/24,9/16/24,TBD,TBD,TBD,Completed,Completed
1778,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6019,12/8/25,3/8/27,7/8/28,8/19/24,8/19/24,1/27/25,TBD,TBD,Completed,Completed
1815,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,1/6/26,4/6/27,8/6/28,8/19/24,8/19/24,TBD,LIVE,Completed,6/4/25,5/26/25
1882,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,1/6/26,4/6/27,8/6/28,8/19/24,8/19/24,TBD,LIVE,Completed,Completed,Completed
1915,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7033,10/1/27,1/1/29,,8/19/24,8/19/24,TBD,TBD,TBD,5/19/25,5/13/25
1983,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,1/6/26,4/6/27,8/6/28,8/19/24,8/19/24,TBD,LIVE,Completed,6/10/25,6/2/25
1989,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,1/6/26,4/6/27,8/6/28,8/19/24,8/19/24,TBD,1/6/25,Completed,Completed,Completed
2030,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,1/6/26,4/6/27,8/6/28,Completed,Completed,TBD,LIVE,Completed,6/13/25,6/2/25
2032,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,1/6/26,4/6/27,8/6/28,8/19/24,8/19/24,TBD,LIVE,Completed,6/6/25,5/26/25
2084,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7026,7/1/27,10/1/28,,9/16/24,9/16/24,TBD,LIVE,Completed,Completed,Completed
2106,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6026,3/12/25,9/17/26,1/17/28,Completed,Completed,TBD,LIVE,Completed,6/25/25,6/16/25
2141,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7034,7/1/27,10/1/28,,Completed,Completed,TBD,LIVE,Completed,Completed,Completed
2189,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6026,3/12/25,9/17/26,1/17/28,Completed,Completed,TBD,LIVE,Completed,6/24/25,6/16/25
2251,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,1/6/26,4/6/27,8/6/28,8/19/24,8/19/24,TBD,LIVE,Completed,5/22/25,5/12/25
2253,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7033,10/1/27,1/1/29,,8/19/24,8/19/24,TBD,TBD,TBD,5/12/25,5/5/25
2288,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,1/6/26,4/6/27,8/6/28,8/19/24,8/19/24,TBD,LIVE,Completed,Completed,Completed
2401,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,1/6/26,4/6/27,8/6/28,8/19/24,8/19/24,TBD,LIVE,Completed,Completed,Completed
2526,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,1/6/26,4/6/27,8/6/28,8/19/24,8/19/24,TBD,LIVE,Completed,6/4/25,5/26/25
2557,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,1/6/26,4/6/27,8/6/28,8/19/24,8/19/24,TBD,LIVE,Completed,Completed,Completed
2568,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,1/6/26,4/6/27,8/6/28,8/19/24,8/19/24,TBD,LIVE,Completed,Completed,Completed
2886,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7033,10/1/27,1/1/29,,8/19/24,8/19/24,TBD,LIVE,Completed,6/2/25,5/26/25
2891,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6012,12/18/24,6/18/26,10/18/27,Completed,Completed,TBD,TBD,TBD,Completed,Completed
2923,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6019,12/8/25,3/8/27,7/8/28,8/19/24,8/19/24,TBD,LIVE,Completed,Completed,Completed
2948,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,1/6/26,4/6/27,8/6/28,8/19/24,8/19/24,TBD,1/20/25,Completed,Completed,Completed
2992,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6038,8/15/24,10/24/25,2/24/27,Completed,Completed,TBD,TBD,TBD,Completed,Completed
3082,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6019,12/8/25,3/8/27,7/8/28,8/19/24,8/19/24,TBD,TBD,TBD,4/30/25,4/22/25
3180,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7033,10/1/27,1/1/29,,8/19/24,8/19/24,TBD,LIVE,Completed,Completed,Completed
3221,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6038,8/15/24,10/24/25,2/24/27,Completed,Completed,TBD,LIVE,Completed,Completed,Completed
3314,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6031,6/30/25,10/30/26,,Completed,Completed,TBD,TBD,TBD,5/10/25,5/5/25
3464,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7033,10/1/27,1/1/29,,8/19/24,8/19/24,TBD,LIVE,Completed,Completed,Completed
3516,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7033,10/1/27,1/1/29,,8/19/24,8/19/24,TBD,1/20/25,Completed,5/12/25,5/5/25
3582,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6019,12/8/25,3/8/27,7/8/28,8/19/24,8/19/24,TBD,TBD,TBD,4/30/25,4/21/25
3587,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6026,3/12/25,9/17/26,1/17/28,Completed,Completed,TBD,LIVE,Completed,6/21/25,6/16/25
3645,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6012,12/18/24,6/18/26,10/18/27,Completed,Completed,TBD,TBD,TBD,5/15/25,5/5/25
3730,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6031,6/30/25,10/30/26,,Completed,Completed,TBD,TBD,TBD,5/1/25,4/21/25
3846,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6031,6/30/25,10/30/26,,Completed,Completed,TBD,TBD,TBD,5/6/25,4/28/25
3947,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7033,10/1/27,1/1/29,,8/19/24,8/19/24,TBD,LIVE,Completed,5/13/25,5/5/25
4101,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,1/6/26,4/6/27,8/6/28,8/19/24,8/19/24,TBD,LIVE,Completed,5/13/25,5/5/25
4132,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,1/6/26,4/6/27,8/6/28,8/19/24,8/19/24,TBD,LIVE,Completed,Completed,Completed
4232,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6031,6/30/25,10/30/26,,Completed,Completed,8/25/24,TBD,TBD,4/29/25,4/21/25
4238,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,1/6/26,4/6/27,8/6/28,8/19/24,8/19/24,TBD,LIVE,Completed,6/5/25,5/26/25
4239,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6026,3/12/25,9/17/26,1/17/28,Completed,Completed,TBD,LIVE,Completed,6/23/25,6/16/25
4252,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6031,6/30/25,10/30/26,,Completed,Completed,TBD,LIVE,Completed,4/26/25,4/21/25
4309,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6026,3/12/25,9/17/26,1/17/28,Completed,Completed,TBD,LIVE,Completed,6/17/25,6/9/25
4317,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,1/6/26,4/6/27,8/6/28,8/19/24,8/19/24,TBD,TBD,TBD,6/2/25,5/26/25
4370,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6026,3/12/25,9/17/26,1/17/28,Completed,Completed,TBD,TBD,TBD,6/25/25,6/16/25
4412,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6019,12/8/25,3/8/27,7/8/28,8/19/24,8/19/24,TBD,LIVE,Completed,Completed,Completed
5023,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7033,10/1/27,1/1/29,,8/19/24,8/19/24,TBD,LIVE,Completed,5/17/25,5/12/25
5096,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7033,10/1/27,1/1/29,,8/19/24,8/19/24,TBD,LIVE,Completed,5/20/25,5/12/25
5156,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7033,10/1/27,1/1/29,,8/19/24,8/19/24,TBD,LIVE,Completed,5/22/25,5/12/25
5167,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7026,7/1/27,10/1/28,,9/16/24,9/16/24,TBD,TBD,TBD,Completed,Completed
5240,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6038,8/15/24,10/24/25,2/24/27,Completed,Completed,TBD,TBD,TBD,Completed,Completed
5293,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6080,4/1/27,7/1/28,,Completed,Completed,TBD,LIVE,Completed,Completed,Completed
5303,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6031,6/30/25,10/30/26,,Completed,Completed,TBD,TBD,TBD,5/2/25,4/21/25
5337,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,1/6/26,4/6/27,8/6/28,8/19/24,8/19/24,TBD,LIVE,Completed,6/7/25,6/2/25
5394,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,1/6/26,4/6/27,8/6/28,8/19/24,8/19/24,TBD,LIVE,Completed,Completed,Completed
5710,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,1/6/26,4/6/27,8/6/28,8/19/24,8/19/24,TBD,LIVE,Completed,6/12/25,6/2/25
5732,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6080,4/1/27,7/1/28,,Completed,Completed,TBD,LIVE,Completed,Completed,Completed
5807,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,1/6/26,4/6/27,8/6/28,8/19/24,8/19/24,TBD,LIVE,Completed,Completed,Completed
5859,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,1/6/26,4/6/27,8/6/28,8/19/24,8/19/24,TBD,LIVE,Completed,6/3/25,5/26/25
5864,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6026,3/12/25,9/17/26,1/17/28,Completed,Completed,TBD,TBD,TBD,6/26/25,6/16/25
5890,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,1/6/26,4/6/27,8/6/28,8/19/24,8/19/24,TBD,LIVE,Completed,Completed,Completed
5956,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6021,1/6/26,4/6/27,8/6/28,8/19/24,8/19/24,TBD,LIVE,Completed,Completed,Completed
6480,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6031,6/30/25,10/30/26,,Completed,Completed,TBD,TBD,TBD,5/8/25,4/28/25
1439,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7026,7/1/27,10/1/28,,9/16/24,9/16/24,TBD,LIVE,Completed,4/28/25,4/21/25
1442,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6031,6/30/25,10/30/26,,Completed,Completed,TBD,TBD,TBD,5/1/25,4/21/25
1573,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7026,7/1/27,10/1/28,,9/16/24,9/16/24,TBD,TBD,TBD,4/25/25,4/16/25
1698,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6030,7/20/24,11/24/25,3/24/27,8/5/24,8/5/24,TBD,TBD,TBD,Completed,Completed
1772,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6026,3/12/25,9/17/26,1/17/28,Completed,Completed,TBD,LIVE,Completed,6/26/25,6/17/25
1834,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6026,3/12/25,9/17/26,1/17/28,Completed,Completed,TBD,LIVE,Completed,6/25/25,6/16/25
1878,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7026,7/1/27,10/1/28,,9/16/24,9/16/24,TBD,TBD,TBD,6/2/25,5/26/25
1900,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7026,7/1/27,10/1/28,,9/16/24,9/16/24,TBD,TBD,TBD,Completed,Completed
1902,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7026,7/1/27,10/1/28,,9/16/24,9/16/24,TBD,TBD,TBD,6/3/25,5/26/25
1933,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6092,4/1/28,7/1/29,,7/22/24,7/22/24,TBD,TBD,TBD,Completed,Completed
2051,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6031,6/30/25,10/30/26,,Completed,Completed,TBD,TBD,TBD,Completed,Completed
2508,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7026,7/1/27,10/1/28,,9/16/24,9/16/24,TBD,TBD,TBD,Completed,Completed
2511,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7026,7/1/27,10/1/28,,9/16/24,9/16/24,TBD,TBD,TBD,Completed,Completed
2594,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6037,Complete,7/8/25,11/8/26,Completed,Completed,7/10/24,LIVE,Completed,6/5/25,5/26/25
2632,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6031,6/30/25,10/30/26,,Completed,Completed,TBD,TBD,TBD,5/2/25,4/21/25
2780,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7026,7/1/27,10/1/28,,9/16/24,9/16/24,TBD,TBD,TBD,6/10/25,6/2/25
2781,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7026,7/1/27,10/1/28,,9/16/24,9/16/24,TBD,TBD,TBD,6/11/25,6/2/25
2782,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7026,7/1/27,10/1/28,,9/16/24,9/16/24,TBD,TBD,TBD,6/5/25,5/27/25
2816,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6092,4/1/28,7/1/29,,7/22/24,7/22/24,TBD,TBD,TBD,Completed,Completed
2861,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7026,7/1/27,10/1/28,,9/16/24,9/16/24,TBD,TBD,TBD,6/7/25,6/3/25
3049,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6031,6/30/25,10/30/26,,Completed,Completed,TBD,TBD,TBD,5/16/25,5/6/25
3173,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6035,8/15/24,1/26/26,5/26/27,8/5/24,8/5/24,TBD,TBD,TBD,Completed,Completed
3208,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7026,7/1/27,10/1/28,,9/16/24,9/16/24,TBD,TBD,TBD,Completed,Completed
3357,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6031,6/30/25,10/30/26,,Completed,Completed,TBD,TBD,TBD,5/21/25,5/13/25
3377,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6031,6/30/25,10/30/26,,Completed,Completed,TBD,TBD,TBD,5/14/25,5/6/25
3443,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6080,4/1/27,7/1/28,,Completed,Completed,TBD,TBD,TBD,Completed,Completed
3520,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6080,4/1/27,7/1/28,,Completed,Completed,TBD,LIVE,Completed,Completed,Completed
3845,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6031,6/30/25,10/30/26,,Completed,Completed,TBD,TBD,TBD,5/8/25,4/28/25
4138,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6035,8/15/24,1/26/26,5/26/27,8/5/24,8/5/24,TBD,TBD,TBD,Completed,Completed
4139,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6035,8/15/24,1/26/26,5/26/27,8/5/24,8/5/24,TBD,TBD,TBD,Completed,Completed
4249,Gen 3,LIVE,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6037,Complete,7/8/25,11/8/26,Completed,Completed,TBD,TBD,TBD,6/27/25,6/21/25
