Store Number,Tracking Number,Ship date ,Delivered date,Scheduled delivery date ,Service type 
2213,391049594940,N/A,N/A,N/A,FedEx Ground
1141,391049597434,N/A,N/A,N/A,FedEx Ground
1063,391049598419,N/A,N/A,N/A,FedEx Ground
3400,391049600283,N/A,N/A,N/A,FedEx Ground
5165,391049601555,N/A,N/A,N/A,FedEx Ground
911,391049601842,N/A,N/A,N/A,FedEx Ground
720,391049603135,N/A,N/A,N/A,FedEx Ground
272,391049603411,N/A,N/A,N/A,FedEx Ground
4235,391049604565,N/A,N/A,N/A,FedEx Ground
7,391049604587,N/A,N/A,N/A,FedEx Ground
124,391049605631,N/A,N/A,N/A,FedEx Ground
1621,391049607071,N/A,N/A,N/A,FedEx Ground
497,391049607807,N/A,N/A,N/A,FedEx Ground
1285,391049608218,N/A,N/A,N/A,FedEx Ground
2239,391049608310,N/A,N/A,N/A,FedEx Ground
1160,391049609718,N/A,N/A,N/A,FedEx Ground
252,391049610696,N/A,N/A,N/A,FedEx Ground
1069,391049612059,N/A,N/A,N/A,FedEx Ground
1057,391049612302,N/A,N/A,N/A,FedEx Ground
1303,391049614040,N/A,N/A,N/A,FedEx Ground
966,391049614268,N/A,N/A,N/A,FedEx Ground
4581,391049615952,N/A,N/A,N/A,FedEx Ground
2033,391049617186,N/A,N/A,N/A,FedEx Ground
2665,391049619774,N/A,N/A,N/A,FedEx Ground
1008,391049620664,N/A,N/A,N/A,FedEx Ground
1839,391049621064,N/A,N/A,N/A,FedEx Ground
3806,391049621535,N/A,N/A,N/A,FedEx Ground
1289,391049621958,N/A,N/A,N/A,FedEx Ground
5389,391049623343,N/A,N/A,N/A,FedEx Ground
2559,391049623479,N/A,N/A,N/A,FedEx Ground
849,391049623505,N/A,N/A,N/A,FedEx Ground
2691,391049623917,N/A,N/A,N/A,FedEx Ground
1040,391049624383,N/A,N/A,N/A,FedEx Ground
64,391049624648,N/A,N/A,N/A,FedEx Ground
2631,391049625563,N/A,N/A,N/A,FedEx Ground
1553,391049625633,N/A,N/A,N/A,FedEx Ground
1445,391049625840,N/A,N/A,N/A,FedEx Ground
651,391049626423,N/A,N/A,N/A,FedEx Ground
3835,391049626526,N/A,N/A,N/A,FedEx Ground
1923,391049626950,N/A,N/A,N/A,FedEx Ground
306,391049627327,N/A,N/A,N/A,FedEx Ground
5418,391049627625,N/A,N/A,N/A,FedEx Ground
4259,391049627728,N/A,N/A,N/A,FedEx Ground
2656,391049627842,N/A,N/A,N/A,FedEx Ground
3513,391049627956,N/A,N/A,N/A,FedEx Ground
737,391049628610,N/A,N/A,N/A,FedEx Ground
816,391049628676,N/A,N/A,N/A,FedEx Ground
5066,391049629180,N/A,N/A,N/A,FedEx Ground
3061,391049629536,N/A,N/A,N/A,FedEx Ground
402,391049629948,N/A,N/A,N/A,FedEx Ground
1051,391049629981,N/A,N/A,N/A,FedEx Ground
1503,391049630194,N/A,N/A,N/A,FedEx Ground
4102,391049630345,N/A,N/A,N/A,FedEx Ground
200,391049630790,N/A,N/A,N/A,FedEx Ground
2891,391049631010,N/A,N/A,N/A,FedEx Ground
2575,391049632028,N/A,N/A,N/A,FedEx Ground
1180,391049633610,N/A,N/A,N/A,FedEx Ground
1462,391049633642,N/A,N/A,N/A,FedEx Ground
2600,391049638324,N/A,N/A,N/A,FedEx Ground
852,391049638519,N/A,N/A,N/A,FedEx Ground
674,391049638677,N/A,N/A,N/A,FedEx Ground
989,391049639250,N/A,N/A,N/A,FedEx Ground
1479,391049640482,N/A,N/A,N/A,FedEx Ground
282,391049640541,N/A,N/A,N/A,FedEx Ground
126,391049643460,N/A,N/A,N/A,FedEx Ground
2889,391049643530,N/A,N/A,N/A,FedEx Ground
751,391049643540,N/A,N/A,N/A,FedEx Ground
2786,391049644422,N/A,N/A,N/A,FedEx Ground
2404,391049645061,N/A,N/A,N/A,FedEx Ground
4118,391049645201,N/A,N/A,N/A,FedEx Ground
2846,391049646962,N/A,N/A,N/A,FedEx Ground
936,391049647189,N/A,N/A,N/A,FedEx Ground
4377,391049648440,N/A,N/A,N/A,FedEx Ground
473,391049649869,N/A,N/A,N/A,FedEx Ground
1636,391049650049,N/A,N/A,N/A,FedEx Ground
1174,391049650597,N/A,N/A,N/A,FedEx Ground
1493,391049651880,N/A,N/A,N/A,FedEx Ground
1771,391049652270,N/A,N/A,N/A,FedEx Ground
1169,391049652372,N/A,N/A,N/A,FedEx Ground
1058,391049652615,N/A,N/A,N/A,FedEx Ground
1812,391049654673,N/A,N/A,N/A,FedEx Ground
1696,391049654802,N/A,N/A,N/A,FedEx Ground
1927,391049655680,N/A,N/A,N/A,FedEx Ground
3390,391049657352,N/A,N/A,N/A,FedEx Ground
465,391049657547,N/A,N/A,N/A,FedEx Ground
1103,391049658521,N/A,N/A,N/A,FedEx Ground
1758,391049658668,N/A,N/A,N/A,FedEx Ground
546,391049659583,N/A,N/A,N/A,FedEx Ground
3459,391049660197,N/A,N/A,N/A,FedEx Ground
738,391049660532,N/A,N/A,N/A,FedEx Ground
3761,391049661984,N/A,N/A,N/A,FedEx Ground
695,391049662190,N/A,N/A,N/A,FedEx Ground
4383,391049662421,N/A,N/A,N/A,FedEx Ground
167,391049662708,N/A,N/A,N/A,FedEx Ground
177,391049662720,N/A,N/A,N/A,FedEx Ground
5844,391049662980,N/A,N/A,N/A,FedEx Ground
6931,391049663244,N/A,N/A,N/A,FedEx Ground
3059,391049663564,N/A,N/A,N/A,FedEx Ground
906,391049664376,N/A,N/A,N/A,FedEx Ground
648,391049664527,N/A,N/A,N/A,FedEx Ground
1504,391049664700,N/A,N/A,N/A,FedEx Ground
7301,391049664950,N/A,N/A,N/A,FedEx Ground
661,391049665085,N/A,N/A,N/A,FedEx Ground
2506,391049665122,N/A,N/A,N/A,FedEx Ground
5483,391049665475,N/A,N/A,N/A,FedEx Ground
1377,391049665707,N/A,N/A,N/A,FedEx Ground
2124,391049666081,N/A,N/A,N/A,FedEx Ground
122,391049666243,N/A,N/A,N/A,FedEx Ground
2748,391049666346,N/A,N/A,N/A,FedEx Ground
2956,391049667776,N/A,N/A,N/A,FedEx Ground
345,391049668820,N/A,N/A,N/A,FedEx Ground
1193,391049670420,N/A,N/A,N/A,FedEx Ground
603,391049672293,N/A,N/A,N/A,FedEx Ground
1376,391049673201,N/A,N/A,N/A,FedEx Ground
462,391049673278,N/A,N/A,N/A,FedEx Ground
106,391049676575,N/A,N/A,N/A,FedEx Ground
1667,391049676954,N/A,N/A,N/A,FedEx Ground
2599,391049677078,N/A,N/A,N/A,FedEx Ground
5244,391049677240,N/A,N/A,N/A,FedEx Ground
1991,391049678041,N/A,N/A,N/A,FedEx Ground
723,391049679563,N/A,N/A,N/A,FedEx Ground
1814,391049681622,N/A,N/A,N/A,FedEx Ground
689,391049681986,N/A,N/A,N/A,FedEx Ground
1565,391049683100,N/A,N/A,N/A,FedEx Ground
699,391049684194,N/A,N/A,N/A,FedEx Ground
2827,391049684779,N/A,N/A,N/A,FedEx Ground
930,391049685352,N/A,N/A,N/A,FedEx Ground
3533,391049686852,N/A,N/A,N/A,FedEx Ground
1463,391049688009,N/A,N/A,N/A,FedEx Ground
1472,391049688947,N/A,N/A,N/A,FedEx Ground
331,391049689987,N/A,N/A,N/A,FedEx Ground
3608,391049690432,N/A,N/A,N/A,FedEx Ground
963,391049690476,N/A,N/A,N/A,FedEx Ground
146,391049694287,N/A,N/A,N/A,FedEx Ground
5728,391049695240,N/A,N/A,N/A,FedEx Ground
3227,391049695640,N/A,N/A,N/A,FedEx Ground
1596,391049697595,N/A,N/A,N/A,FedEx Ground
2522,391049699039,N/A,N/A,N/A,FedEx Ground
2991,391049699716,N/A,N/A,N/A,FedEx Ground
430,391049699771,N/A,N/A,N/A,FedEx Ground
3585,391049700069,N/A,N/A,N/A,FedEx Ground
463,391049700621,N/A,N/A,N/A,FedEx Ground
1137,391049701271,N/A,N/A,N/A,FedEx Ground
366,391049701937,N/A,N/A,N/A,FedEx Ground
568,391049702094,N/A,N/A,N/A,FedEx Ground
305,391049702290,N/A,N/A,N/A,FedEx Ground
1264,391049702911,N/A,N/A,N/A,FedEx Ground
238,391049702966,N/A,N/A,N/A,FedEx Ground
2652,391049703377,N/A,N/A,N/A,FedEx Ground
909,391049703399,N/A,N/A,N/A,FedEx Ground
600,391049704101,N/A,N/A,N/A,FedEx Ground
768,391049704237,N/A,N/A,N/A,FedEx Ground
1038,391049704318,N/A,N/A,N/A,FedEx Ground
296,391049704330,N/A,N/A,N/A,FedEx Ground
2910,391049704513,N/A,N/A,N/A,FedEx Ground
5376,391049704524,N/A,N/A,N/A,FedEx Ground
2818,391049704903,N/A,N/A,N/A,FedEx Ground
3827,391049704925,N/A,N/A,N/A,FedEx Ground
7247,391049705233,N/A,N/A,N/A,FedEx Ground
1256,391049705358,N/A,N/A,N/A,FedEx Ground
533,391049705483,N/A,N/A,N/A,FedEx Ground
681,391049705494,N/A,N/A,N/A,FedEx Ground
4511,391049705520,N/A,N/A,N/A,FedEx Ground
3783,391049705601,N/A,N/A,N/A,FedEx Ground
3460,391049705704,N/A,N/A,N/A,FedEx Ground
2102,391049705840,N/A,N/A,N/A,FedEx Ground
710,391049706273,N/A,N/A,N/A,FedEx Ground
755,391049714444,N/A,N/A,N/A,FedEx Ground
566,391049715955,N/A,N/A,N/A,FedEx Ground
5706,391049716160,N/A,N/A,N/A,FedEx Ground
715,391049716572,N/A,N/A,N/A,FedEx Ground
1152,391049717307,N/A,N/A,N/A,FedEx Ground
1162,391049717638,N/A,N/A,N/A,FedEx Ground
1106,391049718185,N/A,N/A,N/A,FedEx Ground
938,391049718233,N/A,N/A,N/A,FedEx Ground
2864,391049718932,N/A,N/A,N/A,FedEx Ground
2548,391049718976,N/A,N/A,N/A,FedEx Ground
571,391049719104,N/A,N/A,N/A,FedEx Ground
1066,391049719527,N/A,N/A,N/A,FedEx Ground
1897,391049720428,N/A,N/A,N/A,FedEx Ground
3566,391049720531,N/A,N/A,N/A,FedEx Ground
2937,391049720900,N/A,N/A,N/A,FedEx Ground
777,391049723520,N/A,N/A,N/A,FedEx Ground
3860,391049725485,N/A,N/A,N/A,FedEx Ground
1606,391049729035,N/A,N/A,N/A,FedEx Ground
290,391049729826,N/A,N/A,N/A,FedEx Ground
5287,391049729907,N/A,N/A,N/A,FedEx Ground
2892,391049732020,N/A,N/A,N/A,FedEx Ground
923,391049733016,N/A,N/A,N/A,FedEx Ground
1469,391049733921,N/A,N/A,N/A,FedEx Ground
1254,391049734001,N/A,N/A,N/A,FedEx Ground
1307,391049735111,N/A,N/A,N/A,FedEx Ground
707,391049738691,N/A,N/A,N/A,FedEx Ground
4163,391049739003,N/A,N/A,N/A,FedEx Ground
409,391049739893,N/A,N/A,N/A,FedEx Ground
4111,391049740051,N/A,N/A,N/A,FedEx Ground
356,391049740073,N/A,N/A,N/A,FedEx Ground
897,391049740235,N/A,N/A,N/A,FedEx Ground
1569,391049740246,N/A,N/A,N/A,FedEx Ground
2912,391049740809,N/A,N/A,N/A,FedEx Ground
279,391049741492,N/A,N/A,N/A,FedEx Ground
1279,391049741507,N/A,N/A,N/A,FedEx Ground
549,391049741621,N/A,N/A,N/A,FedEx Ground
4631,391049741849,N/A,N/A,N/A,FedEx Ground
4323,391049742076,N/A,N/A,N/A,FedEx Ground
97,391049742146,N/A,N/A,N/A,FedEx Ground
1998,391049742352,N/A,N/A,N/A,FedEx Ground
541,391049742536,N/A,N/A,N/A,FedEx Ground
1913,391049742812,N/A,N/A,N/A,FedEx Ground
2471,391049742948,N/A,N/A,N/A,FedEx Ground
5471,391049743234,N/A,N/A,N/A,FedEx Ground
2079,391049743326,N/A,N/A,N/A,FedEx Ground
5397,391049743587,N/A,N/A,N/A,FedEx Ground
912,391049743716,N/A,N/A,N/A,FedEx Ground
107,391049743874,N/A,N/A,N/A,FedEx Ground
1628,391049744491,N/A,N/A,N/A,FedEx Ground
102,391049744860,N/A,N/A,N/A,FedEx Ground
2693,391049745259,N/A,N/A,N/A,FedEx Ground
3226,391049745524,N/A,N/A,N/A,FedEx Ground
796,391049745925,N/A,N/A,N/A,FedEx Ground
169,391049747480,N/A,N/A,N/A,FedEx Ground
1361,391049748177,N/A,N/A,N/A,FedEx Ground
733,391049749243,N/A,N/A,N/A,FedEx Ground
822,391049750008,N/A,N/A,N/A,FedEx Ground
2339,391049751416,N/A,N/A,N/A,FedEx Ground
711,391049752077,N/A,N/A,N/A,FedEx Ground
3058,391049754286,N/A,N/A,N/A,FedEx Ground
4407,391049755396,N/A,N/A,N/A,FedEx Ground
371,391049756094,N/A,N/A,N/A,FedEx Ground
365,391049756256,N/A,N/A,N/A,FedEx Ground
1629,391049757664,N/A,N/A,N/A,FedEx Ground
825,391049758248,N/A,N/A,N/A,FedEx Ground
2209,391049758400,N/A,N/A,N/A,FedEx Ground
5992,391049758800,N/A,N/A,N/A,FedEx Ground
5676,391049758969,N/A,N/A,N/A,FedEx Ground
5485,391049759715,N/A,N/A,N/A,FedEx Ground
312,391049759840,N/A,N/A,N/A,FedEx Ground
3056,391049761715,N/A,N/A,N/A,FedEx Ground
842,391049764666,N/A,N/A,N/A,FedEx Ground
4509,391049768823,N/A,N/A,N/A,FedEx Ground
334,391049770926,N/A,N/A,N/A,FedEx Ground
1404,391049771646,N/A,N/A,N/A,FedEx Ground
364,391049772285,N/A,N/A,N/A,FedEx Ground
764,391049772550,N/A,N/A,N/A,FedEx Ground
1157,391049775126,N/A,N/A,N/A,FedEx Ground
3659,391049776122,N/A,N/A,N/A,FedEx Ground
495,391049776340,N/A,N/A,N/A,FedEx Ground
1331,391049777460,N/A,N/A,N/A,FedEx Ground
752,391049777703,N/A,N/A,N/A,FedEx Ground
1100,391049778180,N/A,N/A,N/A,FedEx Ground
4512,391049778607,N/A,N/A,N/A,FedEx Ground
676,391049779176,N/A,N/A,N/A,FedEx Ground
2311,391049779901,N/A,N/A,N/A,FedEx Ground
806,391049780066,N/A,N/A,N/A,FedEx Ground
248,391049780261,N/A,N/A,N/A,FedEx Ground
127,391049780283,N/A,N/A,N/A,FedEx Ground
739,391049780651,N/A,N/A,N/A,FedEx Ground
2619,391049780710,N/A,N/A,N/A,FedEx Ground
530,391049781371,N/A,N/A,N/A,FedEx Ground
1186,391049781500,N/A,N/A,N/A,FedEx Ground
222,391049781897,N/A,N/A,N/A,FedEx Ground
1101,391049782253,N/A,N/A,N/A,FedEx Ground
1958,391049782275,N/A,N/A,N/A,FedEx Ground
1409,391049782312,N/A,N/A,N/A,FedEx Ground
1163,391049782323,N/A,N/A,N/A,FedEx Ground
2078,391049782595,N/A,N/A,N/A,FedEx Ground
4223,391049782724,N/A,N/A,N/A,FedEx Ground
5216,391049783135,N/A,N/A,N/A,FedEx Ground
3590,391049783536,N/A,N/A,N/A,FedEx Ground
468,391049783753,N/A,N/A,N/A,FedEx Ground
480,391049784304,N/A,N/A,N/A,FedEx Ground
310,391049784841,N/A,N/A,N/A,FedEx Ground
1928,391049785035,N/A,N/A,N/A,FedEx Ground
2873,391049785090,N/A,N/A,N/A,FedEx Ground
1480,391049785252,N/A,N/A,N/A,FedEx Ground
2774,391049785458,N/A,N/A,N/A,FedEx Ground
2643,391049786410,N/A,N/A,N/A,FedEx Ground
3106,391049786454,N/A,N/A,N/A,FedEx Ground
2613,391049786991,N/A,N/A,N/A,FedEx Ground
1115,391049787509,N/A,N/A,N/A,FedEx Ground
655,391049788424,N/A,N/A,N/A,FedEx Ground
2788,391049790939,N/A,N/A,N/A,FedEx Ground
205,391049794923,N/A,N/A,N/A,FedEx Ground
5957,391049794989,N/A,N/A,N/A,FedEx Ground
2654,391049795150,N/A,N/A,N/A,FedEx Ground
5348,391049796606,N/A,N/A,N/A,FedEx Ground
454,391049796694,N/A,N/A,N/A,FedEx Ground
4374,391049796709,N/A,N/A,N/A,FedEx Ground
307,391049797510,N/A,N/A,N/A,FedEx Ground
3581,391049797977,N/A,N/A,N/A,FedEx Ground
915,391049798414,N/A,N/A,N/A,FedEx Ground
5246,391049798848,N/A,N/A,N/A,FedEx Ground
1001,391049803770,N/A,N/A,N/A,FedEx Ground
1126,391049808625,N/A,N/A,N/A,FedEx Ground
762,391049810669,N/A,N/A,N/A,FedEx Ground
833,391049810783,N/A,N/A,N/A,FedEx Ground
2817,391049812010,N/A,N/A,N/A,FedEx Ground
2563,391049813256,N/A,N/A,N/A,FedEx Ground
1124,391049815708,N/A,N/A,N/A,FedEx Ground
872,391049816093,N/A,N/A,N/A,FedEx Ground
2715,391049816120,N/A,N/A,N/A,FedEx Ground
4538,391049816277,N/A,N/A,N/A,FedEx Ground
3660,391049816645,N/A,N/A,N/A,FedEx Ground
2362,391049816943,N/A,N/A,N/A,FedEx Ground
3234,391049818291,N/A,N/A,N/A,FedEx Ground
608,391049818453,N/A,N/A,N/A,FedEx Ground
4601,391049818718,N/A,N/A,N/A,FedEx Ground
4450,391049818913,N/A,N/A,N/A,FedEx Ground
1428,391049819644,N/A,N/A,N/A,FedEx Ground
1459,391049819910,N/A,N/A,N/A,FedEx Ground
3167,391049821184,N/A,N/A,N/A,FedEx Ground
2714,391049821872,N/A,N/A,N/A,FedEx Ground
362,391049821910,N/A,N/A,N/A,FedEx Ground
1602,391049821986,N/A,N/A,N/A,FedEx Ground
1248,391049822386,N/A,N/A,N/A,FedEx Ground
3764,391049822824,N/A,N/A,N/A,FedEx Ground
6963,391049823577,N/A,N/A,N/A,FedEx Ground
2872,391049823912,N/A,N/A,N/A,FedEx Ground
2066,391049824091,N/A,N/A,N/A,FedEx Ground
1961,391049824220,N/A,N/A,N/A,FedEx Ground
1003,391049824297,N/A,N/A,N/A,FedEx Ground
229,391049824540,N/A,N/A,N/A,FedEx Ground
502,391049824610,N/A,N/A,N/A,FedEx Ground
1611,391049824790,N/A,N/A,N/A,FedEx Ground
519,391049824838,N/A,N/A,N/A,FedEx Ground
1595,391049825205,N/A,N/A,N/A,FedEx Ground
5374,391049825710,N/A,N/A,N/A,FedEx Ground
5285,391049826040,N/A,N/A,N/A,FedEx Ground
120,391049826407,N/A,N/A,N/A,FedEx Ground
2820,391049826543,N/A,N/A,N/A,FedEx Ground
3107,391049827182,N/A,N/A,N/A,FedEx Ground
970,391049830476,N/A,N/A,N/A,FedEx Ground
552,391049831851,N/A,N/A,N/A,FedEx Ground
1601,391049832034,N/A,N/A,N/A,FedEx Ground
2270,391049832733,N/A,N/A,N/A,FedEx Ground
2579,391049834265,N/A,N/A,N/A,FedEx Ground
1538,391049834390,N/A,N/A,N/A,FedEx Ground
394,391049834611,N/A,N/A,N/A,FedEx Ground
506,391049835000,N/A,N/A,N/A,FedEx Ground
1634,391049835560,N/A,N/A,N/A,FedEx Ground
1241,391049836669,N/A,N/A,N/A,FedEx Ground
1257,391049837106,N/A,N/A,N/A,FedEx Ground
244,391049837963,N/A,N/A,N/A,FedEx Ground
867,391049838801,N/A,N/A,N/A,FedEx Ground
3382,391049842150,N/A,N/A,N/A,FedEx Ground
1516,391049846534,N/A,N/A,N/A,FedEx Ground
2713,391049847313,N/A,N/A,N/A,FedEx Ground
4115,391049850055,N/A,N/A,N/A,FedEx Ground
213,391049850560,N/A,N/A,N/A,FedEx Ground
1531,391049850630,N/A,N/A,N/A,FedEx Ground
828,391049851897,N/A,N/A,N/A,FedEx Ground
3510,391049853076,N/A,N/A,N/A,FedEx Ground
5251,391049853249,N/A,N/A,N/A,FedEx Ground
2429,391049853867,N/A,N/A,N/A,FedEx Ground
6878,391049854392,N/A,N/A,N/A,FedEx Ground
1059,391049854554,N/A,N/A,N/A,FedEx Ground
3645,391049855263,N/A,N/A,N/A,FedEx Ground
218,391049855436,N/A,N/A,N/A,FedEx Ground
5155,391049855745,N/A,N/A,N/A,FedEx Ground
2238,391049858711,N/A,N/A,N/A,FedEx Ground
348,391049858961,N/A,N/A,N/A,FedEx Ground
1139,391049859350,N/A,N/A,N/A,FedEx Ground
1561,391049859773,N/A,N/A,N/A,FedEx Ground
1518,391049859800,N/A,N/A,N/A,FedEx Ground
280,391049859821,N/A,N/A,N/A,FedEx Ground
5022,391049860251,N/A,N/A,N/A,FedEx Ground
3210,391049860619,N/A,N/A,N/A,FedEx Ground
275,391049861008,N/A,N/A,N/A,FedEx Ground
458,391049861340,N/A,N/A,N/A,FedEx Ground
1542,391049861821,N/A,N/A,N/A,FedEx Ground
1386,391049862129,N/A,N/A,N/A,FedEx Ground
1526,391049862574,N/A,N/A,N/A,FedEx Ground
4424,391049862817,N/A,N/A,N/A,FedEx Ground
2257,391049863397,N/A,N/A,N/A,FedEx Ground
1247,391049863559,N/A,N/A,N/A,FedEx Ground
4255,391049863776,N/A,N/A,N/A,FedEx Ground
935,391049863846,N/A,N/A,N/A,FedEx Ground
1426,391049864338,N/A,N/A,N/A,FedEx Ground
1894,391049864511,N/A,N/A,N/A,FedEx Ground
3112,391049864588,N/A,N/A,N/A,FedEx Ground
161,391049864923,N/A,N/A,N/A,FedEx Ground
1514,391049865621,N/A,N/A,N/A,FedEx Ground
5410,391049866102,N/A,N/A,N/A,FedEx Ground
1476,391049868230,N/A,N/A,N/A,FedEx Ground
774,391049868263,N/A,N/A,N/A,FedEx Ground
2204,391049868285,N/A,N/A,N/A,FedEx Ground
4639,391049869752,N/A,N/A,N/A,FedEx Ground
164,391049870745,N/A,N/A,N/A,FedEx Ground
1048,391049870837,N/A,N/A,N/A,FedEx Ground
2306,391049872472,N/A,N/A,N/A,FedEx Ground
2993,391049873159,N/A,N/A,N/A,FedEx Ground
1473,391049873321,N/A,N/A,N/A,FedEx Ground
428,391049873480,N/A,N/A,N/A,FedEx Ground
5115,391049874020,N/A,N/A,N/A,FedEx Ground
3853,391049875817,N/A,N/A,N/A,FedEx Ground
5232,391049879981,N/A,N/A,N/A,FedEx Ground
298,391049884866,N/A,N/A,N/A,FedEx Ground
3790,391049887269,N/A,N/A,N/A,FedEx Ground
1978,391049888302,N/A,N/A,N/A,FedEx Ground
3298,391049890162,N/A,N/A,N/A,FedEx Ground
578,391049890416,N/A,N/A,N/A,FedEx Ground
673,391049890688,N/A,N/A,N/A,FedEx Ground
3572,391049891228,N/A,N/A,N/A,FedEx Ground
2323,391049891445,N/A,N/A,N/A,FedEx Ground
1481,391049891592,N/A,N/A,N/A,FedEx Ground
1395,391049892095,N/A,N/A,N/A,FedEx Ground
182,391049892691,N/A,N/A,N/A,FedEx Ground
1380,391049892831,N/A,N/A,N/A,FedEx Ground
2555,391048112655,N/A,N/A,N/A,FedEx Ground
2928,391048112758,N/A,N/A,N/A,FedEx Ground
2627,391048112806,N/A,N/A,N/A,FedEx Ground
2401,391048112931,N/A,N/A,N/A,FedEx Ground
2547,391048113147,N/A,N/A,N/A,FedEx Ground
2472,391048113309,N/A,N/A,N/A,FedEx Ground
4068,391048113835,N/A,N/A,N/A,FedEx Ground
2621,391048113938,N/A,N/A,N/A,FedEx Ground
2044,391048114544,N/A,N/A,N/A,FedEx Ground
2841,391048114577,N/A,N/A,N/A,FedEx Ground
7181,391048115974,N/A,N/A,N/A,FedEx Ground
5743,391048116021,N/A,N/A,N/A,FedEx Ground
5228,391048117565,N/A,N/A,N/A,FedEx Ground
1775,391048118631,N/A,N/A,N/A,FedEx Ground
5073,391048119097,N/A,N/A,N/A,FedEx Ground
2925,391048120701,N/A,N/A,N/A,FedEx Ground
2576,391048121053,N/A,N/A,N/A,FedEx Ground
1673,391048125276,N/A,N/A,N/A,FedEx Ground
2479,391048126802,N/A,N/A,N/A,FedEx Ground
5360,391048127007,N/A,N/A,N/A,FedEx Ground
5272,391048127864,N/A,N/A,N/A,FedEx Ground
1949,391048127901,N/A,N/A,N/A,FedEx Ground
1963,391048128183,N/A,N/A,N/A,FedEx Ground
2574,391048128492,N/A,N/A,N/A,FedEx Ground
2598,391048128518,N/A,N/A,N/A,FedEx Ground
7179,391048128621,N/A,N/A,N/A,FedEx Ground
4430,391048129205,N/A,N/A,N/A,FedEx Ground
3527,391048129238,N/A,N/A,N/A,FedEx Ground
2294,391048129433,N/A,N/A,N/A,FedEx Ground
5455,391048129477,N/A,N/A,N/A,FedEx Ground
4459,391048129525,N/A,N/A,N/A,FedEx Ground
1680,391048131488,N/A,N/A,N/A,FedEx Ground
5340,391048132083,N/A,N/A,N/A,FedEx Ground
1583,391048132201,N/A,N/A,N/A,FedEx Ground
1317,391048132234,N/A,N/A,N/A,FedEx Ground
2326,391048133929,N/A,N/A,N/A,FedEx Ground
5239,391048134281,N/A,N/A,N/A,FedEx Ground
5253,391048134443,N/A,N/A,N/A,FedEx Ground
4612,391048138416,N/A,N/A,N/A,FedEx Ground
1684,391048140210,N/A,N/A,N/A,FedEx Ground
1777,391048140840,N/A,N/A,N/A,FedEx Ground
606,391048141147,N/A,N/A,N/A,FedEx Ground
2495,391048141467,N/A,N/A,N/A,FedEx Ground
2457,391048141971,N/A,N/A,N/A,FedEx Ground
5200,391048141982,N/A,N/A,N/A,FedEx Ground
3420,391048142750,N/A,N/A,N/A,FedEx Ground
1887,391048142864,N/A,N/A,N/A,FedEx Ground
1934,391048143264,N/A,N/A,N/A,FedEx Ground
2444,391048143459,N/A,N/A,N/A,FedEx Ground
3292,391048143573,N/A,N/A,N/A,FedEx Ground
2106,391048143595,N/A,N/A,N/A,FedEx Ground
1825,391048145028,N/A,N/A,N/A,FedEx Ground
2633,391048145040,N/A,N/A,N/A,FedEx Ground
1853,391048145267,N/A,N/A,N/A,FedEx Ground
5890,391048145911,N/A,N/A,N/A,FedEx Ground
3163,391048145999,N/A,N/A,N/A,FedEx Ground
2568,391048146149,N/A,N/A,N/A,FedEx Ground
3804,391048146311,N/A,N/A,N/A,FedEx Ground
4593,391048146470,N/A,N/A,N/A,FedEx Ground
2297,391048146881,N/A,N/A,N/A,FedEx Ground
2419,391048147167,N/A,N/A,N/A,FedEx Ground
2832,391048147292,N/A,N/A,N/A,FedEx Ground
2766,391048147605,N/A,N/A,N/A,FedEx Ground
2253,391048147682,N/A,N/A,N/A,FedEx Ground
2484,391048148244,N/A,N/A,N/A,FedEx Ground
5117,391048148266,N/A,N/A,N/A,FedEx Ground
1921,391048148299,N/A,N/A,N/A,FedEx Ground
4446,391048148428,N/A,N/A,N/A,FedEx Ground
1686,391048148542,N/A,N/A,N/A,FedEx Ground
1813,391048148575,N/A,N/A,N/A,FedEx Ground
2905,391048148807,N/A,N/A,N/A,FedEx Ground
3464,391048149387,N/A,N/A,N/A,FedEx Ground
2853,391048149549,N/A,N/A,N/A,FedEx Ground
4410,391048149766,N/A,N/A,N/A,FedEx Ground
4457,391048150038,N/A,N/A,N/A,FedEx Ground
3626,391048150082,N/A,N/A,N/A,FedEx Ground
1843,391048153265,N/A,N/A,N/A,FedEx Ground
1715,391048154158,N/A,N/A,N/A,FedEx Ground
3260,391048155511,N/A,N/A,N/A,FedEx Ground
2244,391048156367,N/A,N/A,N/A,FedEx Ground
4393,391048156530,N/A,N/A,N/A,FedEx Ground
2286,391048158955,N/A,N/A,N/A,FedEx Ground
2024,391048162914,N/A,N/A,N/A,FedEx Ground
5884,391048163185,N/A,N/A,N/A,FedEx Ground
1870,391048163303,N/A,N/A,N/A,FedEx Ground
2052,391048163314,N/A,N/A,N/A,FedEx Ground
1795,391048164045,N/A,N/A,N/A,FedEx Ground
5882,391048164126,N/A,N/A,N/A,FedEx Ground
1731,391048164788,N/A,N/A,N/A,FedEx Ground
2464,391048164847,N/A,N/A,N/A,FedEx Ground
2482,391048165534,N/A,N/A,N/A,FedEx Ground
2440,391048165670,N/A,N/A,N/A,FedEx Ground
5040,391048165898,N/A,N/A,N/A,FedEx Ground
2090,391048166482,N/A,N/A,N/A,FedEx Ground
4260,391048166883,N/A,N/A,N/A,FedEx Ground
