Store #,Quantity,Estimated Delivery WK
77,1,12
2082,1,12
2929,1,12
1190,1,12
2887,1,12
2350,1,12
2806,1,12
1284,1,12
3826,1,12
4695,1,12
2764,1,12
2929,1,12
1265,1,12
4520,1,12
1616,1,12
2764,1,12
1190,1,12
1882,1,12
5245,1,12
5245,1,12
510,1,12
1190,1,12
77,1,12
1190,1,12
2531,1,12
1324,1,12
1190,1,12
1190,1,12
5672,1,12
1190,1,12
1962,1,12
1190,1,12
1190,1,12
3044,1,12
3751,1,12
2084,1,12
36,1,12
77,1,12
1190,1,12
1190,1,12
2206,1,12
3159,1,12
3159,1,12
2556,1,12
3159,1,12
3159,1,12
1455,1,12
5215,1,12
3159,1,12
328,1,12
5480,1,12
3159,1,12
3218,1,12
3159,1,12
3159,1,12
5480,1,12
3159,1,12
1449,1,12
1455,1,12
3159,1,12
5109,1,12
6851,1,12
5768,1,12
6851,1,12
6851,1,12
807,1,12
7238,1,12
5122,1,12
328,1,12
1172,1,12
4277,1,12
5768,1,12
1172,1,12
7238,1,12
754,1,12
328,1,12
5741,1,12
1421,1,12
5768,1,12
7238,1,12
5122,1,12
1172,1,12
23,1,12
6851,1,12
5109,1,12
1421,1,12
328,1,12
1172,1,12
1544,1,12
7238,1,12
23,1,12
5768,1,12
1544,1,12
1987,1,12
7238,1,12
4277,1,12
1172,1,12
4277,1,12
1544,1,12
1544,1,12
1455,1,12
23,1,12
1455,1,12
1421,1,12
1172,1,12
754,1,12
3287,1,12
7238,1,12
5768,1,12
5122,1,12
5768,1,12
1455,1,12
1421,1,12
572,1,12
1172,1,12
5768,1,12
328,1,12
5122,1,12
7238,1,12
4277,1,12
5122,1,12
5122,1,12
572,1,12
572,1,12
754,1,12
5008,1,12
5768,1,12
1455,1,12
1065,1,12
7308,1,12
3497,1,12
3591,1,12
1172,1,12
3537,1,12
1455,1,12
5109,1,12
1228,1,12
2998,1,12
4277,1,12
3287,1,12
5122,1,12
7238,1,12
5136,1,12
572,1,12
5109,1,12
5768,1,12
5122,1,12
5122,1,12
1987,1,12
5122,1,12
3659,1,12
6851,1,12
4277,1,12
7308,1,12
5150,1,12
5768,1,12
5122,1,12
3659,1,12
2722,1,12
7238,1,12
5122,1,12
5122,1,12
5122,1,12
1421,1,12
6851,1,12
5122,1,12
1509,1,12
1631,1,12
5672,1,12
5136,1,12
1172,1,12
1172,1,12
1421,1,12
1172,1,12
5122,1,12
775,1,12
1172,1,12
2998,1,12
7308,1,12
3634,1,12
3159,1,12
5439,1,12
2007,1,12
5193,1,12
807,1,12
6851,1,12
1172,1,12
23,1,12
274,1,12
2722,1,12
3159,1,12
3497,1,12
5109,1,12
3634,1,12
1172,1,12
6851,1,12
5672,1,12
1172,1,12
2998,1,12
5109,1,12
1938,1,12
4277,1,12
1421,1,12
7238,1,12
7238,1,12
5122,1,12
5279,1,12
4277,1,12
2998,1,12
1172,1,12
4277,1,12
7238,1,12
4277,1,12
7238,1,12
4277,1,12
1172,1,12
1421,1,12
23,1,12
7238,1,12
1172,1,12
23,1,12
1735,1,12
3659,1,12
7238,1,12
862,1,12
3159,1,12
7238,1,12
1662,1,12
3287,1,12
1382,1,12
5199,1,12
1172,1,12
1455,1,12
1509,1,12
5122,1,12
3659,1,12
5122,1,12
1172,1,12
3659,1,12
5122,1,12
754,1,12
7238,1,12
5122,1,12
1172,1,12
1455,1,12
7308,1,12
7238,1,12
3497,1,12
4277,1,12
1172,1,12
5122,1,12
5122,1,12
3287,1,12
5672,1,12
7238,1,12
5122,1,12
2998,1,12
5122,1,12
4277,1,12
3159,1,12
7238,1,12
572,1,12
5122,1,12
3659,1,12
3659,1,12
5672,1,12
1172,1,12
5279,1,12
1421,1,12
328,1,12
1925,1,12
7238,1,12
1019,1,12
4277,1,12
703,1,12
1172,1,12
1172,1,12
7238,1,12
1172,1,12
1172,1,12
1987,1,12
328,1,12
1172,1,12
1455,1,12
5122,1,12
1172,1,12
1172,1,12
3771,1,12
1172,1,12
1421,1,12
1455,1,12
1382,1,12
4277,1,12
328,1,12
1631,1,12
23,1,12
5122,1,12
3771,1,12
572,1,12
4277,1,12
3634,1,12
5122,1,12
1455,1,12
5741,1,12
5768,1,12
2998,1,12
23,1,12
1172,1,12
1172,1,12
572,1,12
1172,1,12
1172,1,12
1631,1,12
4538,1,12
1741,1,12
1065,1,12
4538,1,12
4538,1,12
754,1,12
2596,1,12
4538,1,12
754,1,12
5082,1,12
1065,1,12
1065,1,12
5029,1,12
2249,1,12
5082,1,12
805,1,12
3705,1,12
2722,1,12
754,1,12
7238,1,12
1382,1,12
711,1,12
7238,1,12
754,1,12
754,1,12
4538,1,12
754,1,12
5898,1,12
5962,1,12
4538,1,12
7238,1,12
4538,1,12
4538,1,12
4538,1,12
1741,1,12
805,1,12
5767,1,12
3475,1,12
3734,1,12
4279,1,12
7238,1,12
3640,1,12
7238,1,12
711,1,12
2596,1,12
711,1,12
754,1,12
754,1,12
2249,1,12
4538,1,12
4538,1,12
2249,1,12
552,1,12
4538,1,12
1405,1,12
1741,1,12
2371,1,12
4279,1,12
4538,1,12
2596,1,12
3734,1,12
4188,1,12
4538,1,12
7238,1,12
4538,1,12
4538,1,12
1304,1,12
6931,1,12
7238,1,12
4279,1,12
4538,1,12
4538,1,12
2249,1,12
5082,1,12
7238,1,12
754,1,12
754,1,12
4538,1,12
4538,1,12
7238,1,12
2586,1,12
2840,1,12
3862,1,12
4538,1,12
754,1,12
754,1,12
2596,1,12
2724,1,12
7238,1,12
2886,1,12
3475,1,12
4538,1,12
4538,1,12
4370,1,12
805,1,12
1447,1,12
4538,1,12
754,1,12
6931,1,12
6931,1,12
4538,1,12
3360,1,12
4538,1,12
3409,1,12
1476,1,12
1455,1,12
4538,1,12
1741,1,12
754,1,12
3475,1,12
4538,1,12
2249,1,12
2596,1,12
754,1,12
5898,1,12
754,1,12
6931,1,12
3475,1,12
5029,1,12
5063,1,12
5029,1,12
4538,1,12
7238,1,12
3475,1,12
1382,1,12
754,1,12
7238,1,12
1807,1,12
4538,1,12
2359,1,12
7238,1,12
1056,1,12
4538,1,12
4538,1,12
1741,1,12
4538,1,12
1741,1,12
1741,1,12
397,1,12
1741,1,12
754,1,12
7238,1,12
1405,1,12
2249,1,12
4538,1,12
754,1,12
4538,1,12
754,1,12
7238,1,12
7238,1,12
4538,1,12
2421,1,12
5029,1,12
754,1,12
1455,1,12
754,1,12
5672,1,12
1741,1,12
4538,1,12
4279,1,12
1741,1,12
4279,1,12
2249,1,12
4538,1,12
1741,1,12
2421,1,12
5029,1,12
7238,1,12
7238,1,12
754,1,12
552,1,12
754,1,12
4538,1,12
7238,1,12
754,1,12
1741,1,12
4538,1,12
4538,1,12
1741,1,12
754,1,12
4538,1,12
1056,1,12
7238,1,12
1741,1,12
5039,1,12
754,1,12
1455,1,12
5898,1,12
3475,1,12
4538,1,12
2249,1,12
1056,1,12
4538,1,12
2249,1,12
3360,1,12
754,1,12
3862,1,12
2596,1,12
7238,1,12
4538,1,12
7238,1,12
4538,1,12
754,1,12
7238,1,12
2249,1,12
7238,1,12
2249,1,12
4538,1,12
4538,1,12
754,1,12
7238,1,12
3640,1,12
7238,1,12
3274,1,12
6931,1,12
1741,1,12
645,1,12
5962,1,12
7238,1,12
6931,1,12
3475,1,12
2249,1,12
5039,1,12
6931,1,12
3640,1,12
7238,1,12
5898,1,12
1056,1,12
5962,1,12
2331,1,12
7238,1,12
3862,1,12
5898,1,12
397,1,12
5029,1,12
2249,1,12
3640,1,12
3475,1,12
754,1,12
3475,1,12
754,1,12
1056,1,12
1382,1,12
3640,1,12
2331,1,12
5962,1,12
5029,1,12
1476,1,12
2249,1,12
5063,1,12
3734,1,12
7238,1,12
7238,1,12
2331,1,12
5296,1,12
754,1,12
23,1,12
5296,1,12
3640,1,12
754,1,12
3862,1,12
3640,1,12
5962,1,12
3475,1,12
3583,1,12
5296,1,12
2249,1,12
5898,1,12
5039,1,12
397,1,12
2249,1,12
3475,1,12
4279,1,12
5962,1,12
754,1,12
5029,1,12
5962,1,12
3640,1,12
5962,1,12
2249,1,12
7238,1,12
7238,1,12
754,1,12
4370,1,12
3640,1,12
7238,1,12
3475,1,12
1347,1,12
288,1,12
2192,1,12
5280,1,12
5280,1,12
1781,1,12
1012,1,12
1547,1,12
5280,1,12
5280,1,12
1012,1,12
2763,1,12
7229,1,12
2931,1,12
5280,1,12
635,1,12
2931,1,12
2931,1,12
1379,1,12
7229,1,12
1547,1,12
5280,1,12
5280,1,12
1035,1,12
5193,1,12
1035,1,12
1012,1,12
1012,1,12
1547,1,12
5280,1,12
1547,1,12
5280,1,12
1012,1,12
1012,1,12
1547,1,12
635,1,12
2931,1,12
7229,1,12
3589,1,12
2931,1,12
1012,1,12
1012,1,12
5697,1,12
1545,1,12
2994,1,12
2994,1,12
2931,1,12
1547,1,12
1012,1,12
5280,1,12
1035,1,12
635,1,12
1547,1,12
5280,1,12
1012,1,12
5280,1,12
1012,1,12
5193,1,12
1035,1,12
2931,1,12
5280,1,12
2931,1,12
5280,1,12
5280,1,12
2994,1,12
5280,1,12
1547,1,12
5280,1,12
1012,1,12
5246,1,12
2931,1,12
1012,1,12
1012,1,12
1012,1,12
2607,1,12
5280,1,12
5280,1,12
5280,1,12
7229,1,12
2994,1,12
1547,1,12
5280,1,12
2931,1,12
5280,1,12
4142,1,12
5280,1,12
1012,1,12
5911,1,12
2763,1,12
2763,1,12
5280,1,12
5280,1,12
2994,1,12
2931,1,12
5094,1,12
1035,1,12
2931,1,12
2994,1,12
1035,1,12
4277,1,12
4277,1,12
4277,1,12
4277,1,12
4277,1,12
4277,1,12
4277,1,12
2233,1,12
2233,1,12
2233,1,12
4277,1,12
2233,1,12
2233,1,12
2233,1,12
2233,1,12
4277,1,12
4277,1,12
2233,1,12
2233,1,12
184,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
1012,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
3447,1,12
3447,1,12
5925,1,12
3447,1,12
1764,1,12
5925,1,12
3447,1,12
3447,1,12
3447,1,12
3447,1,12
3447,1,12
2994,1,12
2994,1,12
3447,1,12
3447,1,12
3447,1,12
5125,1,12
5125,1,12
2886,1,12
5125,1,12
5125,1,12
3511,1,12
5768,1,12
2556,1,12
5062,1,12
2886,1,12
5768,1,12
5886,1,12
5886,1,12
2730,1,12
5697,1,12
5697,1,12
5280,1,12
1012,1,12
5697,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
5697,1,12
5697,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
2600,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
2600,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
5280,1,12
4277,1,12
2600,1,12
2931,1,12
4277,1,12
4277,1,12
4277,1,12
4277,1,12
3400,1,12
3400,1,12
4277,1,12
4277,1,12
4277,1,12
4277,1,12
4277,1,12
4277,1,12
4277,1,12
4277,1,12
3400,1,12
4277,1,12
4277,1,12
4277,1,12
4277,1,12
4277,1,12
250,1,12
250,1,12
4519,1,12
2818,1,12
4393,1,12
331,1,12
331,1,12
2567,1,12
331,1,12
331,1,12
331,1,12
2994,1,12
956,1,12
3447,1,12
2994,1,12
3447,1,12
3447,1,12
956,1,12
3447,1,12
3447,1,12
3447,1,12
956,1,12
3447,1,12
378,1,12
3447,1,12
3447,1,12
1012,1,12
1012,1,12
3447,1,12
1012,1,12
1012,1,12
2192,1,12
2245,1,12
4174,1,12
4174,1,12
423,1,12
4174,1,12
4174,1,12
4174,1,12
423,1,12
702,1,12
2886,1,12
423,1,12
5368,1,12
423,1,12
423,1,12
423,1,12
2192,1,12
423,1,12
423,1,12
5368,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
3447,1,12
1012,1,12
1012,1,12
1012,1,12
194,1,12
1012,1,12
1012,1,12
1012,1,12
4734,1,12
1012,1,12
4734,1,12
3447,1,12
4734,1,12
1012,1,12
4734,1,12
4734,1,12
3447,1,12
3447,1,12
3447,1,12
3447,1,12
3447,1,12
3447,1,12
3447,1,12
3447,1,12
695,1,12
3447,1,12
695,1,12
695,1,12
1012,1,12
1012,1,12
695,1,12
695,1,12
1012,1,12
1012,1,12
1012,1,12
695,1,12
1012,1,12
1012,1,12
3447,1,12
4659,1,12
214,1,12
1167,1,12
214,1,12
214,1,12
214,1,12
214,1,12
4659,1,12
214,1,12
4659,1,12
214,1,12
214,1,12
214,1,12
214,1,12
214,1,12
214,1,12
214,1,12
214,1,12
214,1,12
214,1,12
4659,1,12
214,1,12
702,1,12
5059,1,12
3106,1,12
5059,1,12
702,1,12
702,1,12
4440,1,12
4659,1,12
684,1,12
5276,1,12
4659,1,12
5697,1,12
3462,1,12
5684,1,12
4659,1,12
5684,1,12
5684,1,12
1875,1,12
5684,1,12
1850,1,12
5276,1,12
5276,1,12
5276,1,12
5684,1,12
1455,1,12
1925,1,12
1455,1,12
1850,1,12
1850,1,12
1850,1,12
1850,1,12
1850,1,12
1850,1,12
1850,1,12
1850,1,12
3218,1,12
3218,1,12
3218,1,12
3218,1,12
3218,1,12
3218,1,12
3218,1,12
3218,1,12
3218,1,12
5853,1,12
1850,1,12
1850,1,12
1850,1,12
3218,1,12
3218,1,12
1850,1,12
3218,1,12
3218,1,12
3218,1,12
1850,1,12
6931,1,12
6931,1,12
1932,1,12
1932,1,12
1932,1,12
1932,1,12
1932,1,12
6931,1,12
1932,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
4112,1,12
423,1,12
423,1,12
423,1,12
695,1,12
2567,1,12
695,1,12
695,1,12
695,1,12
695,1,12
695,1,12
6850,1,12
695,1,12
2535,1,12
6850,1,12
3447,1,12
3447,1,12
5221,1,12
695,1,12
3447,1,12
5625,1,12
1464,1,12
3297,1,12
1464,1,12
3400,1,12
1363,1,12
3400,1,12
3400,1,12
3400,1,12
3400,1,12
2994,1,12
3400,1,12
3400,1,12
3400,1,12
6587,1,12
1363,1,12
316,1,12
232,1,12
5925,1,12
1363,1,12
1363,1,12
1363,1,12
1363,1,12
2160,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
1363,1,12
1363,1,12
1363,1,12
1363,1,12
1363,1,12
4659,1,12
4659,1,12
1363,1,12
1363,1,12
1363,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
423,1,12
3218,1,12
3218,1,12
423,1,12
3218,1,12
3218,1,12
3218,1,12
2308,1,12
6178,1,12
2491,1,12
6931,1,12
1449,1,12
1449,1,12
2308,1,12
5215,1,12
6931,1,12
2491,1,12
5215,1,12
1449,1,12
1449,1,12
3716,1,12
1449,1,12
6931,1,12
5215,1,12
2823,1,12
4734,1,12
4479,1,12
1449,1,12
5471,1,12
5471,1,12
1455,1,12
2206,1,12
1455,1,12
2206,1,12
3159,1,12
1455,1,12
1455,1,12
1455,1,12
1455,1,12
1455,1,12
1455,1,12
1363,1,12
3159,1,12
3159,1,12
3159,1,12
1363,1,12
4659,1,12
1363,1,12
4659,1,12
4659,1,12
1363,1,12
4659,1,12
1363,1,12
7194,1,12
7194,1,12
1363,1,12
4659,1,12
3159,1,12
1363,1,12
4659,1,12
3159,1,12
1363,1,12
3159,1,12
7194,1,12
889,1,12
3159,1,12
4659,1,12
3159,1,12
4659,1,12
1363,1,12
1755,1,12
1755,1,12
1755,1,12
1755,1,12
1755,1,12
1755,1,12
1755,1,12
3159,1,12
889,1,12
889,1,12
1363,1,12
1363,1,12
1363,1,12
4659,1,12
4659,1,12
214,1,12
3159,1,12
214,1,12
3159,1,12
214,1,12
3159,1,12
214,1,12
3159,1,12
4659,1,12
214,1,12
1455,1,12
7194,1,12
4659,1,12
4659,1,12
214,1,12
7194,1,12
214,1,12
4609,1,12
214,1,12
214,1,12
214,1,12
4659,1,12
4659,1,12
4659,1,12
214,1,12
214,1,12
4659,1,12
214,1,12
214,1,12
214,1,12
3159,1,12
3159,1,12
1455,1,12
3159,1,12
3159,1,12
1455,1,12
3159,1,12
5480,1,12
1449,1,12
1449,1,12
5480,1,12
1449,1,12
3159,1,12
3159,1,12
3159,1,12
5480,1,12
5480,1,12
3159,1,12
5807,1,12
3159,1,12
3159,1,12
3159,1,12
3159,1,12
3159,1,12
3159,1,12
754,1,12
3159,1,12
3159,1,12
3764,1,12
5058,1,12
5058,1,12
5058,1,12
5058,1,12
5058,1,12
5058,1,12
5058,1,12
5058,1,12
5058,1,12
5058,1,12
5058,1,12
5058,1,12
5058,1,12
5058,1,12
5058,1,12
5058,1,12
5058,1,12
5058,1,12
5058,1,12
5058,1,12
1788,1,12
1788,1,12
1788,1,12
1203,1,12
1203,1,12
4691,1,12
1788,1,12
1788,1,12
3403,1,12
1144,1,12
1788,1,12
3403,1,12
5439,1,12
250,1,12
1788,1,12
5657,1,12
5956,1,12
1788,1,12
1144,1,12
1788,1,12
2835,1,12
1788,1,12
1144,1,12
3537,1,12
1788,1,12
5471,1,12
4691,1,12
516,1,12
5471,1,12
1788,1,12
1788,1,12
2421,1,12
1144,1,12
1788,1,12
1144,1,12
1788,1,12
1788,1,12
1788,1,12
2593,1,12
1203,1,12
1545,1,12
2828,1,12
1144,1,12
580,1,12
1788,1,12
1144,1,12
4691,1,12
78,1,12
580,1,12
580,1,12
2593,1,12
3403,1,12
1144,1,12
1788,1,12
1640,1,12
5439,1,12
1788,1,12
1788,1,12
516,1,12
4691,1,12
112,1,12
112,1,12
112,1,12
112,1,12
2828,1,12
112,1,12
2471,1,12
4691,1,12
4691,1,12
1788,1,12
112,1,12
112,1,12
112,1,12
112,1,12
1788,1,12
112,1,12
2516,1,12
1788,1,12
1144,1,12
3450,1,12
2828,1,12
1203,1,12
112,1,12
3403,1,12
1788,1,12
4216,1,12
2828,1,12
112,1,12
4277,1,12
3445,1,12
1203,1,12
1788,1,12
1203,1,12
1144,1,12
1144,1,12
4216,1,12
112,1,12
1640,1,12
112,1,12
112,1,12
112,1,12
112,1,12
1788,1,12
112,1,12
3397,1,12
5007,1,12
112,1,12
112,1,12
112,1,12
112,1,12
5314,1,12
112,1,12
112,1,12
5314,1,12
1788,1,12
1788,1,12
1144,1,12
250,1,12
1788,1,12
112,1,12
112,1,12
112,1,12
1788,1,12
112,1,12
5394,1,12
1144,1,12
4556,1,12
112,1,12
1144,1,12
112,1,12
112,1,12
4277,1,12
112,1,12
112,1,12
516,1,12
112,1,12
112,1,12
112,1,12
112,1,12
3445,1,12
5439,1,12
4138,1,12
2835,1,12
2828,1,12
112,1,12
3445,1,12
4556,1,12
1788,1,12
112,1,12
2828,1,12
112,1,12
5471,1,12
112,1,12
4216,1,12
5657,1,12
5471,1,12
112,1,12
112,1,12
2593,1,12
2828,1,12
112,1,12
112,1,12
112,1,12
1176,1,12
112,1,12
1640,1,12
112,1,12
112,1,12
4691,1,12
112,1,12
112,1,12
2828,1,12
1788,1,12
4277,1,12
1788,1,12
112,1,12
112,1,12
1766,1,12
137,1,12
1313,1,12
1520,1,12
2098,1,12
1313,1,12
1313,1,12
2223,1,12
2783,1,12
5410,1,12
1313,1,12
163,1,12
5410,1,12
392,1,12
2098,1,12
1313,1,12
711,1,12
5441,1,12
759,1,12
1766,1,12
404,1,12
163,1,12
711,1,12
1520,1,12
694,1,12
163,1,12
4654,1,12
5410,1,12
1313,1,12
5410,1,12
1265,1,12
2751,1,12
6500,1,12
1766,1,12
2549,1,12
5215,1,12
2249,1,12
1313,1,12
5410,1,12
5410,1,12
375,1,12
1032,1,12
1313,1,12
711,1,12
1313,1,12
404,1,12
1313,1,12
1736,1,12
2783,1,12
1313,1,12
1032,1,12
1313,1,12
1313,1,12
5441,1,12
2727,1,12
3726,1,12
3726,1,12
1313,1,12
1313,1,12
2249,1,12
6578,1,12
1012,1,12
404,1,12
224,1,12
694,1,12
694,1,12
5410,1,12
1766,1,12
1032,1,12
2396,1,12
404,1,12
1766,1,12
3658,1,12
6578,1,12
1674,1,12
2396,1,12
404,1,12
404,1,12
163,1,12
5215,1,12
759,1,12
694,1,12
694,1,12
404,1,12
404,1,12
684,1,12
5410,1,12
684,1,12
1736,1,12
694,1,12
4654,1,12
3480,1,12
5410,1,12
694,1,12
711,1,12
694,1,12
2847,1,12
3057,1,12
375,1,12
684,1,12
1265,1,12
163,1,12
375,1,12
2847,1,12
694,1,12
2249,1,12
163,1,12
2098,1,12
2549,1,12
711,1,12
2249,1,12
711,1,12
2396,1,12
694,1,12
711,1,12
404,1,12
6500,1,12
7188,1,12
2098,1,12
5280,1,12
2249,1,12
1766,1,12
6500,1,12
2414,1,12
1766,1,12
392,1,12
5215,1,12
3458,1,12
375,1,12
5368,1,12
2249,1,12
4553,1,12
711,1,12
2098,1,12
1313,1,12
2556,1,12
2249,1,12
711,1,12
2098,1,12
711,1,12
711,1,12
404,1,12
163,1,12
711,1,12
1766,1,12
163,1,12
1084,1,12
2098,1,12
1012,1,12
2958,1,12
4654,1,12
2549,1,12
2098,1,12
375,1,12
7362,1,12
2878,1,12
2277,1,12
404,1,12
5410,1,12
404,1,12
1690,1,12
5752,1,12
163,1,12
5938,1,12
2549,1,12
2878,1,12
1766,1,12
6578,1,12
163,1,12
1766,1,12
392,1,12
1766,1,12
6500,1,12
2098,1,12
694,1,12
2640,1,12
5410,1,12
163,1,12
1736,1,12
375,1,12
2751,1,12
7362,1,12
2418,1,12
375,1,12
7188,1,12
694,1,12
711,1,12
5410,1,12
2751,1,12
1766,1,12
6578,1,12
5410,1,12
163,1,12
5029,1,12
5368,1,12
375,1,12
80,1,12
7362,1,12
684,1,12
5029,1,12
5410,1,12
1497,1,12
5410,1,12
4654,1,12
163,1,12
7188,1,12
163,1,12
3644,1,12
2396,1,12
2644,1,12
694,1,12
684,1,12
694,1,12
1497,1,12
711,1,12
7362,1,12
1736,1,12
2730,1,12
2958,1,12
2098,1,12
694,1,12
4654,1,12
163,1,12
694,1,12
1520,1,12
1766,1,12
6500,1,12
711,1,12
1265,1,12
711,1,12
6500,1,12
1736,1,12
2098,1,12
6578,1,12
5787,1,12
2847,1,12
694,1,12
2249,1,12
5410,1,12
2847,1,12
711,1,12
5215,1,12
1736,1,12
4654,1,12
694,1,12
2640,1,12
163,1,12
2098,1,12
484,1,12
2549,1,12
163,1,12
2098,1,12
759,1,12
6578,1,12
711,1,12
684,1,12
2249,1,12
1265,1,12
1065,1,12
711,1,12
163,1,12
4654,1,12
2727,1,12
1497,1,12
2535,1,12
375,1,12
1736,1,12
684,1,12
684,1,12
375,1,12
1012,1,12
375,1,12
6500,1,12
163,1,12
5215,1,12
2098,1,12
1497,1,12
684,1,12
1497,1,12
1497,1,12
1265,1,12
2098,1,12
2249,1,12
4660,1,12
1815,1,12
2847,1,12
2098,1,12
2847,1,12
2847,1,12
6578,1,12
2727,1,12
2249,1,12
1032,1,12
694,1,12
2098,1,12
2396,1,12
4654,1,12
1265,1,12
616,1,12
1766,1,12
1852,1,12
2751,1,12
2751,1,12
511,1,12
2396,1,12
1736,1,12
2249,1,12
3773,1,12
163,1,12
2098,1,12
2098,1,12
7362,1,12
1520,1,12
2098,1,12
2204,1,12
694,1,12
711,1,12
1303,1,12
6500,1,12
1766,1,12
1766,1,12
2751,1,12
4654,1,12
826,1,12
1736,1,12
641,1,12
3480,1,12
3617,1,12
2098,1,12
6500,1,12
3658,1,12
493,1,12
1265,1,12
2878,1,12
5072,1,12
2549,1,12
1766,1,12
1065,1,12
5368,1,12
5215,1,12
5787,1,12
5441,1,12
711,1,12
1736,1,12
711,1,12
375,1,12
694,1,12
224,1,12
2098,1,12
484,1,12
2396,1,12
404,1,12
7362,1,12
7188,1,12
3053,1,12
163,1,12
2556,1,12
711,1,12
711,1,12
2098,1,12
2249,1,12
684,1,12
1027,1,12
163,1,12
404,1,12
2751,1,12
1736,1,12
6578,1,12
5072,1,12
1828,1,12
1766,1,12
6500,1,12
2396,1,12
163,1,12
1766,1,12
375,1,12
2098,1,12
628,1,12
6500,1,12
759,1,12
1497,1,12
375,1,12
6500,1,12
375,1,12
7362,1,12
163,1,12
4654,1,12
1497,1,12
1395,1,12
1846,1,12
4501,1,12
1866,1,12
1302,1,12
3434,1,12
5221,1,12
2218,1,12
3747,1,12
3638,1,12
3237,1,12
1395,1,12
1265,1,12
4512,1,12
3572,1,12
1776,1,12
1395,1,12
149,1,12
2188,1,12
2809,1,12
3450,1,12
3400,1,12
729,1,12
2818,1,12
729,1,12
729,1,12
729,1,12
1037,1,12
5133,1,12
729,1,12
1037,1,12
1037,1,12
1430,1,12
729,1,12
1545,1,12
1545,1,12
1037,1,12
729,1,12
1395,1,12
1037,1,12
729,1,12
1084,1,12
1037,1,12
1037,1,12
1037,1,12
729,1,12
729,1,12
5296,1,12
729,1,12
1037,1,12
3460,1,12
729,1,12
5489,1,12
1037,1,12
1037,1,12
1084,1,12
5296,1,12
729,1,12
1037,1,12
5296,1,12
5296,1,12
1037,1,12
1856,1,12
729,1,12
5296,1,12
1037,1,12
5956,1,12
729,1,12
729,1,12
667,1,12
1037,1,12
1037,1,12
1037,1,12
5296,1,12
3460,1,12
2120,1,12
1037,1,12
1037,1,12
5133,1,12
1037,1,12
5133,1,12
5343,1,12
5956,1,12
1037,1,12
5133,1,12
1037,1,12
1037,1,12
1037,1,12
1037,1,12
1037,1,12
1037,1,12
1037,1,12
5489,1,12
5956,1,12
1037,1,12
729,1,12
1037,1,12
1345,1,12
3460,1,12
3771,1,12
1037,1,12
2330,1,12
3537,1,12
5296,1,12
729,1,12
1037,1,12
5343,1,12
729,1,12
1037,1,12
5343,1,12
1037,1,12
1037,1,12
5343,1,12
1037,1,12
1037,1,12
5296,1,12
3537,1,12
988,1,12
5795,1,12
1080,1,12
2104,1,12
896,1,12
2084,1,12
2084,1,12
2084,1,12
1037,1,12
1037,1,12
1080,1,12
1037,1,12
1037,1,12
1037,1,12
2084,1,12
2084,1,12
4359,1,12
2084,1,12
2084,1,12
1080,1,12
2084,1,12
2084,1,12
1080,1,12
2084,1,12
2084,1,12
1037,1,12
1037,1,12
1080,1,12
2104,1,12
1080,1,12
1037,1,12
1324,1,12
2084,1,12
1080,1,12
2546,1,12
7262,1,12
1285,1,12
3114,1,12
3114,1,12
2694,1,12
2815,1,12
3114,1,12
1599,1,12
7262,1,12
2142,1,12
1209,1,12
2694,1,12
3166,1,12
3114,1,12
1584,1,12
3114,1,12
3084,1,12
5387,1,12
2546,1,12
3114,1,12
5137,1,12
5387,1,12
2815,1,12
4189,1,12
4277,1,12
3114,1,12
3114,1,12
3114,1,12
3460,1,12
2815,1,12
5387,1,12
3114,1,12
5600,1,12
2787,1,12
5600,1,12
4512,1,12
3114,1,12
3114,1,12
7262,1,12
2694,1,12
5600,1,12
4399,1,12
3114,1,12
2142,1,12
5327,1,12
5600,1,12
262,1,12
1032,1,12
214,1,12
470,1,12
1032,1,12
3537,1,12
3114,1,12
2142,1,12
