Facility,Outage Type,Status,Walmart Week,Outage Start Date,Outage Time,Outage Duration,Outage Time Zone,Building Type,Day of Month
6085,System Outage Cancelled,Cancelled,11,April 10,12:30 a.m., ,Central,GDC,Second Monday
6060,GLS 23.1,Scheduled,12,April 15,11:00 p.m.,3 Hours,Central,GDC,Third Saturday
7024,GLS 23.1,Scheduled,12,April 16,11:00 p.m.,3 Hours,Central,GDC,Third Wednesday
3960,System Outage Cancelled,Cancelled,11,April 11,1:00 a.m.,,Central,RDC,Second Tuesday
6006,System Outage Cancelled,Cancelled,11,April 11,12:00 a.m.,,Central,RDC,second Tuesday
6020,System Outage Cancelled,Cancelled,11,April 11,1:00 a.m.,,Central,RDC,Second Tuesday
6026,System Outage Cancelled,Cancelled,11,April 11,3:00 a.m.,,Central,RDC,Second Tuesday
6077,System Outage Cancelled,Cancelled,11,April 11,12:30 a.m.,,Central,GDC,Second Tuesday
6047,GLS 23.1,Scheduled,12,April 18,10:30 p.m.,3 Hours,Central,GDC,Third Tuesday
7013,System Outage Cancelled,Cancelled,11,April 11,2:30 a.m.,,Central,GDC,Second Tuesday
7077,System Outage Cancelled,Cancelled,11,April 11,11:00 p.m.,,Central,GDC,Second Tuesday
6059,System Outage Cancelled,Cancelled,11,April 12,12:30 a.m.,,Central,GDC,Second Wednesday
6090,System Outage Cancelled,Cancelled,11,April 12,2:00 a.m.,,Central,GDC,Second Wednesday
6092,System Outage Cancelled,Cancelled,11,April 12,1:00 a.m.,,Central,RDC,Second Wednesday
7039,System Outage Cancelled,Cancelled,11,April 12,2:00 a.m.,,Central,RDC,Second Thursday
7017,GLS 23.1,Scheduled,12,April 18,11:00 p.m.,3 Hours,Central,GDC,Third Tuesday
7021,GLS 23.1,Scheduled,12,April 18,1:00 a.m.,3 Hours,Central,GDC,Third Tuesday
8397,System Outage Cancelled,Cancelled,11,April 13,3:00 a.m.,,Central,GDC,Second Thursday
6009,System Outage Cancelled,Cancelled,11,April 14,12:30 a.m.,,Central,RDC,Second Friday
6094,System Outage Cancelled,Cancelled,11,April 14,1:00 a.m.,,Central,RDC,Second Friday
4154,System Outage Cancelled,Cancelled,12,April 15,9:00 p.m.,,Central,GDC,Third Saturday
6027,System Outage Cancelled,Cancelled,12,April 15,6:00 p.m.,,Central,RDC,Third Saturday
6080,System Outage Cancelled,Cancelled,12,April 15,6:00 p.m.,,Central,RDC,Third Saturday
7078,GLS 23.1,Scheduled,12,April 18,2:00 a.m.,3 Hours,Central,IDC,Third Tuesday
6041,System Outage Cancelled,Cancelled,12,April 16,9:00 p.m.,,Central,WPM,Third Sunday
6285,System Outage Cancelled,Cancelled,12,April 16,9:30 p.m.,,Central,GDC,Third Sunday
7079,System Outage Cancelled,Cancelled,12,April 16,1:30 a.m.,,Central,GDC,Third Sunday
7842,System Outage Cancelled,Cancelled,12,April 16,9:00 p.m.,,Central,WPM,Third Sunday
7084,GLS 23.1,Scheduled,12,April 18,2:30 a.m.,3 Hours,Central,GDC,Third Tuesday
6011,System Outage Cancelled,Cancelled,12,April 17,12:00 a.m.,,Central,RDC,Third Monday
6042,System Outage Cancelled,Cancelled,12,April 17,12:30 a.m.,,Central,GDC,Third Monday
6062,System Outage Cancelled,Cancelled,12,April 17,12:30 a.m.,,Central,GDC,Third Monday
7010,System Outage Cancelled,Cancelled,12,April 17,1:00 a.m.,,Central,GDC,Third Monday
7012,System Outage Cancelled,Cancelled,12,April 17,11:30 p.m.,,Central,GDC,Third Monday
7042,System Outage Cancelled,Cancelled,12,April 17,12:00 a.m., ,Central,IDC,Third Monday
6084,GLS 23.1,Scheduled,12,April 19,12:00 a.m.,3 Hours,Central,GDC,Third Wednesday
3951,System Outage Cancelled,Cancelled,12,April 18,1:00 a.m.,,Central,RDC,Third Tuesday
6064,System Outage Cancelled,Cancelled,12,April 18,12:30 a.m.,,Central,GDC,Third Tuesday
6065,System Outage Cancelled,Cancelled,12,April 18,12:30 a.m.,,Central,GDC,Third Tuesday
6096,System Outage Cancelled,Cancelled,12,April 18,11:30 p.m.,,Central,GDC,Third Tuesday
7015,GLS 23.1,Scheduled,12,April 19,10:00 p.m.,3 Hours,Central,GDC,Third Wednesday
7047,System Outage Cancelled,Cancelled,12,April 18,3:00 a.m.,,Central,GDC,Third Tuesday
7095,GLS 23.1,Scheduled,12,April 19,4:00 a.m.,3 Hours,Central,IDC,Third Wednesday
7030,GLS 23.1,Scheduled,12,April 20,12:00 a.m.,3 Hours,Central,GDC,Third Thursday
7067,GLS 23.1,Scheduled,13,April 22,12:30 a.m.,3 Hours,Central,IDC,Fourth Saturday
6082,GLS 23.1,Scheduled,13,April 24,12:30 a.m.,3 Hours,Central,GDC,Fourth Monday
7023,GLS 23.1,Scheduled,16,May 14,11:30 p.m.,3 Hours,Central,GDC,Second Sunday
6068,System Outage Cancelled,Cancelled,12,April 19,2:00 a.m.,,Central,RDC,Third Wednesday
6091,System Outage Cancelled,Cancelled,12,April 19,12:00 a.m.,,Central,GDC,Third Wednesday
7045,System Outage Cancelled,Cancelled,12,April 19,1:00 a.m.,,Central,RDC,Third Wednesday
7023,GLS 22.8,Scheduled,50,January 08,11:30 p.m.,Three hours ,Central,GDC,Second Sunday
6084,GLS 22.8,Scheduled,50,January 11,12:00 a.m.,Three hours ,Central,GDC,Third Wednesday
6037,System Outage Cancelled,Cancelled,12,April 20,2:00 a.m.,,Central,RDC,Third Thursday
6048,System Outage Cancelled,Cancelled,12,April 20,12:00 a.m.,,Central,RDC,Third Thursday
6054,System Outage Cancelled,Cancelled,12,April 20,1:00 a.m.,,Central,RDC,Third Thursday
6083,System Outage Cancelled,Cancelled,12,April 20,12:30 a.m.,,Central,GDC,Third Thursday
6018,System Outage Cancelled,Cancelled,12,April 21,3:00 a.m.,,Central,RDC,Third Friday
6024,System Outage Cancelled,Cancelled,12,April 21,1:00 a.m.,,Central,RDC,Third Friday
6036,System Outage Cancelled,Cancelled,13,April 22,6:00 p.m.,,Central,RDC,Fourth Saturday
7035,YMS 2.0,Scheduled,52,January 21,11:30 p.m.,4 hours,Central,RDC,First Sunday
6097,System Outage Cancelled,Cancelled,13,April 23,11:00 p.m.,,Central,GDC,Fourth Sunday
6030,System Outage Cancelled,Cancelled,13,April 24,11:00 p.m.,,Central,RDC,Fourth Monday
6080,YMS 2.0,Scheduled,52,January 22,12:30 a.m.,4 hours,Central,RDC,Third Saturday
6858,System Outage Cancelled,Cancelled,13,April 24,11:30 p.m.,,Central,GDC,Fourth Monday
6038,System Outage Cancelled,Cancelled,13,April 24,06:00 p.m.,,Central,RDC,Fourth Monday
6056,System Outage Cancelled,Cancelled,13,April 25,11:00 p.m.,,Central,GDC,Fourth Tuesday
6074,System Outage Cancelled,Cancelled,13,April 25,10:00 a.m.,,Central,GDC,Fourth Tuesday
7019,System Outage Cancelled,Cancelled,13,April 25,12:30 a.m.,,Central,GDC,Fourth Tuesday
6017,System Outage Cancelled,Cancelled,13,April 26,12:30 a.m.,,Central,RDC,Fourth Wednesday
6025,System Outage Cancelled,Cancelled,13,April 26,1:00 a.m.,,Central,RDC,Fourth Wednesday
6071,System Outage Cancelled,Cancelled,13,April 26,12:00 a.m.,,Central,GDC,Fourth Wednesday
6099,System Outage Cancelled,Cancelled,13,April 26,11:30 p.m.,,Central,GDC,Fourth Wednesday
6066,System Outage Cancelled,Cancelled,13,April 27,1:30 a.m.,,Central,RDC,Fourth Thursday
7014,Systems Outage Cancelled,Cancelled,14,April 30,10:00 p.m.,,Central,GDC,First Sunday
6039,Systems Outage Cancelled,Cancelled,14,May 01,6:00 p.m.,,Central,RDC,First Monday
6040,Systems Outage Cancelled,Cancelled,14,May 01,11:30 p.m.,,Central,RDC,First Monday
6043,Systems Outage Cancelled,Cancelled,14,May 01,12:00 a.m.,,Central,RDC,First Monday
7036,Systems Outage Cancelled,Cancelled,14,May 02,1:00 a.m.,,Central,RDC,First Tuesday
7038,Systems Outage Cancelled,Cancelled,14,May 02,12:30 a.m.,,Central,RDC,First Tuesday
8851,Systems Outage Cancelled,Cancelled,14,May 02,8:00 p.m.,,Central,GDC,First Tuesday
6016,Systems Outage Cancelled,Cancelled,14,May 03,1:30 a.m.,,Central,RDC,First Wednesday
6035,Systems Outage Cancelled,Cancelled,14,May 03,1:30 a.m.,,Central,RDC,First Wednesday
7034,Systems Outage Cancelled,Cancelled,14,May 03,1:00 a.m,,Central,RDC,First Wednesday
6010,Systems Outage Cancelled,Cancelled,14,May 03,1:00 a.m.,,Central,RDC,First Wednesday
6012,Systems Outage Cancelled,Cancelled,14,May 04,1:00 a.m.,,Central,RDC,First Thursday
6031,Systems Outage Cancelled,Cancelled,14,May 04,3:00 a.m.,,Central,RDC,First Thursday
6061,Systems Outage Cancelled,Cancelled,14,May 04,11:30 p.m.,,Central,IDC,First Thursday
7033,Systems Outage Cancelled,Cancelled,14,May 05,5:00 a.m.,,Central,RDC,First Friday
6019,Systems Outage Monthly Placeholder,Pending,15,May 06,2:00 a.m.,,Central,RDC,First Saturday
7026,Systems Outage Monthly Placeholder,Pending,15,May 06,9:00 p.m.,,Central,RDC,First Saturday
6005,Systems Outage Monthly Placeholder,Pending,15,May 07,9:00 p.m.,,Central,RDC,First Sunday
6022,Systems Outage Monthly Placeholder,Pending,15,May 07,9:00 p.m.,,Central,RDC,First Sunday
6023,Systems Outage Monthly Placeholder,Pending,15,May 07,11:00 p.m.,,Central,RDC,Second Sunday
7035,Systems Outage Monthly Placeholder,Pending,15,May 07,12:30 a.m.,,Central,RDC,First Sunday
7055,Systems Outage Monthly Placeholder,Pending,15,May 07,10:30 p.m.,,Central,GDC,First Sunday
6021,Systems Outage Monthly Placeholder,Pending,15,May 08,4:30 a.m.,,Central,RDC,Second Monday
6069,Systems Outage Monthly Placeholder,Pending,15,May 08,1:00 a.m.,,Central,RDC,Second Monday
6072,Systems Outage Monthly Placeholder,Pending,15,May 08,12:30 a.m.,,Central,GDC,Second Monday
7018,Systems Outage Monthly Placeholder,Pending,15,May 08,12:00 a.m.,,Central,GDC,Second Monday
3960,Systems Outage Monthly Placeholder,Pending,15,May 09,1:00 a.m.,,Central,RDC,Second Tuesday
6006,Systems Outage Monthly Placeholder,Pending,15,May 09,12:00 a.m.,,Central,RDC,second Tuesday
6020,Systems Outage Monthly Placeholder,Pending,15,May 09,1:00 a.m.,,Central,RDC,Second Tuesday
6026,Systems Outage Monthly Placeholder,Pending,15,May 09,3:00 a.m.,,Central,RDC,Second Tuesday
6057,GLS 23.1,Scheduled,15,May 09,11:00 p.m.,3 Hours,Central,GDC,Second Tuesday
6073,Systems Outage Monthly Placeholder,Pending,15,May 09,11:30 p.m.,,Central,GDC,Second Tuesday
6077,Systems Outage Monthly Placeholder,Pending,15,May 09,12:30 a.m.,,Central,GDC,Second Tuesday
6090,Systems Outage Monthly Placeholder,Pending,15,May 09,2:00 a.m.,,Central,GDC,Second Wednesday
6095,Systems Outage Monthly Placeholder,Pending,15,May 09,11:00 p.m.,,Central,GDC,Second Tuesday
7013,Systems Outage Monthly Placeholder,Pending,15,May 09,2:30 a.m.,,Central,GDC,Second Tuesday
7016,Systems Outage Monthly Placeholder,Pending,15,May 09,12:00 a.m.,,Central,GDC,Second Tuesday
7077,Systems Outage Monthly Placeholder,Pending,15,May 09,11:00 p.m.,,Central,GDC,Second Tuesday
6059,Systems Outage Monthly Placeholder,Pending,15,May 10,12:30 a.m.,,Central,GDC,Second Wednesday
6092,Systems Outage Monthly Placeholder,Pending,15,May 10,1:00 a.m.,,Central,RDC,Second Wednesday
7039,Systems Outage Monthly Placeholder,Pending,15,May 10,2:00 a.m.,,Central,RDC,Second Thursday
7048,Systems Outage Monthly Placeholder,Pending,15,May 10,1:00 a.m.,,Central,GDC,Second Wednesday
8397,Systems Outage Monthly Placeholder,Pending,15,May 11,3:00 a.m.,,Central,GDC,Second Thursday
6009,Systems Outage Monthly Placeholder,Pending,15,May 12,12:30 a.m.,,Central,RDC,Second Friday
6094,Systems Outage Monthly Placeholder,Pending,15,May 12,1:00 a.m.,,Central,RDC,Second Friday
6027,Systems Outage Monthly Placeholder,Pending,16,May 13,6:00 p.m.,,Central,RDC,Third Saturday
6070,Systems Outage Monthly Placeholder,Pending,16,May 13,1:00 a.m.,,Central,RDC,Second Saturday
6080,Systems Outage Monthly Placeholder,Pending,16,May 13,6:00 p.m.,,Central,RDC,Third Saturday
6088,Systems Outage Monthly Placeholder,Pending,16,May 13,12:00 a.m.,,Central,IDC,Second Saturday
6055,Systems Outage Monthly Placeholder,Pending,16,May 14,11:30 p.m.,,Central,GDC,Second Sunday
7010,GLS 22.8,Scheduled,52,January 23,1:00 a.m.,3 Hours,Central,GDC,change per Matt Rudolph
6011,Systems Outage Monthly Placeholder,Pending,16,May 15,12:00 a.m.,,Central,RDC,Third Monday
6042,Systems Outage Monthly Placeholder,Pending,16,May 15,12:30 a.m.,,Central,GDC,Third Monday
6062,Systems Outage Monthly Placeholder,Pending,16,May 15,12:30 a.m.,,Central,GDC,Third Monday
6085,Systems Outage Monthly Placeholder,Pending,16,May 15,12:30 a.m.,,Central,GDC,Second Monday
7010,Systems Outage Monthly Placeholder,Pending,16,May 15,1:00 a.m.,,Central,GDC,Third Monday
7012,Systems Outage Monthly Placeholder,Pending,16,May 15,11:30 p.m.,,Central,GDC,Third Monday
7042,Systems Outage Monthly Placeholder,Pending,16,May 15,12:00 a.m.,,Central,IDC,Third Monday
6047,Systems Outage Monthly Placeholder,Pending,16,May 16,10:30 p.m.,,Central,GDC,Third Tuesday
6064,Systems Outage Monthly Placeholder,Pending,16,May 16,12:30 a.m.,,Central,GDC,Third Tuesday
6065,Systems Outage Monthly Placeholder,Pending,16,May 16,12:30 a.m.,,Central,GDC,Third Tuesday
6096,Systems Outage Monthly Placeholder,Pending,16,May 16,11:30 p.m.,,Central,GDC,Third Tuesday
7017,Systems Outage Monthly Placeholder,Pending,16,May 16,11:00 p.m.,,Central,GDC,Third Tuesday
7021,Systems Outage Monthly Placeholder,Pending,16,May 16,1:00 a.m.,,Central,GDC,Third Tuesday
7047,Systems Outage Monthly Placeholder,Pending,16,May 16,3:00 a.m.,,Central,GDC,Third Tuesday
7078,Systems Outage Monthly Placeholder,Pending,16,May 16,2:00 a.m.,,Central,EDC,Third Tuesday
7084,Systems Outage Monthly Placeholder,Pending,16,May 16,2:30 a.m.,,Central,GDC,Third Tuesday
6068,Systems Outage Monthly Placeholder,Pending,16,May 17,2:00 a.m.,,Central,RDC,Third Wednesday
6084,Systems Outage Monthly Placeholder,Pending,16,May 17,12:00 a.m.,,Central,GDC,Third Wednesday
6091,Systems Outage Monthly Placeholder,Pending,16,May 17,12:00 a.m.,,Central,GDC,Third Wednesday
7015,Systems Outage Monthly Placeholder,Pending,16,May 17,10:00 p.m.,,Central,GDC,Third Wednesday
7024,Systems Outage Monthly Placeholder,Pending,16,May 17,11:00 p.m.,,Central,GDC,Third Wednesday
7045,Systems Outage Monthly Placeholder,Pending,16,May 17,1:00 a.m.,,Central,RDC,Third Wednesday
7095,Systems Outage Monthly Placeholder,Pending,16,May 17,4:00 a.m.,,Central,IMP,Third Wednesday
6037,Systems Outage Monthly Placeholder,Pending,16,May 18,2:00 a.m.,,Central,RDC,Third Thursday
6048,Systems Outage Monthly Placeholder,Pending,16,May 18,12:00 a.m.,,Central,RDC,Third Thursday
6054,Systems Outage Monthly Placeholder,Pending,16,May 18,1:00 a.m.,,Central,RDC,Third Thursday
6083,Systems Outage Monthly Placeholder,Pending,16,May 18,12:30 a.m.,,Central,GDC,Third Thursday
7030,Systems Outage Monthly Placeholder,Pending,16,May 18,12:00 a.m.,,Central,GDC,Third Thursday
6018,Systems Outage Monthly Placeholder,Pending,16,May 19,3:00 a.m.,,Central,RDC,Third Friday
6024,Systems Outage Monthly Placeholder,Pending,16,May 19,1:00 a.m.,,Central,RDC,Third Friday
4154,Systems Outage Monthly Placeholder,Pending,17,May 20,9:00 p.m.,,Central,GDC,Third Saturday
6036,Systems Outage Monthly Placeholder,Pending,17,May 20,6:00 p.m.,,Central,RDC,Fourth Saturday
6060,Systems Outage Monthly Placeholder,Pending,17,May 20,11:00 p.m.,,Central,GDC,Third Saturday
6041,Systems Outage Monthly Placeholder,Pending,17,May 21,9:00 p.m.,,Central,WPM,Third Sunday
6097,Systems Outage Monthly Placeholder,Pending,17,May 21,11:00 p.m.,,Central,GDC,Fourth Sunday
6285,Systems Outage Monthly Placeholder,Pending,17,May 21,9:30 p.m.,,Central,GDC,Third Sunday
7079,Systems Outage Monthly Placeholder,Pending,17,May 21,1:30 a.m.,,Central,GDC,Third Sunday
7842,Systems Outage Monthly Placeholder,Pending,17,May 21,9:00 p.m.,,Central,WPM,Third Sunday
6030,Systems Outage Monthly Placeholder,Pending,17,May 22,11:00 p.m.,,Central,RDC,Fourth Monday
6082,Systems Outage Monthly Placeholder,Pending,17,May 22,12:30 a.m.,,Central,GDC,Fourth Monday
6858,Systems Outage Monthly Placeholder,Pending,17,May 22,11:30 p.m.,,Central,GDC,Fourth Monday
6038,Systems Outage Monthly Placeholder,Pending,17,May 22,06:00 p.m.,,Central,RDC,Fourth Monday
6056,Systems Outage Monthly Placeholder,Pending,17,May 23,11:00 p.m.,,Central,GDC,Fourth Tuesday
6074,Systems Outage Monthly Placeholder,Pending,17,May 23,10:00 a.m.,,Central,GDC,Fourth Tuesday
7019,Systems Outage Monthly Placeholder,Pending,17,May 23,12:30 a.m.,,Central,GDC,Fourth Tuesday
3951,Systems Outage Monthly Placeholder,Pending,17,May 24,1:00 a.m.,,Central,RDC,Third Tuesday
6017,Systems Outage Monthly Placeholder,Pending,17,May 24,12:30 a.m.,,Central,RDC,Fourth Wednesday
6025,Systems Outage Monthly Placeholder,Pending,17,May 24,1:00 a.m.,,Central,RDC,Fourth Wednesday
6071,Systems Outage Monthly Placeholder,Pending,17,May 24,12:00 a.m.,,Central,GDC,Fourth Wednesday
6099,Systems Outage Monthly Placeholder,Pending,17,May 24,11:30 p.m.,,Central,GDC,Fourth Wednesday
6066,Systems Outage Monthly Placeholder,Pending,17,May 25,1:30 a.m.,,Central,RDC,Fourth Thursday
6097,Systems Outage Monthly Placeholder,Pending,17,May 25,11:00 p.m.,,Central,GDC,Fourth Sunday
7067,Systems Outage Monthly Placeholder,Pending,18,May 27,12:30 a.m.,,Central,IDC,Fourth Saturday
6012,Systems Outage Monthly Placeholder,Pending,18,June 01,1:00 a.m.,,Central,RDC,First Thursday
6031,Systems Outage Monthly Placeholder,Pending,18,June 01,3:00 a.m.,,Central,RDC,First Thursday
7033,Systems Outage Monthly Placeholder,Pending,18,June 02,5:00 a.m.,,Central,RDC,First Friday
6019,Systems Outage Monthly Placeholder,Pending,19,June 03,2:00 a.m.,,Central,RDC,First Saturday
7026,Systems Outage Monthly Placeholder,Pending,19,June 03,9:00 p.m.,,Central,RDC,First Saturday
6005,Systems Outage Monthly Placeholder,Pending,19,June 04,9:00 p.m.,,Central,RDC,First Sunday
6022,Systems Outage Monthly Placeholder,Pending,19,June 04,9:00 p.m.,,Central,RDC,First Sunday
7014,Systems Outage Monthly Placeholder,Pending,19,June 04,10:00 p.m.,,Central,GDC,First Sunday
7035,Systems Outage Monthly Placeholder,Pending,19,June 04,12:30 a.m.,,Central,RDC,First Sunday
7055,Systems Outage Monthly Placeholder,Pending,19,June 04,10:30 p.m.,,Central,GDC,First Sunday
6039,Systems Outage Monthly Placeholder,Pending,19,June 05,6:00 p.m.,,Central,RDC,First Monday
6040,Systems Outage Monthly Placeholder,Pending,19,June 05,11:30 p.m.,,Central,RDC,First Monday
6043,Systems Outage Monthly Placeholder,Pending,19,June 05,12:00 a.m.,,Central,RDC,First Monday
7018,Systems Outage Monthly Placeholder,Pending,19,June 05,12:00 a.m.,,Central,GDC,First Monday
7036,Systems Outage Monthly Placeholder,Pending,19,June 06,1:00 a.m.,,Central,RDC,First Tuesday
7038,Systems Outage Monthly Placeholder,Pending,19,June 06,12:30 a.m.,,Central,RDC,First Tuesday
8851,Systems Outage Monthly Placeholder,Pending,19,June 06,8:00 p.m.,,Central,GDC,First Tuesday
6016,Systems Outage Monthly Placeholder,Pending,19,June 07,1:30 a.m.,,Central,RDC,First Wednesday
6035,Systems Outage Monthly Placeholder,Pending,19,June 07,1:30 a.m.,,Central,RDC,First Wednesday
6090,Systems Outage Monthly Placeholder,Pending,19,June 07,2:00 a.m.,,Central,GDC,Second Wednesday
6092,Systems Outage Monthly Placeholder,Pending,19,June 07,1:00 a.m.,,Central,RDC,Second Wednesday
7034,Systems Outage Monthly Placeholder,Pending,19,June 07,2:00 a.m.,,Central,RDC,First Wednesday
7039,Systems Outage Monthly Placeholder,Pending,19,June 07,2:00 a.m.,,Central,RDC,Second Thursday
7048,Systems Outage Monthly Placeholder,Pending,19,June 07,1:00 a.m.,,Central,GDC,Second Wednesday
6010,Systems Outage Monthly Placeholder,Pending,20,June 07,1:00 a.m.,,Central,RDC,First Wednesday
6061,Systems Outage Monthly Placeholder,Pending,19,June 08,11:30 p.m.,,Central,IDC,First Thursday
8397,Systems Outage Monthly Placeholder,Pending,19,June 08,3:00 a.m.,,Central,GDC,Second Thursday
6009,Systems Outage Monthly Placeholder,Pending,19,June 09,12:30 a.m.,,Central,RDC,Second Friday
6094,Systems Outage Monthly Placeholder,Pending,19,June 09,1:00 a.m.,,Central,RDC,Second Friday
6023,Systems Outage Monthly Placeholder,Pending,20,June 10,11:00 p.m.,,Central,RDC,Second Sunday
6070,Systems Outage Monthly Placeholder,Pending,20,June 10,1:00 a.m.,,Central,RDC,Second Saturday
6088,Systems Outage Monthly Placeholder,Pending,20,June 10,12:00 a.m.,,Central,IDC,Second Saturday
6055,Systems Outage Monthly Placeholder,Pending,20,June 11,11:30 p.m.,,Central,GDC,Second Sunday
7023,Systems Outage Monthly Placeholder,Pending,20,June 11,11:30 p.m.,,Central,GDC,Second Sunday
6011,Systems Outage Monthly Placeholder,Pending,20,June 12,12:00 a.m.,,Central,RDC,Third Monday
6021,Systems Outage Monthly Placeholder,Pending,20,June 12,4:30 a.m.,,Central,RDC,Second Monday
6069,Systems Outage Monthly Placeholder,Pending,20,June 12,1:00 a.m.,,Central,RDC,Second Monday
6072,Systems Outage Monthly Placeholder,Pending,20,June 12,12:30 a.m.,,Central,GDC,Second Monday
6085,Systems Outage Monthly Placeholder,Pending,20,June 12,12:30 a.m.,,Central,GDC,Second Monday
7012,Systems Outage Monthly Placeholder,Pending,20,June 12,11:30 p.m.,,Central,GDC,Third Monday
3960,Systems Outage Monthly Placeholder,Pending,20,June 13,1:00 a.m.,,Central,RDC,Second Tuesday
6006,Systems Outage Monthly Placeholder,Pending,20,June 13,12:00 a.m.,,Central,RDC,second Tuesday
6020,Systems Outage Monthly Placeholder,Pending,20,June 13,1:00 a.m.,,Central,RDC,Second Tuesday
6026,Systems Outage Monthly Placeholder,Pending,20,June 13,3:00 a.m.,,Central,RDC,Second Tuesday
6057,Systems Outage Monthly Placeholder,Pending,20,June 13,11:00 p.m.,,Central,GDC,Second Tuesday
6065,Systems Outage Monthly Placeholder,Pending,20,June 13,12:30 a.m.,,Central,GDC,Third Tuesday
6073,Systems Outage Monthly Placeholder,Pending,20,June 13,11:30 p.m.,,Central,GDC,Second Tuesday
6077,Systems Outage Monthly Placeholder,Pending,20,June 13,12:30 a.m.,,Central,GDC,Second Tuesday
6095,Systems Outage Monthly Placeholder,Pending,20,June 13,11:00 p.m.,,Central,GDC,Second Tuesday
7013,Systems Outage Monthly Placeholder,Pending,20,June 13,2:30 a.m.,,Central,GDC,Second Tuesday
7016,Systems Outage Monthly Placeholder,Pending,20,June 13,12:00 a.m.,,Central,GDC,Second Tuesday
7019,Systems Outage Monthly Placeholder,Pending,20,June 13,12:30 a.m.,,Central,GDC,Fourth Tuesday
7077,Systems Outage Monthly Placeholder,Pending,20,June 13,11:00 p.m.,,Central,GDC,Second Tuesday
6059,Systems Outage Monthly Placeholder,Pending,20,June 14,12:30 a.m.,,Central,GDC,Second Wednesday
6068,Systems Outage Monthly Placeholder,Pending,20,June 14,2:00 a.m.,,Central,RDC,Third Wednesday
6091,Systems Outage Monthly Placeholder,Pending,20,June 14,12:00 a.m.,,Central,GDC,Third Wednesday
7015,Systems Outage Monthly Placeholder,Pending,20,June 14,10:00 p.m.,,Central,GDC,Third Wednesday
7024,Systems Outage Monthly Placeholder,Pending,20,June 14,11:00 p.m.,,Central,GDC,Third Wednesday
7045,Systems Outage Monthly Placeholder,Pending,20,June 14,1:00 a.m.,,Central,RDC,Third Wednesday
7095,Systems Outage Monthly Placeholder,Pending,20,June 14,4:00 a.m.,,Central,IMP,Third Wednesday
6048,Systems Outage Monthly Placeholder,Pending,20,June 15,12:00 a.m.,,Central,RDC,Third Thursday
6054,Systems Outage Monthly Placeholder,Pending,20,June 15,1:00 a.m.,,Central,RDC,Third Thursday
6083,Systems Outage Monthly Placeholder,Pending,20,June 15,12:30 a.m.,,Central,GDC,Third Thursday
7030,Systems Outage Monthly Placeholder,Pending,20,June 15,12:00 a.m.,,Central,GDC,Third Thursday
6037,Systems Outage Monthly Placeholder,Pending,20,June 15,2:00 a.m.,,Central,RDC,Third Thursday
6018,Systems Outage Monthly Placeholder,Pending,20,June 16,3:00 a.m.,,Central,RDC,Third Friday
6024,Systems Outage Monthly Placeholder,Pending,20,June 16,1:00 a.m.,,Central,RDC,Third Friday
7010,Systems Outage Monthly Placeholder,Pending,21,June 16,1:00 a.m.,,Central,GDC,Third Monday
4154,Systems Outage Monthly Placeholder,Pending,21,June 17,9:00 p.m.,,Central,GDC,Third Saturday
6027,Systems Outage Monthly Placeholder,Pending,21,June 17,6:00 p.m.,,Central,RDC,Third Saturday
6060,Systems Outage Monthly Placeholder,Pending,21,June 17,11:00 p.m.,,Central,GDC,Third Saturday
6080,Systems Outage Monthly Placeholder,Pending,21,June 17,6:00 p.m.,,Central,RDC,Third Saturday
6041,Systems Outage Monthly Placeholder,Pending,21,June 18,9:00 p.m.,,Central,WPM,Third Sunday
6285,Systems Outage Monthly Placeholder,Pending,21,June 18,9:30 p.m.,,Central,GDC,Third Sunday
7079,Systems Outage Monthly Placeholder,Pending,21,June 18,1:30 a.m.,,Central,GDC,Third Sunday
7842,Systems Outage Monthly Placeholder,Pending,21,June 18,9:00 p.m.,,Central,WPM,Third Sunday
6042,Systems Outage Monthly Placeholder,Pending,21,June 19,12:30 a.m.,,Central,GDC,Third Monday
6062,Systems Outage Monthly Placeholder,Pending,21,June 19,12:30 a.m.,,Central,GDC,Third Monday
7042,Systems Outage Monthly Placeholder,Pending,21,June 19,12:00 a.m.,,Central,IDC,Third Monday
3951,Systems Outage Monthly Placeholder,Pending,21,June 20,1:00 a.m.,,Central,RDC,Third Tuesday
6047,Systems Outage Monthly Placeholder,Pending,21,June 20,10:30 p.m.,,Central,GDC,Third Tuesday
6064,Systems Outage Monthly Placeholder,Pending,21,June 20,12:30 a.m.,,Central,GDC,Third Tuesday
6074,Systems Outage Monthly Placeholder,Pending,21,June 20,10:00 a.m.,,Central,GDC,Fourth Tuesday
6096,Systems Outage Monthly Placeholder,Pending,21,June 20,11:30 p.m.,,Central,GDC,Third Tuesday
7017,Systems Outage Monthly Placeholder,Pending,21,June 20,11:00 p.m.,,Central,GDC,Third Tuesday
7021,Systems Outage Monthly Placeholder,Pending,21,June 20,1:00 a.m.,,Central,GDC,Third Tuesday
7047,Systems Outage Monthly Placeholder,Pending,21,June 20,3:00 a.m.,,Central,GDC,Third Tuesday
7078,Systems Outage Monthly Placeholder,Pending,21,June 20,2:00 a.m.,,Central,EDC,Third Tuesday
7084,Systems Outage Monthly Placeholder,Pending,21,June 20,2:30 a.m.,,Central,GDC,Third Tuesday
