Market,Store,Week,Day,Setting during Produce 3.0 Department Modular Reset,Remodel,Match?
336,21,36,10/8/25,No,No,TRUE
326,24,36,10/8/25,No,No,TRUE
345,41,36,10/8/25,Yes,No,TRUE
322,54,36,10/8/25,No,No,TRUE
410,72,36,10/8/25,Yes,No,TRUE
360,135,36,10/8/25,No,No,TRUE
350,151,36,10/8/25,Yes,No,TRUE
350,158,36,10/8/25,No,No,TRUE
328,160,36,10/8/25,No,No,TRUE
271,196,36,10/8/25,No,No,TRUE
359,203,36,10/8/25,No,No,TRUE
138,205,36,10/8/25,No,No,TRUE
48,220,36,10/8/25,No,No,TRUE
45,251,36,10/8/25,Yes,No,TRUE
87,292,36,10/8/25,No,No,TRUE
323,1,36,10/8/25,No,No,TRUE
328,18,36,10/8/25,No,No,TRUE
357,46,36,10/8/25,Yes,No,TRUE
329,68,36,10/8/25,No,No,TRUE
410,111,36,10/8/25,No,No,TRUE
46,165,36,10/8/25,No,No,TRUE
144,175,36,10/8/25,Yes,No,TRUE
146,177,36,10/8/25,Yes,No,TRUE
136,182,36,10/8/25,No,No,TRUE
335,188,36,10/8/25,Yes,No,TRUE
359,189,36,10/8/25,No,No,TRUE
271,216,36,10/8/25,No,No,TRUE
53,217,36,10/8/25,No,No,TRUE
344,221,36,10/8/25,No,No,TRUE
76,248,36,10/8/25,No,No,TRUE
254,257,36,10/8/25,No,No,TRUE
583,259,36,10/8/25,No,No,TRUE
42,1030,36,10/8/25,Yes,No,TRUE
45,1044,36,10/8/25,No,No,TRUE
71,1051,36,10/8/25,No,No,TRUE
84,1098,36,10/8/25,No,No,TRUE
16,1112,36,10/8/25,No,No,TRUE
367,1149,36,10/8/25,Yes,No,TRUE
258,1247,36,10/8/25,Yes,No,TRUE
254,1263,36,10/8/25,Yes,No,TRUE
42,1281,36,10/8/25,No,No,TRUE
296,1288,36,10/8/25,No,No,TRUE
304,1337,36,10/8/25,No,No,TRUE
16,1338,36,10/8/25,No,No,TRUE
381,1412,36,10/8/25,Yes,No,TRUE
334,13,36,10/8/25,Yes,No,TRUE
351,31,36,10/8/25,Yes,No,TRUE
327,83,36,10/8/25,No,No,TRUE
146,120,36,10/8/25,No,No,TRUE
350,129,36,10/8/25,Yes,No,TRUE
136,155,36,10/8/25,No,No,TRUE
134,170,36,10/8/25,No,No,TRUE
341,201,36,10/8/25,Yes,No,TRUE
344,227,36,10/8/25,No,No,TRUE
503,236,36,10/8/25,No,No,TRUE
147,238,36,10/8/25,No,No,TRUE
341,256,36,10/8/25,Yes,No,TRUE
83,280,36,10/8/25,No,No,TRUE
4,303,36,10/8/25,No,No,TRUE
4,391,36,10/8/25,No,No,TRUE
137,394,36,10/8/25,No,No,TRUE
146,106,36,10/8/25,No,No,TRUE
47,131,36,10/8/25,No,No,TRUE
135,149,36,10/8/25,No,No,TRUE
357,166,36,10/8/25,No,No,TRUE
153,192,36,10/8/25,No,No,TRUE
351,231,36,10/8/25,Yes,No,TRUE
47,240,36,10/8/25,No,No,TRUE
3,315,36,10/8/25,No,No,TRUE
325,318,36,10/8/25,Yes,No,TRUE
254,333,36,10/8/25,No,No,TRUE
322,373,36,10/8/25,No,No,TRUE
147,393,36,10/8/25,No,No,TRUE
46,398,36,10/8/25,No,No,TRUE
8,424,36,10/8/25,Yes,No,TRUE
84,524,36,10/8/25,No,No,TRUE
327,530,36,10/8/25,Yes,No,TRUE
132,533,36,10/8/25,Yes,No,TRUE
76,561,36,10/8/25,No,No,TRUE
121,583,36,10/8/25,No,No,TRUE
59,297,36,10/8/25,No,No,TRUE
3,301,36,10/8/25,No,No,TRUE
127,323,36,10/8/25,No,No,TRUE
65,344,36,10/8/25,No,No,TRUE
336,354,36,10/8/25,No,No,TRUE
10,355,36,10/8/25,No,No,TRUE
127,376,36,10/8/25,Yes,No,TRUE
149,390,36,10/8/25,No,No,TRUE
77,465,36,10/8/25,No,No,TRUE
47,468,36,10/8/25,Yes,No,TRUE
128,489,36,10/8/25,Yes,No,TRUE
407,557,36,10/8/25,No,No,TRUE
121,687,36,10/8/25,Yes,No,TRUE
254,701,36,10/8/25,Yes,No,TRUE
22,727,36,10/8/25,No,No,TRUE
258,739,36,10/8/25,No,No,TRUE
124,742,36,10/8/25,No,No,TRUE
353,743,36,10/8/25,No,No,TRUE
30,754,36,10/8/25,Yes,No,TRUE
116,759,36,10/8/25,No,No,TRUE
78,791,36,10/8/25,No,No,TRUE
48,804,36,10/8/25,No,No,TRUE
279,891,36,10/8/25,Yes,No,TRUE
378,924,36,10/8/25,No,No,TRUE
263,958,36,10/8/25,Yes,No,TRUE
389,1019,36,10/8/25,Yes,No,TRUE
305,1034,36,10/8/25,Yes,No,TRUE
63,1062,36,10/8/25,No,No,TRUE
95,1104,36,10/8/25,Yes,No,TRUE
349,1116,36,10/8/25,Yes,No,TRUE
362,1151,36,10/8/25,No,No,TRUE
83,1185,36,10/8/25,No,No,TRUE
323,4,36,10/8/25,No,No,TRUE
326,8,36,10/8/25,No,No,TRUE
334,17,36,10/8/25,Yes,No,TRUE
145,94,36,10/8/25,No,No,TRUE
146,104,36,10/8/25,No,No,TRUE
321,125,36,10/8/25,Yes,No,TRUE
322,144,36,10/8/25,No,No,TRUE
503,214,36,10/8/25,Yes,No,TRUE
272,224,36,10/8/25,No,No,TRUE
149,264,36,10/8/25,Yes,No,TRUE
45,265,36,10/8/25,No,No,TRUE
147,268,36,10/8/25,No,No,TRUE
49,284,36,10/8/25,No,No,TRUE
11,287,36,10/8/25,Yes,No,TRUE
3,298,36,10/8/25,Yes,No,TRUE
85,322,36,10/8/25,No,No,TRUE
325,336,36,10/8/25,No,No,TRUE
121,366,36,10/8/25,No,No,TRUE
81,381,36,10/8/25,No,No,TRUE
13,423,36,10/8/25,No,No,TRUE
47,427,36,10/8/25,No,No,TRUE
347,10,36,10/8/25,Yes,No,TRUE
357,14,36,10/8/25,Yes,No,TRUE
336,29,36,10/8/25,Yes,No,TRUE
361,61,36,10/8/25,Yes,No,TRUE
347,63,36,10/8/25,No,No,TRUE
329,74,36,10/8/25,No,No,TRUE
334,79,36,10/8/25,Yes,No,TRUE
4,105,36,10/8/25,No,No,TRUE
138,112,36,10/8/25,No,No,TRUE
328,119,36,10/8/25,Yes,No,TRUE
351,123,36,10/8/25,No,No,TRUE
344,134,36,10/8/25,Yes,No,TRUE
321,141,36,10/8/25,Yes,No,TRUE
360,195,36,10/8/25,No,No,TRUE
147,218,36,10/8/25,No,No,TRUE
503,249,36,10/8/25,No,No,TRUE
341,253,36,10/8/25,No,No,TRUE
21,3,36,10/8/25,No,No,TRUE
335,9,36,10/8/25,No,No,TRUE
347,12,36,10/8/25,Yes,No,TRUE
357,27,36,10/8/25,No,No,TRUE
334,34,36,10/8/25,No,No,TRUE
410,42,36,10/8/25,No,No,TRUE
407,43,36,10/8/25,No,No,TRUE
356,73,36,10/8/25,Yes,No,TRUE
336,101,36,10/8/25,Yes,No,TRUE
344,132,36,10/8/25,No,No,TRUE
325,133,36,10/8/25,No,No,TRUE
352,137,36,10/8/25,Yes,No,TRUE
350,147,36,10/8/25,Yes,No,TRUE
92,174,36,10/8/25,Yes,No,TRUE
347,28,36,10/9/25,No,No,TRUE
359,40,36,10/9/25,No,No,TRUE
357,78,36,10/9/25,Yes,No,TRUE
347,50,36,10/9/25,No,No,TRUE
503,163,36,10/9/25,No,No,TRUE
9,4473,36,10/9/25,No,No,TRUE
9,3357,36,10/9/25,No,No,TRUE
9,4293,36,10/9/25,No,No,TRUE
58,2979,36,10/9/25,No,No,TRUE
58,3419,36,10/9/25,No,No,TRUE
96,2499,36,10/9/25,No,No,TRUE
96,4142,36,10/9/25,No,No,TRUE
102,4354,36,10/9/25,No,No,TRUE
102,5622,36,10/9/25,No,No,TRUE
102,7298,36,10/9/25,No,No,TRUE
481,2226,36,10/9/25,No,No,TRUE
481,5664,36,10/9/25,No,No,TRUE
485,5207,36,10/9/25,No,No,TRUE
488,4380,36,10/9/25,No,No,TRUE
488,4560,36,10/9/25,No,No,TRUE
488,7299,36,10/9/25,No,No,TRUE
490,3126,36,10/9/25,No,No,TRUE
490,3175,36,10/9/25,No,No,TRUE
491,3154,36,10/9/25,No,No,TRUE
491,4138,36,10/9/25,No,No,TRUE
491,5855,36,10/9/25,No,No,TRUE
491,5991,36,10/9/25,No,No,TRUE
492,3990,36,10/9/25,No,No,TRUE
492,4619,36,10/9/25,No,No,TRUE
492,5122,36,10/9/25,No,No,TRUE
494,4054,36,10/9/25,No,No,TRUE
494,5767,36,10/9/25,No,No,TRUE
494,6390,36,10/9/25,No,No,TRUE
496,5279,36,10/9/25,No,No,TRUE
496,5291,36,10/9/25,No,No,TRUE
497,2328,36,10/9/25,No,No,TRUE
497,5371,36,10/9/25,No,No,TRUE
498,5734,36,10/9/25,No,No,TRUE
498,5908,36,10/9/25,No,No,TRUE
499,3359,36,10/9/25,No,No,TRUE
499,4432,36,10/9/25,No,No,TRUE
500,3600,36,10/9/25,No,No,TRUE
500,4147,36,10/9/25,No,No,TRUE
500,7222,36,10/9/25,No,No,TRUE
502,3157,36,10/9/25,No,No,TRUE
502,3299,36,10/9/25,No,No,TRUE
504,3199,36,10/9/25,No,No,TRUE
504,3287,36,10/9/25,No,No,TRUE
504,4453,36,10/9/25,No,No,TRUE
504,5657,36,10/9/25,No,No,TRUE
507,2395,36,10/9/25,No,No,TRUE
507,3508,36,10/9/25,No,No,TRUE
507,4655,36,10/9/25,No,No,TRUE
507,5364,36,10/9/25,No,No,TRUE
509,5014,36,10/9/25,No,No,TRUE
509,7206,36,10/9/25,No,No,TRUE
510,4218,36,10/9/25,No,No,TRUE
510,5257,36,10/9/25,No,No,TRUE
510,5349,36,10/9/25,No,No,TRUE
512,3047,36,10/9/25,No,No,TRUE
515,2487,36,10/9/25,No,No,TRUE
515,3132,36,10/9/25,No,No,TRUE
515,5600,36,10/9/25,No,No,TRUE
516,2870,36,10/9/25,No,No,TRUE
516,3442,36,10/9/25,No,No,TRUE
516,3638,36,10/9/25,No,No,TRUE
516,7162,36,10/9/25,No,No,TRUE
526,5108,36,10/9/25,No,No,TRUE
526,5960,36,10/9/25,No,No,TRUE
528,4056,36,10/9/25,No,No,TRUE
528,5290,36,10/9/25,No,No,TRUE
533,2394,36,10/9/25,No,No,TRUE
533,2984,36,10/9/25,No,No,TRUE
533,3202,36,10/9/25,No,No,TRUE
534,2741,36,10/9/25,No,No,TRUE
534,3479,36,10/9/25,No,No,TRUE
537,2744,36,10/9/25,No,No,TRUE
537,3723,36,10/9/25,No,No,TRUE
541,5310,36,10/9/25,No,No,TRUE
542,3743,36,10/9/25,No,No,TRUE
542,5700,36,10/9/25,No,No,TRUE
543,5832,36,10/9/25,No,No,TRUE
543,6165,36,10/9/25,No,No,TRUE
544,4189,36,10/9/25,No,No,TRUE
545,5653,36,10/9/25,No,No,TRUE
545,5744,36,10/9/25,No,No,TRUE
546,2801,36,10/9/25,No,No,TRUE
548,3161,36,10/9/25,No,No,TRUE
548,5221,36,10/9/25,No,No,TRUE
549,3862,36,10/9/25,No,No,TRUE
549,5818,36,10/9/25,No,No,TRUE
550,3146,36,10/9/25,No,No,TRUE
550,5994,36,10/9/25,No,No,TRUE
551,5603,36,10/9/25,No,No,TRUE
551,5661,36,10/9/25,No,No,TRUE
552,3090,36,10/9/25,No,No,TRUE
552,5608,36,10/9/25,No,No,TRUE
552,5683,36,10/9/25,No,No,TRUE
554,3074,36,10/9/25,No,No,TRUE
554,4692,36,10/9/25,No,No,TRUE
557,3094,36,10/9/25,No,No,TRUE
561,2433,36,10/9/25,No,No,TRUE
561,2976,36,10/9/25,No,No,TRUE
562,3452,36,10/9/25,No,No,TRUE
562,3509,36,10/9/25,No,No,TRUE
562,3542,36,10/9/25,No,No,TRUE
562,5094,36,10/9/25,No,No,TRUE
562,7357,36,10/9/25,No,No,TRUE
566,2488,36,10/9/25,No,No,TRUE
566,4188,36,10/9/25,No,No,TRUE
566,5716,36,10/9/25,No,No,TRUE
570,5675,36,10/9/25,No,No,TRUE
382,1567,36,10/9/25,No,No,TRUE
435,1571,36,10/9/25,Yes,No,TRUE
39,1603,36,10/9/25,No,No,TRUE
424,1633,36,10/9/25,Yes,No,TRUE
30,1658,36,10/9/25,No,No,TRUE
174,2497,36,10/9/25,Yes,No,TRUE
231,2502,36,10/9/25,Yes,No,TRUE
440,2510,36,10/9/25,Yes,No,TRUE
208,2541,36,10/9/25,Yes,No,TRUE
196,2545,36,10/9/25,Yes,No,TRUE
368,2554,36,10/9/25,Yes,No,TRUE
406,2562,36,10/9/25,No,No,TRUE
315,2565,36,10/9/25,No,No,TRUE
326,2587,36,10/9/25,Yes,No,TRUE
35,2687,36,10/9/25,No,No,TRUE
197,2872,36,10/9/25,Yes,No,TRUE
228,2909,36,10/9/25,No,No,TRUE
484,2948,36,10/9/25,No,No,TRUE
448,2951,36,10/9/25,No,No,TRUE
215,2966,36,10/9/25,Yes,No,TRUE
506,3056,36,10/9/25,No,No,TRUE
86,3058,36,10/9/25,No,No,TRUE
228,3514,36,10/9/25,No,No,TRUE
425,3534,36,10/9/25,Yes,No,TRUE
453,3708,36,10/9/25,Yes,No,TRUE
413,3762,36,10/9/25,No,No,TRUE
25,3786,36,10/9/25,Yes,No,TRUE
119,3835,36,10/9/25,Yes,No,TRUE
467,3850,36,10/9/25,No,No,TRUE
136,716,36,10/9/25,No,No,TRUE
118,721,36,10/9/25,Yes,No,TRUE
414,748,36,10/9/25,No,No,TRUE
101,767,36,10/9/25,Yes,No,TRUE
92,771,36,10/9/25,Yes,No,TRUE
134,773,36,10/9/25,No,No,TRUE
141,785,36,10/9/25,No,No,TRUE
406,790,36,10/9/25,No,No,TRUE
9,4603,35,10/3/25,No,No,TRUE
58,5624,35,10/3/25,No,No,TRUE
58,2981,35,10/2/25,No,No,TRUE
58,5613,35,10/3/25,No,No,TRUE
58,5614,35,10/3/25,No,No,TRUE
58,3392,35,10/3/25,No,No,TRUE
96,5366,35,10/3/25,No,No,TRUE
96,4160,35,10/3/25,No,No,TRUE
96,4425,35,10/3/25,No,No,TRUE
96,5365,35,10/3/25,No,No,TRUE
102,7307,35,10/2/25,No,No,TRUE
102,5321,35,10/2/25,No,No,TRUE
102,5826,35,10/3/25,No,No,TRUE
102,6937,35,10/3/25,No,No,TRUE
102,2392,35,10/3/25,No,No,TRUE
103,4826,35,10/3/25,No,No,TRUE
103,5615,35,10/3/25,No,No,TRUE
397,5258,35,10/3/25,No,No,TRUE
397,3356,35,10/2/25,No,No,TRUE
397,5306,35,10/2/25,No,No,TRUE
397,5269,35,10/3/25,No,No,TRUE
481,3147,35,10/3/25,No,No,TRUE
481,5602,35,10/3/25,No,No,TRUE
481,5604,35,10/2/25,No,No,TRUE
481,5643,35,10/2/25,No,No,TRUE
485,5149,35,10/3/25,No,No,TRUE
485,4198,35,10/3/25,No,No,TRUE
485,6172,35,10/3/25,No,No,TRUE
485,6500,35,10/3/25,No,No,TRUE
488,3011,35,10/2/25,No,No,TRUE
488,4546,35,10/3/25,No,No,TRUE
488,5759,35,10/2/25,No,No,TRUE
488,4441,35,10/3/25,No,No,TRUE
488,5704,35,10/3/25,No,No,TRUE
490,3082,35,10/3/25,No,No,TRUE
490,4196,35,10/2/25,No,No,TRUE
490,3127,35,10/3/25,No,No,TRUE
490,5828,35,10/3/25,No,No,TRUE
490,3083,35,10/3/25,No,No,TRUE
491,6585,35,10/3/25,No,No,TRUE
491,3155,35,10/3/25,No,No,TRUE
491,4139,35,10/3/25,No,No,TRUE
491,4625,35,10/3/25,No,No,TRUE
492,6876,35,10/3/25,No,No,TRUE
492,6943,35,10/3/25,No,No,TRUE
492,2431,35,10/3/25,No,No,TRUE
492,2743,35,10/2/25,No,No,TRUE
492,3599,35,10/2/25,No,No,TRUE
492,5780,35,10/2/25,No,No,TRUE
494,5804,35,10/3/25,No,No,TRUE
494,4413,35,10/3/25,No,No,TRUE
494,6470,35,10/3/25,No,No,TRUE
494,5408,35,10/3/25,No,No,TRUE
496,5378,35,10/3/25,No,No,TRUE
496,4519,35,10/3/25,No,No,TRUE
497,4445,35,10/3/25,No,No,TRUE
497,7339,35,10/3/25,No,No,TRUE
497,4145,35,10/3/25,No,No,TRUE
498,5183,35,10/3/25,No,No,TRUE
498,5467,35,10/3/25,No,No,TRUE
498,3959,35,10/3/25,No,No,TRUE
499,4848,35,10/3/25,No,No,TRUE
499,6962,35,10/3/25,No,No,TRUE
499,7146,35,10/3/25,No,No,TRUE
499,7180,35,10/2/25,No,No,TRUE
499,7062,35,10/3/25,No,No,TRUE
500,4545,35,10/3/25,No,No,TRUE
500,7334,35,10/3/25,No,No,TRUE
500,5829,35,10/2/25,No,No,TRUE
500,7235,35,10/2/25,No,No,TRUE
500,3456,35,10/2/25,No,No,TRUE
500,4157,35,10/3/25,No,No,TRUE
502,3330,35,10/3/25,No,No,TRUE
502,4184,35,10/3/25,No,No,TRUE
502,6798,35,10/3/25,No,No,TRUE
504,6966,35,10/2/25,No,No,TRUE
504,3198,35,10/2/25,No,No,TRUE
504,5963,35,10/2/25,No,No,TRUE
504,6078,35,10/3/25,No,No,TRUE
504,2974,35,10/3/25,No,No,TRUE
504,3574,35,10/3/25,No,No,TRUE
507,4585,35,10/3/25,No,No,TRUE
507,5336,35,10/3/25,No,No,TRUE
507,2880,35,10/2/25,No,No,TRUE
507,6942,35,10/3/25,No,No,TRUE
507,4390,35,10/3/25,No,No,TRUE
509,5013,35,10/3/25,No,No,TRUE
509,6814,35,10/2/25,No,No,TRUE
509,6828,35,10/3/25,No,No,TRUE
509,4431,35,10/3/25,No,No,TRUE
509,6243,35,10/3/25,No,No,TRUE
510,2632,35,10/3/25,No,No,TRUE
510,3314,35,10/3/25,No,No,TRUE
510,4275,35,10/2/25,No,No,TRUE
510,5332,35,10/3/25,No,No,TRUE
510,3315,35,10/3/25,No,No,TRUE
512,5634,35,10/3/25,No,No,TRUE
512,5633,35,10/3/25,No,No,TRUE
512,5611,35,10/3/25,No,No,TRUE
515,3133,35,10/3/25,No,No,TRUE
515,2826,35,10/3/25,No,No,TRUE
515,2998,35,10/3/25,No,No,TRUE
515,3131,35,10/3/25,No,No,TRUE
516,7218,35,10/3/25,No,No,TRUE
516,5367,35,10/2/25,No,No,TRUE
516,5923,35,10/3/25,No,No,TRUE
516,5383,35,10/3/25,No,No,TRUE
516,7137,35,10/3/25,No,No,TRUE
526,4366,35,10/3/25,No,No,TRUE
526,6587,35,10/3/25,No,No,TRUE
526,5962,35,10/3/25,No,No,TRUE
526,6813,35,10/3/25,No,No,TRUE
528,5490,35,10/3/25,No,No,TRUE
528,6159,35,10/3/25,No,No,TRUE
528,6459,35,10/3/25,No,No,TRUE
528,7311,35,10/3/25,No,No,TRUE
533,2877,35,10/3/25,No,No,TRUE
533,3615,35,10/3/25,No,No,TRUE
533,5286,35,10/2/25,No,No,TRUE
533,5863,35,10/2/25,No,No,TRUE
533,2878,35,10/3/25,No,No,TRUE
533,3275,35,10/2/25,No,No,TRUE
534,2742,35,10/3/25,No,No,TRUE
534,3164,35,10/3/25,No,No,TRUE
534,2686,35,10/3/25,No,No,TRUE
534,5738,35,10/3/25,No,No,TRUE
537,5737,35,10/3/25,No,No,TRUE
537,5790,35,10/3/25,No,No,TRUE
537,2745,35,10/3/25,No,No,TRUE
537,7242,35,10/3/25,No,No,TRUE
541,7241,35,10/3/25,No,No,TRUE
541,5125,35,10/3/25,No,No,TRUE
541,5328,35,10/3/25,No,No,TRUE
542,4367,35,10/3/25,No,No,TRUE
542,4373,35,10/3/25,No,No,TRUE
542,4577,35,10/3/25,No,No,TRUE
542,4674,35,10/3/25,No,No,TRUE
543,6166,35,10/3/25,No,No,TRUE
543,4586,35,10/3/25,No,No,TRUE
543,5464,35,10/3/25,No,No,TRUE
543,5776,35,10/2/25,No,No,TRUE
543,5102,35,10/2/25,No,No,TRUE
543,5774,35,10/2/25,No,No,TRUE
544,3424,35,10/3/25,No,No,TRUE
544,4756,35,10/3/25,No,No,TRUE
544,5256,35,10/3/25,No,No,TRUE
544,5769,35,10/3/25,No,No,TRUE
545,5623,35,10/3/25,No,No,TRUE
545,5771,35,10/3/25,No,No,TRUE
545,4648,35,10/3/25,No,No,TRUE
545,5098,35,10/3/25,No,No,TRUE
546,5907,35,10/3/25,No,No,TRUE
546,920,35,10/3/25,No,No,TRUE
548,5760,35,10/3/25,No,No,TRUE
548,5876,35,10/3/25,No,No,TRUE
549,3629,35,10/3/25,No,No,TRUE
549,2944,35,10/2/25,No,No,TRUE
549,5005,35,10/2/25,No,No,TRUE
549,5820,35,10/2/25,No,No,TRUE
549,5817,35,10/3/25,No,No,TRUE
549,5819,35,10/3/25,No,No,TRUE
550,4178,35,10/3/25,No,No,TRUE
550,2590,35,10/3/25,No,No,TRUE
550,3178,35,10/3/25,No,No,TRUE
551,3099,35,10/3/25,No,No,TRUE
551,5601,35,10/3/25,No,No,TRUE
551,5637,35,10/3/25,No,No,TRUE
551,5008,35,10/3/25,No,No,TRUE
552,4759,35,10/3/25,No,No,TRUE
552,3022,35,10/3/25,No,No,TRUE
552,4127,35,10/3/25,No,No,TRUE
552,5979,35,10/3/25,No,No,TRUE
554,3072,35,10/3/25,No,No,TRUE
554,3070,35,10/3/25,No,No,TRUE
554,3619,35,10/3/25,No,No,TRUE
554,5143,35,10/3/25,No,No,TRUE
559,5875,35,10/3/25,No,No,TRUE
559,5846,35,10/3/25,No,No,TRUE
561,7232,35,10/3/25,No,No,TRUE
561,2397,35,10/3/25,No,No,TRUE
561,2975,35,10/2/25,No,No,TRUE
561,3015,35,10/3/25,No,No,TRUE
561,5021,35,10/3/25,No,No,TRUE
562,5353,35,10/3/25,No,No,TRUE
562,4466,35,10/3/25,No,No,TRUE
562,4618,35,10/3/25,No,No,TRUE
562,6583,35,10/3/25,No,No,TRUE
566,5182,35,10/3/25,No,No,TRUE
566,4589,35,10/3/25,No,No,TRUE
566,4591,35,10/3/25,No,No,TRUE
566,4469,35,10/3/25,No,No,TRUE
570,5702,35,10/3/25,No,No,TRUE
570,2451,35,10/3/25,No,No,TRUE
570,7362,35,10/3/25,No,No,TRUE
134,405,37,10/13/25,Yes,No,TRUE
66,521,37,10/13/25,No,No,TRUE
60,522,37,10/13/25,No,No,TRUE
132,543,37,10/13/25,No,No,TRUE
2,562,37,10/13/25,No,No,TRUE
26,575,37,10/13/25,Yes,No,TRUE
123,578,37,10/13/25,Yes,No,TRUE
406,592,37,10/13/25,No,No,TRUE
339,648,37,10/13/25,Yes,No,TRUE
406,664,37,10/13/25,Yes,No,TRUE
123,685,37,10/13/25,Yes,No,TRUE
136,699,37,10/13/25,Yes,No,TRUE
7,723,37,10/13/25,No,No,TRUE
256,729,37,10/13/25,Yes,No,TRUE
76,746,37,10/13/25,No,No,TRUE
77,757,37,10/13/25,No,No,TRUE
87,765,37,10/13/25,No,No,TRUE
50,807,37,10/13/25,No,No,TRUE
45,827,37,10/13/25,No,No,TRUE
125,912,37,10/13/25,Yes,No,TRUE
322,914,37,10/13/25,No,No,TRUE
71,945,37,10/13/25,Yes,No,TRUE
129,961,37,10/13/25,Yes,No,TRUE
438,971,37,10/13/25,No,No,TRUE
376,984,37,10/13/25,Yes,No,TRUE
42,1144,37,10/13/25,No,No,TRUE
141,1192,37,10/13/25,No,No,TRUE
301,1197,37,10/13/25,Yes,No,TRUE
380,1252,37,10/13/25,Yes,No,TRUE
258,1259,37,10/13/25,No,No,TRUE
407,1282,37,10/13/25,No,No,TRUE
16,1311,37,10/13/25,Yes,No,TRUE
381,1315,37,10/13/25,Yes,No,TRUE
122,1319,37,10/13/25,No,No,TRUE
372,1334,37,10/13/25,No,No,TRUE
315,1335,37,10/13/25,No,No,TRUE
317,1351,37,10/13/25,Yes,No,TRUE
204,1428,37,10/13/25,Yes,No,TRUE
213,1448,37,10/13/25,Yes,No,TRUE
238,1487,37,10/13/25,Yes,No,TRUE
413,1491,37,10/13/25,No,No,TRUE
301,1502,37,10/13/25,Yes,No,TRUE
290,1523,37,10/13/25,Yes,No,TRUE
136,1530,37,10/13/25,No,No,TRUE
202,1593,37,10/13/25,No,No,TRUE
366,1612,37,10/13/25,Yes,No,TRUE
444,1650,37,10/13/25,Yes,No,TRUE
289,1688,37,10/13/25,No,No,TRUE
414,1732,37,10/13/25,No,No,TRUE
269,1735,37,10/13/25,Yes,No,TRUE
461,1747,37,10/13/25,No,No,TRUE
203,1754,37,10/13/25,Yes,No,TRUE
582,1768,37,10/13/25,Yes,No,TRUE
442,1776,37,10/13/25,Yes,No,TRUE
580,1783,37,10/13/25,Yes,No,TRUE
414,1787,37,10/13/25,No,No,TRUE
87,1803,37,10/13/25,No,No,TRUE
38,1829,37,10/13/25,No,No,TRUE
422,1861,37,10/13/25,Yes,No,TRUE
461,1912,37,10/13/25,Yes,No,TRUE
445,1914,37,10/13/25,Yes,No,TRUE
216,1937,37,10/13/25,No,No,TRUE
180,1939,37,10/13/25,Yes,No,TRUE
432,1965,37,10/13/25,No,No,TRUE
251,1991,37,10/13/25,Yes,No,TRUE
201,2010,37,10/13/25,Yes,No,TRUE
156,2012,37,10/13/25,Yes,No,TRUE
160,2021,37,10/13/25,Yes,No,TRUE
468,2069,37,10/13/25,Yes,No,TRUE
460,2077,37,10/13/25,No,No,TRUE
170,2096,37,10/13/25,No,No,TRUE
189,2146,37,10/13/25,Yes,No,TRUE
290,2160,37,10/13/25,No,No,TRUE
194,2164,37,10/13/25,No,No,TRUE
179,2178,37,10/13/25,No,No,TRUE
436,2192,37,10/13/25,Yes,No,TRUE
208,2197,37,10/13/25,Yes,No,TRUE
174,2294,37,10/13/25,Yes,No,TRUE
33,2348,37,10/13/25,Yes,No,TRUE
189,2444,37,10/13/25,Yes,No,TRUE
467,2469,37,10/13/25,No,No,TRUE
475,2476,37,10/13/25,Yes,No,TRUE
28,2630,37,10/13/25,No,No,TRUE
384,2652,37,10/13/25,No,No,TRUE
231,2663,37,10/13/25,Yes,No,TRUE
205,2693,37,10/13/25,Yes,No,TRUE
378,2729,37,10/13/25,No,No,TRUE
368,2777,37,10/13/25,Yes,No,TRUE
399,2780,37,10/13/25,Yes,No,TRUE
249,2787,37,10/13/25,No,No,TRUE
418,2827,37,10/13/25,No,No,TRUE
310,2929,37,10/13/25,Yes,No,TRUE
285,2931,37,10/13/25,Yes,No,TRUE
412,2957,37,10/13/25,Yes,No,TRUE
479,2980,37,10/13/25,No,No,TRUE
430,2990,37,10/13/25,Yes,No,TRUE
190,2992,37,10/13/25,Yes,No,TRUE
360,2994,37,10/13/25,No,No,TRUE
389,3018,37,10/13/25,Yes,No,TRUE
391,3227,37,10/13/25,Yes,No,TRUE
419,3233,37,10/13/25,Yes,No,TRUE
178,3236,37,10/13/25,Yes,No,TRUE
392,3277,37,10/13/25,Yes,No,TRUE
187,3329,37,10/13/25,Yes,No,TRUE
452,3352,37,10/13/25,Yes,No,TRUE
3,3386,37,10/13/25,No,No,TRUE
249,3435,37,10/13/25,No,No,TRUE
16,3461,37,10/13/25,Yes,No,TRUE
311,3480,37,10/13/25,No,No,TRUE
442,3499,37,10/13/25,Yes,No,TRUE
221,3571,37,10/13/25,No,No,TRUE
68,3591,37,10/13/25,Yes,No,TRUE
88,3623,37,10/13/25,No,No,TRUE
467,3705,37,10/13/25,Yes,No,TRUE
381,3778,37,10/13/25,Yes,No,TRUE
514,3794,37,10/13/25,Yes,No,TRUE
222,3840,37,10/13/25,Yes,No,TRUE
400,3897,37,10/13/25,Yes,No,TRUE
248,4230,37,10/13/25,Yes,No,TRUE
383,4247,37,10/13/25,No,No,TRUE
272,4259,37,10/13/25,No,No,TRUE
368,4336,37,10/13/25,No,No,TRUE
