Store ID,First Assigned Carrier,Fulfillment Type,Weeks With Status, Status, Trend,Directional Focus,Week Reported,OTD* %,OTP* %,Dwell Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
2300,,Scheduled Delivery Standard,16,Executive Review,Recovering,Store Focus,202401,65.40%,72.40%,24.6,93.00%,53.40%,67.60%,41.30%
3838,,Scheduled Delivery Standard,26,Executive Review,Recovering,Store Focus,202401,74.80%,90.90%,17.1,98.50%,92.20%,52.60%,41.50%
1770,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202401,87.50%,89.10%,14.3,90.20%,90.10%,85.00%,85.00%
1883,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,202401,85.00%,87.90%,19,89.00%,90.60%,73.90%,85.90%
1885,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202401,83.70%,99.10%,13.4,94.10%,95.10%,77.70%,68.10%
2287,,Scheduled Delivery Standard,11,At Risk,Recovering,Store Focus,202401,83.40%,96.30%,16.2,98.40%,89.10%,63.00%,79.20%
2588,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202401,82.60%,88.90%,14.9,93.80%,86.40%,67.00%,80.00%
1863,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,202401,78.30%,74.00%,22,87.70%,78.90%,67.60%,77.70%
1927,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,202401,76.30%,77.60%,19.8,85.70%,78.30%,60.90%,78.00%
2506,,Scheduled Delivery Standard,14,At Risk,Recovering,Store Focus,202401,86.30%,88.30%,15.2,96.00%,82.20%,71.90%,93.80%
3250,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202401,79.70%,85.20%,11.4,88.00%,73.60%,69.70%,87.10%
1839,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202401,80.00%,88.10%,20.2,92.50%,77.30%,61.80%,88.40%
2266,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,202401,85.30%,87.20%,13.9,96.20%,82.40%,68.10%,90.20%
2316,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202401,76.00%,81.70%,24.3,72.60%,74.80%,68.70%,87.40%
2362,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202401,63.20%,79.80%,30.9,63.40%,43.20%,57.40%,80.50%
4255,,Scheduled Delivery Standard,20,Executive Review,Recovering,Store Focus,202401,92.30%,93.20%,12.2,96.20%,93.20%,86.30%,93.00%
4285,,Scheduled Delivery Standard,28,Executive Review,Degrading,Store Focus,202401,64.40%,77.20%,25.1,88.90%,52.10%,46.30%,74.20%
5066,,Scheduled Delivery Standard,9,At Risk,Recovering,Store Focus,202401,89.30%,85.20%,14.8,95.00%,87.20%,78.40%,95.70%
1812,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202401,87.50%,89.60%,12.7,99.70%,94.90%,70.60%,82.40%
1894,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,202401,91.30%,99.40%,11.9,95.10%,90.20%,84.70%,94.60%
5285,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202401,80.80%,94.60%,18.5,98.50%,90.90%,50.90%,82.90%
2115,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202401,86.10%,88.70%,13.8,95.90%,88.20%,74.70%,83.40%
2149,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,202401,89.20%,96.80%,12.9,96.00%,92.10%,79.60%,90.20%
2199,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202401,79.30%,88.90%,11.5,90.60%,77.30%,61.50%,87.00%
3262,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202401,89.00%,90.90%,12.2,89.40%,88.70%,84.60%,93.40%
2244,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,202401,75.10%,92.30%,16.8,92.00%,81.40%,39.80%,77.00%
2610,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202401,81.20%,90.60%,11.1,89.90%,81.00%,58.80%,87.60%
4277,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202401,84.60%,92.80%,14.3,91.00%,86.70%,66.00%,89.50%
5296,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202401,82.80%,92.80%,12,96.30%,87.70%,57.40%,85.80%
80,,Scheduled Delivery Standard,8,Executive Review,Recovering,Store Focus,202401,83.50%,80.90%,13.2,90.60%,82.50%,73.10%,84.10%
159,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202401,83.20%,91.00%,11.6,95.20%,85.90%,70.80%,78.20%
451,,Scheduled Delivery Standard,16,Executive Review,Recovering,Store Focus,202401,79.70%,85.20%,13.1,93.40%,85.60%,59.90%,66.40%
195,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202401,84.40%,96.70%,10.2,98.80%,75.30%,58.50%,89.80%
234,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,202401,75.00%,85.10%,21.8,90.00%,92.00%,57.20%,50.10%
560,,Scheduled Delivery Standard,36,Executive Review,Recovering,Store Focus,202401,78.50%,88.80%,16.9,96.30%,92.40%,39.90%,68.10%
2857,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,202401,84.60%,95.80%,14.3,96.50%,94.20%,65.00%,73.00%
2994,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202401,83.80%,95.30%,14.3,97.50%,93.40%,54.10%,75.80%
184,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202401,79.20%,75.60%,18.8,95.80%,82.90%,54.40%,68.10%
319,,Scheduled Delivery Standard,17,Executive Review,Recovering,Store Focus,202401,75.40%,78.80%,17.6,95.60%,77.40%,48.00%,64.20%
573,,Scheduled Delivery Standard,19,Executive Review,Recovering,Store Focus,202401,78.70%,90.60%,15.8,94.40%,70.20%,56.10%,82.50%
1014,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202401,78.30%,86.40%,16.6,93.70%,75.20%,53.40%,81.70%
1094,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202401,61.70%,77.60%,27.5,80.40%,51.10%,23.30%,67.70%
4553,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202401,68.20%,68.30%,24.2,83.70%,60.10%,39.50%,74.60%
4590,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202401,72.20%,71.80%,13.3,85.60%,67.50%,52.70%,71.80%
2855,,Scheduled Delivery Standard,26,Executive Review,Recovering,Store Focus,202401,75.60%,70.70%,17.6,95.10%,81.20%,50.80%,61.60%
2955,,Scheduled Delivery Standard,24,Executive Review,Degrading,Store Focus,202401,67.00%,91.50%,15.6,85.50%,80.90%,43.40%,56.80%
5207,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202401,84.10%,83.40%,11.9,91.70%,88.70%,74.60%,75.90%
6172,,Scheduled Delivery Standard,7,At Risk,Recovering,Store Focus,202401,80.30%,82.30%,12.6,94.30%,84.90%,69.30%,64.00%
6500,,Scheduled Delivery Standard,15,Executive Review,Recovering,Store Focus,202401,76.60%,77.60%,12.3,91.20%,58.20%,64.40%,78.00%
379,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,202401,90.40%,90.40%,12.9,98.50%,93.00%,86.60%,79.30%
2221,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202401,87.80%,90.50%,14,98.10%,95.20%,84.70%,71.50%
4381,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202401,90.50%,88.20%,16.5,97.50%,95.20%,86.20%,79.90%
5477,,Scheduled Delivery Standard,9,At Risk,Recovering,Store Focus,202401,87.70%,87.60%,11.4,91.50%,83.00%,81.70%,94.50%
179,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202401,91.80%,89.60%,12.9,95.80%,88.50%,90.00%,91.10%
213,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202401,80.40%,87.00%,13.3,89.10%,72.30%,74.20%,84.70%
60,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202401,88.10%,84.20%,14.3,93.00%,87.30%,91.90%,81.40%
1161,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202401,75.50%,62.20%,15.7,97.10%,85.10%,60.00%,73.40%
1188,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202401,74.60%,79.10%,22,86.20%,78.20%,60.20%,69.90%
1265,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,202401,88.60%,97.20%,12.5,95.50%,89.20%,82.60%,85.70%
2616,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202401,86.90%,86.80%,18.4,87.60%,87.30%,92.10%,82.80%
5313,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202401,87.20%,81.40%,14,90.90%,87.90%,92.60%,79.60%
5927,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202401,89.50%,97.90%,11.6,90.60%,87.10%,85.00%,92.80%
172,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202401,83.80%,95.00%,12.9,96.00%,80.80%,59.20%,84.10%
295,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202401,90.40%,90.90%,10.3,99.70%,93.20%,79.80%,85.20%
1177,,Scheduled Delivery Standard,24,Executive Review,Degrading,Store Focus,202401,87.70%,97.90%,17.5,89.20%,91.60%,86.90%,84.80%
1514,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,202401,90.90%,95.20%,13,95.90%,88.60%,89.90%,87.80%
2694,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,202401,83.20%,85.30%,18.7,82.50%,85.10%,88.60%,80.10%
3061,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202401,74.70%,81.90%,20.4,75.90%,72.30%,71.10%,79.10%
5150,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202401,76.00%,87.10%,17.7,88.00%,77.20%,77.80%,69.00%
201,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202401,79.60%,85.70%,20.6,96.40%,73.90%,68.00%,83.50%
328,,Scheduled Delivery Standard,27,Executive Review,Recovering,Store Focus,202401,90.20%,91.30%,10.6,96.50%,89.50%,85.40%,90.20%
1071,,Scheduled Delivery Standard,25,Executive Review,Recovering,Store Focus,202401,85.30%,93.20%,16.8,96.70%,87.50%,76.40%,78.20%
5421,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202401,83.90%,66.70%,9.9,88.70%,80.80%,76.10%,89.40%
5427,,Scheduled Delivery Standard,7,Active Monitoring,Recovering,Store Focus,202401,85.60%,75.20%,11,94.20%,86.00%,61.60%,91.70%
1407,,Scheduled Delivery Standard,47,Executive Review,Recovering,Store Focus,202401,84.10%,76.00%,14.5,92.80%,85.70%,73.60%,85.80%
1463,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202401,84.00%,85.10%,15.2,93.80%,82.60%,71.40%,88.60%
2124,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202401,67.50%,78.50%,23.3,86.70%,72.70%,38.50%,72.40%
3783,,Scheduled Delivery Standard,19,Executive Review,Recovering,Store Focus,202401,64.20%,74.80%,28.7,92.60%,73.40%,34.50%,62.60%
5104,,Scheduled Delivery Standard,36,Executive Review,Degrading,Store Focus,202401,75.60%,82.90%,20.1,85.30%,86.70%,63.00%,61.90%
5409,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,202401,83.00%,87.20%,17.6,96.50%,82.20%,68.60%,85.70%
1510,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202401,70.80%,74.00%,24.5,85.70%,73.90%,45.60%,74.50%
2250,,Scheduled Delivery Standard,17,Executive Review,Recovering,Store Focus,202401,86.00%,91.50%,20,93.40%,83.80%,77.00%,90.40%
2447,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202401,78.90%,95.40%,24,89.70%,78.70%,63.30%,84.50%
3749,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202401,87.70%,84.30%,13.4,89.80%,88.90%,85.80%,86.40%
702,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202401,69.20%,79.40%,23.4,96.10%,75.60%,43.40%,57.20%
1140,,Scheduled Delivery Standard,10,At Risk,Recovering,Store Focus,202401,84.20%,84.70%,15.7,100.00%,91.80%,64.90%,80.40%
1426,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202401,84.50%,90.70%,17.6,98.30%,87.50%,55.60%,87.60%
3894,,Scheduled Delivery Standard,24,Executive Review,Degrading,Store Focus,202401,71.70%,75.70%,22,89.50%,83.50%,42.40%,64.30%
1728,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202401,77.70%,91.80%,26.2,83.40%,75.10%,71.30%,81.10%
1758,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202401,85.50%,92.40%,14.6,95.80%,86.10%,74.10%,87.50%
3747,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202401,78.90%,85.60%,20.3,96.30%,68.50%,70.90%,79.90%
1294,,Scheduled Delivery Standard,28,Executive Review,Recovering,Store Focus,202401,75.00%,85.60%,19.5,91.40%,72.00%,60.20%,76.50%
1304,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202401,77.20%,77.00%,15.3,87.40%,75.00%,65.60%,82.30%
1566,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202401,75.70%,85.60%,11.8,91.50%,73.10%,62.30%,78.30%
4231,,Scheduled Delivery Standard,10,Executive Review,Recovering,Store Focus,202401,84.20%,78.30%,14.6,91.40%,86.20%,69.30%,90.70%
1595,,Scheduled Delivery Standard,9,At Risk,Recovering,Store Focus,202401,90.70%,86.70%,15.8,91.20%,90.50%,89.30%,92.00%
1427,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202401,91.20%,89.40%,10.9,97.40%,94.20%,89.30%,84.30%
1564,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202401,73.30%,89.00%,15.3,91.40%,71.10%,57.30%,70.60%
2400,,Scheduled Delivery Standard,10,At Risk,Recovering,Store Focus,202401,91.10%,87.20%,12.8,96.50%,93.40%,90.40%,84.70%
2605,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202401,89.90%,93.60%,10.3,93.60%,90.60%,85.60%,89.90%
3251,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202401,88.70%,94.80%,11.6,94.40%,87.40%,84.10%,89.60%
2098,,Scheduled Delivery Standard,9,At Risk,Recovering,Store Focus,202401,83.10%,86.80%,18.6,96.30%,90.00%,56.80%,87.00%
2726,,Scheduled Delivery Standard,37,Executive Review,Degrading,Store Focus,202401,72.40%,81.30%,21.4,89.60%,92.30%,22.10%,67.70%
3447,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202401,71.20%,75.60%,22.1,91.20%,74.50%,41.60%,72.30%
5466,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,202401,83.50%,80.90%,17.1,81.90%,90.40%,88.40%,72.00%
1330,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202401,81.20%,83.70%,16.4,94.70%,83.20%,64.10%,82.90%
3206,,Scheduled Delivery Standard,7,At Risk,Recovering,Store Focus,202401,71.90%,81.60%,15.3,92.00%,71.00%,38.20%,85.70%
1490,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,202401,84.40%,92.40%,10.5,95.80%,92.10%,73.10%,76.10%
1955,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,202401,86.10%,93.80%,15.3,96.30%,92.60%,71.50%,84.10%
5398,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,202401,88.40%,92.90%,15.9,96.60%,95.10%,83.40%,75.30%
1020,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202401,85.90%,92.60%,11.7,94.30%,84.30%,82.10%,84.10%
1305,,Scheduled Delivery Standard,7,At Risk,Recovering,Store Focus,202401,72.60%,80.60%,15.2,97.90%,80.00%,47.90%,59.70%
1515,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202401,78.40%,89.20%,10.6,87.30%,85.80%,56.50%,82.90%
2668,,Scheduled Delivery Standard,10,At Risk,Recovering,Store Focus,202401,82.30%,91.70%,14.1,96.70%,94.60%,46.20%,90.00%
1012,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202401,76.20%,85.40%,13,92.20%,86.10%,40.10%,84.00%
2452,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,202401,71.80%,85.70%,25,86.60%,61.20%,32.70%,69.30%
2658,,Scheduled Delivery Standard,20,Executive Review,Recovering,Store Focus,202401,83.10%,90.60%,13.2,95.30%,89.10%,59.10%,86.80%
6394,,Scheduled Delivery Standard,16,Executive Review,Recovering,Store Focus,202401,81.70%,91.20%,14.5,91.60%,84.80%,55.70%,87.90%
1669,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202401,87.00%,88.90%,12,96.50%,89.90%,73.90%,87.60%
5127,,Scheduled Delivery Standard,34,Executive Review,Recovering,Store Focus,202401,83.90%,78.30%,13.7,94.30%,84.50%,68.10%,89.40%
1449,,Scheduled Delivery Standard,7,Active Monitoring,Recovering,Store Focus,202401,92.30%,97.90%,10.9,97.60%,97.80%,78.80%,93.70%
1908,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202401,83.00%,90.30%,14.2,93.80%,92.30%,56.70%,90.80%
853,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202401,85.70%,88.60%,15.1,93.50%,87.80%,75.00%,84.70%
991,,Scheduled Delivery Standard,10,At Risk,Recovering,Store Focus,202401,90.60%,95.00%,12.8,95.60%,93.90%,83.00%,90.90%
483,,Scheduled Delivery Standard,9,At Risk,Recovering,Store Focus,202401,94.30%,97.50%,14.8,96.00%,97.00%,94.90%,87.70%
930,,Scheduled Delivery Standard,19,Executive Review,Recovering,Store Focus,202401,87.70%,92.80%,13.5,94.10%,77.10%,88.00%,92.10%
938,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,202401,92.60%,96.90%,11,95.60%,93.00%,88.70%,93.60%
5348,,Scheduled Delivery Standard,24,Executive Review,Degrading,Store Focus,202401,86.40%,87.60%,17.6,82.00%,87.70%,87.80%,88.10%
1229,,Scheduled Delivery Standard,17,Executive Review,Recovering,Store Focus,202401,88.30%,86.90%,14.6,95.10%,86.40%,80.10%,89.90%
1481,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202401,78.30%,90.70%,22,93.50%,57.00%,83.10%,80.10%
2111,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202401,79.50%,90.10%,20.5,90.20%,84.10%,61.90%,75.90%
4497,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202401,71.30%,83.50%,20.5,93.00%,73.40%,31.50%,67.40%
4504,,Scheduled Delivery Standard,19,Executive Review,Recovering,Store Focus,202401,77.50%,83.40%,16.9,93.50%,69.90%,77.30%,71.10%
990,,Scheduled Delivery Standard,11,At Risk,Recovering,Store Focus,202401,91.90%,89.40%,16.5,92.60%,94.40%,88.00%,92.50%
1222,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202401,81.50%,81.50%,19.5,91.90%,93.10%,76.50%,60.90%
1224,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202401,77.60%,69.30%,21.2,86.40%,75.60%,69.70%,78.70%
919,,Scheduled Delivery Standard,6,Active Monitoring,Recovering,Store Focus,202401,93.20%,92.80%,12.8,97.20%,96.00%,93.30%,85.20%
5845,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202401,88.30%,91.80%,18.5,95.60%,89.70%,93.80%,72.80%
4520,,Scheduled Delivery Standard,24,Executive Review,Degrading,Store Focus,202401,78.80%,70.30%,14.5,84.40%,86.60%,71.50%,72.40%
562,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202401,90.20%,88.80%,14.1,95.40%,89.20%,84.80%,89.10%
1711,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202401,74.30%,83.90%,22.4,84.10%,58.80%,67.30%,83.10%
301,,Scheduled Delivery Standard,10,Executive Review,Recovering,Store Focus,202401,89.10%,97.90%,16.9,96.00%,85.70%,84.20%,89.00%
1201,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202401,85.60%,89.90%,16.1,92.20%,82.00%,91.20%,79.20%
2713,,Scheduled Delivery Standard,48,Executive Review,Recovering,Store Focus,202401,88.80%,91.70%,14.7,97.20%,94.30%,88.80%,76.50%
432,,Scheduled Delivery Standard,4,Active Monitoring,Degrading,Store Focus,202401,77.80%,80.40%,13.3,86.50%,91.50%,71.90%,58.70%
730,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202401,79.30%,73.40%,14.6,87.40%,80.70%,62.30%,82.30%
494,,Scheduled Delivery Standard,5,Active Monitoring,Recovering,Store Focus,202401,93.40%,94.50%,12.6,95.80%,93.00%,97.30%,87.40%
614,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202401,89.80%,93.20%,11.5,94.70%,91.00%,87.70%,86.10%
1284,,Scheduled Delivery Standard,42,Executive Review,Recovering,Store Focus,202401,81.70%,90.50%,22.6,93.50%,91.30%,50.90%,83.10%
1311,,Scheduled Delivery Standard,9,At Risk,Recovering,Store Focus,202401,88.80%,89.80%,13,96.10%,86.70%,82.50%,90.40%
3461,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202401,92.30%,89.10%,10.3,95.80%,87.80%,91.40%,94.80%
4200,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202401,81.80%,86.40%,17.8,94.90%,72.70%,80.80%,75.00%
686,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202401,82.10%,83.30%,12.8,94.50%,82.40%,76.30%,74.40%
942,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202401,94.80%,89.40%,14.3,89.60%,94.50%,97.30%,97.80%
889,,Scheduled Delivery Standard,10,Executive Review,Recovering,Store Focus,202401,82.50%,84.50%,14.6,94.40%,79.50%,68.20%,87.20%
952,,Scheduled Delivery Standard,10,Executive Review,Recovering,Store Focus,202401,78.40%,77.10%,16,90.40%,95.40%,83.20%,43.20%
5797,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,202401,85.20%,91.40%,12.5,96.20%,88.80%,78.40%,77.60%
2630,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202401,89.80%,88.20%,10.7,95.60%,94.80%,84.50%,84.80%
1081,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202401,86.40%,91.90%,17.6,94.40%,97.80%,97.50%,51.00%
5326,,Scheduled Delivery Standard,31,Executive Review,Recovering,Store Focus,202401,89.10%,91.50%,17,98.70%,92.20%,95.70%,69.20%
1225,,Scheduled Delivery Standard,9,At Risk,Recovering,Store Focus,202401,92.60%,94.00%,12.4,95.40%,95.30%,90.60%,89.00%
1606,,Scheduled Delivery Standard,10,Executive Review,Recovering,Store Focus,202401,90.70%,91.50%,13.4,96.40%,87.30%,88.20%,89.40%
3659,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202401,87.20%,93.70%,14.7,93.40%,91.30%,74.60%,84.20%
3835,,Scheduled Delivery Standard,26,Executive Review,Recovering,Store Focus,202401,88.90%,91.10%,14.9,93.30%,97.40%,91.70%,76.00%
5173,,Scheduled Delivery Standard,10,At Risk,Recovering,Store Focus,202401,91.80%,91.40%,13.2,97.20%,94.00%,82.90%,92.20%
741,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202401,89.60%,93.50%,16.5,99.30%,91.10%,65.00%,88.20%
1194,,Scheduled Delivery Standard,9,At Risk,Degrading,Store Focus,202401,87.80%,89.20%,18.7,84.50%,90.40%,81.70%,90.90%
1318,,Scheduled Delivery Standard,46,Executive Review,Recovering,Store Focus,202401,80.50%,81.20%,17.6,97.00%,76.20%,74.50%,67.50%
2310,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202401,71.90%,70.50%,15.9,88.90%,46.00%,77.40%,72.50%
690,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202401,86.50%,92.40%,13.6,95.10%,84.90%,68.80%,91.50%
1080,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202401,86.90%,89.50%,12.3,95.50%,91.90%,66.10%,88.80%
2496,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202401,81.50%,82.90%,10,94.70%,68.40%,76.30%,84.70%
3635,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202401,82.60%,70.30%,13,86.40%,88.10%,70.80%,83.80%
182,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202401,79.80%,75.90%,19.9,93.50%,90.40%,14.10%,69.50%
716,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202401,78.70%,77.80%,16.7,84.10%,83.10%,63.30%,74.40%
1074,,Scheduled Delivery Standard,11,At Risk,Recovering,Store Focus,202401,88.90%,85.20%,14.6,96.60%,99.00%,74.40%,80.10%
175,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202401,71.80%,71.30%,20.3,65.70%,84.20%,54.50%,71.90%
848,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202401,76.70%,77.30%,16.2,81.00%,63.30%,61.90%,79.90%
5196,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202401,79.90%,88.50%,22.3,89.90%,87.70%,43.30%,72.40%
5419,,Scheduled Delivery Standard,11,At Risk,Recovering,Store Focus,202401,94.10%,94.60%,12.8,96.70%,94.70%,87.50%,91.60%
93,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202401,81.40%,86.50%,14,93.00%,79.60%,50.00%,73.20%
94,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202401,91.80%,85.70%,14.2,89.30%,95.60%,100.00%,93.60%
950,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,202401,87.70%,93.50%,13.7,92.10%,87.20%,,82.50%
1561,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202401,63.30%,83.70%,31.6,77.90%,58.50%,12.40%,58.50%
2322,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202401,84.00%,79.90%,14.2,83.90%,92.90%,50.00%,83.60%
120,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202401,88.40%,89.00%,12.9,94.70%,89.70%,57.50%,87.60%
335,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202401,88.60%,89.90%,16.4,92.40%,97.00%,59.00%,84.60%
45,,Scheduled Delivery Standard,15,Executive Review,Recovering,Store Focus,202401,91.10%,93.50%,12.9,96.80%,96.60%,83.00%,83.60%
70,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202401,77.20%,77.30%,16.2,78.80%,58.80%,81.50%,88.60%
128,,Scheduled Delivery Standard,8,Active Monitoring,Recovering,Store Focus,202401,88.10%,88.20%,13.4,96.10%,96.70%,59.30%,80.10%
