Store,Dept,Inventory Dollars,Format
1392,98,"$17,216.01",WM Supercenter
1393,80,"$11,004.33",WM Supercenter
1393,93,"$42,000.71",WM Supercenter
1393,94,"$21,608.11",WM Supercenter
1393,98,"$19,001.34",WM Supercenter
1394,80,"$14,371.56",WM Supercenter
1394,93,"$57,441.91",WM Supercenter
1394,94,"$16,085.27",WM Supercenter
1394,98,"$26,742.55",WM Supercenter
1395,80,"$17,086.52",WM Supercenter
1395,93,"$68,558.31",WM Supercenter
1395,94,"$24,640.73",WM Supercenter
1395,98,"$19,289.20",WM Supercenter
1396,80,"$17,499.16",WM Supercenter
1396,93,"$45,007.89",WM Supercenter
1396,94,"$36,310.73",WM Supercenter
1396,98,"$21,119.44",WM Supercenter
1397,80,"$11,138.00",WM Supercenter
1397,93,"$65,251.93",WM Supercenter
1397,94,"$41,848.43",WM Supercenter
1397,98,"$22,207.06",WM Supercenter
1398,80,"$2,458.35",WM Supercenter
1398,93,"$50,136.82",WM Supercenter
1398,94,"$48,887.51",WM Supercenter
1398,98,"$17,018.38",WM Supercenter
1399,80,"$10,968.19",WM Supercenter
1399,93,"$51,815.91",WM Supercenter
1399,94,"$27,376.71",WM Supercenter
1399,98,"$20,268.16",WM Supercenter
1400,80,"$9,619.06",WM Supercenter
1400,93,"$63,345.74",WM Supercenter
1400,94,"$36,820.59",WM Supercenter
1400,98,"$17,631.26",WM Supercenter
1401,80,"$11,507.77",WM Supercenter
1401,93,"$68,260.10",WM Supercenter
1401,94,"$36,839.89",WM Supercenter
1401,98,"$21,734.43",WM Supercenter
1403,80,"$14,578.44",WM Supercenter
1403,93,"$57,293.69",WM Supercenter
1403,94,"$32,098.90",WM Supercenter
1403,98,"$24,150.84",WM Supercenter
1404,80,"$9,974.79",WM Supercenter
1404,93,"$47,402.73",WM Supercenter
1404,94,"$32,666.88",WM Supercenter
1404,98,"$22,498.16",WM Supercenter
1405,80,"$12,387.29",WM Supercenter
1405,93,"$55,221.72",WM Supercenter
1405,94,"$22,312.15",WM Supercenter
1405,98,"$16,364.22",WM Supercenter
1406,80,"$11,220.28",WM Supercenter
1406,93,"$88,669.73",WM Supercenter
1406,94,"$45,733.24",WM Supercenter
1406,98,"$20,266.71",WM Supercenter
1407,80,"$20,968.11",WM Supercenter
1407,93,"$48,805.91",WM Supercenter
1407,94,"$18,757.76",WM Supercenter
1407,98,"$20,956.67",WM Supercenter
1408,80,"$13,741.45",WM Supercenter
1408,93,"$55,840.99",WM Supercenter
1408,94,"$31,774.80",WM Supercenter
1408,98,"$17,937.98",WM Supercenter
1409,80,"$10,639.45",WM Supercenter
1409,93,"$69,945.61",WM Supercenter
1409,94,"$23,680.30",WM Supercenter
1409,98,"$18,707.20",WM Supercenter
1410,80,"$17,342.84",WM Supercenter
1410,93,"$52,046.64",WM Supercenter
1410,94,"$30,372.47",WM Supercenter
1410,98,"$19,535.51",WM Supercenter
1411,80,"$14,248.27",WM Supercenter
1411,93,"$54,073.95",WM Supercenter
1411,94,"$44,083.63",WM Supercenter
1411,98,"$21,796.40",WM Supercenter
1412,80,"$12,832.18",WM Supercenter
1412,93,"$45,160.32",WM Supercenter
1412,94,"$17,856.12",WM Supercenter
1412,98,"$16,349.35",WM Supercenter
1413,80,"$13,362.68",WM Supercenter
1413,93,"$72,175.48",WM Supercenter
1413,94,"$33,999.04",WM Supercenter
1413,98,"$21,283.48",WM Supercenter
1414,80,"$21,044.17",WM Supercenter
1414,93,"$71,134.64",WM Supercenter
1414,94,"$36,551.32",WM Supercenter
1414,98,"$29,559.74",WM Supercenter
1415,80,"$11,825.52",WM Supercenter
1415,93,"$45,793.48",WM Supercenter
1415,94,"$28,953.16",WM Supercenter
1415,98,"$19,184.77",WM Supercenter
1416,80,"$8,060.82",WM Supercenter
1416,93,"$36,650.19",WM Supercenter
1416,94,"$11,767.43",WM Supercenter
1416,98,"$16,763.95",WM Supercenter
1417,80,"$10,982.67",WM Supercenter
1417,93,"$47,368.95",WM Supercenter
1417,94,"$27,151.29",WM Supercenter
1417,98,"$22,540.14",WM Supercenter
1418,80,"$15,670.20",WM Supercenter
1418,93,"$91,380.57",WM Supercenter
1418,94,"$35,129.46",WM Supercenter
1418,98,"$24,437.82",WM Supercenter
1419,80,"$11,259.28",WM Supercenter
1419,93,"$61,842.87",WM Supercenter
1419,94,"$35,150.87",WM Supercenter
1419,98,"$39,082.40",WM Supercenter
1420,80,"$10,619.87",WM Supercenter
1420,93,"$60,264.83",WM Supercenter
1420,94,"$30,088.79",WM Supercenter
1420,98,"$16,817.62",WM Supercenter
1421,80,"$15,215.52",WM Supercenter
1421,93,"$67,468.56",WM Supercenter
1421,94,"$28,140.58",WM Supercenter
1421,98,"$17,708.41",WM Supercenter
1422,80,"$11,999.78",WM Supercenter
1422,93,"$55,912.57",WM Supercenter
1422,94,"$22,441.71",WM Supercenter
1422,98,"$19,763.05",WM Supercenter
1423,80,"$9,706.01",WM Supercenter
1423,93,"$54,033.09",WM Supercenter
1423,94,"$26,417.40",WM Supercenter
1423,98,"$17,821.95",WM Supercenter
1424,80,"$13,918.95",WM Supercenter
1424,93,"$91,354.59",WM Supercenter
1424,94,"$41,585.86",WM Supercenter
1424,98,"$18,625.54",WM Supercenter
1425,80,"$12,464.32",WM Supercenter
1425,93,"$47,667.76",WM Supercenter
1425,94,"$23,008.19",WM Supercenter
1425,98,"$19,048.13",WM Supercenter
1426,80,"$26,031.26",WM Supercenter
1426,93,"$75,488.69",WM Supercenter
1426,94,"$42,718.09",WM Supercenter
1426,98,"$24,868.81",WM Supercenter
1427,80,"$14,951.08",WM Supercenter
1427,93,"$70,248.63",WM Supercenter
1427,94,"$28,444.69",WM Supercenter
1427,98,"$21,472.32",WM Supercenter
1428,80,"$12,777.69",WM Supercenter
1428,93,"$80,042.05",WM Supercenter
1428,94,"$28,166.77",WM Supercenter
1428,98,"$26,088.55",WM Supercenter
1429,80,"$13,501.65",WM Supercenter
1429,93,"$69,052.96",WM Supercenter
1429,94,"$27,007.96",WM Supercenter
1429,98,"$22,558.35",WM Supercenter
1430,80,"$13,495.91",WM Supercenter
1430,93,"$78,960.25",WM Supercenter
1430,94,"$47,039.23",WM Supercenter
1430,98,"$23,252.12",WM Supercenter
1431,80,"$11,356.15",WM Supercenter
1431,93,"$60,460.98",WM Supercenter
1431,94,"$24,328.75",WM Supercenter
1431,98,"$20,225.39",WM Supercenter
1432,80,"$20,860.47",WM Supercenter
1432,93,"$81,824.52",WM Supercenter
1432,94,"$42,009.23",WM Supercenter
1432,98,"$24,837.63",WM Supercenter
1433,80,"$13,028.29",WM Supercenter
1433,93,"$43,181.93",WM Supercenter
1433,94,"$30,266.84",WM Supercenter
1433,98,"$19,601.69",WM Supercenter
1434,80,"$14,933.38",WM Supercenter
1434,93,"$67,023.69",WM Supercenter
1434,94,"$40,624.92",WM Supercenter
1434,98,"$20,404.70",WM Supercenter
1435,80,"$11,027.33",WM Supercenter
1435,93,"$48,314.25",WM Supercenter
1435,94,"$26,499.56",WM Supercenter
1435,98,"$15,172.37",WM Supercenter
1436,80,"$15,458.11",WM Supercenter
1436,93,"$61,477.72",WM Supercenter
1436,94,"$42,125.22",WM Supercenter
1436,98,"$26,899.78",WM Supercenter
1437,80,"$14,536.52",WM Supercenter
1437,93,"$67,720.87",WM Supercenter
1437,94,"$35,502.14",WM Supercenter
1437,98,"$24,937.01",WM Supercenter
1438,80,"$10,530.26",WM Supercenter
1438,93,"$109,132.92",WM Supercenter
1438,94,"$104,004.36",WM Supercenter
1438,98,"$27,165.48",WM Supercenter
1439,80,"$15,778.32",WM Supercenter
1439,93,"$95,547.12",WM Supercenter
1439,94,"$60,977.29",WM Supercenter
1439,98,"$22,498.53",WM Supercenter
1440,80,"$12,090.76",WM Supercenter
1440,93,"$98,821.29",WM Supercenter
1440,94,"$73,881.49",WM Supercenter
1440,98,"$21,383.30",WM Supercenter
1441,80,"$15,940.61",WM Supercenter
1441,93,"$54,390.54",WM Supercenter
1441,94,"$33,509.38",WM Supercenter
1441,98,"$19,337.96",WM Supercenter
1442,80,"$16,730.77",WM Supercenter
1442,93,"$60,413.32",WM Supercenter
1442,94,"$31,446.60",WM Supercenter
1442,98,"$26,113.61",WM Supercenter
1443,80,"$15,376.35",WM Supercenter
1443,93,"$67,334.28",WM Supercenter
1443,94,"$23,483.50",WM Supercenter
1443,98,"$21,480.49",WM Supercenter
1444,80,"$24,740.60",WM Supercenter
1444,93,"$73,974.16",WM Supercenter
1444,94,"$34,093.03",WM Supercenter
1444,98,"$24,504.62",WM Supercenter
1445,80,"$18,446.22",WM Supercenter
1445,93,"$80,799.77",WM Supercenter
1445,94,"$25,252.23",WM Supercenter
1445,98,"$24,075.54",WM Supercenter
1446,80,"$27,647.87",WM Supercenter
1446,93,"$78,074.45",WM Supercenter
1446,94,"$42,721.05",WM Supercenter
1446,98,"$25,254.17",WM Supercenter
1447,80,"$14,812.76",WM Supercenter
1447,93,"$63,247.28",WM Supercenter
1447,94,"$26,782.75",WM Supercenter
1447,98,"$33,294.12",WM Supercenter
1448,80,"$17,628.97",WM Supercenter
1448,93,"$125,890.98",WM Supercenter
1448,94,"$50,435.12",WM Supercenter
1448,98,"$26,024.02",WM Supercenter
1449,80,"$11,420.43",WM Supercenter
1449,93,"$52,570.40",WM Supercenter
1449,94,"$23,928.53",WM Supercenter
1449,98,"$21,859.20",WM Supercenter
1450,80,"$17,524.91",WM Supercenter
1450,93,"$66,626.16",WM Supercenter
1450,94,"$28,308.21",WM Supercenter
1450,98,"$30,430.28",WM Supercenter
1451,80,"$13,591.51",WM Supercenter
1451,93,"$41,772.30",WM Supercenter
1451,94,"$20,570.01",WM Supercenter
1451,98,"$16,176.52",WM Supercenter
1452,80,"$14,211.78",WM Supercenter
1452,93,"$56,972.10",WM Supercenter
1452,94,"$30,621.41",WM Supercenter
1452,98,"$17,571.86",WM Supercenter
1453,80,"$13,422.16",WM Supercenter
1453,93,"$72,466.74",WM Supercenter
1453,94,"$45,054.53",WM Supercenter
1453,98,"$27,375.40",WM Supercenter
1454,80,"$16,775.95",WM Supercenter
1454,93,"$73,843.80",WM Supercenter
1454,94,"$30,254.95",WM Supercenter
1454,98,"$17,611.03",WM Supercenter
1455,80,"$17,470.09",WM Supercenter
1455,93,"$80,061.85",WM Supercenter
1455,94,"$38,894.35",WM Supercenter
1455,98,"$20,818.69",WM Supercenter
1456,80,"$9,844.89",WM Supercenter
1456,93,"$51,358.75",WM Supercenter
1456,94,"$30,171.33",WM Supercenter
1456,98,"$20,422.33",WM Supercenter
1457,80,"$9,963.78",WM Supercenter
1457,93,"$82,321.54",WM Supercenter
1457,94,"$39,552.02",WM Supercenter
1457,98,"$23,248.44",WM Supercenter
1458,80,"$11,484.23",WM Supercenter
1458,93,"$73,692.57",WM Supercenter
1458,94,"$34,084.61",WM Supercenter
1458,98,"$23,600.01",WM Supercenter
1459,80,"$15,130.03",WM Supercenter
1459,93,"$80,401.07",WM Supercenter
1459,94,"$56,128.07",WM Supercenter
1459,98,"$23,184.95",WM Supercenter
1460,80,"$11,930.97",WM Supercenter
1460,93,"$80,017.45",WM Supercenter
1460,94,"$47,159.75",WM Supercenter
1460,98,"$17,248.00",WM Supercenter
1461,80,"$13,701.96",WM Supercenter
1461,93,"$84,439.01",WM Supercenter
1461,94,"$48,369.70",WM Supercenter
1461,98,"$26,321.22",WM Supercenter
1462,80,"$23,141.64",WM Supercenter
1462,93,"$47,007.47",WM Supercenter
1462,94,"$23,180.57",WM Supercenter
1462,98,"$23,790.95",WM Supercenter
1463,80,"$15,361.91",WM Supercenter
1463,93,"$58,388.82",WM Supercenter
1463,94,"$26,940.22",WM Supercenter
1463,98,"$23,368.30",WM Supercenter
1464,80,"$18,081.42",WM Supercenter
1464,93,"$91,898.50",WM Supercenter
1464,94,"$51,441.56",WM Supercenter
1464,98,"$23,338.49",WM Supercenter
1465,80,"$19,629.40",WM Supercenter
1465,93,"$55,982.20",WM Supercenter
1465,94,"$24,521.29",WM Supercenter
1465,98,"$17,896.93",WM Supercenter
1466,80,"$20,196.06",WM Supercenter
1466,93,"$66,174.35",WM Supercenter
1466,94,"$23,336.97",WM Supercenter
1466,98,"$23,707.02",WM Supercenter
1467,80,"$7,673.04",WM Supercenter
1467,93,"$59,191.98",WM Supercenter
1467,94,"$29,625.82",WM Supercenter
1467,98,"$11,901.79",WM Supercenter
1468,80,"$11,667.24",WM Supercenter
1468,93,"$52,289.06",WM Supercenter
1468,94,"$22,520.49",WM Supercenter
1468,98,"$14,580.87",WM Supercenter
1469,80,"$19,858.93",WM Supercenter
1469,93,"$71,394.56",WM Supercenter
1469,94,"$33,352.07",WM Supercenter
1469,98,"$19,519.70",WM Supercenter
1470,80,"$12,661.78",WM Supercenter
1470,93,"$67,344.07",WM Supercenter
1470,94,"$39,395.63",WM Supercenter
1470,98,"$24,789.65",WM Supercenter
1472,80,"$12,806.37",WM Supercenter
1472,93,"$81,975.68",WM Supercenter
1472,94,"$44,975.60",WM Supercenter
1472,98,"$17,897.80",WM Supercenter
1473,80,"$14,602.34",WM Supercenter
1473,93,"$66,964.23",WM Supercenter
1473,94,"$39,734.53",WM Supercenter
1473,98,"$24,806.67",WM Supercenter
1474,80,"$19,240.27",WM Supercenter
1474,93,"$81,730.58",WM Supercenter
1474,94,"$52,521.72",WM Supercenter
1474,98,"$24,278.53",WM Supercenter
1475,80,"$7,019.01",WM Supercenter
1475,93,"$36,829.13",WM Supercenter
1475,94,"$20,614.77",WM Supercenter
1475,98,"$12,417.94",WM Supercenter
1476,80,"$20,839.99",WM Supercenter
1476,93,"$122,286.36",WM Supercenter
1476,94,"$43,779.07",WM Supercenter
1476,98,"$31,119.30",WM Supercenter
1477,80,"$16,285.57",WM Supercenter
1477,93,"$70,087.14",WM Supercenter
1477,94,"$33,443.69",WM Supercenter
1477,98,"$20,593.88",WM Supercenter
1478,80,"$22,762.86",WM Supercenter
1478,93,"$67,388.35",WM Supercenter
1478,94,"$45,609.67",WM Supercenter
1478,98,"$25,261.06",WM Supercenter
1479,80,"$18,074.82",WM Supercenter
1479,93,"$51,561.65",WM Supercenter
1479,94,"$22,747.84",WM Supercenter
1479,98,"$32,946.85",WM Supercenter
1480,80,"$7,200.20",WM Supercenter
1480,93,"$43,207.23",WM Supercenter
1480,94,"$25,910.22",WM Supercenter
1480,98,"$11,320.98",WM Supercenter
1481,80,"$12,907.61",WM Supercenter
1481,93,"$62,506.40",WM Supercenter
1481,94,"$33,323.62",WM Supercenter
1481,98,"$17,660.01",WM Supercenter
1483,80,"$11,621.25",WM Supercenter
1483,93,"$79,771.49",WM Supercenter
1483,94,"$40,393.07",WM Supercenter
1483,98,"$23,268.10",WM Supercenter
1485,80,"$7,899.46",WM Supercenter
1485,93,"$69,411.33",WM Supercenter
1485,94,"$34,939.31",WM Supercenter
1485,98,"$23,587.46",WM Supercenter
1486,80,"$14,935.60",WM Supercenter
1486,93,"$64,322.02",WM Supercenter
1486,94,"$28,944.62",WM Supercenter
1486,98,"$19,442.84",WM Supercenter
1487,80,"$15,788.99",WM Supercenter
1487,93,"$65,021.63",WM Supercenter
1487,94,"$29,729.01",WM Supercenter
1487,98,"$23,597.10",WM Supercenter
1488,80,"$11,969.36",WM Supercenter
1488,93,"$89,742.70",WM Supercenter
1488,94,"$43,871.47",WM Supercenter
1488,98,"$19,217.73",WM Supercenter
1490,80,"$26,465.92",WM Supercenter
1490,93,"$81,560.62",WM Supercenter
1490,94,"$31,678.74",WM Supercenter
1490,98,"$29,911.95",WM Supercenter
1491,80,"$11,100.11",WM Supercenter
1491,93,"$58,904.11",WM Supercenter
1491,94,"$26,564.87",WM Supercenter
1491,98,"$17,986.88",WM Supercenter
1492,80,"$10,100.98",WM Supercenter
1492,93,"$67,836.15",WM Supercenter
1492,94,"$46,587.12",WM Supercenter
1492,98,"$19,740.41",WM Supercenter
1493,80,"$16,343.33",WM Supercenter
1493,93,"$63,369.97",WM Supercenter
1493,94,"$23,977.59",WM Supercenter
1493,98,"$15,303.18",WM Supercenter
1494,80,"$5,650.26",WM Supercenter
1494,93,"$63,576.30",WM Supercenter
1494,94,"$27,449.99",WM Supercenter
1494,98,"$19,985.28",WM Supercenter
1495,80,"$18,304.69",WM Supercenter
1495,93,"$71,261.41",WM Supercenter
1495,94,"$39,035.77",WM Supercenter
1495,98,"$21,884.53",WM Supercenter
1496,80,"$11,131.35",WM Supercenter
1496,93,"$97,308.30",WM Supercenter
1496,94,"$41,360.90",WM Supercenter
1496,98,"$25,531.68",WM Supercenter
1497,80,"$18,958.80",WM Supercenter
1497,93,"$95,864.49",WM Supercenter
1497,94,"$32,757.13",WM Supercenter
1497,98,"$23,683.60",WM Supercenter
1498,80,"$9,478.89",WM Supercenter
1498,93,"$58,038.56",WM Supercenter
1498,94,"$35,012.25",WM Supercenter
1498,98,"$16,166.35",WM Supercenter
1499,80,"$11,112.60",WM Supercenter
1499,93,"$56,743.81",WM Supercenter
1499,94,"$35,740.93",WM Supercenter
1499,98,"$18,587.42",WM Supercenter
1500,80,"$15,729.42",WM Supercenter
1500,93,"$80,953.33",WM Supercenter
1500,94,"$52,929.72",WM Supercenter
1500,98,"$23,411.58",WM Supercenter
1502,80,"$12,249.54",WM Supercenter
1502,93,"$81,476.83",WM Supercenter
1502,94,"$44,176.22",WM Supercenter
1502,98,"$16,701.24",WM Supercenter
1503,80,"$9,388.91",WM Supercenter
1503,93,"$54,041.03",WM Supercenter
1503,94,"$23,089.18",WM Supercenter
1503,98,"$18,405.66",WM Supercenter
1504,80,"$13,052.92",WM Supercenter
1504,93,"$43,444.29",WM Supercenter
1504,94,"$22,034.71",WM Supercenter
1504,98,"$23,424.70",WM Supercenter
1505,80,"$20,009.46",WM Supercenter
1505,93,"$103,335.89",WM Supercenter
1505,94,"$51,993.08",WM Supercenter
1505,98,"$24,075.49",WM Supercenter
1506,80,"$3,357.41",WM Supercenter
1506,93,"$28,643.19",WM Supercenter
1506,94,"$15,641.20",WM Supercenter
1506,98,"$9,511.59",WM Supercenter
1507,80,"$9,956.69",WM Supercenter
1507,93,"$79,543.26",WM Supercenter
1507,94,"$33,108.36",WM Supercenter
1507,98,"$21,735.36",WM Supercenter
1508,80,"$17,396.00",WM Supercenter
1508,93,"$54,204.32",WM Supercenter
1508,94,"$60,864.63",WM Supercenter
1508,98,"$28,158.46",WM Supercenter
1509,80,"$8,174.60",WM Supercenter
1509,93,"$36,880.79",WM Supercenter
1509,94,"$17,614.10",WM Supercenter
1509,98,"$11,858.17",WM Supercenter
1510,80,"$13,821.93",WM Supercenter
1510,93,"$54,263.12",WM Supercenter
1510,94,"$24,543.47",WM Supercenter
1510,98,"$18,552.38",WM Supercenter
1511,80,"$21,801.36",WM Supercenter
1511,93,"$92,953.71",WM Supercenter
1511,94,"$58,665.01",WM Supercenter
1511,98,"$25,466.41",WM Supercenter
1512,80,"$16,548.29",WM Supercenter
1512,93,"$49,386.31",WM Supercenter
1512,94,"$22,487.73",WM Supercenter
1512,98,"$13,492.62",WM Supercenter
1513,80,"$17,419.40",WM Supercenter
1513,93,"$41,832.84",WM Supercenter
1513,94,"$27,718.51",WM Supercenter
1513,98,"$18,237.16",WM Supercenter
1514,80,"$20,537.63",WM Supercenter
1514,93,"$95,550.45",WM Supercenter
1514,94,"$39,878.14",WM Supercenter
1514,98,"$27,309.14",WM Supercenter
1515,80,"$10,144.20",WM Supercenter
1515,93,"$80,273.38",WM Supercenter
1515,94,"$29,860.02",WM Supercenter
1515,98,"$21,446.93",WM Supercenter
1516,80,"$10,177.91",WM Supercenter
1516,93,"$45,475.79",WM Supercenter
1516,94,"$15,202.58",WM Supercenter
1516,98,"$24,462.43",WM Supercenter
1517,80,"$3,069.67",WM Supercenter
1517,93,"$59,890.62",WM Supercenter
1517,94,"$54,982.58",WM Supercenter
1517,98,"$12,476.85",WM Supercenter
1518,80,"$24,094.56",WM Supercenter
1518,93,"$57,473.04",WM Supercenter
1518,94,"$34,728.07",WM Supercenter
1518,98,"$19,423.27",WM Supercenter
1519,80,"$17,905.46",WM Supercenter
1519,93,"$59,622.45",WM Supercenter
1519,94,"$23,575.23",WM Supercenter
1519,98,"$23,121.38",WM Supercenter
1520,80,"$18,391.80",WM Supercenter
1520,93,"$89,778.46",WM Supercenter
1520,94,"$59,835.03",WM Supercenter
1520,98,"$23,574.25",WM Supercenter
1521,80,"$11,630.00",WM Supercenter
1521,93,"$50,301.74",WM Supercenter
1521,94,"$21,509.56",WM Supercenter
1521,98,"$17,974.99",WM Supercenter
1522,80,"$18,514.80",WM Supercenter
1522,93,"$81,232.98",WM Supercenter
1522,94,"$44,332.12",WM Supercenter
1522,98,"$23,334.30",WM Supercenter
1523,80,"$19,624.53",WM Supercenter
1523,93,"$51,457.54",WM Supercenter
1523,94,"$41,476.84",WM Supercenter
1523,98,"$16,980.25",WM Supercenter
1524,80,"$13,814.03",WM Supercenter
1524,93,"$74,499.82",WM Supercenter
1524,94,"$69,378.15",WM Supercenter
1524,98,"$15,820.00",WM Supercenter
1525,80,"$29,493.07",WM Supercenter
1525,93,"$68,872.11",WM Supercenter
1525,94,"$30,199.40",WM Supercenter
1525,98,"$15,293.16",WM Supercenter
1526,80,"$9,375.45",WM Supercenter
1526,93,"$60,445.53",WM Supercenter
1526,94,"$47,645.59",WM Supercenter
1526,98,"$21,927.02",WM Supercenter
1527,80,"$15,693.99",WM Supercenter
1527,93,"$64,132.50",WM Supercenter
1527,94,"$39,016.63",WM Supercenter
1527,98,"$22,117.34",WM Supercenter
1528,80,"$12,371.47",WM Supercenter
1528,93,"$69,174.57",WM Supercenter
1528,94,"$26,260.51",WM Supercenter
1528,98,"$26,071.36",WM Supercenter
1529,80,"$14,771.35",WM Supercenter
1529,93,"$85,032.39",WM Supercenter
1529,94,"$35,394.51",WM Supercenter
1529,98,"$25,315.84",WM Supercenter
1530,80,"$6,749.70",WM Supercenter
1530,93,"$66,534.74",WM Supercenter
1530,94,"$25,721.74",WM Supercenter
1530,98,"$19,057.92",WM Supercenter
1531,80,"$14,126.29",WM Supercenter
1531,93,"$60,257.63",WM Supercenter
1531,94,"$33,008.34",WM Supercenter
1531,98,"$19,711.83",WM Supercenter
1532,80,"$16,902.45",WM Supercenter
1532,93,"$52,570.24",WM Supercenter
1532,94,"$30,643.14",WM Supercenter
1532,98,"$21,666.24",WM Supercenter
1533,80,"$19,514.33",WM Supercenter
1533,93,"$67,504.90",WM Supercenter
1533,94,"$35,627.22",WM Supercenter
1533,98,"$24,277.40",WM Supercenter
1534,80,"$14,055.49",WM Supercenter
1534,93,"$104,952.41",WM Supercenter
1534,94,"$56,687.73",WM Supercenter
1534,98,"$42,019.56",WM Supercenter
1535,80,"$11,417.61",WM Supercenter
1535,93,"$91,369.82",WM Supercenter
1535,94,"$64,798.93",WM Supercenter
1535,98,"$26,697.98",WM Supercenter
1536,80,"$15,888.49",WM Supercenter
1536,93,"$79,455.24",WM Supercenter
1536,94,"$58,893.98",WM Supercenter
1536,98,"$21,605.26",WM Supercenter
1538,80,"$6,872.77",WM Supercenter
1538,93,"$58,971.36",WM Supercenter
1538,94,"$37,672.33",WM Supercenter
1538,98,"$23,820.75",WM Supercenter
1539,80,"$9,957.01",WM Supercenter
1539,93,"$63,682.85",WM Supercenter
1539,94,"$26,212.16",WM Supercenter
1539,98,"$15,492.32",WM Supercenter
1540,80,"$15,947.23",WM Supercenter
1540,93,"$89,908.61",WM Supercenter
1540,94,"$29,949.43",WM Supercenter
1540,98,"$20,166.04",WM Supercenter
1541,80,"$20,740.07",WM Supercenter
1541,93,"$79,471.07",WM Supercenter
1541,94,"$87,948.31",WM Supercenter
1541,98,"$46,647.40",WM Supercenter
1542,80,"$15,638.28",WM Supercenter
1542,93,"$92,755.98",WM Supercenter
1542,94,"$47,597.23",WM Supercenter
1542,98,"$22,694.91",WM Supercenter
1543,80,"$18,099.48",WM Supercenter
1543,93,"$66,308.81",WM Supercenter
1543,94,"$42,359.29",WM Supercenter
1543,98,"$22,640.66",WM Supercenter
1544,80,"$28,146.90",WM Supercenter
1544,93,"$68,886.65",WM Supercenter
1544,94,"$30,842.60",WM Supercenter
1544,98,"$22,759.49",WM Supercenter
1545,80,"$17,160.08",WM Supercenter
1545,93,"$76,608.85",WM Supercenter
1545,94,"$46,158.83",WM Supercenter
1545,98,"$23,653.71",WM Supercenter
1547,80,"$13,916.48",WM Supercenter
1547,93,"$55,552.30",WM Supercenter
1547,94,"$29,198.62",WM Supercenter
1547,98,"$18,419.49",WM Supercenter
1548,80,"$2,566.02",WM Supercenter
1548,93,"$47,036.05",WM Supercenter
1548,94,"$23,244.21",WM Supercenter
1548,98,"$10,929.64",WM Supercenter
1549,80,"$18,058.42",WM Supercenter
1549,93,"$77,993.26",WM Supercenter
1549,94,"$41,564.45",WM Supercenter
1549,98,"$27,299.09",WM Supercenter
1551,80,"$10,303.37",WM Supercenter
1551,93,"$48,589.83",WM Supercenter
1551,94,"$25,419.83",WM Supercenter
1551,98,"$23,835.12",WM Supercenter
1552,80,"$25,730.20",WM Supercenter
1552,93,"$46,519.82",WM Supercenter
1552,94,"$20,252.75",WM Supercenter
1552,98,"$27,806.81",WM Supercenter
1553,80,"$18,045.38",WM Supercenter
1553,93,"$57,034.78",WM Supercenter
1553,94,"$26,944.13",WM Supercenter
1553,98,"$30,075.01",WM Supercenter
1554,80,"$22,225.39",WM Supercenter
1554,93,"$100,197.49",WM Supercenter
1554,94,"$60,448.32",WM Supercenter
1554,98,"$31,107.01",WM Supercenter
1555,80,"$16,828.35",WM Supercenter
1555,93,"$65,625.53",WM Supercenter
1555,94,"$41,239.20",WM Supercenter
1555,98,"$29,600.60",WM Supercenter
1556,80,"$17,145.25",WM Supercenter
1556,93,"$61,448.62",WM Supercenter
1556,94,"$35,565.07",WM Supercenter
1556,98,"$20,911.24",WM Supercenter
1557,80,"$12,849.52",WM Supercenter
1557,93,"$58,454.61",WM Supercenter
1557,94,"$26,175.53",WM Supercenter
1557,98,"$21,642.84",WM Supercenter
1558,80,"$26,842.00",WM Supercenter
1558,93,"$41,225.88",WM Supercenter
1558,94,"$19,140.78",WM Supercenter
1558,98,"$18,579.58",WM Supercenter
1560,80,"$17,260.59",WM Supercenter
1560,93,"$78,768.98",WM Supercenter
1560,94,"$40,829.81",WM Supercenter
1560,98,"$27,262.83",WM Supercenter
1561,80,"$16,114.82",WM Supercenter
1561,93,"$69,757.61",WM Supercenter
1561,94,"$23,567.53",WM Supercenter
1561,98,"$18,330.56",WM Supercenter
1563,80,"$19,723.24",WM Supercenter
1563,93,"$93,890.10",WM Supercenter
1563,94,"$53,942.05",WM Supercenter
1563,98,"$25,765.55",WM Supercenter
1564,80,"$21,695.75",WM Supercenter
1564,93,"$79,568.43",WM Supercenter
1564,94,"$39,253.67",WM Supercenter
1564,98,"$30,259.47",WM Supercenter
1565,80,"$17,713.53",WM Supercenter
1565,93,"$132,814.35",WM Supercenter
1565,94,"$51,773.15",WM Supercenter
1565,98,"$34,378.77",WM Supercenter
1566,80,"$15,527.06",WM Supercenter
1566,93,"$70,425.57",WM Supercenter
1566,94,"$34,438.08",WM Supercenter
1566,98,"$21,901.45",WM Supercenter
1567,80,"$17,651.98",WM Supercenter
1567,93,"$110,997.78",WM Supercenter
1567,94,"$55,698.22",WM Supercenter
1567,98,"$30,383.78",WM Supercenter
1568,80,"$20,885.41",WM Supercenter
1568,93,"$80,023.98",WM Supercenter
1568,94,"$21,748.09",WM Supercenter
1568,98,"$23,278.10",WM Supercenter
1569,80,"$11,669.33",WM Supercenter
1569,93,"$55,522.49",WM Supercenter
1569,94,"$25,802.01",WM Supercenter
1569,98,"$20,323.26",WM Supercenter
