Market ID,Region,Store #,,Fulfilment Type,Weeks on DPI, Status, Trend,Directional Focus  ,Max WM WK ID,OTD* %,OTP* % ,Dwell Time* ,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
320,75,2083,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,83.39%,68.60%,10.34,83.82%,87.36%,88.70%,69.19%
320,75,2809,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202246,81.41%,75.75%,13.51,81.36%,75.29%,90.70%,79.79%
320,75,3215,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,97.64%,69.92%,13.9,98.86%,97.47%,96.30%,94.44%
320,75,3215,,Scheduled Delivery Standard,46,Executive Review,Degrading,Store Focus,202246,78.27%,56.87%,13.28,79.29%,87.32%,84.10%,56.68%
508,75,1716,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202246,81.87%,83.05%,10.49,82.18%,83.87%,80.68%,80.00%
508,75,1717,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,75.50%,72.34%,17.23,80.05%,82.08%,72.42%,64.09%
508,75,1893,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,98.73%,67.46%,12.5,100.00%,97.14%,96.67%,100.00%
508,75,1893,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,76.60%,74.03%,13.01,87.57%,82.05%,65.72%,68.22%
508,75,1985,,Scheduled Delivery Standard,25,Executive Review,Degrading,Store Focus,202246,50.00%,56.93%,25.43,50.39%,70.14%,36.41%,30.10%
508,75,2799,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202246,65.10%,68.63%,18.99,66.90%,76.53%,63.18%,48.00%
508,75,5345,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202246,77.78%,77.51%,7.26,81.40%,79.66%,78.26%,69.64%
29,4,605,,Scheduled Delivery Express,12,Executive Review,Degrading,Store Focus,202246,93.22%,72.51%,17.61,87.80%,94.12%,95.24%,95.35%
29,4,605,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202246,78.57%,87.81%,15.78,85.25%,88.53%,67.54%,71.99%
29,4,635,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,90.26%,54.63%,15.38,94.83%,98.28%,84.78%,75.76%
29,4,635,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202246,59.99%,70.71%,19.48,67.31%,86.69%,50.83%,34.29%
29,4,728,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202246,68.73%,71.29%,16.57,73.85%,81.56%,72.97%,47.57%
29,4,1011,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202246,70.49%,60.48%,17.44,64.47%,72.52%,69.00%,73.21%
29,4,1383,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202246,70.68%,80.83%,17.63,80.04%,69.66%,71.66%,59.19%
29,4,2860,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,92.47%,58.52%,13.96,97.06%,98.36%,87.69%,84.44%
29,4,2860,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,79.90%,79.44%,11.74,85.25%,81.75%,77.31%,68.63%
29,4,4556,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202246,77.96%,85.06%,10.58,84.35%,87.84%,67.88%,69.81%
36,4,628,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,202246,63.52%,84.85%,22.82,69.70%,63.69%,57.92%,62.45%
36,4,632,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202246,56.83%,58.40%,22.16,78.50%,66.51%,40.59%,43.33%
36,4,1037,,Scheduled Delivery Standard,32,Executive Review,Degrading,Store Focus,202246,58.92%,74.30%,22.46,78.16%,58.12%,51.64%,54.44%
36,4,1146,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,84.45%,90.10%,14.15,87.69%,82.73%,90.80%,75.37%
36,4,1359,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202246,54.90%,81.78%,18.73,80.10%,69.79%,52.82%,26.74%
36,4,1748,,Scheduled Delivery Standard,48,Executive Review,Degrading,Store Focus,202246,74.11%,89.77%,13.23,81.96%,82.72%,71.03%,57.27%
36,4,2348,,Scheduled Delivery Standard,47,Executive Review,Degrading,Store Focus,202246,52.64%,71.36%,14.14,75.14%,58.37%,36.97%,36.63%
36,4,2928,,Scheduled Delivery Express,3,Active Monitoring,Recovering,Store Focus,202246,89.86%,55.88%,21.02,93.69%,93.10%,86.49%,57.14%
36,4,2928,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,202246,49.78%,70.85%,38.32,76.00%,41.41%,42.95%,30.88%
36,4,3367,,Scheduled Delivery Standard,32,Executive Review,Degrading,Store Focus,202246,66.25%,96.32%,12.94,72.08%,71.62%,62.30%,60.27%
36,4,4384,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,202246,55.90%,59.16%,21.78,81.72%,63.59%,50.00%,30.73%
37,4,574,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,202246,69.59%,57.76%,26.13,85.70%,83.74%,53.01%,42.00%
37,4,586,,Scheduled Delivery Standard,1,Active Monitoring,Recovering,Store Focus,202246,75.05%,68.27%,26.35,94.89%,81.23%,49.14%,58.41%
37,4,625,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202246,89.21%,86.17%,12.6,87.77%,90.16%,85.98%,93.07%
37,4,1829,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,202246,87.88%,82.65%,13.12,90.32%,94.96%,89.20%,72.39%
37,4,5087,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,98.84%,83.40%,15.38,100.00%,98.21%,98.53%,98.53%
38,4,511,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,88.59%,66.46%,16.4,94.57%,78.26%,82.58%,99.16%
38,4,616,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202246,69.83%,65.96%,25.75,79.10%,81.23%,70.92%,26.71%
38,4,627,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202246,79.11%,73.69%,15.39,86.06%,78.47%,74.44%,74.75%
38,4,634,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,97.01%,73.84%,17.79,98.48%,91.67%,97.22%,100.00%
38,4,634,,Scheduled Delivery Standard,22,Executive Review,Degrading,Store Focus,202246,48.86%,43.01%,27.34,38.08%,41.83%,75.91%,37.35%
38,4,1030,,Scheduled Delivery Express,9,Executive Review,Recovering,Store Focus,202246,97.42%,80.00%,15.99,100.00%,98.59%,93.55%,97.73%
38,4,1135,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,97.74%,84.41%,9.48,98.90%,100.00%,97.96%,94.95%
38,4,2703,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,91.70%,68.92%,18.12,95.83%,94.05%,92.19%,84.06%
38,4,2703,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202246,53.13%,42.24%,25.71,48.94%,77.27%,50.66%,29.09%
38,4,7188,,Scheduled Delivery Express,7,Executive Review,Recovering,Store Focus,202246,97.27%,76.14%,13.8,97.14%,98.31%,98.41%,95.31%
38,4,7188,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202246,91.37%,85.98%,10.83,98.47%,95.91%,89.18%,81.25%
41,4,881,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202246,76.57%,68.25%,16.58,91.79%,70.49%,73.40%,69.91%
41,4,1164,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,76.97%,68.47%,16.17,76.05%,83.20%,82.01%,65.53%
41,4,1183,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,69.70%,74.73%,23.51,82.50%,81.25%,73.40%,35.00%
41,4,1286,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,67.60%,64.22%,19.84,81.50%,70.00%,74.14%,44.26%
41,4,1339,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,72.40%,66.85%,17.48,84.67%,78.14%,81.30%,47.81%
41,4,2214,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,55.33%,60.46%,22.61,79.65%,60.24%,38.15%,38.08%
41,4,4440,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,41.23%,42.09%,27.13,57.25%,35.80%,24.07%,42.36%
41,4,4506,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202246,80.61%,82.22%,16.87,94.25%,88.63%,80.42%,55.79%
41,4,4521,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,59.80%,58.37%,20.13,87.27%,52.76%,48.40%,51.83%
42,4,585,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,83.21%,84.17%,16.04,87.18%,87.10%,81.12%,75.52%
42,4,629,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,96.00%,70.37%,14.91,96.15%,100.00%,90.48%,95.00%
42,4,629,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,82.84%,70.28%,12.77,83.14%,87.78%,89.67%,68.81%
42,4,638,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,98.25%,60.91%,13.97,100.00%,98.21%,97.30%,96.55%
42,4,638,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202246,77.39%,71.18%,13.4,77.61%,79.71%,75.58%,76.50%
42,4,1035,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,62.88%,62.75%,22.12,64.41%,67.14%,60.45%,59.22%
42,4,1144,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,93.75%,84.03%,10.66,93.94%,89.66%,96.30%,95.65%
42,4,2806,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,64.82%,52.61%,23.09,54.19%,67.06%,77.64%,53.52%
42,4,4593,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202246,77.97%,71.48%,15.11,83.18%,79.00%,72.84%,75.49%
124,4,690,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202246,88.01%,95.31%,13.97,91.77%,88.08%,88.00%,83.27%
124,4,1080,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,97.64%,77.09%,16.13,98.51%,100.00%,96.97%,94.34%
124,4,1080,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202246,81.94%,81.73%,17.59,78.30%,83.00%,85.67%,80.64%
124,4,2496,,Scheduled Delivery Express,4,At Risk,Degrading,Store Focus,202246,92.63%,78.50%,12.98,86.96%,89.29%,96.15%,100.00%
124,4,2496,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202246,82.48%,79.51%,10.62,92.86%,76.19%,79.44%,82.11%
124,4,2749,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,70.00%,76.92%,6.17,100.00%,66.67%,50.00%,75.00%
124,4,3829,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,97.46%,75.13%,13.2,98.67%,98.00%,97.53%,95.92%
124,4,3829,,Scheduled Delivery Standard,17,Executive Review,Recovering,Store Focus,202246,89.38%,89.27%,13.11,96.45%,88.81%,90.70%,80.32%
304,4,1060,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,96.30%,63.69%,13.43,94.12%,100.00%,95.45%,96.55%
304,4,1064,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202246,85.50%,90.47%,10.41,90.65%,87.72%,75.80%,84.74%
304,4,1096,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202246,77.86%,80.76%,10.75,88.77%,74.33%,74.59%,73.01%
304,4,1131,,Scheduled Delivery Express,43,Executive Review,Recovering,Store Focus,202246,100.00%,82.35%,11.32,100.00%,100.00%,100.00%,100.00%
304,4,1662,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,98.41%,92.95%,14.25,100.00%,96.36%,97.78%,100.00%
304,4,4410,,Scheduled Delivery Standard,13,Executive Review,Recovering,Store Focus,202246,85.37%,81.78%,12.88,95.13%,84.84%,80.47%,79.67%
305,4,1209,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,95.49%,73.75%,14.36,94.00%,96.77%,94.92%,97.78%
305,4,1385,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202246,65.17%,62.20%,22.79,79.73%,82.33%,24.05%,57.89%
305,4,1464,,Scheduled Delivery Standard,48,Executive Review,Degrading,Store Focus,202246,74.47%,78.76%,19.69,79.93%,86.80%,61.31%,64.38%
305,4,5481,,Scheduled Delivery Standard,30,Executive Review,Degrading,Store Focus,202246,61.10%,74.96%,28.67,87.02%,62.17%,14.93%,25.47%
305,4,5745,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202246,85.98%,76.20%,16.38,84.70%,89.72%,92.31%,69.35%
306,4,1027,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202246,72.83%,84.04%,17.67,85.66%,82.49%,57.21%,59.34%
306,4,1156,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,96.88%,74.29%,21.79,98.21%,94.92%,93.94%,100.00%
306,4,1156,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202246,75.55%,61.90%,23.41,79.14%,72.15%,66.57%,82.55%
306,4,1666,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202246,63.15%,64.40%,18.15,66.74%,61.74%,72.73%,45.83%
306,4,2005,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202246,70.72%,76.21%,24.89,88.66%,83.36%,39.76%,65.31%
306,4,2134,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,85.47%,65.67%,25.69,97.92%,81.54%,78.90%,85.71%
306,4,2134,,Scheduled Delivery Standard,31,Executive Review,Degrading,Store Focus,202246,50.00%,67.24%,36.95,84.41%,38.50%,15.25%,53.39%
306,4,3371,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202246,59.89%,70.23%,21.31,79.87%,60.98%,21.92%,72.38%
306,4,4574,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,95.70%,66.67%,16.24,98.48%,97.33%,90.74%,95.08%
306,4,4574,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202246,66.12%,65.52%,23.77,81.59%,81.44%,53.68%,44.17%
306,4,5879,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,202246,67.05%,73.06%,22.25,83.97%,86.76%,33.29%,65.47%
162,17,1891,,Scheduled Delivery Standard,48,Executive Review,Recovering,Store Focus,202246,90.74%,80.60%,11.86,100.00%,100.00%,100.00%,73.68%
162,17,1980,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,95.58%,77.69%,9.66,94.74%,92.31%,100.00%,100.00%
162,17,1980,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202246,68.54%,67.44%,11.54,75.63%,67.26%,65.19%,66.67%
162,17,2282,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202246,82.26%,82.81%,13.49,82.14%,89.81%,77.89%,82.76%
162,17,2854,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202246,80.92%,79.15%,13.63,73.27%,85.71%,78.96%,84.38%
162,17,2898,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,93.75%,76.47%,5.82,100.00%,100.00%,66.67%,100.00%
162,17,5777,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202246,73.39%,86.35%,10.33,76.19%,76.05%,73.03%,65.76%
163,17,2232,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202246,62.65%,61.31%,12.55,51.01%,63.01%,75.00%,63.22%
163,17,2299,,Scheduled Delivery Standard,40,Executive Review,Degrading,Store Focus,202246,70.55%,89.41%,21.46,75.92%,74.05%,70.14%,59.97%
163,17,2371,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,202246,63.92%,78.27%,20.4,75.72%,80.48%,50.49%,59.58%
163,17,2899,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202246,66.26%,81.62%,7.23,65.28%,77.42%,66.67%,54.55%
163,17,2900,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,100.00%,86.84%,8.95,100.00%,100.00%,100.00%,100.00%
163,17,2900,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202246,76.42%,86.18%,9.34,83.10%,76.96%,81.18%,62.13%
163,17,5095,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,92.16%,75.43%,11.96,95.49%,90.08%,90.28%,91.58%
163,17,5095,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202246,64.88%,81.97%,19.32,74.48%,60.71%,63.54%,57.48%
163,17,5439,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202246,79.31%,92.93%,15.36,87.59%,78.01%,80.05%,69.48%
164,17,1810,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,98.11%,84.01%,15.35,99.13%,97.52%,97.10%,98.46%
164,17,1959,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202246,74.87%,75.91%,23.38,78.95%,88.93%,64.22%,71.98%
164,17,2104,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,79.44%,75.81%,16.82,79.05%,76.42%,85.92%,75.41%
164,17,2531,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202246,83.04%,81.26%,9.8,85.40%,92.06%,79.90%,70.90%
164,17,2547,,Scheduled Delivery Express,8,Executive Review,Degrading,Store Focus,202246,95.83%,88.31%,10.51,88.24%,95.65%,100.00%,100.00%
164,17,2637,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202246,83.76%,75.16%,15.13,83.95%,83.92%,86.42%,80.59%
164,17,2905,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202246,77.02%,87.82%,9.65,82.29%,85.12%,70.29%,65.71%
171,17,2156,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202246,86.62%,87.45%,8.68,91.98%,84.69%,82.45%,87.77%
171,17,2286,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202246,71.40%,82.65%,10.85,77.51%,70.28%,68.60%,66.51%
171,17,2906,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202246,65.76%,77.51%,13.33,75.58%,59.70%,59.72%,65.71%
171,17,2915,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202246,78.11%,78.15%,10.32,85.91%,77.83%,69.70%,78.15%
171,17,5202,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202246,74.69%,89.92%,15.21,75.74%,75.68%,64.71%,79.92%
171,17,8331,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202246,79.14%,77.78%,12.32,89.73%,73.31%,69.58%,79.61%
172,17,2583,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202246,69.82%,80.81%,15.53,80.13%,76.77%,60.77%,57.51%
172,17,2916,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202246,76.48%,76.32%,11.51,91.89%,81.82%,57.84%,68.87%
172,17,3420,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202246,57.70%,85.70%,13.79,73.60%,65.71%,39.45%,46.82%
172,17,5293,,Scheduled Delivery Express,12,Executive Review,Degrading,Store Focus,202246,81.53%,66.96%,16.09,88.35%,81.71%,76.95%,76.95%
173,17,2163,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202246,81.04%,78.31%,9.99,77.89%,80.83%,84.44%,81.44%
173,17,2284,,Scheduled Delivery Standard,30,Executive Review,Degrading,Store Focus,202246,71.66%,84.36%,23.7,80.78%,67.71%,73.11%,63.24%
173,17,2954,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202246,85.19%,89.89%,10.55,85.71%,87.68%,83.25%,83.82%
173,17,3543,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202246,82.87%,81.84%,8.78,86.88%,83.33%,86.41%,72.78%
173,17,3546,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202246,95.24%,82.61%,11.79,100.00%,100.00%,100.00%,75.00%
173,17,3547,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202246,73.06%,69.40%,13.17,85.57%,77.06%,50.82%,75.83%
173,17,3548,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202246,82.23%,89.70%,15.32,84.65%,81.78%,83.89%,77.19%
173,17,3803,,Scheduled Delivery Standard,4,At Risk,Recovering,Store Focus,202246,85.04%,93.54%,11.47,91.60%,84.52%,82.50%,80.73%
173,17,5294,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202246,71.40%,72.87%,10.63,76.35%,75.00%,65.99%,67.26%
174,17,2003,,Scheduled Delivery Standard,29,Executive Review,Recovering,Store Focus,202246,84.39%,80.90%,15.51,91.19%,83.25%,83.26%,79.05%
174,17,2090,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202246,53.97%,76.00%,9.62,62.07%,61.76%,50.00%,39.13%
174,17,2365,,Scheduled Delivery Express,5,At Risk,Degrading,Store Focus,202246,92.70%,76.74%,13.74,85.90%,98.25%,96.43%,92.86%
174,17,2365,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202246,77.41%,81.89%,14.19,69.54%,86.62%,78.32%,74.03%
174,17,2368,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202246,75.59%,67.96%,22.02,74.55%,94.90%,84.86%,60.60%
174,17,2503,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,95.18%,78.41%,11.67,100.00%,85.71%,100.00%,95.00%
174,17,2503,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202246,84.08%,84.65%,12.35,83.95%,82.21%,81.98%,88.26%
174,17,2582,,Scheduled Delivery Express,9,Executive Review,Recovering,Store Focus,202246,100.00%,68.29%,9.1,100.00%,100.00%,100.00%,100.00%
174,17,2582,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202246,79.25%,83.55%,7.36,82.20%,79.76%,72.22%,80.82%
174,17,2604,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202246,80.53%,88.81%,10.61,85.19%,94.64%,67.44%,67.57%
175,17,2651,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202246,75.17%,89.00%,20.58,79.41%,77.77%,73.55%,69.65%
175,17,3078,,Scheduled Delivery Standard,1,Active Monitoring,Recovering,Store Focus,202246,88.20%,95.66%,13.4,90.87%,89.50%,86.83%,84.92%
175,17,3469,,Scheduled Delivery Standard,30,Executive Review,Degrading,Store Focus,202246,66.97%,86.06%,27.24,85.62%,76.99%,46.47%,54.39%
175,17,5201,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202246,77.83%,77.99%,13.75,76.19%,84.27%,66.36%,78.38%
175,17,5281,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202246,67.99%,77.24%,18.06,84.75%,94.12%,62.30%,59.20%
176,17,3292,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202246,77.66%,86.03%,8.57,87.34%,80.71%,61.78%,75.24%
176,17,5111,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202246,68.00%,77.79%,12.29,74.62%,70.50%,60.00%,63.98%
176,17,5178,,Scheduled Delivery Express,3,Active Monitoring,Recovering,Store Focus,202246,95.00%,73.81%,8.27,90.00%,100.00%,100.00%,88.89%
176,17,5178,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202246,78.57%,75.96%,10.78,84.48%,83.10%,74.58%,70.00%
176,17,5447,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,73.82%,87.97%,14.22,81.57%,71.11%,71.64%,70.93%
176,17,5867,,Scheduled Delivery Express,6,At Risk,Recovering,Store Focus,202246,95.40%,78.56%,14.03,96.30%,92.86%,95.97%,98.41%
176,17,5867,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202246,59.70%,94.96%,16.39,71.45%,55.21%,53.74%,58.88%
187,17,3329,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202246,84.43%,79.87%,9.49,85.54%,85.39%,84.21%,81.58%
187,17,5497,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,100.00%,68.13%,13.75,100.00%,100.00%,100.00%,
188,17,1940,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,99.07%,86.13%,13.28,100.00%,98.73%,100.00%,95.45%
188,17,1997,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,94.33%,76.94%,12.54,92.14%,97.40%,91.74%,95.61%
188,17,2370,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202246,78.96%,93.66%,10.11,89.98%,79.20%,86.11%,61.46%
188,17,2504,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,86.60%,92.70%,14.77,88.26%,86.74%,84.97%,86.80%
188,17,3583,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202246,77.25%,87.25%,15.77,83.60%,79.37%,75.37%,73.21%
189,17,2093,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,99.03%,72.13%,13.42,100.00%,99.22%,97.98%,98.82%
189,17,2234,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,96.57%,82.25%,11.05,96.97%,98.28%,96.36%,94.64%
189,17,2264,,Scheduled Delivery Express,1,Active Monitoring,Degrading,Store Focus,202246,70.10%,75.19%,12.9,77.42%,86.36%,62.96%,47.06%
189,17,2874,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202246,82.71%,89.74%,12.67,79.97%,88.82%,87.35%,71.23%
190,17,1781,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,98.37%,81.25%,19.52,100.00%,100.00%,96.15%,95.00%
190,17,1781,,Scheduled Delivery Standard,15,Executive Review,Recovering,Store Focus,202246,89.31%,86.53%,15.65,92.37%,92.68%,90.02%,79.53%
190,17,1835,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,82.69%,71.90%,14.42,82.18%,89.06%,80.92%,78.61%
190,17,2262,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,98.85%,85.39%,14.57,100.00%,100.00%,100.00%,93.75%
190,17,5732,,Scheduled Delivery Express,4,At Risk,Recovering,Store Focus,202246,97.31%,82.27%,12.16,95.89%,98.98%,96.55%,97.37%
191,17,2166,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,79.54%,87.92%,16.08,74.85%,69.03%,88.93%,84.22%
191,17,2581,,Scheduled Delivery Express,5,At Risk,Recovering,Store Focus,202246,96.94%,77.27%,15.22,93.07%,100.00%,100.00%,100.00%
191,17,2581,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,74.79%,71.28%,17.63,65.66%,68.74%,85.26%,80.86%
191,17,5242,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202246,79.35%,73.83%,17.28,83.75%,85.35%,75.68%,66.99%
