Store,Market,Store Type,Launch Date
5236,254,SUP,2/21/2023
5262,13,SUP,2/21/2023
5348,8,SUP,2/21/2023
5373,438,SUP,2/21/2023
5397,438,SUP,2/21/2023
5419,144,SUP,2/21/2023
5432,436,SUP,2/21/2023
5438,444,SUP,2/21/2023
5463,444,SUP,2/21/2023
5625,422,SUP,2/21/2023
5667,435,SUP,2/21/2023
5668,435,SUP,2/21/2023
5669,435,SUP,2/21/2023
5695,495,WNM,2/21/2023
5697,495,WNM,2/21/2023
5703,137,SUP,2/21/2023
5716,566,WNM,2/21/2023
5748,414,SUP,2/21/2023
5776,543,WNM,2/21/2023
5845,15,SUP,2/21/2023
5872,15,SUP,2/21/2023
5925,566,WNM,2/21/2023
5976,424,SUP,2/21/2023
5977,423,SUP,2/21/2023
5992,423,SUP,2/21/2023
6165,543,WNM,2/21/2023
6166,543,WNM,2/21/2023
6173,1,SUP,2/21/2023
6323,543,WNM,2/21/2023
6394,444,SUP,2/21/2023
6469,140,SUP,2/21/2023
6849,543,WNM,2/21/2023
6878,5,SUP,2/21/2023
6964,144,SUP,2/21/2023
7247,14,SUP,2/21/2023
7280,2,SUP,2/21/2023
7324,5,SUP,2/21/2023
7342,566,WNM,2/21/2023
77,83,SUP,2/21/2023
131,47,SUP,2/21/2023
140,503,SUP,2/21/2023
146,46,SUP,2/21/2023
147,350,SUP,2/21/2023
148,47,SUP,2/21/2023
158,350,SUP,2/21/2023
163,503,SUP,2/21/2023
165,46,SUP,2/21/2023
180,46,SUP,2/21/2023
181,47,SUP,2/21/2023
185,350,SUP,2/21/2023
194,60,SUP,2/21/2023
202,51,SUP,2/21/2023
206,52,SUP,2/21/2023
211,76,SUP,2/21/2023
214,503,SUP,2/21/2023
217,53,SUP,2/21/2023
220,48,SUP,2/21/2023
226,47,SUP,2/21/2023
228,48,SUP,2/21/2023
236,503,SUP,2/21/2023
240,47,SUP,2/21/2023
248,76,SUP,2/21/2023
249,503,SUP,2/21/2023
251,45,SUP,2/21/2023
259,583,SUP,2/21/2023
260,55,SUP,2/21/2023
265,45,SUP,2/21/2023
271,349,SUP,2/21/2023
275,503,SUP,2/21/2023
280,83,SUP,2/21/2023
283,66,W/M,2/21/2023
284,44,SUP,2/21/2023
285,503,SUP,2/21/2023
286,55,SUP,2/21/2023
288,503,SUP,2/21/2023
290,77,SUP,2/21/2023
292,87,SUP,2/21/2023
293,85,W/M,2/21/2023
297,59,SUP,2/21/2023
320,76,W/M,2/21/2023
321,85,SUP,2/21/2023
322,85,SUP,2/21/2023
330,84,SUP,2/21/2023
344,65,SUP,2/21/2023
345,46,SUP,2/21/2023
351,68,SUP,2/21/2023
353,48,SUP,2/21/2023
364,503,SUP,2/21/2023
371,48,SUP,2/21/2023
381,81,SUP,2/21/2023
383,66,SUP,2/21/2023
384,66,SUP,2/21/2023
385,84,W/M,2/21/2023
395,80,SUP,2/21/2023
397,80,SUP,2/21/2023
398,46,SUP,2/21/2023
399,46,SUP,2/21/2023
400,68,SUP,2/21/2023
404,87,SUP,2/21/2023
407,81,SUP,2/21/2023
408,66,SUP,2/21/2023
412,45,SUP,2/21/2023
413,569,SUP,2/21/2023
414,349,SUP,2/21/2023
417,47,SUP,2/21/2023
420,349,SUP,2/21/2023
421,479,SUP,2/21/2023
427,47,SUP,2/21/2023
429,80,SUP,2/21/2023
437,84,SUP,2/21/2023
438,74,SUP,2/21/2023
440,78,SUP,2/21/2023
442,78,SUP,2/21/2023
443,88,SUP,2/21/2023
446,85,W/M,2/21/2023
447,88,SUP,2/21/2023
449,66,SUP,2/21/2023
452,80,SUP,2/21/2023
456,569,SUP,2/21/2023
457,66,SUP,2/21/2023
458,78,SUP,2/21/2023
461,88,SUP,2/21/2023
462,61,SUP,2/21/2023
463,84,SUP,2/21/2023
464,78,SUP,2/21/2023
465,77,SUP,2/21/2023
467,52,SUP,2/21/2023
470,78,SUP,2/21/2023
471,49,SUP,2/21/2023
473,85,W/M,2/21/2023
475,83,SUP,2/21/2023
476,81,SUP,2/21/2023
478,77,W/M,2/21/2023
482,61,W/M,2/21/2023
490,78,SUP,2/21/2023
503,84,W/M,2/21/2023
504,61,SUP,2/21/2023
508,506,SUP,2/21/2023
513,73,SUP,2/21/2023
516,45,SUP,2/21/2023
522,60,SUP,2/21/2023
523,46,SUP,2/21/2023
524,84,SUP,2/21/2023
527,61,SUP,2/21/2023
529,61,SUP,2/21/2023
535,74,SUP,2/21/2023
536,74,SUP,2/21/2023
537,73,SUP,2/21/2023
546,62,SUP,2/21/2023
554,88,W/M,2/21/2023
561,76,SUP,2/21/2023
565,55,SUP,2/21/2023
567,85,W/M,2/21/2023
572,46,SUP,2/21/2023
590,48,SUP,2/21/2023
595,569,SUP,2/21/2023
600,70,SUP,2/21/2023
601,74,SUP,2/21/2023
602,68,SUP,2/21/2023
608,73,SUP,2/21/2023
610,76,SUP,2/21/2023
626,73,W/M,2/21/2023
651,66,SUP,2/21/2023
703,67,SUP,2/21/2023
744,59,SUP,2/21/2023
746,76,SUP,2/21/2023
752,63,SUP,2/21/2023
755,70,SUP,2/21/2023
757,77,SUP,2/21/2023
765,87,SUP,2/21/2023
768,65,SUP,2/21/2023
772,64,SUP,2/21/2023
777,66,SUP,2/21/2023
781,81,SUP,2/21/2023
782,88,SUP,2/21/2023
789,583,SUP,2/21/2023
791,78,SUP,2/21/2023
793,70,SUP,2/21/2023
804,48,SUP,2/21/2023
807,50,SUP,2/21/2023
808,61,SUP,2/21/2023
812,70,SUP,2/21/2023
813,81,SUP,2/21/2023
822,70,SUP,2/21/2023
827,45,SUP,2/21/2023
846,85,SUP,2/21/2023
849,59,SUP,2/21/2023
861,71,SUP,2/21/2023
865,87,SUP,2/21/2023
872,62,SUP,2/21/2023
880,50,SUP,2/21/2023
896,49,SUP,2/21/2023
897,73,SUP,2/21/2023
898,73,W/M,2/21/2023
900,70,SUP,2/21/2023
901,77,SUP,2/21/2023
915,62,SUP,2/21/2023
917,81,SUP,2/21/2023
918,46,SUP,2/21/2023
927,71,SUP,2/21/2023
939,76,SUP,2/21/2023
940,479,SUP,2/21/2023
945,71,SUP,2/21/2023
947,350,SUP,2/21/2023
951,85,W/M,2/21/2023
963,48,SUP,2/21/2023
972,479,SUP,2/21/2023
999,86,SUP,2/21/2023
1000,569,SUP,2/21/2023
1022,45,SUP,2/21/2023
1040,65,SUP,2/21/2023
1041,569,SUP,2/21/2023
1042,85,SUP,2/21/2023
1044,45,SUP,2/21/2023
1046,88,W/M,2/21/2023
1051,71,SUP,2/21/2023
1062,63,SUP,2/21/2023
1067,84,W/M,2/21/2023
1073,81,SUP,2/21/2023
1078,74,W/M,2/21/2023
1098,84,SUP,2/21/2023
1103,59,SUP,2/21/2023
1117,51,SUP,2/21/2023
1118,55,SUP,2/21/2023
1126,506,SUP,2/21/2023
1129,82,SUP,2/21/2023
1137,60,SUP,2/21/2023
1148,349,SUP,2/21/2023
1150,85,SUP,2/21/2023
1154,506,SUP,2/21/2023
1178,50,SUP,2/21/2023
1185,83,SUP,2/21/2023
1186,60,SUP,2/21/2023
1198,506,SUP,2/21/2023
1216,53,SUP,2/21/2023
1232,81,SUP,2/21/2023
1235,86,SUP,2/21/2023
1249,74,SUP,2/21/2023
1253,82,SUP,2/21/2023
1254,76,SUP,2/21/2023
1257,74,SUP,2/21/2023
1272,74,SUP,2/21/2023
1279,59,SUP,2/21/2023
1296,569,SUP,2/21/2023
1303,81,SUP,2/21/2023
1313,77,SUP,2/21/2023
1347,87,SUP,2/21/2023
1405,61,SUP,2/21/2023
1409,65,SUP,2/21/2023
1455,44,SUP,2/21/2023
1494,78,SUP,2/21/2023
1516,70,SUP,2/21/2023
1800,583,SUP,2/21/2023
1801,44,SUP,2/21/2023
1803,87,SUP,2/21/2023
1837,59,SUP,2/21/2023
1958,80,SUP,2/21/2023
2066,64,SUP,2/21/2023
2105,53,SUP,2/21/2023
2123,47,SUP,2/21/2023
2133,82,SUP,2/21/2023
2239,86,SUP,2/21/2023
2257,67,SUP,2/21/2023
2397,58,WNM,2/21/2023
2404,87,SUP,2/21/2023
2433,561,WNM,2/21/2023
2439,60,SUP,2/21/2023
2505,62,SUP,2/21/2023
2599,86,SUP,2/21/2023
2649,50,SUP,2/21/2023
2667,55,SUP,2/21/2023
2688,45,SUP,2/21/2023
2718,64,W/M,2/21/2023
2724,63,SUP,2/21/2023
2763,569,SUP,2/21/2023
2765,569,SUP,2/21/2023
2769,87,SUP,2/21/2023
2834,50,SUP,2/21/2023
2835,528,WNM,2/21/2023
2864,506,SUP,2/21/2023
2891,73,SUP,2/21/2023
2918,51,SUP,2/21/2023
2926,56,SUP,2/21/2023
2973,51,SUP,2/21/2023
2975,561,WNM,2/21/2023
2976,561,WNM,2/21/2023
2977,58,WNM,2/21/2023
2978,44,SUP,2/21/2023
2979,58,WNM,2/21/2023
2980,479,SUP,2/21/2023
2981,58,WNM,2/21/2023
2991,82,SUP,2/21/2023
2993,62,SUP,2/21/2023
2995,504,WNM,2/21/2023
2996,53,SUP,2/21/2023
3014,49,SUP,2/21/2023
3015,561,WNM,2/21/2023
3043,58,WNM,2/21/2023
3044,50,SUP,2/21/2023
3056,506,SUP,2/21/2023
3057,506,SUP,2/21/2023
3058,86,SUP,2/21/2023
3106,86,SUP,2/21/2023
3107,506,SUP,2/21/2023
3112,77,SUP,2/21/2023
3135,58,WNM,2/21/2023
3169,83,SUP,2/21/2023
3170,83,SUP,2/21/2023
3199,504,WNM,2/21/2023
3204,561,WNM,2/21/2023
3213,68,SUP,2/21/2023
3224,583,SUP,2/21/2023
3225,583,SUP,2/21/2023
3226,65,SUP,2/21/2023
3229,349,SUP,2/21/2023
3274,50,SUP,2/21/2023
3279,77,SUP,2/21/2023
3285,44,SUP,2/21/2023
3286,52,SUP,2/21/2023
3287,504,WNM,2/21/2023
3296,64,SUP,2/21/2023
3297,67,SUP,2/21/2023
3298,60,SUP,2/21/2023
3302,64,SUP,2/21/2023
3319,81,SUP,2/21/2023
3320,80,SUP,2/21/2023
3341,561,WNM,2/21/2023
3381,74,SUP,2/21/2023
3383,70,SUP,2/21/2023
3384,70,SUP,2/21/2023
3390,68,SUP,2/21/2023
3391,87,SUP,2/21/2023
3392,58,WNM,2/21/2023
3419,58,WNM,2/21/2023
3425,63,SUP,2/21/2023
3431,48,SUP,2/21/2023
3432,49,SUP,2/21/2023
3433,49,SUP,2/21/2023
3449,528,WNM,2/21/2023
3450,528,WNM,2/21/2023
3452,562,WNM,2/21/2023
3500,60,SUP,2/21/2023
3509,562,WNM,2/21/2023
3510,62,SUP,2/21/2023
3518,88,SUP,2/21/2023
3521,504,WNM,2/21/2023
3530,561,WNM,2/21/2023
3542,562,WNM,2/21/2023
3567,80,SUP,2/21/2023
3569,83,SUP,2/21/2023
3572,62,SUP,2/21/2023
3574,504,WNM,2/21/2023
3579,562,WNM,2/21/2023
3584,64,SUP,2/21/2023
3585,68,SUP,2/21/2023
3591,68,SUP,2/21/2023
3594,58,WNM,2/21/2023
3623,88,SUP,2/21/2023
3631,44,SUP,2/21/2023
3640,65,SUP,2/21/2023
3645,73,SUP,2/21/2023
3653,58,WNM,2/21/2023
3764,45,SUP,2/21/2023
3773,479,SUP,2/21/2023
3777,56,SUP,2/21/2023
3826,71,SUP,2/21/2023
3827,64,SUP,2/21/2023
3828,46,SUP,2/21/2023
3870,58,WNM,2/21/2023
3886,80,SUP,2/21/2023
3888,86,SUP,2/21/2023
4046,561,WNM,2/21/2023
4055,87,SUP,2/21/2023
4056,528,WNM,2/21/2023
4102,86,SUP,2/21/2023
4103,77,SUP,2/21/2023
4104,504,WNM,2/21/2023
4111,65,SUP,2/21/2023
4112,569,SUP,2/21/2023
4114,542,WNM,2/21/2023
4115,87,SUP,2/21/2023
4130,82,SUP,2/21/2023
4131,506,SUP,2/21/2023
4162,506,SUP,2/21/2023
4163,82,SUP,2/21/2023
4164,55,SUP,2/21/2023
4165,479,SUP,2/21/2023
4183,85,SUP,2/21/2023
4193,542,WNM,2/21/2023
4194,84,SUP,2/21/2023
4215,55,SUP,2/21/2023
4219,82,SUP,2/21/2023
4240,53,SUP,2/21/2023
4279,44,SUP,2/21/2023
4298,59,SUP,2/21/2023
4299,71,SUP,2/21/2023
4367,542,WNM,2/21/2023
4371,542,WNM,2/21/2023
4373,542,WNM,2/21/2023
4416,67,SUP,2/21/2023
4453,504,WNM,2/21/2023
4464,504,WNM,2/21/2023
4465,562,WNM,2/21/2023
4466,562,WNM,2/21/2023
4468,562,WNM,2/21/2023
4503,49,SUP,2/21/2023
4508,80,SUP,2/21/2023
4509,48,SUP,2/21/2023
4512,65,SUP,2/21/2023
4526,63,SUP,2/21/2023
4538,67,SUP,2/21/2023
4554,82,SUP,2/21/2023
4605,542,WNM,2/21/2023
4618,562,WNM,2/21/2023
4627,52,SUP,2/21/2023
4674,542,WNM,2/21/2023
5045,67,SUP,2/21/2023
5080,50,SUP,2/21/2023
5091,67,SUP,2/21/2023
5092,53,SUP,2/21/2023
5094,562,WNM,2/21/2023
5116,60,SUP,2/21/2023
5144,77,SUP,2/21/2023
5145,86,SUP,2/21/2023
5146,506,SUP,2/21/2023
5165,80,SUP,2/21/2023
5210,51,SUP,2/21/2023
5211,52,SUP,2/21/2023
5216,70,SUP,2/21/2023
5224,528,WNM,2/21/2023
5226,528,WNM,2/21/2023
5245,77,SUP,2/21/2023
5246,65,SUP,2/21/2023
5247,479,SUP,2/21/2023
5287,68,SUP,2/21/2023
5288,49,SUP,2/21/2023
5290,528,WNM,2/21/2023
5311,52,SUP,2/21/2023
5312,479,SUP,2/21/2023
5316,479,SUP,2/21/2023
5317,82,SUP,2/21/2023
5353,562,WNM,2/21/2023
5359,48,SUP,2/21/2023
5388,61,SUP,2/21/2023
5389,76,SUP,2/21/2023
5416,50,SUP,2/21/2023
5449,62,SUP,2/21/2023
5460,78,SUP,2/21/2023
5479,83,SUP,2/21/2023
5480,83,SUP,2/21/2023
5490,528,WNM,2/21/2023
5612,63,SUP,2/21/2023
5613,58,WNM,2/21/2023
5614,58,WNM,2/21/2023
5624,504,WNM,2/21/2023
5657,504,WNM,2/21/2023
5672,51,SUP,2/21/2023
5700,542,WNM,2/21/2023
5702,561,WNM,2/21/2023
5707,52,SUP,2/21/2023
5713,88,SUP,2/21/2023
5715,58,WNM,2/21/2023
5764,479,SUP,2/21/2023
5808,569,SUP,2/21/2023
5809,80,SUP,2/21/2023
5810,49,SUP,2/21/2023
5824,561,WNM,2/21/2023
5866,56,SUP,2/21/2023
5889,53,SUP,2/21/2023
5898,78,SUP,2/21/2023
5959,63,SUP,2/21/2023
5963,504,WNM,2/21/2023
5987,583,SUP,2/21/2023
6078,504,WNM,2/21/2023
6098,528,WNM,2/21/2023
6159,528,WNM,2/21/2023
6286,81,SUP,2/21/2023
6300,56,SUP,2/21/2023
6459,528,WNM,2/21/2023
6467,45,SUP,2/21/2023
6578,58,WNM,2/21/2023
6579,59,SUP,2/21/2023
6786,528,WNM,2/21/2023
6850,528,WNM,2/21/2023
6851,504,WNM,2/21/2023
6898,71,SUP,2/21/2023
6929,76,SUP,2/21/2023
6966,504,WNM,2/21/2023
7156,76,SUP,2/21/2023
7178,56,SUP,2/21/2023
7220,528,WNM,2/21/2023
7224,561,WNM,2/21/2023
7229,526,WNM,2/21/2023
7232,561,WNM,2/21/2023
7240,561,WNM,2/21/2023
7251,58,WNM,2/21/2023
7281,74,SUP,2/21/2023
7309,562,WNM,2/21/2023
7310,562,WNM,2/21/2023
7311,528,WNM,2/21/2023
7347,58,WNM,2/21/2023
7349,504,WNM,2/21/2023
7357,562,WNM,2/21/2023
7361,562,WNM,2/21/2023
7362,504,WNM,2/21/2023
8930,583,SUP,2/21/2023
500,505,SUP,2/23/2023
512,505,SUP,2/23/2023
549,71,SUP,2/23/2023
611,387,SUP,2/23/2023
806,387,SUP,2/23/2023
821,71,SUP,2/23/2023
824,385,SUP,2/23/2023
826,375,SUP,2/23/2023
829,385,W/M,2/23/2023
831,385,SUP,2/23/2023
835,385,SUP,2/23/2023
842,389,SUP,2/23/2023
850,385,SUP,2/23/2023
851,387,SUP,2/23/2023
867,429,SUP,2/23/2023
868,387,SUP,2/23/2023
869,375,SUP,2/23/2023
873,375,W/M,2/23/2023
905,379,SUP,2/23/2023
906,384,SUP,2/23/2023
921,388,SUP,2/23/2023
924,378,SUP,2/23/2023
953,378,SUP,2/23/2023
962,389,SUP,2/23/2023
964,505,SUP,2/23/2023
966,375,SUP,2/23/2023
980,378,SUP,2/23/2023
984,391,SUP,2/23/2023
986,388,W/M,2/23/2023
1001,389,SUP,2/23/2023
1008,378,SUP,2/23/2023
1015,505,SUP,2/23/2023
1019,389,SUP,2/23/2023
1045,379,SUP,2/23/2023
1058,388,SUP,2/23/2023
1095,388,W/M,2/23/2023
1149,367,SUP,2/23/2023
1175,364,W/M,2/23/2023
1199,388,SUP,2/23/2023
1200,391,SUP,2/23/2023
1218,366,SUP,2/23/2023
1230,364,SUP,2/23/2023
1231,379,SUP,2/23/2023
1240,367,SUP,2/23/2023
1252,380,SUP,2/23/2023
1273,389,SUP,2/23/2023
1280,388,SUP,2/23/2023
1291,367,SUP,2/23/2023
1299,364,SUP,2/23/2023
1306,387,SUP,2/23/2023
1308,380,SUP,2/23/2023
1315,381,SUP,2/23/2023
1324,366,SUP,2/23/2023
1325,366,W/M,2/23/2023
1328,364,SUP,2/23/2023
1334,372,SUP,2/23/2023
1357,387,SUP,2/23/2023
1364,365,SUP,2/23/2023
1369,364,SUP,2/23/2023
1370,365,SUP,2/23/2023
1380,375,SUP,2/23/2023
1381,372,SUP,2/23/2023
1384,389,SUP,2/23/2023
1397,384,SUP,2/23/2023
1411,366,SUP,2/23/2023
1412,381,SUP,2/23/2023
1414,384,SUP,2/23/2023
1417,364,SUP,2/23/2023
1434,391,SUP,2/23/2023
1438,405,SUP,2/23/2023
1439,405,SUP,2/23/2023
1440,403,SUP,2/23/2023
1442,405,SUP,2/23/2023
1456,381,SUP,2/23/2023
1457,381,SUP,2/23/2023
1461,381,SUP,2/23/2023
1474,365,SUP,2/23/2023
1485,382,SUP,2/23/2023
1492,376,SUP,2/23/2023
1508,382,SUP,2/23/2023
1512,371,SUP,2/23/2023
1532,369,SUP,2/23/2023
1533,369,SUP,2/23/2023
1543,430,SUP,2/23/2023
1549,368,SUP,2/23/2023
1550,388,W/M,2/23/2023
1559,394,W/M,2/23/2023
1560,396,SUP,2/23/2023
1567,427,SUP,2/23/2023
1572,582,SUP,2/23/2023
1573,405,SUP,2/23/2023
1584,396,SUP,2/23/2023
1598,370,SUP,2/23/2023
1604,430,SUP,2/23/2023
1612,366,SUP,2/23/2023
1617,381,SUP,2/23/2023
1646,372,SUP,2/23/2023
1648,392,SUP,2/23/2023
1659,379,SUP,2/23/2023
1686,403,SUP,2/23/2023
1689,376,SUP,2/23/2023
1699,401,SUP,2/23/2023
1708,401,SUP,2/23/2023
1746,371,SUP,2/23/2023
1768,582,SUP,2/23/2023
1778,382,SUP,2/23/2023
1808,388,W/M,2/23/2023
1827,582,SUP,2/23/2023
1838,394,W/M,2/23/2023
1846,366,SUP,2/23/2023
1872,383,SUP,2/23/2023
1878,400,SUP,2/23/2023
1888,401,SUP,2/23/2023
1896,391,SUP,2/23/2023
1900,400,SUP,2/23/2023
1901,383,SUP,2/23/2023
1902,400,SUP,2/23/2023
1905,400,SUP,2/23/2023
1956,382,SUP,2/23/2023
1995,400,SUP,2/23/2023
2050,396,SUP,2/23/2023
2051,405,SUP,2/23/2023
2084,382,SUP,2/23/2023
2106,392,SUP,2/23/2023
2112,372,SUP,2/23/2023
2113,370,SUP,2/23/2023
2125,380,SUP,2/23/2023
2147,383,SUP,2/23/2023
2189,392,SUP,2/23/2023
2201,505,SUP,2/23/2023
2207,403,SUP,2/23/2023
2223,585,SUP,2/23/2023
2259,383,SUP,2/23/2023
2270,375,SUP,2/23/2023
2293,585,SUP,2/23/2023
2307,582,SUP,2/23/2023
2402,392,SUP,2/23/2023
2451,526,WNM,2/23/2023
2453,392,SUP,2/23/2023
2455,383,SUP,2/23/2023
2482,371,SUP,2/23/2023
2483,394,SUP,2/23/2023
2485,474,SUP,2/23/2023
2508,399,SUP,2/23/2023
2511,582,SUP,2/23/2023
2512,369,SUP,2/23/2023
2515,371,SUP,2/23/2023
2554,368,SUP,2/23/2023
2562,406,SUP,2/23/2023
2579,429,SUP,2/23/2023
2592,394,SUP,2/23/2023
2593,396,SUP,2/23/2023
2607,383,SUP,2/23/2023
2608,382,SUP,2/23/2023
2612,505,SUP,2/23/2023
2617,392,SUP,2/23/2023
2632,510,WNM,2/23/2023
2652,384,SUP,2/23/2023
2653,71,SUP,2/23/2023
2656,375,SUP,2/23/2023
2671,373,SUP,2/23/2023
2672,389,SUP,2/23/2023
2729,378,SUP,2/23/2023
2751,380,SUP,2/23/2023
2752,585,SUP,2/23/2023
2766,370,SUP,2/23/2023
2767,372,SUP,2/23/2023
2768,372,SUP,2/23/2023
2777,368,SUP,2/23/2023
2778,373,SUP,2/23/2023
2780,399,SUP,2/23/2023
2781,399,SUP,2/23/2023
2782,400,SUP,2/23/2023
2794,405,SUP,2/23/2023
2831,400,SUP,2/23/2023
2838,396,SUP,2/23/2023
2861,399,SUP,2/23/2023
2862,399,SUP,2/23/2023
2884,394,SUP,2/23/2023
2892,376,SUP,2/23/2023
2921,401,SUP,2/23/2023
2922,366,SUP,2/23/2023
2923,382,SUP,2/23/2023
2924,384,SUP,2/23/2023
3018,389,SUP,2/23/2023
3019,490,WNM,2/23/2023
3049,9,WNM,2/23/2023
3082,490,WNM,2/23/2023
3083,490,WNM,2/23/2023
3093,399,SUP,2/23/2023
3094,557,WNM,2/23/2023
3126,490,WNM,2/23/2023
3127,490,WNM,2/23/2023
3128,490,WNM,2/23/2023
3136,505,SUP,2/23/2023
3143,9,WNM,2/23/2023
3175,490,WNM,2/23/2023
3176,490,WNM,2/23/2023
3177,378,SUP,2/23/2023
3208,582,SUP,2/23/2023
3220,405,SUP,2/23/2023
3227,391,SUP,2/23/2023
3232,403,SUP,2/23/2023
3241,369,SUP,2/23/2023
3254,392,SUP,2/23/2023
3259,383,SUP,2/23/2023
3277,392,SUP,2/23/2023
3313,376,SUP,2/23/2023
3314,510,WNM,2/23/2023
3315,510,WNM,2/23/2023
3317,526,WNM,2/23/2023
3350,394,SUP,2/23/2023
3351,394,SUP,2/23/2023
3354,397,WNM,2/23/2023
3355,397,WNM,2/23/2023
3356,397,WNM,2/23/2023
3357,9,WNM,2/23/2023
3360,373,SUP,2/23/2023
3366,401,SUP,2/23/2023
3377,9,WNM,2/23/2023
3379,366,SUP,2/23/2023
3382,389,SUP,2/23/2023
3385,526,WNM,2/23/2023
3407,368,SUP,2/23/2023
3408,392,SUP,2/23/2023
3423,385,SUP,2/23/2023
3427,387,SUP,2/23/2023
3428,375,SUP,2/23/2023
3454,401,SUP,2/23/2023
3465,369,SUP,2/23/2023
3472,474,SUP,2/23/2023
3473,394,SUP,2/23/2023
3511,474,SUP,2/23/2023
3512,526,WNM,2/23/2023
3517,526,WNM,2/23/2023
3533,585,SUP,2/23/2023
3566,380,SUP,2/23/2023
3568,403,SUP,2/23/2023
3582,391,SUP,2/23/2023
3589,403,SUP,2/23/2023
3596,384,SUP,2/23/2023
3604,510,WNM,2/23/2023
3620,403,SUP,2/23/2023
3655,397,WNM,2/23/2023
3661,526,WNM,2/23/2023
3728,394,SUP,2/23/2023
3729,392,SUP,2/23/2023
3730,364,SUP,2/23/2023
3731,385,SUP,2/23/2023
3732,385,SUP,2/23/2023
3739,399,SUP,2/23/2023
3740,490,WNM,2/23/2023
3751,373,SUP,2/23/2023
3763,505,SUP,2/23/2023
3771,371,SUP,2/23/2023
3778,381,SUP,2/23/2023
3788,397,WNM,2/23/2023
3789,401,SUP,2/23/2023
3799,371,SUP,2/23/2023
3805,391,SUP,2/23/2023
3807,367,SUP,2/23/2023
3824,585,SUP,2/23/2023
3833,372,SUP,2/23/2023
3844,510,WNM,2/23/2023
3845,510,WNM,2/23/2023
3846,510,WNM,2/23/2023
3847,405,SUP,2/23/2023
3848,401,SUP,2/23/2023
3861,373,SUP,2/23/2023
3867,379,SUP,2/23/2023
3872,430,SUP,2/23/2023
3884,367,SUP,2/23/2023
3896,368,SUP,2/23/2023
3897,400,SUP,2/23/2023
3988,557,WNM,2/23/2023
4068,582,SUP,2/23/2023
4100,557,WNM,2/23/2023
4105,526,WNM,2/23/2023
4180,557,WNM,2/23/2023
4196,490,WNM,2/23/2023
4201,385,SUP,2/23/2023
4203,365,SUP,2/23/2023
4208,401,SUP,2/23/2023
4218,510,WNM,2/23/2023
4232,370,SUP,2/23/2023
4233,510,WNM,2/23/2023
4239,392,SUP,2/23/2023
4247,383,SUP,2/23/2023
4249,474,SUP,2/23/2023
4252,364,SUP,2/23/2023
4264,9,WNM,2/23/2023
4272,401,SUP,2/23/2023
4275,510,WNM,2/23/2023
4284,380,SUP,2/23/2023
4288,379,SUP,2/23/2023
4293,9,WNM,2/23/2023
4324,9,WNM,2/23/2023
4325,365,SUP,2/23/2023
4335,391,SUP,2/23/2023
4336,368,SUP,2/23/2023
4337,365,SUP,2/23/2023
4339,397,WNM,2/23/2023
4341,387,SUP,2/23/2023
4355,364,SUP,2/23/2023
4356,396,SUP,2/23/2023
4366,526,WNM,2/23/2023
4370,392,SUP,2/23/2023
4377,388,SUP,2/23/2023
4395,474,SUP,2/23/2023
4412,382,SUP,2/23/2023
4415,526,WNM,2/23/2023
4430,373,SUP,2/23/2023
4438,403,SUP,2/23/2023
4451,373,SUP,2/23/2023
4471,381,SUP,2/23/2023
4473,9,WNM,2/23/2023
4490,9,WNM,2/23/2023
4491,490,WNM,2/23/2023
4494,557,WNM,2/23/2023
4543,365,SUP,2/23/2023
4557,396,SUP,2/23/2023
4567,379,SUP,2/23/2023
4599,378,SUP,2/23/2023
4601,387,SUP,2/23/2023
4603,9,WNM,2/23/2023
4639,376,SUP,2/23/2023
4653,381,SUP,2/23/2023
4676,526,WNM,2/23/2023
4678,405,SUP,2/23/2023
4689,582,SUP,2/23/2023
4696,582,SUP,2/23/2023
4700,557,WNM,2/23/2023
4706,557,WNM,2/23/2023
4734,585,SUP,2/23/2023
4747,490,WNM,2/23/2023
5003,375,SUP,2/23/2023
5031,366,SUP,2/23/2023
5033,378,SUP,2/23/2023
5049,380,SUP,2/23/2023
5051,378,SUP,2/23/2023
5070,396,SUP,2/23/2023
5099,388,SUP,2/23/2023
5101,396,SUP,2/23/2023
5108,526,WNM,2/23/2023
5109,557,WNM,2/23/2023
5110,557,WNM,2/23/2023
5123,391,SUP,2/23/2023
5124,370,SUP,2/23/2023
5137,376,SUP,2/23/2023
5155,387,SUP,2/23/2023
5166,387,SUP,2/23/2023
5167,582,SUP,2/23/2023
5168,405,SUP,2/23/2023
5170,429,SUP,2/23/2023
5186,373,SUP,2/23/2023
5189,369,SUP,2/23/2023
5190,370,SUP,2/23/2023
5205,557,WNM,2/23/2023
5206,557,WNM,2/23/2023
5232,388,SUP,2/23/2023
5233,403,SUP,2/23/2023
5234,401,SUP,2/23/2023
5235,403,SUP,2/23/2023
5257,510,WNM,2/23/2023
5258,397,WNM,2/23/2023
5259,397,WNM,2/23/2023
5269,397,WNM,2/23/2023
5270,582,SUP,2/23/2023
5303,364,SUP,2/23/2023
5304,9,WNM,2/23/2023
5306,397,WNM,2/23/2023
5329,370,SUP,2/23/2023
5330,369,SUP,2/23/2023
5331,368,SUP,2/23/2023
5332,510,WNM,2/23/2023
5334,376,SUP,2/23/2023
5341,379,SUP,2/23/2023
5342,365,SUP,2/23/2023
5349,510,WNM,2/23/2023
5350,403,SUP,2/23/2023
