Store #,City,Category,Declaration Category,Declared Items,UPC ,Cat,Sub-Cat,Action Needed,Reporting Category
6963,ANNA,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
6963,ANNA,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
6963,ANNA,Milk,1% Milk Quart,PRAIRIE FARMS HILAND 1% QT-032OZ,7206000055,52,1,,Milk
6963,ANNA,Milk,Fat Free Milk Quart,PRAIRIE FARMS HILAND Fat Free QT-032OZ,7206000086,52,1,,Milk
6963,ANNA,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
6966,MCKINNEY,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
6966,MCKINNEY,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
6966,MCKINNEY,Cheese,Cheese,GV Colby 32oz,7874211463,2,12,,Cheese
6966,MCKINNEY,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
6966,MCKINNEY,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
6966,MCKINNEY,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
6966,MCKINNEY,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
6966,MCKINNEY,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
6966,MCKINNEY,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
6966,MCKINNEY,Cheese,Cheese,GV Mozzarella -32oz,7874211907,2,12,,Cheese
6966,MCKINNEY,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
6966,MCKINNEY,Cheese,Cheese,GV Sharp Cheddar 32oz,7874214878,2,12,,Cheese
6966,MCKINNEY,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese
6966,MCKINNEY,Cheese,Cheese,GV XSharp Cheddar 16oz,7874206257,2,12,,Cheese
6966,MCKINNEY,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women
6966,MCKINNEY,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women
6966,MCKINNEY,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children
6966,MCKINNEY,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children
6966,MCKINNEY,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children
6966,MCKINNEY,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children
6966,MCKINNEY,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children
6966,MCKINNEY,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children
6966,MCKINNEY,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children
6966,MCKINNEY,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women
6966,MCKINNEY,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women
6966,MCKINNEY,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women
6966,MCKINNEY,Juice  ,Cranberry 64 oz,GV Cranberry 64 oz,7874206692,4,4,,Juice - Children
6966,MCKINNEY,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk
6966,MCKINNEY,Milk,Fat Free Milk Gallon,GV Fat Free Milk Gallon,7874235189,1,2,,Milk
6966,MCKINNEY,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk
6966,MCKINNEY,Milk,Fat Free Milk Half Gallon ,GV Fat Free Milk Half Gallon,7874235203,1,6,,Milk
6966,MCKINNEY,Milk,Whole Milk Quart,PRAIRIE FARMS HILAND WHOLE QT-032OZ,7206000012,50,1,,Milk
6966,MCKINNEY,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
6966,MCKINNEY,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
6966,MCKINNEY,Milk,1% Milk Quart,PRAIRIE FARMS HILAND 1% QT-032OZ,7206000055,52,1,,Milk
6966,MCKINNEY,Milk,Fat Free Milk Quart,PRAIRIE FARMS HILAND Fat Free QT-032OZ,7206000086,52,1,,Milk
6966,MCKINNEY,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
7156,HEWITT,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
7156,HEWITT,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
7156,HEWITT,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
7156,HEWITT,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
7156,HEWITT,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
7156,HEWITT,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
7156,HEWITT,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
7156,HEWITT,Cheese,Cheese,GV Mont Jack - 32oz,7874209747,2,12,,Cheese
7156,HEWITT,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
7156,HEWITT,Cheese,Cheese,GV Mozzarella -32oz,7874211907,2,12,,Cheese
7156,HEWITT,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
7156,HEWITT,Cheese,Cheese,GV Sharp Cheddar 32oz,7874214878,2,12,,Cheese
7156,HEWITT,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese
7156,HEWITT,Cheese,Cheese,GV XSharp Cheddar 16oz,7874206257,2,12,,Cheese
7156,HEWITT,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women
7156,HEWITT,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women
7156,HEWITT,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women
7156,HEWITT,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children
7156,HEWITT,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children
7156,HEWITT,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children
7156,HEWITT,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children
7156,HEWITT,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children
7156,HEWITT,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children
7156,HEWITT,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children
7156,HEWITT,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women
7156,HEWITT,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women
7156,HEWITT,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women
7156,HEWITT,Juice  ,Cranberry 64 oz,GV Cranberry 64 oz,7874206692,4,4,,Juice - Children
7156,HEWITT,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk
7156,HEWITT,Milk,Fat Free Milk Gallon,GV Fat Free Milk Gallon,7874235189,1,2,,Milk
7156,HEWITT,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk
7156,HEWITT,Milk,Fat Free Milk Half Gallon ,GV Fat Free Milk Half Gallon,7874235203,1,6,,Milk
7156,HEWITT,Milk,Whole Milk Quart,DFA OAK FARMS WHOLE QT-032OZ,4127100411,50,1,,Milk
7156,HEWITT,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
7156,HEWITT,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
7156,HEWITT,Milk,1% Milk Quart,DFA OAK FARMS 1% QT-032OZ,7002635126,52,1,,Milk
7156,HEWITT,Milk,1% Buttermilk,OAK FARMS BUTTERMILK 64OZ,4127100356,1,3,,Milk
7156,HEWITT,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
7178,PRINCETON,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
7178,PRINCETON,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
7178,PRINCETON,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
7178,PRINCETON,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
7178,PRINCETON,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
7178,PRINCETON,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
7178,PRINCETON,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
7178,PRINCETON,Cheese,Cheese,GV Mont Jack - 32oz,7874209747,2,12,,Cheese
7178,PRINCETON,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
7178,PRINCETON,Cheese,Cheese,GV Mozzarella -32oz,7874211907,2,12,,Cheese
7178,PRINCETON,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
7178,PRINCETON,Cheese,Cheese,GV Sharp Cheddar 32oz,7874214878,2,12,,Cheese
7178,PRINCETON,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese
7178,PRINCETON,Cheese,Cheese,GV XSharp Cheddar 16oz,7874206257,2,12,,Cheese
7178,PRINCETON,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women
7178,PRINCETON,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,7874222979,4,5,,Juice - Women
7178,PRINCETON,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women
7178,PRINCETON,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women
7178,PRINCETON,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children
7178,PRINCETON,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children
7178,PRINCETON,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children
7178,PRINCETON,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children
7178,PRINCETON,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children
7178,PRINCETON,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children
7178,PRINCETON,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children
7178,PRINCETON,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women
7178,PRINCETON,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women
7178,PRINCETON,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women
7178,PRINCETON,Juice  ,Cranberry 64 oz,GV Cranberry 64 oz,7874206692,4,4,,Juice - Children
7178,PRINCETON,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk
7178,PRINCETON,Milk,Fat Free Milk Gallon,GV Fat Free Milk Gallon,7874235189,1,2,,Milk
7178,PRINCETON,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk
7178,PRINCETON,Milk,Fat Free Milk Half Gallon ,GV Fat Free Milk Half Gallon,7874235203,1,6,,Milk
7178,PRINCETON,Milk,Whole Milk Quart,PRAIRIE FARMS HILAND WHOLE QT-032OZ,7206000012,50,1,,Milk
7178,PRINCETON,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
7178,PRINCETON,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
7178,PRINCETON,Milk,1% Milk Quart,PRAIRIE FARMS HILAND 1% QT-032OZ,7206000055,52,1,,Milk
7178,PRINCETON,Milk,Fat Free Milk Quart,PRAIRIE FARMS HILAND Fat Free QT-032OZ,7206000086,52,1,,Milk
7178,PRINCETON,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
7220,SAN ANGELO,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
7220,SAN ANGELO,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
7220,SAN ANGELO,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
7220,SAN ANGELO,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
7220,SAN ANGELO,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
7220,SAN ANGELO,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
7220,SAN ANGELO,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
7220,SAN ANGELO,Cheese,Cheese,GV Mont Jack - 32oz,7874209747,2,12,,Cheese
7220,SAN ANGELO,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
7220,SAN ANGELO,Cheese,Cheese,GV Mozzarella -32oz,7874211907,2,12,,Cheese
7220,SAN ANGELO,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
7220,SAN ANGELO,Cheese,Cheese,GV Sharp Cheddar 32oz,7874214878,2,12,,Cheese
7220,SAN ANGELO,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese
7220,SAN ANGELO,Cheese,Cheese,GV XSharp Cheddar 16oz,7874206257,2,12,,Cheese
7220,SAN ANGELO,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women
7220,SAN ANGELO,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,7874222979,4,5,,Juice - Women
7220,SAN ANGELO,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women
7220,SAN ANGELO,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women
7220,SAN ANGELO,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children
7220,SAN ANGELO,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children
7220,SAN ANGELO,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children
7220,SAN ANGELO,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children
7220,SAN ANGELO,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children
7220,SAN ANGELO,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children
7220,SAN ANGELO,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children
7220,SAN ANGELO,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women
7220,SAN ANGELO,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women
7220,SAN ANGELO,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women
7220,SAN ANGELO,Juice  ,Cranberry 64 oz,GV Cranberry 64 oz,7874206692,4,4,,Juice - Children
7220,SAN ANGELO,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk
7220,SAN ANGELO,Milk,Fat Free Milk Gallon,GV Fat Free Milk Gallon,7874235189,1,2,,Milk
7220,SAN ANGELO,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk
7220,SAN ANGELO,Milk,Fat Free Milk Half Gallon ,GV Fat Free Milk Half Gallon,7874235203,1,6,,Milk
7220,SAN ANGELO,Milk,Whole Milk Quart,DFA GANDYS WHOLE QT-032OZ,7265000003,50,1,,Milk
7220,SAN ANGELO,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
7220,SAN ANGELO,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
7220,SAN ANGELO,Milk,1% Milk Quart,DFA GANDYS 1% QT-032OZ,7265000079,52,1,,Milk
7220,SAN ANGELO,Milk,1% Buttermilk,DFA GANDYS 1% BUTTERMILK HG-064OZ,7265000052,1,3,,Milk
7220,SAN ANGELO,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
7224,LANCASTER,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
7224,LANCASTER,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
7224,LANCASTER,Cheese,Cheese,GV Colby 16oz,7874243020,2,12,,Cheese
7224,LANCASTER,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
7224,LANCASTER,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
7224,LANCASTER,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
7224,LANCASTER,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
7224,LANCASTER,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
7224,LANCASTER,Cheese,Cheese,GV Mont Jack - 32oz,7874209747,2,12,,Cheese
7224,LANCASTER,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
7224,LANCASTER,Cheese,Cheese,GV Mozzarella -32oz,7874211907,2,12,,Cheese
7224,LANCASTER,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
7224,LANCASTER,Cheese,Cheese,GV Sharp Cheddar 32oz,7874214878,2,12,,Cheese
7224,LANCASTER,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese
7224,LANCASTER,Cheese,Cheese,GV XSharp Cheddar 16oz,7874206257,2,12,,Cheese
7224,LANCASTER,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women
7224,LANCASTER,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children
7224,LANCASTER,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children
7224,LANCASTER,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children
7224,LANCASTER,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children
7224,LANCASTER,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children
7224,LANCASTER,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children
7224,LANCASTER,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children
7224,LANCASTER,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women
7224,LANCASTER,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women
7224,LANCASTER,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women
7224,LANCASTER,Juice  ,Cranberry 64 oz,GV Cranberry 64 oz,7874206692,4,4,,Juice - Children
7224,LANCASTER,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk
7224,LANCASTER,Milk,Fat Free Milk Gallon,GV Fat Free Milk Gallon,7874235189,1,2,,Milk
7224,LANCASTER,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk
7224,LANCASTER,Milk,Fat Free Milk Half Gallon ,GV Fat Free Milk Half Gallon,7874235203,1,6,,Milk
7224,LANCASTER,Milk,Whole Milk Quart,PRAIRIE FARMS HILAND WHOLE QT-032OZ,7206000012,50,1,,Milk
7224,LANCASTER,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
7224,LANCASTER,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
7224,LANCASTER,Milk,1% Milk Quart,PRAIRIE FARMS HILAND 1% QT-032OZ,7206000055,52,1,,Milk
7224,LANCASTER,Milk,Fat Free Milk Quart,PRAIRIE FARMS HILAND Fat Free QT-032OZ,7206000086,52,1,,Milk
7224,LANCASTER,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
7229,EL PASO,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
7229,EL PASO,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
7229,EL PASO,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
7229,EL PASO,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
7229,EL PASO,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
7229,EL PASO,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
7229,EL PASO,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
7229,EL PASO,Cheese,Cheese,GV Mont Jack - 32oz,7874209747,2,12,,Cheese
7229,EL PASO,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
7229,EL PASO,Cheese,Cheese,GV Mozzarella -32oz,7874211907,2,12,,Cheese
7229,EL PASO,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
7229,EL PASO,Cheese,Cheese,GV Sharp Cheddar 32oz,7874214878,2,12,,Cheese
7229,EL PASO,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese
7229,EL PASO,Cheese,Cheese,GV XSharp Cheddar 16oz,7874206257,2,12,,Cheese
7229,EL PASO,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children
7229,EL PASO,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children
7229,EL PASO,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children
7229,EL PASO,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children
7229,EL PASO,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children
7229,EL PASO,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children
7229,EL PASO,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children
7229,EL PASO,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women
7229,EL PASO,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women
7229,EL PASO,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women
7229,EL PASO,Juice  ,Cranberry 64 oz,GV Cranberry 64 oz,7874206692,4,4,,Juice - Children
7229,EL PASO,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk
7229,EL PASO,Milk,Fat Free Milk Gallon,GV Fat Free Milk Gallon,7874235189,1,2,,Milk
7229,EL PASO,Milk,1% Buttermilk,DFA PRICES 1% BUTTERMILK HG-064OZ,7544000102,1,3,,Milk
7229,EL PASO,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk
7229,EL PASO,Milk,Fat Free Milk Half Gallon ,GV Fat Free Milk Half Gallon,7874235203,1,6,,Milk
7229,EL PASO,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk
7229,EL PASO,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk
7229,EL PASO,Milk,1% Milk Quart,Sarah Farms 1% Quart,78396100033,52,1,,Milk
7229,EL PASO,Milk,Whole Milk Quart,Sarah Farms Whole Quart,78396100031,50,1,,Milk
7229,EL PASO,Milk,Fat Free Milk Quart,Sarah Farms Fat Free Qt,78396100034,52,1,,Milk
7229,EL PASO,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,194346283484,4,4,,Juice - Children
7232,DESOTO,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread
7232,DESOTO,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese
7232,DESOTO,Cheese,Cheese,GV Colby 16oz,7874243020,2,12,,Cheese
7232,DESOTO,Cheese,Cheese,GV Colby Jack 16oz,7874207964,2,12,,Cheese
7232,DESOTO,Cheese,Cheese,GV Med Cheddar 16oz,7874221730,2,12,,Cheese
7232,DESOTO,Cheese,Cheese,GV Mild Cheddar 16oz,7874237458,2,12,,Cheese
7232,DESOTO,Cheese,Cheese,GV Mild Cheddar 32oz,7874206773,2,12,,Cheese
7232,DESOTO,Cheese,Cheese,GV Mont Jack - 16oz,7874243021,2,12,,Cheese
7232,DESOTO,Cheese,Cheese,GV Mont Jack - 32oz,7874209747,2,12,,Cheese
7232,DESOTO,Cheese,Cheese,GV Mozzarella - 16oz,7874243019,2,12,,Cheese
7232,DESOTO,Cheese,Cheese,GV Mozzarella -32oz,7874211907,2,12,,Cheese
7232,DESOTO,Cheese,Cheese,GV Sharp Cheddar 16oz,7874243022,2,12,,Cheese
7232,DESOTO,Cheese,Cheese,GV Sharp Cheddar 32oz,7874214878,2,12,,Cheese
7232,DESOTO,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese
7232,DESOTO,Cheese,Cheese,GV XSharp Cheddar 16oz,7874206257,2,12,,Cheese
7232,DESOTO,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women
7232,DESOTO,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children
7232,DESOTO,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children
7232,DESOTO,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children
7232,DESOTO,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children
7232,DESOTO,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children
