Store,BU,Reg,Mkt,Store_nbr,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Total
785,SOUTHWEST BU,13,141,785,3111.85,4324.05,4254.87,5237.8,6686.7,7802.4,9200.95,9088.2,9016.57,10928.43,15616.18,12452.745,97720.745
786,NORTH BU,25,264,786,13506.95,14414.85,13739.62,12849.75,15817.9,15253.7,17054.35,25420.69,23640.07,20389.15,25544.08,24370.9,222002.01
787,SOUTHEAST BU,2,19,787,29378.7,34135.75,30551.9,32762.15,33391.85,28573.35,29876.75,32647.8,33004.96,33318.88,45429.32,36121.93,399193.34
788,SOUTHEAST BU,42,328,788,,,,,,,,1025.42,1965.88,2450.89,3819.17,2648.735,11910.095
789,SOUTHWEST BU,5,583,789,30228.8,38976.95,36339.57,34419.625,40492.025,35723.15,37379.95,36045.83,38321.435,35454.795,46156.6,48238.74,457777.47
790,WEST BU,47,406,790,2771,3119.8,2566.11,2749.7,3854.65,3304.06,3240.22,3736.83,3736.32,4828.77,5382.17,4788.17,44077.8
791,SOUTHWEST BU,6,78,791,2609.1,3148.35,3008.45,2828.8,3990.4,4421.9,4426.05,3769.97,4396.49,5069.53,8234.43,6756.695,52660.165
793,SOUTHWEST BU,7,70,793,17879.5,19127.5,16287.41,16437.2,18463.3,18078.1,20710.02,20188.52,20397.96,21433.085,28532.92,23220.885,240756.4
794,SOUTHWEST BU,44,409,794,9096.65,11777.85,8881.4,11170.4,13795.95,13166.6,21062.7,20835.91,17255.935,21995.255,36742.49,32581.57,218362.71
795,EAST BU,4,33,795,,,,756.5,2414.1,3883.55,4214,3608.1,4405.11,5465.22,7663.19,7863.82,40273.59
796,NORTH BU,25,279,796,7428.7,10045.05,9639.9,8866.9,11264,10592.55,12475.95,11102.36,11678.53,12398.7,17687.46,14978.485,138158.585
797,WEST BU,52,418,797,7030.85,8029.7,8448.67,8327.2,11069.75,8130.8,14976.64,14908.38,16302.3,14399.66,26613.05,16804.335,155041.335
798,NORTH BU,25,273,798,,,,,,,,470.11,637.67,943.73,1674.15,2436.25,6161.91
799,WEST BU,47,406,799,3109.6,3317.6,3192.57,2730.4,3315.05,3875.4,3932.3,3833.42,3737.09,4850.51,6499.07,6418.04,48811.05
800,SOUTHEAST BU,3,89,800,19351.5,19969.3,19739.83,20076.9,22564.85,22382.45,24110.32,24042.64,30351.88,26425.56,34864.26,30221.78,294101.27
801,NORTH BU,40,360,801,1422.95,1366.2,1364.4,1401.35,2045.75,1916.55,2461.15,2782.56,3243.04,3115.69,4197.91,2982.85,28300.4
802,NORTH BU,53,263,802,1594.25,2068.5,1484.85,1745.8,2481.65,2750.95,2943.2,3181.78,3009.31,3596.43,5618.54,4156.115,34631.375
803,SOUTHWEST BU,13,128,803,5792.25,6845.55,6077.16,7593.35,9423.65,9371.55,10103.25,11235.45,11076.7,12677.36,18405.81,15361.835,123963.915
804,SOUTHWEST BU,5,48,804,15337.35,17501.85,16526.07,17073.35,19926,18754.35,21372.8,20871.47,22849.37,23579.81,29467.245,26699.67,249959.335
805,NORTH BU,40,340,805,22030.35,21932.35,19264.09,20273.1,23470.6,22854.6,27005.15,23784.31,24054.35,26626.76,35600.42,25904.645,292800.725
806,SOUTHWEST BU,46,387,806,22760.8,26473.25,23665.54,24532.65,27762.55,24183.05,26653.45,25267.08,27181.36,28679.65,38695.84,31701.975,327557.195
807,SOUTHWEST BU,5,50,807,20805.25,26672.9,24781.8,27072,29702,28599.2,29801.03,28570.61,33156.31,32809.955,42406.84,29935.35,354313.245
808,SOUTHWEST BU,6,61,808,10825.7,12304.1,11206.08,13187.4,16898.4,19279.95,18705.1,17157.4,19069.22,18234.91,24238.62,19980.505,201087.385
809,SOUTHEAST BU,14,10,809,19126.55,20323.15,18596.11,19390.4,23763.7,22768.9,30861.4,27005.04,27565.91,29723.88,43037.93,38067.355,320230.325
810,WEST BU,52,426,810,6468.05,7612.5,7119.72,6977.55,8683.95,9194.95,8526.98,7641.99,7940.1,10295.1,14903.34,17389.34,112753.57
811,SOUTHEAST BU,9,118,811,5409.6,6329.75,5704.4,5520.55,4781.6,4540.8,5277.54,5083.67,4999.65,6152.33,8099.54,7479.805,69379.235
812,SOUTHWEST BU,7,70,812,4212.15,5038.9,4650.77,4672.75,5660.9,5853.6,6888.95,6160.39,6092.22,6217.03,8386.56,8448.025,72282.245
813,SOUTHWEST BU,7,81,813,11176.2,27918.85,31177.03,33338.95,34064.95,32792.9,24099.55,19458.04,20354.81,19888.34,25438.19,22979.685,302687.495
814,SOUTHEAST BU,9,107,814,13092.1,16477.05,14962.95,15818.65,18338.3,19496.8,19846.65,19949.94,19190.09,18890.435,24238.335,20953.255,221254.555
815,NORTH BU,40,336,815,3025.2,3606.65,3489.23,5039.85,7110.25,11184.9,9107.22,5125.9,5605.4,6280.91,9740.55,7464.17,76780.23
816,SOUTHWEST BU,13,141,816,13505.45,15765,16118.36,17169.75,20290.55,20009.25,22112.25,22841.87,25082.85,30336.53,38295.155,31287.03,272814.045
817,SOUTHEAST BU,9,90,817,37770.35,45841.95,42914.95,45570.95,52392.2,47081.75,50521.75,55983.72,32931.3,49969.015,67138.2,55950.775,584066.91
818,SOUTHEAST BU,14,15,818,14675.55,28334.2,22569.79,29040.7,70874.4,92169.75,42454.25,25467.16,28026.27,19385.64,28155.21,23581.34,424734.26
819,SOUTHEAST BU,9,105,819,38554.95,49927.05,43976.01,46136.25,54038.5,50822.45,51669.95,50354.07,51535.65,55928.54,77223.86,61878.85,632046.13
820,NORTH BU,40,359,820,3870.55,4631.05,4275.52,4751.6,5309.6,6048.85,6839.75,7267.64,6966.71,8446.19,10944.24,10811.345,80163.045
821,SOUTHWEST BU,7,71,821,26100.45,30536.5,39399.84,47665.2,43934.9,39467.4,36477.55,28276.14,23151.02,21727.045,28256.17,25706.635,390698.85
822,SOUTHWEST BU,7,70,822,11444.8,11858.7,12137.54,13992.67,17243.2,15480.2,17409.94,17013.78,18735.91,18778.42,24853.74,19023.33,197972.23
823,SOUTHWEST BU,44,345,823,21223.15,19483,17478.36,17090.25,19160.25,19265.35,27440.35,23641.42,21583.85,24535.06,33663,37802.08,282366.12
824,SOUTHWEST BU,46,385,824,24157.6,28907.3,25975.12,26498.35,33891.7,31356.9,31980.72,30950.31,31193.6,23293.61,30452.76,23349.335,342007.305
825,NORTH BU,41,257,825,7953.55,9404.45,8643.08,9227.7,11506.6,11011.7,11975.8,11322.54,11251.6,13089.83,18342.89,16464.015,140193.755
826,SOUTHWEST BU,46,375,826,13606.6,16867.15,14969.29,16565.7,19723.6,18432.5,19315.07,16655.76,19399.46,20403.81,26841.05,22191.475,224971.465
827,SOUTHWEST BU,5,45,827,7284.6,7766.85,7496,8364.85,10311.15,11063.6,16193.44,16174.06,18618.88,20811.1,28674.3,26099.495,178858.325
828,NORTH BU,41,251,828,11954.05,12589.25,12522,13757.45,15853.4,15599.1,15302.15,15508.67,14228.42,15206.88,21631.21,19138.41,183290.99
829,SOUTHWEST BU,46,385,829,4214.65,5415.25,4410.05,5057.5,6191.95,6175.95,6408.06,4827.05,4915.7,5439.005,8428.73,7850.8,69334.695
830,NORTH BU,25,279,830,,,,,,,,,82.86,399.61,741.19,581.39,1805.05
833,NORTH BU,41,271,833,1346.45,1786.85,1720.9,1841.05,2583,3649.75,4537.75,5011.21,4658.41,6456.38,9803.23,8896.99,52291.97
834,NORTH BU,40,360,834,,,,,,,,,458.17,1626.76,1985.29,1663.905,5734.125
835,SOUTHWEST BU,46,385,835,,,,,,,,,2428.14,12204.265,22328.045,19109.975,56070.425
836,SOUTHEAST BU,3,28,836,24162.6,29123.85,25490.46,27000.5,32846.45,30864.65,33687.51,29048.29,35982.92,35895.25,48391.98,40674.3,393168.76
837,NORTH BU,40,333,837,,,,,,,,,65.04,237.91,360.29,256.76,920
838,SOUTHWEST BU,44,345,838,70056.4,74310.55,66162.29,65901.48,64619.9,65258.75,69217.9,64069.1,60433.28,69973.385,87595.51,74848.825,832447.37
839,SOUTHWEST BU,13,130,839,22829.6,29406.6,28605.01,29085,37630.1,35752.59,35227.97,28685.42,32627.09,39989.02,55685.67,57496.15,433020.22
840,NHM BU,59,546,840,3189.85,3162.95,2614.8,2969.2,3621.25,3791.3,3732.95,3392.43,4034.19,4517.36,5945.87,5132.71,46104.86
842,WEST BU,54,389,842,30667.5,34679.45,31329.68,32220.15,35921.9,32559.925,33254.175,32759.27,32585.645,35234.635,45311.24,39190.6,415714.17
843,SOUTHEAST BU,3,27,843,5664.3,6291.5,5350.25,5580.05,6760.95,7248.7,7336.49,7094.19,6828.02,8172.34,11203.19,11475.165,89005.145
844,NORTH BU,25,262,844,6907.4,7189.8,7782.97,7970.41,9449.5,9533.25,11886.06,11077.63,12583.94,13655.46,19568.97,16647.18,134252.57
846,SOUTHWEST BU,6,85,846,,,,8.15,238.9,401.7,1205.1,1085.71,909.35,1208.63,1725.74,2336.42,9119.7
847,NORTH BU,53,438,847,973.95,923.75,784.16,769.8,846.35,1212.4,1504.55,2236.47,2105.5,2560.1,3669.175,2633.565,20219.77
848,SOUTHEAST BU,11,144,848,18584.35,20474.95,18688.97,19821.52,21397.05,28235.25,30778.25,36992.49,25404.76,27757.185,39759.2,30978.78,318872.755
849,SOUTHWEST BU,6,59,849,25182.8,30745.75,27842.42,31052.1,34331.65,43001.075,37975.825,29700.09,36427.51,35063.015,48912.69,45185.87,425420.795
850,SOUTHWEST BU,46,385,850,,,,,,,,,2656.75,15598.47,27671.3,22926.92,68853.44
851,SOUTHWEST BU,46,387,851,,,,,347.35,1273.2,2164.95,2161.52,2484.05,3660.12,5767.57,5270.06,23128.82
852,NORTH BU,25,262,852,6610.95,8793.05,8576.64,8114.25,10548.85,9831.75,11353.15,10224.21,10391.88,11364.29,16023.84,14371.44,126204.3
853,SOUTHEAST BU,14,1,853,19569.15,28762.3,23578.96,24243.05,29113.25,27268.1,28346.96,29414.34,31556.165,35376.52,50449.65,37429.33,365107.775
854,NORTH BU,21,246,854,5774.7,6531.2,6450.59,6920.4,9583.75,9149.8,9459.8,9073.38,9098.78,10460.4,16064.25,14819.345,113386.395
855,SOUTHEAST BU,2,20,855,58320.55,67211.35,61413.66,66399.38,70365.15,73988.35,68817.9,68885.51,68773.46,74918.93,94281.945,91091.585,864467.77
856,SOUTHEAST BU,2,22,856,13772.65,19135.25,16361.27,17717.3,19114.05,21486.35,24468.69,23079.79,24326.49,26277.57,35079.57,36967.18,277786.16
857,SOUTHEAST BU,3,94,857,25325.8,27850.45,26650.91,28922.21,33824.5,30557.25,33583.15,31642.22,33884.95,33498.2,44250.055,35648.945,385638.64
858,SOUTHEAST BU,14,97,858,4863.4,5117.45,5014.43,5553.02,7157.65,8235.6,9114.1,9233.37,8983.51,9923.87,14040.28,10805.855,98042.535
859,SOUTHEAST BU,9,116,859,18913.8,21112.2,19999.2,19801.1,22468.75,25129.15,25070.4,24694.61,22647.39,25641.15,32871.94,28646.045,286995.735
860,SOUTHEAST BU,3,94,860,26230.85,40052.6,24949.02,27219.85,31349.8,31247.95,38472.55,33547.07,36425.53,34960.26,46315.03,37846.02,408616.53
861,SOUTHWEST BU,7,71,861,13941.8,16063.35,16134.87,16280.15,18832.85,17573.65,20036.55,19975.7,22342.57,23473.75,28946.66,25281.705,238883.605
862,SOUTHEAST BU,3,28,862,34265.4,42146,38264.08,38674.25,41092.45,41136.1,43855.33,36014.47,36130.59,47013.63,59094.79,50344.685,508031.775
863,SOUTHEAST BU,14,10,863,3104.3,3632.75,3126.11,3253.75,4292.95,5519.5,6499.4,6148.04,4347.29,5162.39,7367.56,7204.99,59659.03
864,SOUTHEAST BU,3,28,864,12642.85,13626.65,13030.57,13959.25,16117.85,16329.25,19910.2,16707.72,25312.86,28550.285,44088.07,32056.015,252331.57
865,SOUTHWEST BU,7,87,865,28063.25,32242.2,27537.58,29561,34902.5,34360,35573.74,31995.75,35861.5,34891.62,46483.16,39866.17,411338.47
866,SOUTHEAST BU,14,1,866,18640,23814.9,21355.97,24518.95,27624.05,27130.45,28722.66,30011.86,28542.84,31974.995,47303.57,39832.47,349472.715
867,WEST BU,47,429,867,11183.05,11194.15,10327.49,10539.99,12637.9,13650.95,13288.8,13671.16,13704.43,15741.74,20668.38,19442.345,166050.385
868,SOUTHWEST BU,46,387,868,67357.45,79887.75,77152.87,75281.95,79754.45,68074.15,63304.4,51001.98,44342.62,44265.32,54049.25,50364.675,754836.865
869,SOUTHWEST BU,46,375,869,2895.3,3737.45,3269.25,3516.05,4387.75,4959.4,4596.12,4456.84,4921.57,5272.57,6908.81,7111.6,56032.71
870,NORTH BU,41,580,870,11380.1,11442.15,11901.11,11728.925,13607.375,14563.7,17687.4,15920.2,14256.68,15891.735,24963.725,19671.2,183014.3
872,SOUTHWEST BU,6,62,872,14067.35,16803.5,15738.67,16907.06,19998.25,20764,20566.24,19220.65,20741.74,19505.99,27505.8,23262.835,235082.085
873,SOUTHWEST BU,46,375,873,,,,96.7,225.55,193.25,274.9,148.12,176.26,183.35,145.62,65.15,1508.9
874,SOUTHWEST BU,13,141,874,10733.6,13595.1,13705.85,14612.5,16744.65,18634.9,17737.71,18854.46,18650.02,20047.66,27734.465,24015.01,215065.925
875,SOUTHEAST BU,11,140,875,22249.6,24178.05,29556.35,35150.85,35681.8,30316.5,28837.75,28242.3,26862.56,30201.08,45060.22,41905.69,378242.75
876,SOUTHEAST BU,42,127,876,,,,,,,,668.49,2437.66,4237.69,7216.02,10175.025,24734.885
877,EAST BU,26,309,877,11997.9,12180.8,12903.69,12822.35,16533.4,15726.55,19139.65,17561.95,15890.55,17399.86,27210.97,21840.68,201208.35
878,SOUTHEAST BU,2,24,878,8312.3,8491.55,8171.11,9220.79,12102.85,12001.65,12018.95,11424.9,11704.74,10902.33,17824.565,13902.295,136078.03
879,SOUTHEAST BU,12,152,879,11195.4,12147.85,12904.6,13670.3,15962,16827.15,19195.35,19106.43,18731.78,23992.89,32208.48,30732.05,226674.28
880,SOUTHWEST BU,5,50,880,26009.9,27732.45,28854.95,30539.72,37048.5,34126.75,37074.35,34680.05,37344.49,37944.2,47602.2,43410.555,422368.115
881,EAST BU,4,41,881,30848.3,38092.35,36269.11,30794.13,30293.8,28918.15,44899.65,47568.56,42347.01,58865.58,95132.185,64176.735,548205.56
882,NORTH BU,53,425,882,809.15,1315.9,1280.25,1229.4,1663.65,2214.95,2541.9,2587.57,2585,2797.93,3970.96,3584.255,26580.915
884,NORTH BU,41,249,884,10049.95,12117,11132.83,11002,14163.45,12067.45,13904.6,13918.01,13481.82,15061.55,22615.665,17672.735,167187.06
885,WEST BU,47,433,885,,,,,,,,,13.95,263.87,978.89,1999.55,3256.26
886,WEST BU,52,426,886,5878.5,7300.55,6442.52,7512.95,8295.4,8108.55,8464.25,8004.86,8355.28,10049.83,14197.98,12278.27,104888.94
887,SOUTHWEST BU,13,141,887,19051.9,22172.35,18992.8,19738.65,23752.5,27110.3,28793.85,26373.42,27560.79,32907.19,42526.455,37361.125,326341.33
888,SOUTHEAST BU,42,334,888,,,,,,,,,2186.28,3949.69,6211.12,5677.6,18024.69
889,SOUTHEAST BU,3,27,889,10373.5,10750.8,11297.34,11137.73,14355.1,14218.4,16884.78,17631.85,17936.84,16566.49,28692.35,22704.84,192550.02
890,SOUTHEAST BU,9,91,890,44663.75,53866,47668.49,48868.62,54395,50952.86,55413.78,60649.23,50271.67,55131.265,70496.41,64332.315,656709.39
891,NORTH BU,25,279,891,9172.25,10414.75,10539.28,10399.85,12859.45,12809.65,13187.25,13116.52,12338.07,13743.37,20257.29,15690.71,154528.44
892,WEST BU,52,414,892,18260.5,19135.25,21649.68,16419.95,18193.3,18468.3,20442.7,20051.13,19699.48,19693.235,38271.76,28544.125,258829.41
894,SOUTHWEST BU,44,356,894,54698.35,63351.3,54741.45,57934.65,55254.15,48036.55,49300,44097.48,50794.53,58189.69,83692.07,65684.12,685774.34
895,NORTH BU,40,336,895,,,,,,,,45.45,99.93,193.02,324.26,306.74,969.4
896,SOUTHWEST BU,5,49,896,25627.45,29715.75,29381.1,32571.16,37705.5,34446.1,36674.65,36506.35,37476.07,36981.515,48452.485,41996.67,427534.8
897,SOUTHWEST BU,7,73,897,7732.6,8648.95,9085.7,9508.65,11073.65,11016,11383.3,10410.54,10633.79,10494.68,13068.1,13281.375,126337.335
899,SOUTHEAST BU,3,27,899,13022.5,17123.45,15064.35,16550.35,18812.9,18291.6,20843.55,17166.81,31689.76,26419.21,36735.38,28508.765,260228.625
900,SOUTHWEST BU,7,70,900,,,,,,,,785.22,1396.94,1486.78,1727.31,2119.95,7516.2
901,SOUTHWEST BU,7,77,901,10270.9,12668.75,10816.8,11101.15,13455.9,13331.05,15138.24,13400.42,15103.37,14359.23,19481.85,17014.16,166141.82
902,NORTH BU,41,251,902,5199.35,5105.75,4932.46,4679.15,6298.95,6865.45,8250.75,8594.74,8418.37,8976.12,12802.03,11549.8,91672.92
903,SOUTHEAST BU,11,140,903,18228.1,19930.5,17035.96,16986.95,18267.1,19506.3,20606.6,13335.52,13684.68,18312.26,23253.34,20904.29,220051.6
904,SOUTHEAST BU,14,1,904,18612,25295.3,28551.42,40636.6,53429.8,71110.85,59902.45,38197.06,30212.95,29648.15,43228.09,37384.015,476208.685
905,WEST BU,54,379,905,14653.35,17292.5,14955.44,14646.5,17694.95,17387.2,17723.3,16241.03,15081.48,16330.27,21797.06,17455.99,201259.07
906,SOUTHWEST BU,46,384,906,6411.8,7308.5,7665.07,8582.05,9831.35,8998.8,8977.21,8754.86,8831.86,10199.91,13079.7,11001.935,109643.045
907,SOUTHEAST BU,2,32,907,3663.4,4354.55,4706.85,5127.1,6987.1,9644.1,10521.95,11712.48,11065.54,13247.59,18673.74,16867.62,116572.02
908,SOUTHEAST BU,9,90,908,16520.05,18226.7,16599.7,17098.53,20584.65,18872.9,19801.52,18872.94,16937.13,18066.24,26945.59,23244.55,231770.5
909,SOUTHWEST BU,13,125,909,20757.5,23723.6,22861.36,26310.8,31066.1,31779.3,31386.05,30495.3,34264.695,41214.6,57212.59,44668.5,395740.395
910,NORTH BU,53,442,910,9739.35,11216.75,10158.22,11264.1,13649.6,15314.9,16417.65,16074.11,15063.91,16053.235,22505.215,18409.675,175866.715
911,SOUTHWEST BU,13,128,911,40211.35,39302.7,36067.19,46060.71,62017.35,59608.25,60974.49,60127.39,58554.45,64598.08,82945.145,61439.71,671906.815
912,SOUTHWEST BU,13,125,912,112592.15,122679.1,102764.68,92644.5,129953.15,144666.75,133615.75,111548.79,103731.85,96653.355,108386.62,84807.21,1344043.905
913,NORTH BU,53,425,913,889.95,1291.8,1128.99,1537.5,1709.75,1973.9,2124.05,2045.82,2387.9,2648.25,4411.54,4517.55,26667
914,SOUTHEAST BU,42,322,914,3699.25,4651.95,4012.5,4778.25,6386.35,6921.45,7540.85,7623.76,7142.565,8095.89,10971.445,11118.45,82942.71
915,SOUTHWEST BU,6,62,915,14878.3,16907.7,17644.11,18057.43,21712.8,26292.9,26411.15,26016.55,23595.92,22513.67,29373.35,24526.64,267930.52
916,SOUTHWEST BU,13,141,916,22504.9,28317.95,23067.25,26209.45,34884.85,51634.4,57076.65,50432.55,42252.33,58107.3,94815.94,82051.48,571355.05
917,SOUTHWEST BU,7,81,917,,,,,,,,384.07,1000.55,1116.71,1327.82,1484.855,5314.005
918,SOUTHWEST BU,13,46,918,11133.4,14452,11878.68,12412,14081.2,14467.95,16591.85,15537.67,17263.21,16849.16,25911.72,23079.28,193658.12
919,SOUTHEAST BU,14,15,919,25227.85,31432.65,40536.6,36396.88,48772.2,70119.9,49460.8,41058.54,38053.38,34436.975,46589.72,39735.925,501821.42
920,NHM BU,59,546,920,5433.05,5072,4101.3,4547.45,5236.55,5698.5,5618.25,7239.95,6259.12,6770.04,9518.99,10152.57,75647.77
921,WEST BU,54,388,921,3984.85,5095.25,3757.08,4150.2,5343.85,6977.25,6163.1,4927.24,4938.6,5177.87,6584.13,7147.275,64246.695
922,NORTH BU,41,243,922,5745.6,7690.25,6668.63,6611.22,8534.4,9594.9,10103.7,9701.24,9979.03,12043.15,16310.5,10009.665,112992.285
923,NORTH BU,41,482,923,12180.7,13442.5,13164.88,13948.4,17245.9,16450.3,17399.45,17788.07,17470.94,18865.35,25783.105,21007.25,204746.845
924,WEST BU,54,378,924,5786.45,7454.8,6787.33,7450.45,9125.7,8474.15,8048.9,7561.71,7422.61,8056.12,11350.875,10598.53,98117.625
925,SOUTHEAST BU,3,112,925,1290.5,1819.6,1879.08,1651.65,1810,1458.3,1580.8,1584.85,1237.86,1523.26,2964.49,1877.475,20677.865
927,SOUTHWEST BU,7,71,927,6771.65,7623.25,7373.13,7361.15,8614.4,8908.1,9607.65,9162.45,10257.48,12052.54,15780.62,15304.735,118817.155
928,SOUTHEAST BU,3,98,928,84706.15,98084.3,95238.83,96866.35,96769.75,108740.7,140189.6,125137.34,120834.015,118747.28,133677.495,117511.405,1336503.215
929,SOUTHEAST BU,9,107,929,22836.65,28064.75,24489.6,27147.6,32873.8,29390.45,32641.88,29829.63,27145.91,30267.555,43355.325,36408.165,364451.315
930,SOUTHEAST BU,14,8,930,15130.65,19223.9,16221.85,18910.05,22528.3,22709.5,21144.2,20661.74,19969.12,21479.635,29555.17,30490.68,258024.795
931,SOUTHEAST BU,9,92,931,17971.15,19620,18706.84,20367.08,26352.9,27826.3,28046.15,27192.83,29110.8,30387.23,39854.5,32416.595,317852.375
932,SOUTHEAST BU,14,16,932,31857.5,28732.85,24055.6,27107.45,30153.05,30456,34178.49,44006.93,39064.2,43791.7,64867.75,46563.36,444834.88
933,NORTH BU,53,263,933,2836,3137.25,3730.76,3885.52,5992.5,5610.6,6576.25,7143.33,6781.94,8054.53,9780.48,8800.19,72329.35
934,SOUTHEAST BU,14,1,934,27756.4,27198.15,25883.63,28186.45,34814.5,34054.95,35215.15,35288.61,37861.035,39493.29,56409.685,51974.465,434136.315
935,SOUTHWEST BU,13,130,935,25909.85,28801.8,26951.39,29012.04,35418.75,33511.45,34264.75,28853.87,31333.37,34744.205,47792.01,44920.86,401514.345
936,NORTH BU,25,272,936,16656.45,15524.4,12681.22,19763.15,27178.15,30806.5,35418.04,33804.53,36546.95,40820.3,52134.37,38943.33,360277.39
937,SOUTHEAST BU,2,26,937,13445.65,14872.45,12426.8,13377.6,16616,14086.17,15585.935,15294.44,14350.14,14690.055,22610.07,20764.53,188119.84
938,SOUTHEAST BU,14,8,938,20869,25682.95,22585.45,22724.1,27128.55,27737,26435.4,24373.54,25910.785,30566.69,41266.57,35759.21,331039.245
939,SOUTHWEST BU,5,76,939,13467.4,15369.55,13270.56,13804.95,17673.9,16760.05,16708.88,15192.59,18387.02,17910.3,27100.89,22860.155,208506.245
940,SOUTHWEST BU,5,479,940,18254.4,22107.6,19595.93,19855.55,24411.25,21552,23167.5,22531.26,25257.17,26163.14,32752.75,26846.25,282494.8
941,SOUTHEAST BU,3,114,941,25915.7,29881.45,26402.24,28681.37,31455.25,30445.05,35063.05,34963.92,32206.645,33107.61,43983.1,37859.715,389965.1
942,SOUTHEAST BU,3,89,942,29940.6,29914.15,28992.74,30784.93,34629.3,33508.775,38290.075,36640.95,39889.26,38332.555,55795.55,43394.655,440113.54
943,SOUTHEAST BU,9,91,943,36599.45,44560.3,40189.36,41257.95,47032.25,42129.25,51971.45,51352.4,45559.335,46490.45,65405.64,51471.305,564019.14
944,SOUTHEAST BU,14,15,944,54918.65,58615.05,55207.39,49821.79,55124.15,56893.1,74450.3,58440.29,57074.01,60544.005,78599.97,77812.275,737500.98
945,SOUTHWEST BU,7,71,945,21632.2,23938.95,22628.41,21585.71,24744.05,22745.3,25457.9,25901.18,28738.87,28255.01,40649.88,36836.815,323114.275
947,SOUTHWEST BU,44,350,947,34757.15,44463.75,39623.93,43048.95,44639.075,44443.775,41554.7,44455.44,49727.46,55184.095,72542.365,56721.995,571162.685
948,EAST BU,26,304,948,12347.55,14836,13723.95,14113.69,17690.6,16005.1,17092.98,13879.11,15583.05,17728.655,27359.08,22126.995,202486.76
950,SOUTHEAST BU,11,145,950,18490.1,20138.1,29108.04,27235.77,21670.65,22853.25,23999.6,21424.11,20224.14,18946.08,29197.87,26579.89,279867.6
952,SOUTHEAST BU,3,27,952,8064.35,10737.75,9196.78,10412.35,12140.85,12675.95,15541.57,13031.89,20468.54,18039.88,25464.68,23371.325,179145.915
953,WEST BU,54,378,953,25792.3,39637.65,30220.7,28490.95,34800.6,33623.3,33266.29,28418.17,31240.89,34713.655,45386.61,37436.91,403028.025
954,SOUTHWEST BU,13,141,954,1245.95,1895.15,1532.9,1833.8,2142.8,3885.85,4323.15,4757.62,4635.42,5730.58,8928.7,7392.895,48304.815
955,SOUTHEAST BU,9,91,955,38028.4,41048.05,40085.71,44032.24,51352.05,49774.3,53569.4,55436.53,47858.59,52892.94,73778.24,62963.55,610820
956,SOUTHEAST BU,9,92,956,1038.25,1398.35,1365.9,1505.6,2201.85,1847.65,2258,1554.77,2017.78,1757.99,3373.33,2214.67,22534.14
957,NORTH BU,25,279,957,,,,,,,,,44.51,328.97,600.3,540.53,1514.31
958,NORTH BU,53,263,958,1782.15,2662.75,2403.64,2228.63,2883.1,2754.75,3557.29,3779.28,3753.43,4442.91,7093.735,6303.445,43645.11
