Store,Dept,Inventory Dollars,Format
395,94,"$33,012.76",WM Supercenter
395,98,"$18,139.79",WM Supercenter
396,80,"$15,301.54",WM Supercenter
396,93,"$73,501.89",WM Supercenter
396,94,"$39,111.64",WM Supercenter
396,98,"$22,450.86",WM Supercenter
397,80,"$16,618.64",WM Supercenter
397,93,"$48,179.89",WM Supercenter
397,94,"$38,577.24",WM Supercenter
397,98,"$25,884.40",WM Supercenter
398,80,"$29,286.72",WM Supercenter
398,93,"$83,401.14",WM Supercenter
398,94,"$44,600.12",WM Supercenter
398,98,"$20,459.31",WM Supercenter
399,80,"$10,664.25",WM Supercenter
399,93,"$73,850.20",WM Supercenter
399,94,"$41,080.35",WM Supercenter
399,98,"$21,028.85",WM Supercenter
400,80,"$16,947.30",WM Supercenter
400,93,"$64,829.42",WM Supercenter
400,94,"$23,131.66",WM Supercenter
400,98,"$17,391.08",WM Supercenter
401,80,"$6,634.40",WM Supercenter
401,93,"$43,408.97",WM Supercenter
401,94,"$20,245.98",WM Supercenter
401,98,"$10,436.30",WM Supercenter
402,80,"$13,387.80",WM Supercenter
402,93,"$48,549.27",WM Supercenter
402,94,"$26,664.61",WM Supercenter
402,98,"$15,085.46",WM Supercenter
403,80,"$21,622.24",WM Supercenter
403,93,"$64,348.93",WM Supercenter
403,94,"$44,314.47",WM Supercenter
403,98,"$20,374.52",WM Supercenter
404,80,"$6,703.61",WM Supercenter
404,93,"$71,878.64",WM Supercenter
404,94,"$43,360.34",WM Supercenter
404,98,"$19,442.30",WM Supercenter
405,80,"$15,449.60",WM Supercenter
405,93,"$53,252.06",WM Supercenter
405,94,"$32,307.32",WM Supercenter
405,98,"$21,517.15",WM Supercenter
406,80,"$9,279.55",WM Supercenter
406,93,"$64,993.73",WM Supercenter
406,94,"$40,485.45",WM Supercenter
406,98,"$21,290.29",WM Supercenter
407,80,"$16,404.19",WM Supercenter
407,93,"$69,490.05",WM Supercenter
407,94,"$36,717.88",WM Supercenter
407,98,"$26,565.99",WM Supercenter
408,80,"$27,431.97",WM Supercenter
408,93,"$113,967.31",WM Supercenter
408,94,"$41,424.71",WM Supercenter
408,98,"$25,034.81",WM Supercenter
409,80,"$2,404.59",WM Supercenter
409,93,"$36,054.52",WM Supercenter
409,94,"$24,945.44",WM Supercenter
409,98,"$14,303.78",WM Supercenter
410,80,"$22,004.79",WM Supercenter
410,93,"$67,249.15",WM Supercenter
410,94,"$37,666.24",WM Supercenter
410,98,"$24,549.12",WM Supercenter
412,80,"$18,082.38",WM Supercenter
412,93,"$68,505.50",WM Supercenter
412,94,"$60,640.69",WM Supercenter
412,98,"$22,706.80",WM Supercenter
413,80,"$10,962.97",WM Supercenter
413,93,"$49,580.81",WM Supercenter
413,94,"$38,038.89",WM Supercenter
413,98,"$23,108.16",WM Supercenter
414,80,"$13,911.96",WM Supercenter
414,93,"$73,317.20",WM Supercenter
414,94,"$36,231.33",WM Supercenter
414,98,"$20,122.62",WM Supercenter
415,80,"$10,246.82",WM Supercenter
415,93,"$64,596.01",WM Supercenter
415,94,"$34,681.58",WM Supercenter
415,98,"$16,369.37",WM Supercenter
416,80,"$12,149.30",WM Supercenter
416,93,"$48,125.66",WM Supercenter
416,94,"$23,170.01",WM Supercenter
416,98,"$21,755.96",WM Supercenter
417,80,"$20,024.72",WM Supercenter
417,93,"$60,813.46",WM Supercenter
417,94,"$31,229.95",WM Supercenter
417,98,"$14,076.84",WM Supercenter
418,80,"$9,111.27",WM Supercenter
418,93,"$37,718.37",WM Supercenter
418,94,"$18,939.38",WM Supercenter
418,98,"$11,468.79",WM Supercenter
419,80,"$7,482.20",WM Supercenter
419,93,"$47,120.37",WM Supercenter
419,94,"$25,995.62",WM Supercenter
419,98,"$6,047.65",WM Supercenter
420,80,"$15,879.31",WM Supercenter
420,93,"$48,987.83",WM Supercenter
420,94,"$29,839.60",WM Supercenter
420,98,"$23,399.39",WM Supercenter
421,80,"$11,636.29",WM Supercenter
421,93,"$62,438.06",WM Supercenter
421,94,"$66,672.64",WM Supercenter
421,98,"$22,648.83",WM Supercenter
422,80,"$11,085.08",WM Supercenter
422,93,"$50,286.70",WM Supercenter
422,94,"$27,510.27",WM Supercenter
422,98,"$18,407.23",WM Supercenter
423,80,"$14,910.70",WM Supercenter
423,93,"$74,832.47",WM Supercenter
423,94,"$43,406.30",WM Supercenter
423,98,"$23,132.46",WM Supercenter
424,80,"$16,060.93",WM Supercenter
424,93,"$49,170.80",WM Supercenter
424,94,"$33,747.75",WM Supercenter
424,98,"$16,881.98",WM Supercenter
425,80,"$14,716.02",WM Supercenter
425,93,"$43,706.05",WM Supercenter
425,94,"$26,668.67",WM Supercenter
425,98,"$10,702.15",WM Supercenter
426,80,"$20,024.81",WM Supercenter
426,93,"$67,641.02",WM Supercenter
426,94,"$53,962.23",WM Supercenter
426,98,"$19,026.45",WM Supercenter
427,80,"$12,697.25",WM Supercenter
427,93,"$76,525.67",WM Supercenter
427,94,"$57,211.35",WM Supercenter
427,98,"$22,395.03",WM Supercenter
428,80,"$10,353.17",WM Supercenter
428,93,"$51,830.11",WM Supercenter
428,94,"$36,941.25",WM Supercenter
428,98,"$12,118.07",WM Supercenter
429,80,"$13,323.26",WM Supercenter
429,93,"$64,465.13",WM Supercenter
429,94,"$52,733.59",WM Supercenter
429,98,"$28,613.22",WM Supercenter
430,80,"$14,020.82",WM Supercenter
430,93,"$47,899.67",WM Supercenter
430,94,"$19,994.13",WM Supercenter
430,98,"$22,521.81",WM Supercenter
431,80,"$17,641.54",WM Supercenter
431,93,"$53,504.19",WM Supercenter
431,94,"$30,141.27",WM Supercenter
431,98,"$21,208.14",WM Supercenter
432,80,"$16,788.29",WM Supercenter
432,93,"$46,771.55",WM Supercenter
432,94,"$24,915.77",WM Supercenter
432,98,"$20,681.20",WM Supercenter
433,80,"$12,284.57",WM Supercenter
433,93,"$68,059.29",WM Supercenter
433,94,"$21,513.99",WM Supercenter
433,98,"$19,479.51",WM Supercenter
434,80,"$13,990.01",WM Supercenter
434,93,"$64,318.11",WM Supercenter
434,94,"$36,340.01",WM Supercenter
434,98,"$18,420.73",WM Supercenter
435,80,"$21,677.74",WM Supercenter
435,93,"$38,800.31",WM Supercenter
435,94,"$37,569.00",WM Supercenter
435,98,"$20,372.23",WM Supercenter
436,80,"$7,490.97",WM Supercenter
436,93,"$25,473.69",WM Supercenter
436,94,"$14,793.18",WM Supercenter
436,98,"$9,828.14",WM Supercenter
437,80,"$7,993.96",WM Supercenter
437,93,"$42,738.99",WM Supercenter
437,94,"$42,655.34",WM Supercenter
437,98,"$22,089.97",WM Supercenter
438,80,"$2,069.33",WM Supercenter
438,93,"$29,666.40",WM Supercenter
438,94,"$18,654.63",WM Supercenter
438,98,"$5,935.97",WM Supercenter
440,80,"$9,943.99",WM Supercenter
440,93,"$53,002.51",WM Supercenter
440,94,"$27,382.46",WM Supercenter
440,98,"$16,972.17",WM Supercenter
442,80,"$11,238.46",WM Supercenter
442,93,"$58,380.48",WM Supercenter
442,94,"$33,386.75",WM Supercenter
442,98,"$18,068.30",WM Supercenter
443,80,"$8,622.09",WM Supercenter
443,93,"$34,581.84",WM Supercenter
443,94,"$19,476.18",WM Supercenter
443,98,"$14,954.89",WM Supercenter
444,80,"$20,082.15",WM Supercenter
444,93,"$61,340.96",WM Supercenter
444,94,"$39,262.33",WM Supercenter
444,98,"$32,514.02",WM Supercenter
445,80,"$39,586.28",WM Supercenter
445,93,"$62,738.77",WM Supercenter
445,94,"$46,743.60",WM Supercenter
445,98,"$28,390.95",WM Supercenter
447,80,"$12,206.86",WM Supercenter
447,93,"$64,359.72",WM Supercenter
447,94,"$47,284.43",WM Supercenter
447,98,"$20,199.80",WM Supercenter
448,80,"$29,809.36",WM Supercenter
448,93,"$92,454.91",WM Supercenter
448,94,"$36,032.73",WM Supercenter
448,98,"$26,290.98",WM Supercenter
449,80,"$14,804.71",WM Supercenter
449,93,"$74,038.95",WM Supercenter
449,94,"$30,117.80",WM Supercenter
449,98,"$16,412.75",WM Supercenter
450,80,"$13,549.92",WM Supercenter
450,93,"$67,818.72",WM Supercenter
450,94,"$30,991.28",WM Supercenter
450,98,"$19,676.69",WM Supercenter
451,80,"$14,130.99",WM Supercenter
451,93,"$61,098.92",WM Supercenter
451,94,"$28,536.53",WM Supercenter
451,98,"$17,336.43",WM Supercenter
452,80,"$14,865.62",WM Supercenter
452,93,"$62,293.73",WM Supercenter
452,94,"$74,027.67",WM Supercenter
452,98,"$23,855.68",WM Supercenter
454,80,"$10,616.04",WM Supercenter
454,93,"$41,781.66",WM Supercenter
454,94,"$26,689.13",WM Supercenter
454,98,"$13,372.03",WM Supercenter
456,80,"$21,112.61",WM Supercenter
456,93,"$89,561.49",WM Supercenter
456,94,"$83,000.14",WM Supercenter
456,98,"$28,566.22",WM Supercenter
457,80,"$21,702.39",WM Supercenter
457,93,"$75,786.83",WM Supercenter
457,94,"$28,991.91",WM Supercenter
457,98,"$21,738.65",WM Supercenter
458,80,"$7,618.74",WM Supercenter
458,93,"$45,326.57",WM Supercenter
458,94,"$25,649.35",WM Supercenter
458,98,"$21,431.86",WM Supercenter
459,80,"$11,757.13",WM Supercenter
459,93,"$71,695.63",WM Supercenter
459,94,"$35,738.28",WM Supercenter
459,98,"$23,957.96",WM Supercenter
461,80,"$10,271.96",WM Supercenter
461,93,"$70,237.81",WM Supercenter
461,94,"$53,756.67",WM Supercenter
461,98,"$23,212.73",WM Supercenter
462,80,"$18,534.23",WM Supercenter
462,93,"$58,534.73",WM Supercenter
462,94,"$28,235.86",WM Supercenter
462,98,"$24,403.34",WM Supercenter
463,80,"$9,069.02",WM Supercenter
463,93,"$53,855.26",WM Supercenter
463,94,"$37,917.69",WM Supercenter
463,98,"$16,133.38",WM Supercenter
464,80,"$11,629.74",WM Supercenter
464,93,"$65,609.72",WM Supercenter
464,94,"$31,876.68",WM Supercenter
464,98,"$20,578.56",WM Supercenter
465,80,"$13,119.52",WM Supercenter
465,93,"$45,445.39",WM Supercenter
465,94,"$29,291.31",WM Supercenter
465,98,"$14,580.86",WM Supercenter
466,80,"$13,011.37",WM Supercenter
466,93,"$50,203.69",WM Supercenter
466,94,"$27,463.13",WM Supercenter
466,98,"$4,871.32",WM Supercenter
467,80,"$9,388.67",WM Supercenter
467,93,"$67,023.23",WM Supercenter
467,94,"$37,217.60",WM Supercenter
467,98,"$21,389.81",WM Supercenter
468,80,"$13,255.04",WM Supercenter
468,93,"$64,959.35",WM Supercenter
468,94,"$32,933.39",WM Supercenter
468,98,"$22,201.18",WM Supercenter
469,80,"$12,806.48",WM Supercenter
469,93,"$89,259.93",WM Supercenter
469,94,"$36,100.44",WM Supercenter
469,98,"$20,046.86",WM Supercenter
470,80,"$14,546.49",WM Supercenter
470,93,"$74,163.31",WM Supercenter
470,94,"$42,818.31",WM Supercenter
470,98,"$19,005.99",WM Supercenter
471,80,"$84,578.01",WM Supercenter
471,93,"$88,494.98",WM Supercenter
471,94,"$46,032.98",WM Supercenter
471,98,"$19,573.99",WM Supercenter
472,80,"$17,277.96",WM Supercenter
472,93,"$79,320.40",WM Supercenter
472,94,"$42,946.37",WM Supercenter
472,98,"$26,573.75",WM Supercenter
475,80,"$14,127.13",WM Supercenter
475,93,"$55,892.84",WM Supercenter
475,94,"$27,432.88",WM Supercenter
475,98,"$27,405.43",WM Supercenter
476,80,"$11,711.55",WM Supercenter
476,93,"$43,231.50",WM Supercenter
476,94,"$50,265.86",WM Supercenter
476,98,"$16,735.56",WM Supercenter
477,80,"$11,795.37",WM Supercenter
477,93,"$51,240.16",WM Supercenter
477,94,"$24,112.51",WM Supercenter
477,98,"$17,454.96",WM Supercenter
479,80,"$13,222.65",WM Supercenter
479,93,"$78,570.27",WM Supercenter
479,94,"$27,878.63",WM Supercenter
479,98,"$26,398.86",WM Supercenter
481,80,"$16,267.79",WM Supercenter
481,93,"$70,923.48",WM Supercenter
481,94,"$39,437.70",WM Supercenter
481,98,"$23,176.60",WM Supercenter
483,80,"$13,091.73",WM Supercenter
483,93,"$62,333.74",WM Supercenter
483,94,"$37,255.94",WM Supercenter
483,98,"$18,796.90",WM Supercenter
484,80,"$16,601.83",WM Supercenter
484,93,"$70,524.54",WM Supercenter
484,94,"$44,905.51",WM Supercenter
484,98,"$20,623.14",WM Supercenter
485,80,"$14,767.21",WM Supercenter
485,93,"$32,393.09",WM Supercenter
485,94,"$17,663.69",WM Supercenter
485,98,"$12,570.47",WM Supercenter
486,80,"$17,531.95",WM Supercenter
486,93,"$48,480.12",WM Supercenter
486,94,"$35,069.32",WM Supercenter
486,98,"$21,484.77",WM Supercenter
488,80,"$8,972.75",WM Supercenter
488,93,"$42,843.66",WM Supercenter
488,94,"$24,982.54",WM Supercenter
488,98,"$5,382.38",WM Supercenter
489,80,"$12,837.51",WM Supercenter
489,93,"$81,252.41",WM Supercenter
489,94,"$54,128.86",WM Supercenter
489,98,"$19,355.06",WM Supercenter
490,80,"$8,551.19",WM Supercenter
490,93,"$44,167.35",WM Supercenter
490,94,"$21,428.99",WM Supercenter
490,98,"$19,592.07",WM Supercenter
491,80,"$16,300.52",WM Supercenter
491,93,"$61,126.23",WM Supercenter
491,94,"$36,323.90",WM Supercenter
491,98,"$21,440.52",WM Supercenter
492,80,"$24,267.92",WM Supercenter
492,93,"$55,597.41",WM Supercenter
492,94,"$35,758.55",WM Supercenter
492,98,"$19,147.46",WM Supercenter
493,80,"$17,639.90",WM Supercenter
493,93,"$46,159.08",WM Supercenter
493,94,"$25,211.79",WM Supercenter
493,98,"$15,853.16",WM Supercenter
494,80,"$13,960.93",WM Supercenter
494,93,"$70,676.42",WM Supercenter
494,94,"$46,866.08",WM Supercenter
494,98,"$22,810.51",WM Supercenter
495,80,"$17,679.03",WM Supercenter
495,93,"$68,625.93",WM Supercenter
495,94,"$40,489.25",WM Supercenter
495,98,"$22,402.36",WM Supercenter
497,80,"$15,547.13",WM Supercenter
497,93,"$68,575.75",WM Supercenter
497,94,"$37,426.02",WM Supercenter
497,98,"$22,330.00",WM Supercenter
498,80,"$12,678.04",WM Supercenter
498,93,"$40,165.45",WM Supercenter
498,94,"$21,313.54",WM Supercenter
498,98,"$13,082.84",WM Supercenter
499,80,"$12,106.10",WM Supercenter
499,93,"$99,516.08",WM Supercenter
499,94,"$49,577.03",WM Supercenter
499,98,"$21,906.51",WM Supercenter
500,80,"$23,658.39",WM Supercenter
500,93,"$109,553.30",WM Supercenter
500,94,"$57,151.20",WM Supercenter
500,98,"$31,126.49",WM Supercenter
501,80,"$14,627.94",WM Supercenter
501,93,"$69,943.23",WM Supercenter
501,94,"$30,971.33",WM Supercenter
501,98,"$19,013.81",WM Supercenter
502,80,"$14,476.09",WM Supercenter
502,93,"$69,252.69",WM Supercenter
502,94,"$23,736.08",WM Supercenter
502,98,"$11,291.39",WM Supercenter
504,80,"$14,660.16",WM Supercenter
504,93,"$93,802.66",WM Supercenter
504,94,"$52,167.94",WM Supercenter
504,98,"$21,597.83",WM Supercenter
505,80,"$19,133.26",WM Supercenter
505,93,"$81,143.15",WM Supercenter
505,94,"$46,310.58",WM Supercenter
505,98,"$20,997.79",WM Supercenter
506,80,"$10,000.56",WM Supercenter
506,93,"$32,557.83",WM Supercenter
506,94,"$21,557.69",WM Supercenter
506,98,"$12,638.13",WM Supercenter
507,80,"$21,315.90",WM Supercenter
507,93,"$51,317.98",WM Supercenter
507,94,"$32,213.04",WM Supercenter
507,98,"$19,095.76",WM Supercenter
508,80,"$9,795.61",WM Supercenter
508,93,"$68,923.93",WM Supercenter
508,94,"$31,294.67",WM Supercenter
508,98,"$27,906.68",WM Supercenter
510,80,"$15,772.46",WM Supercenter
510,93,"$56,469.83",WM Supercenter
510,94,"$32,127.30",WM Supercenter
510,98,"$17,542.22",WM Supercenter
511,80,"$9,851.54",WM Supercenter
511,93,"$74,194.77",WM Supercenter
511,94,"$33,811.13",WM Supercenter
511,98,"$19,532.77",WM Supercenter
512,80,"$21,230.15",WM Supercenter
512,93,"$88,102.50",WM Supercenter
512,94,"$53,741.99",WM Supercenter
512,98,"$29,339.90",WM Supercenter
513,80,"$15,890.95",WM Supercenter
513,93,"$53,036.41",WM Supercenter
513,94,"$31,964.90",WM Supercenter
513,98,"$24,862.12",WM Supercenter
514,80,"$16,168.34",WM Supercenter
514,93,"$71,131.47",WM Supercenter
514,94,"$38,479.74",WM Supercenter
514,98,"$17,966.23",WM Supercenter
515,80,"$15,402.09",WM Supercenter
515,93,"$76,235.95",WM Supercenter
515,94,"$40,058.10",WM Supercenter
515,98,"$20,598.45",WM Supercenter
516,80,"$12,646.41",WM Supercenter
516,93,"$77,216.40",WM Supercenter
516,94,"$53,716.18",WM Supercenter
516,98,"$21,512.01",WM Supercenter
517,80,"$10,213.10",WM Supercenter
517,93,"$77,140.71",WM Supercenter
517,94,"$41,595.43",WM Supercenter
517,98,"$21,512.71",WM Supercenter
518,80,"$8,881.22",WM Supercenter
518,93,"$55,349.96",WM Supercenter
518,94,"$38,084.77",WM Supercenter
518,98,"$24,303.63",WM Supercenter
519,80,"$11,797.14",WM Supercenter
519,93,"$58,668.36",WM Supercenter
519,94,"$31,799.25",WM Supercenter
519,98,"$16,370.54",WM Supercenter
520,80,"$14,065.01",WM Supercenter
520,93,"$59,644.96",WM Supercenter
520,94,"$44,192.51",WM Supercenter
520,98,"$22,320.20",WM Supercenter
521,80,"$10,750.09",WM Supercenter
521,93,"$52,101.70",WM Supercenter
521,94,"$18,363.74",WM Supercenter
521,98,"$18,353.91",WM Supercenter
522,80,"$8,972.26",WM Supercenter
522,93,"$48,326.58",WM Supercenter
522,94,"$27,440.70",WM Supercenter
522,98,"$19,257.69",WM Supercenter
523,80,"$12,572.11",WM Supercenter
523,93,"$55,016.54",WM Supercenter
523,94,"$30,544.31",WM Supercenter
523,98,"$16,500.46",WM Supercenter
524,80,"$6,839.32",WM Supercenter
524,93,"$37,314.10",WM Supercenter
524,94,"$30,116.86",WM Supercenter
524,98,"$11,961.48",WM Supercenter
525,80,"$10,650.61",Neighborhood Market
525,93,"$31,881.18",Neighborhood Market
525,94,"$21,147.26",Neighborhood Market
525,98,"$11,332.13",Neighborhood Market
526,80,"$8,736.24",WM Supercenter
526,93,"$51,137.92",WM Supercenter
526,94,"$31,409.43",WM Supercenter
526,98,"$16,793.63",WM Supercenter
527,80,"$8,610.98",WM Supercenter
527,93,"$42,987.91",WM Supercenter
527,94,"$22,504.50",WM Supercenter
527,98,"$8,143.43",WM Supercenter
528,80,"$12,347.13",WM Supercenter
528,93,"$6,267.11",WM Supercenter
528,94,"$59,110.70",WM Supercenter
528,98,"$25,992.09",WM Supercenter
529,80,"$17,689.97",WM Supercenter
529,93,"$76,853.35",WM Supercenter
529,94,"$29,284.33",WM Supercenter
529,98,"$21,764.59",WM Supercenter
530,80,"$18,132.80",WM Supercenter
530,93,"$63,484.45",WM Supercenter
530,94,"$30,805.88",WM Supercenter
530,98,"$25,699.93",WM Supercenter
531,80,"$12,145.83",WM Supercenter
531,93,"$70,149.80",WM Supercenter
531,94,"$37,613.32",WM Supercenter
531,98,"$22,562.26",WM Supercenter
532,80,"$19,024.60",WM Supercenter
532,93,"$60,117.75",WM Supercenter
532,94,"$32,476.65",WM Supercenter
532,98,"$18,843.29",WM Supercenter
533,80,"$16,323.08",WM Supercenter
533,93,"$72,745.36",WM Supercenter
533,94,"$36,226.84",WM Supercenter
533,98,"$16,808.45",WM Supercenter
535,80,"$12,990.06",WM Supercenter
535,93,"$65,280.32",WM Supercenter
535,94,"$32,265.38",WM Supercenter
535,98,"$27,517.68",WM Supercenter
536,80,"$16,138.52",WM Supercenter
536,93,"$65,301.97",WM Supercenter
536,94,"$26,584.89",WM Supercenter
536,98,"$19,311.60",WM Supercenter
537,80,"$20,413.65",WM Supercenter
537,93,"$71,353.30",WM Supercenter
537,94,"$19,684.39",WM Supercenter
537,98,"$31,707.78",WM Supercenter
538,80,"$15,285.03",WM Supercenter
538,93,"$64,491.24",WM Supercenter
538,94,"$50,625.27",WM Supercenter
538,98,"$18,378.78",WM Supercenter
539,80,"$9,868.58",WM Supercenter
539,93,"$61,592.50",WM Supercenter
539,94,"$25,134.65",WM Supercenter
539,98,"$16,367.34",WM Supercenter
540,80,"$13,352.99",WM Supercenter
540,93,"$55,704.32",WM Supercenter
540,94,"$24,115.66",WM Supercenter
540,98,"$17,704.02",WM Supercenter
541,80,"$23,664.61",WM Supercenter
541,93,"$74,984.09",WM Supercenter
541,94,"$53,539.81",WM Supercenter
541,98,"$19,325.12",WM Supercenter
542,80,"$14,438.15",WM Supercenter
542,93,"$70,409.99",WM Supercenter
542,94,"$37,128.21",WM Supercenter
542,98,"$16,761.10",WM Supercenter
543,80,"$18,014.28",WM Supercenter
543,93,"$69,763.83",WM Supercenter
543,94,"$31,893.93",WM Supercenter
543,98,"$21,304.46",WM Supercenter
544,80,"$19,440.09",WM Supercenter
544,93,"$79,976.30",WM Supercenter
544,94,"$34,646.94",WM Supercenter
544,98,"$28,042.08",WM Supercenter
546,80,"$20,616.02",WM Supercenter
546,93,"$85,878.00",WM Supercenter
546,94,"$35,996.40",WM Supercenter
546,98,"$28,371.27",WM Supercenter
547,80,"$9,578.66",WM Supercenter
547,93,"$85,450.36",WM Supercenter
547,94,"$45,623.95",WM Supercenter
547,98,"$21,584.34",WM Supercenter
548,80,"$16,250.18",WM Supercenter
548,93,"$71,013.60",WM Supercenter
548,94,"$53,556.30",WM Supercenter
548,98,"$22,216.67",WM Supercenter
549,80,"$18,381.45",WM Supercenter
549,93,"$99,619.52",WM Supercenter
549,94,"$40,809.39",WM Supercenter
549,98,"$30,074.46",WM Supercenter
550,80,"$13,446.20",WM Supercenter
550,93,"$60,244.59",WM Supercenter
550,94,"$29,407.75",WM Supercenter
550,98,"$15,705.67",WM Supercenter
551,80,"$23,333.77",WM Supercenter
551,93,"$63,092.21",WM Supercenter
551,94,"$23,937.38",WM Supercenter
551,98,"$25,979.78",WM Supercenter
553,80,"$16,634.75",WM Supercenter
553,93,"$69,551.48",WM Supercenter
553,94,"$39,734.60",WM Supercenter
553,98,"$19,305.68",WM Supercenter
555,80,"$24,517.14",WM Supercenter
555,93,"$87,724.86",WM Supercenter
555,94,"$35,690.81",WM Supercenter
555,98,"$16,634.63",WM Supercenter
556,80,"$16,275.39",WM Supercenter
556,93,"$76,051.26",WM Supercenter
556,94,"$24,247.20",WM Supercenter
556,98,"$18,808.00",WM Supercenter
557,80,"$15,664.13",WM Supercenter
557,93,"$65,719.95",WM Supercenter
557,94,"$50,436.45",WM Supercenter
557,98,"$25,210.77",WM Supercenter
558,80,"$10,959.18",WM Supercenter
558,93,"$69,467.32",WM Supercenter
558,94,"$28,971.13",WM Supercenter
558,98,"$23,234.61",WM Supercenter
559,80,"$18,646.76",WM Supercenter
559,93,"$59,761.21",WM Supercenter
559,94,"$31,855.89",WM Supercenter
559,98,"$33,910.26",WM Supercenter
560,80,"$13,812.39",WM Supercenter
560,93,"$62,080.55",WM Supercenter
560,94,"$30,912.56",WM Supercenter
560,98,"$24,776.51",WM Supercenter
561,80,"$10,281.56",WM Supercenter
561,93,"$35,694.88",WM Supercenter
561,94,"$23,749.92",WM Supercenter
561,98,"$10,255.18",WM Supercenter
562,80,"$16,741.28",WM Supercenter
562,93,"$49,709.32",WM Supercenter
562,94,"$31,647.92",WM Supercenter
562,98,"$23,437.80",WM Supercenter
563,80,"$12,794.34",WM Supercenter
563,93,"$76,447.93",WM Supercenter
563,94,"$49,262.96",WM Supercenter
563,98,"$16,172.88",WM Supercenter
564,80,"$14,083.03",WM Supercenter
564,93,"$79,778.38",WM Supercenter
564,94,"$37,807.25",WM Supercenter
564,98,"$22,442.23",WM Supercenter
565,80,"$13,504.34",WM Supercenter
565,93,"$63,902.79",WM Supercenter
565,94,"$42,159.43",WM Supercenter
565,98,"$19,706.05",WM Supercenter
566,80,"$15,670.18",WM Supercenter
566,93,"$66,459.05",WM Supercenter
566,94,"$33,203.39",WM Supercenter
566,98,"$26,023.75",WM Supercenter
568,80,"$8,728.12",WM Supercenter
568,93,"$42,720.73",WM Supercenter
568,94,"$25,376.43",WM Supercenter
568,98,"$9,408.59",WM Supercenter
569,80,"$16,020.67",WM Supercenter
569,93,"$55,067.50",WM Supercenter
569,94,"$30,439.48",WM Supercenter
569,98,"$19,516.54",WM Supercenter
571,80,"$15,694.64",WM Supercenter
571,93,"$64,252.81",WM Supercenter
571,94,"$35,064.89",WM Supercenter
571,98,"$19,019.43",WM Supercenter
572,80,"$17,177.00",WM Supercenter
572,93,"$62,471.18",WM Supercenter
572,94,"$30,510.14",WM Supercenter
572,98,"$26,263.06",WM Supercenter
573,80,"$20,852.64",WM Supercenter
573,93,"$58,232.69",WM Supercenter
573,94,"$44,264.62",WM Supercenter
573,98,"$27,326.64",WM Supercenter
574,80,"$14,114.15",WM Supercenter
574,93,"$89,408.07",WM Supercenter
574,94,"$54,995.63",WM Supercenter
574,98,"$24,730.49",WM Supercenter
575,80,"$13,330.03",WM Supercenter
575,93,"$53,352.66",WM Supercenter
575,94,"$35,582.18",WM Supercenter
575,98,"$21,541.78",WM Supercenter
576,80,"$23,184.14",WM Supercenter
576,93,"$111,352.26",WM Supercenter
576,94,"$53,220.86",WM Supercenter
576,98,"$27,249.10",WM Supercenter
577,80,"$16,575.58",WM Supercenter
577,93,"$66,969.45",WM Supercenter
577,94,"$31,095.43",WM Supercenter
577,98,"$23,180.34",WM Supercenter
578,80,"$11,796.36",WM Supercenter
578,93,"$75,064.26",WM Supercenter
578,94,"$45,579.78",WM Supercenter
578,98,"$26,212.80",WM Supercenter
579,80,"$19,578.79",WM Supercenter
579,93,"$93,136.33",WM Supercenter
579,94,"$53,464.68",WM Supercenter
579,98,"$22,161.25",WM Supercenter
580,80,"$15,753.25",WM Supercenter
580,93,"$57,847.99",WM Supercenter
580,94,"$35,883.47",WM Supercenter
580,98,"$18,656.31",WM Supercenter
581,80,"$9,882.36",WM Supercenter
581,93,"$58,552.99",WM Supercenter
581,94,"$27,758.11",WM Supercenter
581,98,"$20,327.86",WM Supercenter
582,80,"$23,123.72",WM Supercenter
582,93,"$96,431.19",WM Supercenter
582,94,"$75,316.24",WM Supercenter
582,98,"$19,345.17",WM Supercenter
583,80,"$15,103.13",WM Supercenter
583,93,"$49,732.87",WM Supercenter
583,94,"$24,078.66",WM Supercenter
583,98,"$17,146.66",WM Supercenter
584,80,"$18,118.92",WM Supercenter
584,93,"$43,734.68",WM Supercenter
584,94,"$26,545.65",WM Supercenter
584,98,"$21,059.00",WM Supercenter
585,80,"$16,548.82",WM Supercenter
585,93,"$54,807.80",WM Supercenter
585,94,"$26,305.74",WM Supercenter
585,98,"$18,911.45",WM Supercenter
586,80,"$22,550.06",WM Supercenter
586,93,"$77,229.05",WM Supercenter
586,94,"$41,526.60",WM Supercenter
586,98,"$22,075.06",WM Supercenter
587,80,"$13,074.45",WM Supercenter
587,93,"$66,010.95",WM Supercenter
587,94,"$38,859.44",WM Supercenter
587,98,"$20,804.40",WM Supercenter
588,80,"$19,558.78",WM Supercenter
588,93,"$98,433.10",WM Supercenter
588,94,"$32,879.43",WM Supercenter
588,98,"$21,635.69",WM Supercenter
589,80,"$16,416.32",WM Supercenter
589,93,"$57,138.18",WM Supercenter
589,94,"$30,177.12",WM Supercenter
589,98,"$21,286.02",WM Supercenter
590,80,"$16,226.18",WM Supercenter
590,93,"$64,767.79",WM Supercenter
590,94,"$35,196.07",WM Supercenter
590,98,"$21,728.78",WM Supercenter
591,80,"$19,591.27",WM Supercenter
591,93,"$41,934.58",WM Supercenter
591,94,"$28,423.04",WM Supercenter
591,98,"$19,085.89",WM Supercenter
