store_nbr,acct_dept,UPC_Number,description,DEPT_CATEGORY_DESC,SIZE,pack_qty,pack_cost,base_retail
1479,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1481,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1483,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1486,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1487,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1488,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1490,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1491,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1492,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1493,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1494,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1495,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1496,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1497,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1498,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1499,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1500,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1503,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1504,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1505,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1507,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1510,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1513,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1514,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1515,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1518,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1519,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1520,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1521,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1522,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1523,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1524,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1525,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1526,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1528,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1529,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1530,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1531,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1532,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1533,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1534,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1535,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1536,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1538,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1539,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1540,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1542,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1543,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1544,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1545,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1547,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1549,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1551,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1552,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1553,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1555,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1556,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1557,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1558,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1561,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1564,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1565,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1566,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1567,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1568,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1569,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1570,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1571,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1572,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1573,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1577,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1578,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1580,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1581,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1585,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1586,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1588,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1591,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1592,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1593,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1594,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1595,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1596,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1597,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1598,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1601,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1602,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1603,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1604,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1605,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1606,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1607,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1609,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1611,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1612,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1613,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1614,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1618,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1619,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1620,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1622,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1623,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1625,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1626,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1627,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1628,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1631,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1632,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1633,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1634,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1635,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1636,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1637,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1638,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1640,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1642,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1643,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1644,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1646,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1647,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1649,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1650,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1652,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1653,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1654,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1655,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1656,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1657,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1658,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1659,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1662,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1663,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1665,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1666,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1667,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1668,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1669,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1671,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1672,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1673,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1674,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1675,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1676,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1677,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1678,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1679,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1681,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1685,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1686,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1688,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1690,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1692,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1694,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1695,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1696,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1698,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1699,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1700,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1703,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1705,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1707,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1708,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1709,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1710,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1711,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1712,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1714,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1718,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1719,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1720,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1721,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1722,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1723,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1724,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1726,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1727,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1728,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1729,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1730,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1731,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1733,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1734,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1735,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1736,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1737,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1738,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1739,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1740,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1741,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1742,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1744,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1745,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1746,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1747,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1748,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1749,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1750,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1752,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1753,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1754,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1757,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1758,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1759,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1761,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1762,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1763,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1764,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1765,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1766,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1768,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1769,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1770,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1771,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1773,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1774,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1775,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1776,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1777,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1780,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1781,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1782,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1783,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1784,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1787,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1788,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1790,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1791,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1792,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1793,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1794,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1796,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1797,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1798,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1799,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1800,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1801,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1803,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1804,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1805,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1806,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1807,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1809,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1810,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1811,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1812,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1813,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1814,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1817,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1819,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1820,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1823,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1825,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1827,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1828,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1829,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1830,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1831,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1832,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1833,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1835,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1836,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1837,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1839,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1842,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1846,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1848,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1849,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1850,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1852,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1853,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1855,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1856,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1858,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1859,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1860,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1861,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1862,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1863,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1864,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1865,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1866,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1868,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1870,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1871,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1872,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1873,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1875,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1878,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1880,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1883,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1884,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1885,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1886,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1888,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1889,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1890,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1891,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1892,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1894,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1897,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1898,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1899,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1900,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1901,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1902,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1904,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1905,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1907,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1908,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1909,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1911,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1912,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1913,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1914,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1915,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1923,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1924,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1926,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1927,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1928,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1929,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1931,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1932,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1935,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1936,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1937,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1938,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1939,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1940,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1941,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
1942,98,5573700020,MARBLE 1/2 CK,Cakes,N/A,6,38.38,29.14
