CLUB ID,URL
8183,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8183.pdf
6348,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-6348.pdf
8185,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8185.pdf
8188,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8188.pdf
8189,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8189.pdf
8190,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8190.pdf
8193,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8193.pdf
6570,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-6570.pdf
8201,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8201.pdf
8202,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8202.pdf
8205,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8205.pdf
8215,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8215.pdf
8218,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8218.pdf
6976,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-6976.pdf
8223,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8223.pdf
8228,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8228.pdf
8129,http://wmlink.wal-mart.com/FileHandler#file=WIRE_Reports/Sams/BOLs /Blank-8129.pdf
