Store Nbr,Store Name,Item Desc 1,Curr Str On Hand Qty
3601,CRESTWOOD IL,GGS GENTLE 27 OZ,16 
3602,SPRINGFIELD (E) IL,GGS GENTLE 27 OZ,8 
3605,LYNCHBURG VA,GGS GENTLE 27 OZ,8 
3607,ALBION NY,GGS GENTLE 27 OZ,24 
3608,"NORTH MADISON, OH",GGS GENTLE 27 OZ,58 
3609,ELLENWOOD GA,GGS GENTLE 27 OZ,72 
3611,"MARIETTA, GA",GGS GENTLE 27 OZ,16 
3612,BURLINGTON (N) NC,GGS GENTLE 27 OZ,48 
3614,ROANOKE DALE AVE VA,GGS GENTLE 27 OZ,45 
3617,"ORLANDO (CURRY FRD.E), FL",GGS GENTLE 27 OZ,1 
3619,CHATTANOOGA TN,GGS GENTLE 27 OZ,46 
3620,RIVERTON UT,GGS GENTLE 27 OZ,13 
3621,CHAMBLEE GA,GGS GENTLE 27 OZ,3 
3622,ROANOKE PLANTATION RD VA,GGS GENTLE 27 OZ,52 
3623,LAREDO (S) TX,GGS GENTLE 27 OZ,93 
3624,MONTICELLO MN,GGS GENTLE 27 OZ,0 
3625,LAUDERDALE LAKES FL,GGS GENTLE 27 OZ,12 
3626,WINSTON-SALEM (S) NC,GGS GENTLE 27 OZ,3 
3627,OAKWOOD GA,GGS GENTLE 27 OZ,34 
3628,SIMPSONVILLE SC,GGS GENTLE 27 OZ,4 
3629,PORT ORANGE FL,GGS GENTLE 27 OZ,31 
3631,CROWLEY TX,GGS GENTLE 27 OZ,22 
3632,"SANDUSKY, MI",GGS GENTLE 27 OZ,72 
3633,WAYNESBORO PA,GGS GENTLE 27 OZ,43 
3634,TAMAQUA PA,GGS GENTLE 27 OZ,3 
3639,DULLES VA,GGS GENTLE 27 OZ,67 
3640,HOUSTON(NW I-610) TX,GGS GENTLE 27 OZ,67 
3641,SPRINGFIELD (E) OH,GGS GENTLE 27 OZ,4 
3643,MEDFORD WI,GGS GENTLE 27 OZ,109 
3644,CHESAPEAKE (S) VA,GGS GENTLE 27 OZ,9 
3648,"BISMARCK, ND",GGS GENTLE 27 OZ,152 
3650,"VENTURA (W), CA",GGS GENTLE 27 OZ,58 
3652,"WEST SACRAMENTO, CA",GGS GENTLE 27 OZ,47 
3653,BURLESON 731 TX,GGS GENTLE 27 OZ,3 
3655,"LAS VEGAS (CHEYENNE), NV",GGS GENTLE 27 OZ,3 
3658,"GREENSBORO (NE), NC",GGS GENTLE 27 OZ,1 
3659,"CHATTANOOGA(SIGNAL), TN",GGS GENTLE 27 OZ,48 
3660,"CHATTANOOGA(SW), TN",GGS GENTLE 27 OZ,38 
3693,"SANTA ISABEL,PR",GGS GENTLE 27 OZ,23 
3700,"INDIAN TRAIL, NC",GGS GENTLE 27 OZ,3 
3702,"JACKSONVILLE (N), FL",GGS GENTLE 27 OZ,6 
3705,"YELM, WA",GGS GENTLE 27 OZ,108 
3708,SUISAN CITY CA,GGS GENTLE 27 OZ,27 
3709,"ATLANTA (GRESHAM), GA",GGS GENTLE 27 OZ,48 
3710,"DECATUR (W), GA",GGS GENTLE 27 OZ,53 
3712,"CITRUS HEIGHTS, CA",GGS GENTLE 27 OZ,61 
3716,MANATI PUERTO RICO,GGS GENTLE 27 OZ,29 
3717,"NASHVILLE (HARDING), TN",GGS GENTLE 27 OZ,1 
3720,"ARBUTUS, MD",GGS GENTLE 27 OZ,66 
3722,"KENT, OH",GGS GENTLE 27 OZ,96 
3723,LOCUST GROVE OK,GGS GENTLE 27 OZ,16 
3725,"NILES, IL",GGS GENTLE 27 OZ,42 
3727,ALEXANDRIA JACKSON LA,GGS GENTLE 27 OZ,48 
3728,"NORTH LAS VEGAS (S), NV",GGS GENTLE 27 OZ,72 
3730,"PRESCOTT VALLEY, AZ",GGS GENTLE 27 OZ,10 
3731,"BERNALILLO, NM",GGS GENTLE 27 OZ,2 
3732,"RIO RANCHO (W), NM",GGS GENTLE 27 OZ,12 
3733,"TEGA CAY, SC",GGS GENTLE 27 OZ,31 
3736,PINEVILLE HWY 28 LA,GGS GENTLE 27 OZ,57 
3738,"NATRONA HEIGHTS, PA",GGS GENTLE 27 OZ,1 
3740,AURORA PICADILLY CO,GGS GENTLE 27 OZ,0 
3741,"ATLANTA, GA",GGS GENTLE 27 OZ,30 
3743,WEST MONROE US 80 AND FLA,GGS GENTLE 27 OZ,69 
3745,MONROE AMERICAS LA,GGS GENTLE 27 OZ,57 
3747,"MUNCIE, IN",GGS GENTLE 27 OZ,8 
3748,ACWORTH(N) GA,GGS GENTLE 27 OZ,10 
3749,"CINCINNATI (EVENDALE),OH",GGS GENTLE 27 OZ,17 
3750,"WARNER ROBINS (S), GA",GGS GENTLE 27 OZ,4 
3754,"CHELAN, WA",GGS GENTLE 27 OZ,19 
3760,"NEW ULM, MN",GGS GENTLE 27 OZ,26 
3761,"THIEF RIVER FALLS, MN",GGS GENTLE 27 OZ,97 
3762,"WEST DES MOINES (SW), IA",GGS GENTLE 27 OZ,13 
3763,"EL PASO (MONTANA), TX",GGS GENTLE 27 OZ,33 
3765,"PIQUA, OH",GGS GENTLE 27 OZ,6 
3768,"ALTA VISTA, VA",GGS GENTLE 27 OZ,71 
3770,"STUART, VA",GGS GENTLE 27 OZ,16 
3771,"PHOENIX (LAVEEN), AZ",GGS GENTLE 27 OZ,49 
3773,"FORT WORTH (W), TX",GGS GENTLE 27 OZ,10 
3774,WILLIAMSTOWN NJ,GGS GENTLE 27 OZ,28 
3777,"FRISCO (W), TX",GGS GENTLE 27 OZ,1 
3780,"FALLSTON, MD",GGS GENTLE 27 OZ,66 
3782,"ORLANDO (NARCOOSSEE), FL",GGS GENTLE 27 OZ,10 
3783,"DAYTON (N), OH",GGS GENTLE 27 OZ,51 
3784,"FRANKLIN, OH",GGS GENTLE 27 OZ,23 
3785,"PENSACOLA (WARRINTON), FL",GGS GENTLE 27 OZ,12 
3786,"BUFORD (E), GA",GGS GENTLE 27 OZ,21 
3788,"LAS VEGAS (T PINES), NV",GGS GENTLE 27 OZ,69 
3790,"LOCKPORT, IL",GGS GENTLE 27 OZ,14 
3791,"THREE RIVERS, MI",GGS GENTLE 27 OZ,127 
3794,"FEDERAL WAY (S), WA",GGS GENTLE 27 OZ,4 
3799,"MESA (COUNTRY CLUB), AZ",GGS GENTLE 27 OZ,37 
3802,"MIDDLETOWN (W), DE",GGS GENTLE 27 OZ,68 
3803,"WEST HAVEN, CT",GGS GENTLE 27 OZ,9 
3804,RANDALLSTOWN MD,GGS GENTLE 27 OZ,47 
3805,"WOODLAND PARK, CO",GGS GENTLE 27 OZ,0 
3810,"EAST GREENVILLE, PA",GGS GENTLE 27 OZ,68 
3812,"COLUMUS (U.ARLING), OH",GGS GENTLE 27 OZ,55 
3824,"WESTMINSTER (72ND), CO",GGS GENTLE 27 OZ,2 
3826,"LUBBOCK (TXTECH), TX",GGS GENTLE 27 OZ,58 
3827,"HOUSTON (GRAND PKWY), TX",GGS GENTLE 27 OZ,5 
3828,"LONGVIEW (SE), TX",GGS GENTLE 27 OZ,71 
3829,"JOHNSON CITY, TN",GGS GENTLE 27 OZ,17 
3830,"LITTLE EGG HARBOR, NJ",GGS GENTLE 27 OZ,38 
3831,"PORTSMOUTH, VA",GGS GENTLE 27 OZ,6 
3833,"MESA (SE), AZ",GGS GENTLE 27 OZ,36 
3835,OOLTEWAH TN,GGS GENTLE 27 OZ,65 
3837,"ROCKTON, IL",GGS GENTLE 27 OZ,54 
3840,"FINDLAY (W), OH",GGS GENTLE 27 OZ,27 
3842,"MACEDON, NY",GGS GENTLE 27 OZ,33 
3843,"DENTON, MD",GGS GENTLE 27 OZ,4 
3846,"MESA (LINDSAY), AZ",GGS GENTLE 27 OZ,15 
3851,"LAFAYETTE, IN",GGS GENTLE 27 OZ,7 
3852,"UNICOI, TN",GGS GENTLE 27 OZ,1 
3857,"MONONA, WI",GGS GENTLE 27 OZ,85 
3858,"BOCA RATON (SW), FL",GGS GENTLE 27 OZ,31 
3860,"YOUNGSTOWN, OH",GGS GENTLE 27 OZ,102 
3861,"GILBERT (POWER), AZ",GGS GENTLE 27 OZ,24 
3862,HOLLY HILL FL,GGS GENTLE 27 OZ,32 
3867,"WESTMINSTER(I25/136), CO",GGS GENTLE 27 OZ,60 
3868,"SHREVEPORT, LA",GGS GENTLE 27 OZ,14 
3869,"RICHMOND, VA",GGS GENTLE 27 OZ,10 
3874,"DAWSONVILLE, GA",GGS GENTLE 27 OZ,2 
3876,"MUSKEGON (W), MI",GGS GENTLE 27 OZ,80 
3880,ASHLAND CHARTER HILL VA,GGS GENTLE 27 OZ,2 
3883,"KAPOLEI, HI",GGS GENTLE 27 OZ,16 
3884,"TUCSON, AZ",GGS GENTLE 27 OZ,20 
3888,"SAN ANTONIO (SW1604), TX",GGS GENTLE 27 OZ,59 
3889,"APEX, NC",GGS GENTLE 27 OZ,47 
3891,"WAUKEGAN, IL",GGS GENTLE 27 OZ,2 
3893,"ZION, IL",GGS GENTLE 27 OZ,78 
3894,"LEXINGTON (E), KY",GGS GENTLE 27 OZ,7 
3896,"PEORIA (LAKE PLESNT), AZ",GGS GENTLE 27 OZ,60 
3912,LEDGEWOOD MARY LOUISE NJ,GGS GENTLE 27 OZ,20 
3935,MIAMI FL,GGS GENTLE 27 OZ,5 
4048,ASCENSION PARISH EAST LA,GGS GENTLE 27 OZ,10 
4049,OLYMPIA FIELDS IL,GGS GENTLE 27 OZ,25 
4055,SAN ANTONIO UNIVERSAL CIT,GGS GENTLE 27 OZ,43 
4063,IONA FT MYERS FL,GGS GENTLE 27 OZ,18 
4064,VIRGINIA BEACH FX VA,GGS GENTLE 27 OZ,35 
4065,WILMINGTON BAYSHORE NC,GGS GENTLE 27 OZ,75 
4101,LONG BEACH NW CA,GGS GENTLE 27 OZ,60 
4102,CASTROVILLE TX,GGS GENTLE 27 OZ,1 
4103,DEVINE TX,GGS GENTLE 27 OZ,58 
4111,RICHMOND TX,GGS GENTLE 27 OZ,50 
4112,BROWNSVILLE N TX,GGS GENTLE 27 OZ,0 
4114,LONGVIEW GILMER RD TX,GGS GENTLE 27 OZ,3 
4118,SHEPHERDSVILLE KY,GGS GENTLE 27 OZ,13 
4127,WOODLAND CA,GGS GENTLE 27 OZ,55 
4128,RUSSELLVILLE AR,GGS GENTLE 27 OZ,6 
4130,KYLE TX,GGS GENTLE 27 OZ,72 
4131,SAN ANTONIO CULEBRA TX,GGS GENTLE 27 OZ,13 
4132,DOWNEY CA,GGS GENTLE 27 OZ,60 
4134,STANTON BEACH CA,GGS GENTLE 27 OZ,0 
4138,OMAHA 132ND & W MAPLE RD,GGS GENTLE 27 OZ,7 
4141,LARGO STARKEY FL,GGS GENTLE 27 OZ,12 
4142,ORLANDO PERSHING FL,GGS GENTLE 27 OZ,3 
4144,AUGUSTA WRIGHTSBRO GA,GGS GENTLE 27 OZ,26 
4147,MORRISVILLE DAVIS NC,GGS GENTLE 27 OZ,1 
4153,OLD BRIDGE NJ,GGS GENTLE 27 OZ,4 
4156,DERBY VT,GGS GENTLE 27 OZ,31 
4157,CARY HIGH HOUSE NC,GGS GENTLE 27 OZ,51 
4161,MIAMI FOUTAINBLEAU FL,GGS GENTLE 27 OZ,1 
4162,SAN ANTONIO WURZBACH TX,GGS GENTLE 27 OZ,45 
4163,CEDAR PARK E TX,GGS GENTLE 27 OZ,43 
4164,KAUFMAN TX,GGS GENTLE 27 OZ,34 
4165,FORT WORTH JACKSBORO & RI,GGS GENTLE 27 OZ,8 
4166,SWEETWATER TN,GGS GENTLE 27 OZ,0 
4171,GARDEN GROVE CA,GGS GENTLE 27 OZ,1 
4174,SAN JOSE SUN GARDEN CENTE,GGS GENTLE 27 OZ,36 
4176,SHERWOOD OR,GGS GENTLE 27 OZ,57 
4178,SPRINGFIELD OR,GGS GENTLE 27 OZ,3 
4183,BRYAN WEST TX,GGS GENTLE 27 OZ,28 
4184,LEVITTOWN NY,GGS GENTLE 27 OZ,12 
4185,SUWANEE N GA,GGS GENTLE 27 OZ,68 
4187,FLORENCE NW AL,GGS GENTLE 27 OZ,2 
4188,FLORENCE SW AL,GGS GENTLE 27 OZ,17 
4191,RICHMOND REYNOLDS VA,GGS GENTLE 27 OZ,15 
4193,TYLER TX,GGS GENTLE 27 OZ,2 
4194,VICTORIA TX,GGS GENTLE 27 OZ,3 
4200,"COLUMBUS (GATEWAY), GA",GGS GENTLE 27 OZ,48 
4201,"EDGEWOOD, NM",GGS GENTLE 27 OZ,51 
4202,"ROSEVILLE, CA",GGS GENTLE 27 OZ,62 
4203,"FORT MOHAVE, AZ",GGS GENTLE 27 OZ,5 
4210,MOBILE UNIVERSITY AL,GGS GENTLE 27 OZ,22 
4215,"QUINLAN, TX",GGS GENTLE 27 OZ,49 
4218,"SURPRISE (GREENWAY), AZ",GGS GENTLE 27 OZ,36 
4219,"BUDA, TX",GGS GENTLE 27 OZ,3 
4220,"VIRGINIA BEACH (SE), VA",GGS GENTLE 27 OZ,85 
4221,"CORNELIUS, OR",GGS GENTLE 27 OZ,24 
4223,"MARYVILLE, TN",GGS GENTLE 27 OZ,12 
4226,"DUNLAP, TN",GGS GENTLE 27 OZ,19 
4230,"FORT WAYNE, IN",GGS GENTLE 27 OZ,53 
4231,"FORT WAYNE (S), IN",GGS GENTLE 27 OZ,343 
4235,"TERRE HAUTE, IN",GGS GENTLE 27 OZ,12 
4237,"INDIAN LAND, SC",GGS GENTLE 27 OZ,37 
4238,"SANGER, CA",GGS GENTLE 27 OZ,81 
4239,"STEAD, NV",GGS GENTLE 27 OZ,42 
4240,"HIGHLAND VILLAGE, TX",GGS GENTLE 27 OZ,53 
4243,"CLIO, MI",GGS GENTLE 27 OZ,89 
4247,"HAVRE, MT",GGS GENTLE 27 OZ,1 
4249,"SMELTERVILLE, ID",GGS GENTLE 27 OZ,43 
4250,"MORRISVILLE, NC",GGS GENTLE 27 OZ,1 
4252,"FLAGSTAFF, AZ",GGS GENTLE 27 OZ,29 
4253,"SAUK CENTRE, MN",GGS GENTLE 27 OZ,2 
4255,"ELYRIA (S), OH",GGS GENTLE 27 OZ,52 
4256,"AMES (S), IA",GGS GENTLE 27 OZ,60 
4258,"STAFFORD (S), VA",GGS GENTLE 27 OZ,18 
4259,"SHELBYVILLE, IL",GGS GENTLE 27 OZ,12 
4260,"PORT ST LUCIE (SW), FL",GGS GENTLE 27 OZ,12 
4262,"THE VILLAGES (N), FL",GGS GENTLE 27 OZ,50 
4273,"LELAND, NC",GGS GENTLE 27 OZ,113 
4274,"LOWESVILLE, NC",GGS GENTLE 27 OZ,56 
4279,"MIDLOTHIAN, TX",GGS GENTLE 27 OZ,54 
4281,"LADYSMITH, WI",GGS GENTLE 27 OZ,29 
4283,"COLUMBUS (AIRPORT), GA",GGS GENTLE 27 OZ,34 
4284,"LAKEWOOD (2ND ST), CO",GGS GENTLE 27 OZ,22 
4285,"CLEVELAND (SW), OH",GGS GENTLE 27 OZ,0 
4286,"MONTGOMERY, IL",GGS GENTLE 27 OZ,12 
4293,"PHOENIX (24TH), AZ",GGS GENTLE 27 OZ,0 
4295,"ALEXANDRIA, LA",GGS GENTLE 27 OZ,50 
4298,"HOUSTON (REDSTONE), TX",GGS GENTLE 27 OZ,52 
4303,MIAMI N CENTRAL FL,GGS GENTLE 27 OZ,4 
4309,"ORANGEVALE, CA",GGS GENTLE 27 OZ,78 
4317,"TEHACHAPI, CA",GGS GENTLE 27 OZ,6 
4318,"MILLBROOK, AL",GGS GENTLE 27 OZ,76 
4321,"WICHITA (N), KS",GGS GENTLE 27 OZ,12 
4322,"CRETE, NE",GGS GENTLE 27 OZ,50 
4330,"CHELSEA, AL",GGS GENTLE 27 OZ,3 
4332,"ORLANDO (TURKEY LAKE), FL",GGS GENTLE 27 OZ,3 
4333,"FAIRHOPE, AL",GGS GENTLE 27 OZ,43 
4335,"FALCON (PEYTON), CO",GGS GENTLE 27 OZ,2 
4336,"EL MIRAGE, AZ",GGS GENTLE 27 OZ,53 
4339,"NORTH LAS VEGAS(LOSEE),NV",GGS GENTLE 27 OZ,45 
4340,"HESPERIA, CA",GGS GENTLE 27 OZ,11 
4348,"ROARING SPRING, PA",GGS GENTLE 27 OZ,4 
4352,"FARGO (S), ND",GGS GENTLE 27 OZ,19 
4358,"OMAHA (RANCH), NE",GGS GENTLE 27 OZ,3 
4359,"ANCHORAGE, AK",GGS GENTLE 27 OZ,56 
4368,"OCALA (SE), FL",GGS GENTLE 27 OZ,11 
4370,"FERNLEY, NV",GGS GENTLE 27 OZ,19 
4377,"CRAIG, CO",GGS GENTLE 27 OZ,13 
4378,"ONLEY, VA",GGS GENTLE 27 OZ,25 
4380,"CORAL SPRINGS, FL",GGS GENTLE 27 OZ,20 
4381,"BRANSON, MO",GGS GENTLE 27 OZ,2 
4383,"DEARBORN, MI",GGS GENTLE 27 OZ,48 
4384,"MOUNT PLEASANT (N), SC",GGS GENTLE 27 OZ,60 
4387,"WORCESTER, MA",GGS GENTLE 27 OZ,7 
4388,WAYNESBORO NEW HOPE VA,GGS GENTLE 27 OZ,37 
4392,"VICTORVILLE (W), CA",GGS GENTLE 27 OZ,2 
4393,"SACRAMENTO (WATT), CA",GGS GENTLE 27 OZ,45 
4394,"AIRWAY HEIGHTS, WA",GGS GENTLE 27 OZ,12 
4399,ELKHART WEST IN,GGS GENTLE 27 OZ,7 
4405,"AURORA (NE), IL",GGS GENTLE 27 OZ,2 
4407,"MONTGOMERY (E), AL",GGS GENTLE 27 OZ,10 
4409,"ROCKMART, GA",GGS GENTLE 27 OZ,101 
4413,"LEXINGTON (S), KY",GGS GENTLE 27 OZ,0 
4416,"HOUSTON (SMILI), TX",GGS GENTLE 27 OZ,42 
4423,"MARTINSBURG (N), WV",GGS GENTLE 27 OZ,36 
4424,WARREN MI,GGS GENTLE 27 OZ,12 
4426,COLUMBUS MANCHESTER GA,GGS GENTLE 27 OZ,27 
4427,"TALLAHASSEE (NW), FL",GGS GENTLE 27 OZ,27 
4430,"MARICOPA, AZ",GGS GENTLE 27 OZ,84 
4435,"NASHVILLE (NW), TN",GGS GENTLE 27 OZ,37 
4436,"ALPHARETTA (NE), GA",GGS GENTLE 27 OZ,3 
4438,"SARATOGA SPRINGS, UT",GGS GENTLE 27 OZ,13 
4439,"PAW PAW, MI",GGS GENTLE 27 OZ,1 
4441,PALM SPRINGS VILLAGE FL,GGS GENTLE 27 OZ,9 
4443,ANERSON REED SC,GGS GENTLE 27 OZ,7 
4444,"JACKSONVILLE (AVE), FL",GGS GENTLE 27 OZ,19 
4445,CLEMSON OLD GREENVILLE HW,GGS GENTLE 27 OZ,2 
4446,"WEST PALM BEACH (N), FL",GGS GENTLE 27 OZ,1 
4450,"MIDDLETOWN, KY",GGS GENTLE 27 OZ,64 
4451,"QUEEN CREEK (N), AZ",GGS GENTLE 27 OZ,13 
4456,"SOMMERDALE, NJ",GGS GENTLE 27 OZ,20 
4458,"HOLLY SPRINGS, NC",GGS GENTLE 27 OZ,83 
4459,"NASHVILLE, NC",GGS GENTLE 27 OZ,5 
4460,"NORTH LITTLE ROCK(MAU),AR",GGS GENTLE 27 OZ,0 
4461,"LOUISA, KY",GGS GENTLE 27 OZ,2 
4465,CYPRESS BARKER CYPRESS TX,GGS GENTLE 27 OZ,16 
4466,SUGAR LAND W AIRPORT TX,GGS GENTLE 27 OZ,46 
4468,CINCO RANCH HIGHLAND KNOL,GGS GENTLE 27 OZ,79 
4470,JOPLIN AIRPORT MO,GGS GENTLE 27 OZ,21 
4471,"RAWLINS, WY",GGS GENTLE 27 OZ,0 
4474,"KENAI, AK",GGS GENTLE 27 OZ,50 
4476,"RICHMOND (360 WEST), VA",GGS GENTLE 27 OZ,12 
4478,JOPLIN MAIDEN LANE MO,GGS GENTLE 27 OZ,4 
4479,"PERRYSBURG, OH",GGS GENTLE 27 OZ,23 
4482,"MOUNT JULIET, TN",GGS GENTLE 27 OZ,3 
4483,"WHITE HOUSE, TN",GGS GENTLE 27 OZ,23 
4484,"RALEIGH (TRI.MALL), NC",GGS GENTLE 27 OZ,133 
4488,"MARINA, CA",GGS GENTLE 27 OZ,8 
4491,GRAND JUNCTION CLIFTON CO,GGS GENTLE 27 OZ,22 
4497,"HUEYTOWN, AL",GGS GENTLE 27 OZ,98 
4499,"ZEBULON, NC",GGS GENTLE 27 OZ,2 
4501,"WEST BROWNSVILLE, PA",GGS GENTLE 27 OZ,11 
4504,"BIRMINGHAM(GREEN S), AL",GGS GENTLE 27 OZ,53 
4508,"PENITAS, TX",GGS GENTLE 27 OZ,60 
4509,"BENBROOK, TX",GGS GENTLE 27 OZ,2 
4512,KATY MORTON TX,GGS GENTLE 27 OZ,18 
4516,FAYETTEVILLE MLK AR,GGS GENTLE 27 OZ,1 
4519,HINESVILLE N GA,GGS GENTLE 27 OZ,53 
4520,"TALLAHASSEE (FALLS), FL",GGS GENTLE 27 OZ,68 
4524,"LOUISVILLE (WEST), KY",GGS GENTLE 27 OZ,0 
4526,"HOUSTON, TX",GGS GENTLE 27 OZ,29 
4528,DALTON GA,GGS GENTLE 27 OZ,4 
4530,SAVANNAH ABERCORN GA,GGS GENTLE 27 OZ,3 
4538,KATY FRY RD AND W LITTLE,GGS GENTLE 27 OZ,21 
4543,"PARKER, AZ",GGS GENTLE 27 OZ,8 
4554,"AUSTIN (NORTHCROSS), TX",GGS GENTLE 27 OZ,58 
4556,"SAVANNAH (MALL), GA",GGS GENTLE 27 OZ,21 
4557,"LAS VEGAS (MCLEOD), NV",GGS GENTLE 27 OZ,31 
4558,"COVINGTON (W), GA",GGS GENTLE 27 OZ,48 
4560,"WEST PALM BEACH (OKE), FL",GGS GENTLE 27 OZ,18 
4563,DANIA BEACH FL,GGS GENTLE 27 OZ,31 
4564,"GOLDSBORO (W), NC",GGS GENTLE 27 OZ,12 
4569,"BOTTINEAU, ND",GGS GENTLE 27 OZ,55 
4570,"ELLENVILLE, NY",GGS GENTLE 27 OZ,61 
4574,"CONCORD (MILLS), NC",GGS GENTLE 27 OZ,0 
4577,RUSTON LA TECH UNIVERSITY,GGS GENTLE 27 OZ,82 
4579,FORT SMITH S AR,GGS GENTLE 27 OZ,2 
4580,"VESTAVIA HILLS, AL",GGS GENTLE 27 OZ,0 
4581,"MOBILE (DAWES), AL",GGS GENTLE 27 OZ,44 
4583,"GREENVILLE (NE), SC",GGS GENTLE 27 OZ,10 
4585,OWASSO OK,GGS GENTLE 27 OZ,12 
4586,BILOXI POPPS FERRY MS,GGS GENTLE 27 OZ,27 
4588,"ORLANDO (PRINCETON), FL",GGS GENTLE 27 OZ,63 
4594,"CHERRYVILLE, NC",GGS GENTLE 27 OZ,8 
4601,"LAS CRUCES (N), NM",GGS GENTLE 27 OZ,7 
4603,"TUCSON (CRAYCROFT), AZ",GGS GENTLE 27 OZ,1 
4612,"HAMBURG, PA",GGS GENTLE 27 OZ,37 
4617,"POMPANO BEACH, FL",GGS GENTLE 27 OZ,48 
4618,LEAGUE CITY LANDING TX,GGS GENTLE 27 OZ,62 
4619,TUPELO  MS,GGS GENTLE 27 OZ,77 
4623,"NEWPORT NEWS (S), VA",GGS GENTLE 27 OZ,1 
4627,"DENTON (NW), TX",GGS GENTLE 27 OZ,60 
4631,"HAMMOND (N), IN",GGS GENTLE 27 OZ,1 
4635,"CLINTON, TN",GGS GENTLE 27 OZ,10 
4636,"APPOMATTOX, VA",GGS GENTLE 27 OZ,30 
4638,"RUCKERSVILLE, VA",GGS GENTLE 27 OZ,26 
4639,"ELIZABETH, CO",GGS GENTLE 27 OZ,12 
4643,"ECONOMY, PA",GGS GENTLE 27 OZ,61 
4644,"MOON TOWNSHIP, PA",GGS GENTLE 27 OZ,72 
4653,"CHEYENNE (S), WY",GGS GENTLE 27 OZ,4 
4657,"MOBILE (HILLCREST), AL",GGS GENTLE 27 OZ,44 
4659,"BATON ROUGE (LEE), LA",GGS GENTLE 27 OZ,40 
4664,"CONWAY, SC",GGS GENTLE 27 OZ,0 
4667,"CLEARWATER(HIGHLAND), FL",GGS GENTLE 27 OZ,5 
4673,AUBURN N AL,GGS GENTLE 27 OZ,49 
4674,NACOGDOCHES UNIVERSITY TX,GGS GENTLE 27 OZ,53 
4679,"WATSON, LA",GGS GENTLE 27 OZ,49 
4681,"TAMPA (GANDY), FL",GGS GENTLE 27 OZ,37 
4682,"GORDONSVILLE, VA",GGS GENTLE 27 OZ,49 
4683,"BATON ROUGE (BURB), LA",GGS GENTLE 27 OZ,0 
4687,KING OF PRUSSIA (HD) PA,GGS GENTLE 27 OZ,72 
4690,"ST. PETERSBURG (C), FL",GGS GENTLE 27 OZ,10 
4691,MONTGOMERY VAUGHN AL,GGS GENTLE 27 OZ,52 
4692,CHATTANOOGA TN,GGS GENTLE 27 OZ,69 
4695,"GODFREY, IL",GGS GENTLE 27 OZ,62 
4696,"HEBER CITY, UT",GGS GENTLE 27 OZ,3 
4697,"LYNCHBURG (N), VA",GGS GENTLE 27 OZ,34 
4699,"STREATOR, IL",GGS GENTLE 27 OZ,21 
4759,CITRUS HEIGHTS CA,GGS GENTLE 27 OZ,43 
4762,DIAMOND BAR CA,GGS GENTLE 27 OZ,48 
4826,DAVIE FL,GGS GENTLE 27 OZ,19 
4848,PINEVILLE MCMULLEN NC,GGS GENTLE 27 OZ,12 
4849,MOUNTAIN IRON MN,GGS GENTLE 27 OZ,60 
4865,SIOUX FALLS N SD,GGS GENTLE 27 OZ,65 
5008,HEMET CA,GGS GENTLE 27 OZ,1 
5012,HAMILTON NJ,GGS GENTLE 27 OZ,68 
5021,DALLAS TX,GGS GENTLE 27 OZ,38 
5022,NEW ORLEANS (HRI) LA,GGS GENTLE 27 OZ,9 
5023,NATIONAL CITY CA,GGS GENTLE 27 OZ,25 
5025,FT WAYNE IN,GGS GENTLE 27 OZ,127 
5027,LANCASTER NY,GGS GENTLE 27 OZ,29 
5030,TOLEDO (NW) OH,GGS GENTLE 27 OZ,70 
5032,BUENA PARK CA,GGS GENTLE 27 OZ,42 
5034,"FORT MYERS, FL",GGS GENTLE 27 OZ,9 
5036,TAMPA (GUNN) FL,GGS GENTLE 27 OZ,56 
5037,YULEE FL,GGS GENTLE 27 OZ,41 
5039,CAMDEN DE 11-12-02,GGS GENTLE 27 OZ,20 
5040,CARNEIGIE PA,GGS GENTLE 27 OZ,0 
5044,GALENA IL,GGS GENTLE 27 OZ,63 
5045,HOUSTON (SPG CYP) TX,GGS GENTLE 27 OZ,16 
5046,CLAYTON NC,GGS GENTLE 27 OZ,1 
5047,"AUDUBON, NJ",GGS GENTLE 27 OZ,55 
5048,"NEW HUDSON, MI",GGS GENTLE 27 OZ,139 
5051,GREELEY (N) CO,GGS GENTLE 27 OZ,4 
5054,"JACKSONVILLE (ATLAN), FL",GGS GENTLE 27 OZ,22 
5055,"NAPLES (SE), FL",GGS GENTLE 27 OZ,13 
5056,"PRAIRIEVILLE, LA",GGS GENTLE 27 OZ,10 
5057,MURFREESBORO TN 11-12-02,GGS GENTLE 27 OZ,1 
5058,NASHVILLE M BORO TN,GGS GENTLE 27 OZ,4 
5059,HOPKINSVILLE SW KY,GGS GENTLE 27 OZ,4 
5060,ALGONQUIN IL,GGS GENTLE 27 OZ,17 
5062,AUBURN E AL,GGS GENTLE 27 OZ,7 
5064,KALAMAZOO MI 11-11-02,GGS GENTLE 27 OZ,155 
5065,KALAMAZOO (NW) MI,GGS GENTLE 27 OZ,9 
5066,AVON OH,GGS GENTLE 27 OZ,61 
5070,LAS VEGAS (SW2) NV,GGS GENTLE 27 OZ,5 
5071,LAWTON OK 11-12-02,GGS GENTLE 27 OZ,0 
5072,LOS ANGELES (SO BAY) CA E,GGS GENTLE 27 OZ,25 
5075,OCEANSIDE CA,GGS GENTLE 27 OZ,34 
