Club Number,Device Description,Serial Number,FedEx Tracking #,Date Shipped,
8278,SM1,22B46743,560726640145,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726640145&locale=en_US&cntry_code=us
8278,SM1,22B45F29,560726640145,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726640145&locale=en_US&cntry_code=us
8278,SM1,22B42941,560726640145,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726640145&locale=en_US&cntry_code=us
8278,SM1,22B421D4,560726640145,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726640145&locale=en_US&cntry_code=us
8278,SM1,22A1F4F4,560726640145,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726640145&locale=en_US&cntry_code=us
8278,SM1,22A17322,560726640145,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726640145&locale=en_US&cntry_code=us
8278,SM1,2298458E,560726640145,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726640145&locale=en_US&cntry_code=us
8278,SM1,2290EFF5,560726640145,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726640145&locale=en_US&cntry_code=us
8278,SM1,227C2170,560726640145,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726640145&locale=en_US&cntry_code=us
8278,SM1,227B8931,563213352570,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352570&locale=en_US&cntry_code=us
8278,SM1,22898EC9,563213352570,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352570&locale=en_US&cntry_code=us
8278,SM1,228D3D3C,563213352570,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352570&locale=en_US&cntry_code=us
8278,SM1,228EAD5A,563213352570,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352570&locale=en_US&cntry_code=us
8278,SM1,2291249F,563213352570,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352570&locale=en_US&cntry_code=us
8278,SM1,2295B234,563213352570,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352570&locale=en_US&cntry_code=us
8278,SM1,22B2DA84,563213352570,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352570&locale=en_US&cntry_code=us
8278,SM1,22B3B991,563213352570,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352570&locale=en_US&cntry_code=us
8278,SM1,22B90FE6,563213352570,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352570&locale=en_US&cntry_code=us
8278,SM1,22BDF7D7,563213352570,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352570&locale=en_US&cntry_code=us
8278,SM1,22BE3EBF,563213352570,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352570&locale=en_US&cntry_code=us
8278,SM1,22C05603,563213352570,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352570&locale=en_US&cntry_code=us
8278,SM1,22C40A89,563213352250,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352250&locale=en_US&cntry_code=us
8278,SM1,2280FF00,563213352250,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352250&locale=en_US&cntry_code=us
8278,SM1,22B7C774,563213352250,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352250&locale=en_US&cntry_code=us
8278,SM1,22AE3321,563213352250,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352250&locale=en_US&cntry_code=us
8278,SM1,22ADE639,563213352250,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352250&locale=en_US&cntry_code=us
8278,SM1,22AB1524,563213352250,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352250&locale=en_US&cntry_code=us
8278,SM1,22AA8D75,563213352250,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352250&locale=en_US&cntry_code=us
8278,SM1,22A4AB31,563213352250,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352250&locale=en_US&cntry_code=us
8278,SM1,22A41966,563213352250,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352250&locale=en_US&cntry_code=us
8278,SM1,22A2589B,563213352250,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352250&locale=en_US&cntry_code=us
8279,SM1,22EC098B,560726646202,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726646202&locale=en_US&cntry_code=us
8279,SM1,22E99DC6,560726646202,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726646202&locale=en_US&cntry_code=us
8279,SM1,22E96161,560726646202,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726646202&locale=en_US&cntry_code=us
8279,SM1,22BEBE5B,560726646202,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726646202&locale=en_US&cntry_code=us
8279,SM1,22B3CF1E,560726646202,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726646202&locale=en_US&cntry_code=us
8279,SM1,22B0219E,560726646202,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726646202&locale=en_US&cntry_code=us
8279,SM1,22ADB8BA,560726646202,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726646202&locale=en_US&cntry_code=us
8279,SM1,22A0BCDE,560726646202,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726646202&locale=en_US&cntry_code=us
8279,SM1,2294E035,560726646202,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726646202&locale=en_US&cntry_code=us
8279,SM1,228FD99F,560726646202,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726646202&locale=en_US&cntry_code=us
8279,SM1,2288DB82,560726646202,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726646202&locale=en_US&cntry_code=us
8279,SM1,2282E502,560726646202,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726646202&locale=en_US&cntry_code=us
8279,SM1,228C8B3C,563213352628,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352628&locale=en_US&cntry_code=us
8279,SM1,22BED3B9,563213352628,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352628&locale=en_US&cntry_code=us
8280,SM1,22900FD5,563213352271,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352271&locale=en_US&cntry_code=us
8280,SM1,228C498C,563213352271,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352271&locale=en_US&cntry_code=us
8280,SM1,2282C644,563213352271,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352271&locale=en_US&cntry_code=us
8280,SM1,22808B40,563213352271,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352271&locale=en_US&cntry_code=us
8280,SM1,222BF26F,563213352271,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352271&locale=en_US&cntry_code=us
8280,SM1,229D5983,563213352271,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352271&locale=en_US&cntry_code=us
8280,SM1,22BA94E5,563213352271,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352271&locale=en_US&cntry_code=us
8280,SM1,22B80231,563213352514,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352514&locale=en_US&cntry_code=us
8280,SM1,22B22045,563213352514,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352514&locale=en_US&cntry_code=us
8282,SM1,22AE63FF,560726641494,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726641494&locale=en_US&cntry_code=us
8282,SM1,22A5E187,560726641494,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726641494&locale=en_US&cntry_code=us
8282,SM1,22AFB0A8,560726641494,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726641494&locale=en_US&cntry_code=us
8282,SM1,22BD7EC9,560726641494,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726641494&locale=en_US&cntry_code=us
8282,SM1,228F11C5,560726641494,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726641494&locale=en_US&cntry_code=us
8282,SM1,23144612,560726641494,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726641494&locale=en_US&cntry_code=us
8282,SM1,2287DA6C,560726641494,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726641494&locale=en_US&cntry_code=us
8282,SM1,22815E5B,560726641494,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726641494&locale=en_US&cntry_code=us
8282,SM1,227B8DA0,560726641494,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726641494&locale=en_US&cntry_code=us
8282,SM1,228A47F6,560726641612,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726641612&locale=en_US&cntry_code=us
8282,SM1,228B1BF2,560726641612,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726641612&locale=en_US&cntry_code=us
8282,SM1,228726C8,560726641612,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726641612&locale=en_US&cntry_code=us
8282,SM1,2283CD17,560726641612,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726641612&locale=en_US&cntry_code=us
8282,SM1,2292068A,560726641612,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726641612&locale=en_US&cntry_code=us
8282,SM1,22DAF2F5,560726641612,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726641612&locale=en_US&cntry_code=us
8282,SM1,229C3FC7,560726641612,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726641612&locale=en_US&cntry_code=us
8282,SM1,227EA5E2,560726641612,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726641612&locale=en_US&cntry_code=us
8282,SM1,229E4E06,560726641612,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726641612&locale=en_US&cntry_code=us
8282,SM1,227C8C82,560726641612,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726641612&locale=en_US&cntry_code=us
8282,SM1,22B31823,563213346287,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213346287&locale=en_US&cntry_code=us
8282,SM1,22AF7F46,563213346287,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213346287&locale=en_US&cntry_code=us
8282,SM1,22844159,560726643372,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726643372&locale=en_US&cntry_code=us
8282,SM1,228636A6,560726643372,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726643372&locale=en_US&cntry_code=us
8282,SM1,22869AE0,560726643372,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726643372&locale=en_US&cntry_code=us
8282,SM1,228FC5F9,560726643372,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726643372&locale=en_US&cntry_code=us
8282,SM1,22A1DCE5,560726643372,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726643372&locale=en_US&cntry_code=us
8282,SM1,22A519FB,560726643372,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726643372&locale=en_US&cntry_code=us
8282,SM1,22AB8EFE,560726643372,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726643372&locale=en_US&cntry_code=us
8282,SM1,22B1C86C,560726643372,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726643372&locale=en_US&cntry_code=us
8282,SM1,22B4A093,560726643372,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726643372&locale=en_US&cntry_code=us
8282,SM1,22BC45FF,560726643372,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726643372&locale=en_US&cntry_code=us
8283,SM1,2337873E,560726448840,2/4/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726448840&locale=en_US&cntry_code=us
8283,SM1,233AEB2C,560726448840,2/4/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726448840&locale=en_US&cntry_code=us
8283,SM1,2384BEB4,560726448840,2/4/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726448840&locale=en_US&cntry_code=us
8283,SM1,22A932E0,560726632971,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632971&locale=en_US&cntry_code=us
8286,SM1,22874B6D,560726646187,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726646187&locale=en_US&cntry_code=us
8286,SM1,2290170D,560726646187,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726646187&locale=en_US&cntry_code=us
8286,SM1,22954EC9,560726646187,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726646187&locale=en_US&cntry_code=us
8286,SM1,22A5B543,560726646187,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726646187&locale=en_US&cntry_code=us
8286,SM1,22A7C919,560726646187,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726646187&locale=en_US&cntry_code=us
8286,SM1,22A7FC97,560726646187,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726646187&locale=en_US&cntry_code=us
8286,SM1,22A9AA19,560726646187,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726646187&locale=en_US&cntry_code=us
8286,SM1,22B77B66,560726646187,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726646187&locale=en_US&cntry_code=us
8286,SM1,22B7F902,560726646187,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726646187&locale=en_US&cntry_code=us
8286,SM1,22BACA54,563213352319,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352319&locale=en_US&cntry_code=us
8286,SM1,2286085A,563213352319,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352319&locale=en_US&cntry_code=us
8286,SM1,229D03D2,563213352319,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352319&locale=en_US&cntry_code=us
8286,SM1,2284516B,563213352319,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352319&locale=en_US&cntry_code=us
8286,SM1,2293C453,563213352319,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352319&locale=en_US&cntry_code=us
8286,SM1,22938E0B,563213352319,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352319&locale=en_US&cntry_code=us
8286,SM1,228F8F96,563213352319,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352319&locale=en_US&cntry_code=us
8286,SM1,227FFBB8,563213352319,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352319&locale=en_US&cntry_code=us
8286,SM1,227D05E7,563213352319,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352319&locale=en_US&cntry_code=us
8286,SM1,22B134DC,563213352319,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352319&locale=en_US&cntry_code=us
8286,SM1,22B22E8E,563213352319,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352319&locale=en_US&cntry_code=us
8286,SM1,227B64D7,563213352319,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352319&locale=en_US&cntry_code=us
8286,SM1,22A06367,563213352341,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352341&locale=en_US&cntry_code=us
8286,SM1,22AD0D48,563213352341,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352341&locale=en_US&cntry_code=us
8286,SM1,228506BA,563213352341,4/1/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213352341&locale=en_US&cntry_code=us
8287,SM1,FEF7E403,526786233245,10/11/21,https://www.fedex.com/fedextrack/?action=track&tracknumbers=526786233245&locale=en_US&cntry_code=us
8287,SM1,238FCCF3,511595764163,11/30/21,https://www.fedex.com/fedextrack/?action=track&tracknumbers=511595764163&locale=en_US&cntry_code=us
8287,SM1,23782B8B,511595764163,11/30/21,https://www.fedex.com/fedextrack/?action=track&tracknumbers=511595764163&locale=en_US&cntry_code=us
8287,SM1,2348B645,542048561824,1/6/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=542048561824&locale=en_US&cntry_code=us
8287,SM1,22BF7D8B,560726634827,3/30/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726634827&locale=en_US&cntry_code=us
8287,SM1,22E5514D,560726634827,3/30/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726634827&locale=en_US&cntry_code=us
8287,SM1,22E6E622,560726634827,3/30/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726634827&locale=en_US&cntry_code=us
8287,SM1,22AB6287,560726634827,3/30/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726634827&locale=en_US&cntry_code=us
8287,SM1,228F1B97,560726634746,3/30/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726634746&locale=en_US&cntry_code=us
8287,SM1,229A50D5,560726634746,3/30/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726634746&locale=en_US&cntry_code=us
8287,SM1,229E0C2F,560726634746,3/30/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726634746&locale=en_US&cntry_code=us
8287,SM1,22AB7D4A,560726634746,3/30/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726634746&locale=en_US&cntry_code=us
8287,SM1,22ADB851,560726634746,3/30/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726634746&locale=en_US&cntry_code=us
8287,SM1,22BEE717,560726634746,3/30/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726634746&locale=en_US&cntry_code=us
8287,SM1,22CBA2A7,560726634746,3/30/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726634746&locale=en_US&cntry_code=us
8287,SM1,2285ACFC,560726634746,3/30/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726634746&locale=en_US&cntry_code=us
8287,SM1,22B5E16E,560726634746,3/30/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726634746&locale=en_US&cntry_code=us
8287,SM1,227E7C6D,560726634746,3/30/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726634746&locale=en_US&cntry_code=us
8287,SM1,22E2608B,560726634746,3/30/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726634746&locale=en_US&cntry_code=us
8287,SM1,22B48EB8,560726634746,3/30/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726634746&locale=en_US&cntry_code=us
8287,SM1,22BDA0BE,560726634735,3/30/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726634735&locale=en_US&cntry_code=us
8287,SM1,2284945F,560726634735,3/30/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726634735&locale=en_US&cntry_code=us
8287,SM1,22B2F51A,560726634735,3/30/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726634735&locale=en_US&cntry_code=us
8287,SM1,22B9838A,560726634735,3/30/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726634735&locale=en_US&cntry_code=us
8287,SM1,22B73351,560726634735,3/30/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726634735&locale=en_US&cntry_code=us
8287,SM1,227C689F,560726634735,3/30/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726634735&locale=en_US&cntry_code=us
8287,SM1,227D478F,560726634780,3/30/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726634780&locale=en_US&cntry_code=us
8288,SM1,22AE8773,560726632721,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632721&locale=en_US&cntry_code=us
8288,SM1,22B4610D,560726632721,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632721&locale=en_US&cntry_code=us
8288,SM1,2285C774,560726632721,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632721&locale=en_US&cntry_code=us
8288,SM1,2283FC22,560726632721,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632721&locale=en_US&cntry_code=us
8288,SM1,22B177E7,560726632721,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632721&locale=en_US&cntry_code=us
8288,SM1,2283E195,560726632721,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632721&locale=en_US&cntry_code=us
8288,SM1,227FDDA0,560726632721,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632721&locale=en_US&cntry_code=us
8288,SM1,22AF5C99,560726632721,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632721&locale=en_US&cntry_code=us
8288,SM1,22B1D5D4,560726632765,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632765&locale=en_US&cntry_code=us
8288,SM1,227F06EF,560726632765,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632765&locale=en_US&cntry_code=us
8288,SM1,22AFBA2F,560726632765,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632765&locale=en_US&cntry_code=us
8288,SM1,22AC9A89,560726632765,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632765&locale=en_US&cntry_code=us
8288,SM1,22A70A9E,560726632765,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632765&locale=en_US&cntry_code=us
8288,SM1,22B3860C,560726632765,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632765&locale=en_US&cntry_code=us
8288,SM1,22D847AC,560726632798,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632798&locale=en_US&cntry_code=us
8288,SM1,22D9D65A,560726632798,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632798&locale=en_US&cntry_code=us
8288,SM1,22B0807F,560726632798,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632798&locale=en_US&cntry_code=us
8288,SM1,22AB98D7,560726632798,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632798&locale=en_US&cntry_code=us
8288,SM1,228DBF93,560726632798,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632798&locale=en_US&cntry_code=us
8288,SM1,227E9A68,560726632798,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632798&locale=en_US&cntry_code=us
8289,SM1,24C85EAA,511595706804,10/21/21,https://www.fedex.com/fedextrack/?action=track&tracknumbers=511595706804&locale=en_US&cntry_code=us
8289,SM1,22B948A5,560726632846,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632846&locale=en_US&cntry_code=us
8289,SM1,22B617DA,560726632846,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632846&locale=en_US&cntry_code=us
8289,SM1,228EF339,560726632846,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632846&locale=en_US&cntry_code=us
8289,SM1,22D52641,560726632846,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632846&locale=en_US&cntry_code=us
8289,SM1,22B55E2F,560726632846,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632846&locale=en_US&cntry_code=us
8289,SM1,22AE7C9E,560726632846,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632846&locale=en_US&cntry_code=us
8289,SM1,228A67A0,560726632846,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632846&locale=en_US&cntry_code=us
8289,SM1,2299710C,560726632846,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632846&locale=en_US&cntry_code=us
8289,SM1,2291476D,560726632846,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632846&locale=en_US&cntry_code=us
8289,SM1,2286A64C,560726632846,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632846&locale=en_US&cntry_code=us
8289,SM1,22E3FB2A,563213346508,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213346508&locale=en_US&cntry_code=us
8289,SM1,22D9BF70,563213346508,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213346508&locale=en_US&cntry_code=us
8289,SM1,22CB5812,563213346508,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213346508&locale=en_US&cntry_code=us
8289,SM1,22BF6AA1,563213346508,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213346508&locale=en_US&cntry_code=us
8289,SM1,22BDC607,563213346508,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213346508&locale=en_US&cntry_code=us
8289,SM1,22B2AD89,563213346508,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213346508&locale=en_US&cntry_code=us
8289,SM1,227CB7F4,563213346508,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213346508&locale=en_US&cntry_code=us
8289,SM1,227DF461,563213346508,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213346508&locale=en_US&cntry_code=us
8289,SM1,22A9D77E,563213346508,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213346508&locale=en_US&cntry_code=us
8289,SM1,22ADFE4F,563213346508,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213346508&locale=en_US&cntry_code=us
8289,SM1,22A9ED0C,563213346508,3/31/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=563213346508&locale=en_US&cntry_code=us
8290,SM1,22830784,560726632835,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632835&locale=en_US&cntry_code=us
8290,SM1,22839DD1,560726632835,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632835&locale=en_US&cntry_code=us
8290,SM1,2286FE1B,560726632835,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632835&locale=en_US&cntry_code=us
8290,SM1,228B30CE,560726632835,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632835&locale=en_US&cntry_code=us
8290,SM1,22A30CED,560726632835,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632835&locale=en_US&cntry_code=us
8290,SM1,22B6B7E9,560726632835,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632835&locale=en_US&cntry_code=us
8290,SM1,22B73D39,560726632835,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632835&locale=en_US&cntry_code=us
8290,SM1,22BBBA3F,560726632835,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632835&locale=en_US&cntry_code=us
8290,SM1,22BDD5E6,560726632835,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632835&locale=en_US&cntry_code=us
8290,SM1,22CCB739,560726632835,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632835&locale=en_US&cntry_code=us
8290,SM1,22DAA2F8,560726632835,3/29/22,https://www.fedex.com/fedextrack/?action=track&tracknumbers=560726632835&locale=en_US&cntry_code=us
