0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
Store,Tracking Number,Ship date ,Status ,Delivered date,Service type ,Reference ,Purchase order number ,Shipper company ,Recipient contact name ,Recipient city ,Recipient address ,Recipient state ,Recipient postal ,Received by ,Dimensional Wt (Lbs) ,Scheduled delivery date ,Status with details ,Pkg Dimensions (in) 
5090,6.44E+11,10/11/2023,Delivered,10/12/2023,FedEx Ground,D9354,5090,SPARTAN GRAPHICS,STORE MANAGER,DE PERE,1415 LAWRENCE DR,WI,54115,DAVID,,,"Delivered: 10/12/2023 12:01 pm Signed for by:DAVID; De Pere, WI",11x9x6
1567,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,1567,SPARTAN GRAPHICS,STORE MANAGER,DICKINSON,2456 3RD AVE W,ND,58601,RRHONDA,,,"Delivered: 10/16/2023 9:56 am Signed for by:RRHONDA; Dickinson, ND",11x9x8
1585,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,1585,SPARTAN GRAPHICS,STORE MANAGER,NORTH PLATTE,1401 S DEWEY ST,NE,69101,ANEITZL,,,"Delivered: 10/16/2023 8:28 am Signed for by:ANEITZL; North Platte, NE",11x9x6
1589,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,1589,SPARTAN GRAPHICS,STORE MANAGER,DELRAY BEACH,16205 S MILITARY TRL,FL,33484,CCHARLEY,,,"Delivered: 10/16/2023 10:30 am Signed for by:CCHARLEY; Delray Beach, FL",11x9x6
1590,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,1590,SPARTAN GRAPHICS,STORE MANAGER,HIALEAH,5851 NW 177TH ST,FL,33015,SSTEPHANIE,,,"Delivered: 10/16/2023 11:10 am Signed for by:SSTEPHANIE; Hialeah, FL",11x9x6
1604,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,1604,SPARTAN GRAPHICS,STORE MANAGER,RAPID CITY,1200 N LACROSSE ST,SD,57701,VFORD,,,"Delivered: 10/16/2023 9:58 am Signed for by:VFORD; Rapid City, SD",11x9x6
1617,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,1617,SPARTAN GRAPHICS,STORE MANAGER,CASPER,4400 E 2ND ST,WY,82609,GRAWLINS,,,"Delivered: 10/16/2023 8:42 am Signed for by:GRAWLINS; Casper, WY",11x9x6
1659,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,1659,SPARTAN GRAPHICS,STORE MANAGER,BRIGHTON,60 W BROMLEY LN,CO,80601,GMEDINA,,,"Delivered: 10/16/2023 10:14 am Signed for by:GMEDINA; Brighton, CO",11x9x6
4546,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,4546,SPARTAN GRAPHICS,STORE MANAGER,VERO BEACH,1750 US HIGHWAY 1,FL,32960,ETE,,,"Delivered: 10/16/2023 4:35 pm Signed for by:ETE; Vero Beach, FL",11x9x6
4554,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,4554,SPARTAN GRAPHICS,STORE MANAGER,AUSTIN,2525 W ANDERSON LN,TX,78757,MMIGUEL,,,"Delivered: 10/16/2023 2:41 pm Signed for by:MMIGUEL; Austin, TX",12x9x6
4560,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,4560,SPARTAN GRAPHICS,STORE MANAGER,WEST PALM BEACH,6901 OKEECHOBEE BLVD,FL,33411,ZZUNILMA,,,"Delivered: 10/16/2023 11:46 am Signed for by:ZZUNILMA; West Palm Beach, FL",11x9x6
4563,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,4563,SPARTAN GRAPHICS,STORE MANAGER,DANIA BEACH,401 E SHERIDAN ST,FL,33004,JJEOVANESSA,,,"Delivered: 10/16/2023 10:35 am Signed for by:JJEOVANESSA; Dania Beach, FL",11x9x6
4565,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,4565,SPARTAN GRAPHICS,STORE MANAGER,THE VILLAGES,270 HEALD WAY,FL,32163,RMARRERO,,,"Delivered: 10/16/2023 1:16 pm Signed for by:RMARRERO; The Villages, FL",11x9x6
4567,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,4567,SPARTAN GRAPHICS,STORE MANAGER,BRIGHTON,7101 E 128TH AVE,CO,80602,JMILLER,,,"Delivered: 10/16/2023 12:01 pm Signed for by:JMILLER; Brighton, CO",11x8x6
4569,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,4569,SPARTAN GRAPHICS,STORE MANAGER,BOTTINEAU,912 11TH ST E,ND,58318,BWALMART,,,"Delivered: 10/16/2023 2:43 pm Signed for by:BWALMART; Bottineau, ND",11x9x6
4577,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,4577,SPARTAN GRAPHICS,STORE MANAGER,RUSTON,321 W CALIFORNIA AVE,LA,71270,JJAMES,,,"Delivered: 10/16/2023 11:46 am Signed for by:JJAMES; Ruston, LA",11x9x6
4579,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,4579,SPARTAN GRAPHICS,STORE MANAGER,FORT SMITH,8600 HWY 71  S,AR,72908,ERIDINGER,,,"Delivered: 10/16/2023 10:24 am Signed for by:ERIDINGER; Fort Smith, AR",12x9x6
4586,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,4586,SPARTAN GRAPHICS,STORE MANAGER,BILOXI,1820A POPPS FERRY RD,MS,39532,TSPARKS,,,"Delivered: 10/16/2023 11:46 am Signed for by:TSPARKS; Biloxi, MS",12x9x6
4588,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,4588,SPARTAN GRAPHICS,STORE MANAGER,ORLANDO,3101 W PRINCETON ST,FL,32808,LLON,,,"Delivered: 10/16/2023 10:05 am Signed for by:LLON; Orlando, FL",11x9x6
4595,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,4595,SPARTAN GRAPHICS,STORE MANAGER,PLANTATION,1885 N PINE ISLAND RD,FL,33322,MILDA,,,"Delivered: 10/16/2023 1:24 pm Signed for by:MILDA; Fort Lauderdale, FL",11x9x6
4599,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,4599,SPARTAN GRAPHICS,STORE MANAGER,TIMNATH,4500 WEITZEL ST,CO,80547,JJULIE,,,"Delivered: 10/16/2023 10:40 am Signed for by:JJULIE; Timnath, CO",11x9x6
4605,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,4605,SPARTAN GRAPHICS,STORE MANAGER,TYLER,5976 OLD JACKSONVILLE HWY,TX,75703,ABROWN,,,"Delivered: 10/16/2023 9:59 am Signed for by:ABROWN; Tyler, TX",11x9x5
4617,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,4617,SPARTAN GRAPHICS,STORE MANAGER,POMPANO BEACH,1199 S FEDERAL HWY,FL,33062,JJANA,,,"Delivered: 10/16/2023 11:02 am Signed for by:JJANA; Pompano Beach, FL",12x9x6
4618,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,4618,SPARTAN GRAPHICS,STORE MANAGER,LEAGUE CITY,2625 W MAIN ST,TX,77573,MMACALLA,,,"Delivered: 10/16/2023 1:46 pm Signed for by:MMACALLA; League City, TX",11x9x6
4627,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,4627,SPARTAN GRAPHICS,STORE MANAGER,DENTON,2750 W UNIVERSITY DR,TX,76201,PPEREZ,,,"Delivered: 10/16/2023 10:00 am Signed for by:PPEREZ; Denton, TX",11x9x6
4639,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,4639,SPARTAN GRAPHICS,STORE MANAGER,ELIZABETH,2100 LEGACY CIR,CO,80107,JDIANSLL,,,"Delivered: 10/16/2023 9:44 am Signed for by:JDIANSLL; Elizabeth, CO",11x9x6
4653,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,4653,SPARTAN GRAPHICS,STORE MANAGER,CHEYENNE,580 LIVINGSTON AVE,WY,82007,TCROCKER,,,"Delivered: 10/16/2023 10:54 am Signed for by:TCROCKER; Cheyenne, WY",11x9x6
4659,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,4659,SPARTAN GRAPHICS,STORE MANAGER,BATON ROUGE,5255 HIGHLAND RD,LA,70808,CNGO,,,"Delivered: 10/16/2023 12:53 pm Signed for by:CNGO; Baton Rouge, LA",12x9x6
4667,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,4667,SPARTAN GRAPHICS,STORE MANAGER,CLEARWATER,1803 N HIGHLAND AVE,FL,33755,MTIM,,,"Delivered: 10/16/2023 11:35 am Signed for by:MTIM; Clearwater, FL",11x9x6
4676,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,4676,SPARTAN GRAPHICS,STORE MANAGER,ALBUQUERQUE,1820 UNSER BLVD NW,NM,87120,ATREGO,,,"Delivered: 10/16/2023 9:38 am Signed for by:ATREGO; Albuquerque, NM",12x9x6
4679,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,4679,SPARTAN GRAPHICS,STORE MANAGER,DENHAM SPRINGS,34025 LA HIGHWAY 16,LA,70706,SALMQUIST,,,"Delivered: 10/16/2023 9:23 am Signed for by:SALMQUIST; Denham Springs, LA",12x9x6
4681,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,4681,SPARTAN GRAPHICS,STORE MANAGER,TAMPA,4302 W GANDY BLVD,FL,33611,HHARRISO,,,"Delivered: 10/16/2023 10:19 am Signed for by:HHARRISO; Tampa, FL",11x9x6
4683,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,4683,SPARTAN GRAPHICS,STORE MANAGER,BATON ROUGE,10550 BURBANK DR,LA,70810,WANDERSON,,,"Delivered: 10/16/2023 10:07 am Signed for by:WANDERSON; Baton Rouge, LA",12x9x6
4690,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,4690,SPARTAN GRAPHICS,STORE MANAGER,SAINT PETERSBURG,201 34TH ST N,FL,33713,DMURPHY,,,"Delivered: 10/16/2023 9:45 am Signed for by:DMURPHY; Saint Petersburg, FL",11x9x6
4734,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,4734,SPARTAN GRAPHICS,STORE MANAGER,ARVADA,9400 RALSTON RD,CO,80002,AFOSTER,,,"Delivered: 10/16/2023 1:57 pm Signed for by:AFOSTER; Arvada, CO",11x9x6
4747,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,4747,SPARTAN GRAPHICS,STORE MANAGER,NORTHGLENN,10755 WASHINGTON ST,CO,80233,CCOLE,,,"Delivered: 10/16/2023 11:06 am Signed for by:CCOLE; Denver, CO",11x9x6
4826,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,4826,SPARTAN GRAPHICS,STORE MANAGER,HOLLYWOOD,8550 STIRLING RD,FL,33024,MVAL,,,"Delivered: 10/16/2023 11:02 am Signed for by:MVAL; Hollywood, FL",11x9x6
5022,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5022,SPARTAN GRAPHICS,STORE MANAGER,NEW ORLEANS,1901 TCHOUPITOULAS ST,LA,70130,BBOID,,,"Delivered: 10/16/2023 10:24 am Signed for by:BBOID; New Orleans, LA",11x9x6
5033,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5033,SPARTAN GRAPHICS,STORE MANAGER,FORT MORGAN,1300 BARLOW RD,CO,80701,DDONNA,,,"Delivered: 10/16/2023 9:25 am Signed for by:DDONNA; Fort Morgan, CO",11x9x6
5034,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5034,SPARTAN GRAPHICS,STORE MANAGER,FORT MYERS,4770 COLONIAL BLVD,FL,33966,FFLACA,,,"Delivered: 10/16/2023 10:42 am Signed for by:FFLACA; Fort Myers, FL",12x9x6
5035,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5035,SPARTAN GRAPHICS,STORE MANAGER,MULBERRY,6745 N CHURCH AVE,FL,33860,TBERG,,,"Delivered: 10/16/2023 10:54 am Signed for by:TBERG; Mulberry, FL",12x9x6
5036,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5036,SPARTAN GRAPHICS,STORE MANAGER,TAMPA,6192 GUNN HWY,FL,33625,SSUSAN,,,"Delivered: 10/16/2023 10:23 am Signed for by:SSUSAN; Tampa, FL",11x9x6
5045,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5045,SPARTAN GRAPHICS,STORE MANAGER,TOMBALL,22605 STATE HWY 249,TX,77375,SJUANITA,,,"Delivered: 10/16/2023 10:18 am Signed for by:SJUANITA; Tomball, TX",11x9x6
5049,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5049,SPARTAN GRAPHICS,STORE MANAGER,LITTLETON,13420 W COAL MINE AVE,CO,80127,TRESTORICK,,,"Delivered: 10/16/2023 9:49 am Signed for by:TRESTORICK; Littleton, CO",11x9x6
5051,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5051,SPARTAN GRAPHICS,STORE MANAGER,GREELEY,920 47TH AVE,CO,80634,CRAINEY,,,"Delivered: 10/16/2023 9:12 am Signed for by:CRAINEY; Greeley, CO",11x9x6
5055,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5055,SPARTAN GRAPHICS,STORE MANAGER,NAPLES,9885 COLLIER BLVD,FL,34114,AJODY,,,"Delivered: 10/16/2023 10:09 am Signed for by:AJODY; Naples, FL",11x9x6
5056,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5056,SPARTAN GRAPHICS,STORE MANAGER,PRAIRIEVILLE,17585 AIRLINE HWY,LA,70769,TWHENCHESTER,,,"Delivered: 10/16/2023 9:28 am Signed for by:TWHENCHESTER; Prairieville, LA",11x9x6
5071,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5071,SPARTAN GRAPHICS,STORE MANAGER,LAWTON,6301 NW QUANNAH PARKER TRL,OK,73505,LBURRY,,,"Delivered: 10/16/2023 10:48 am Signed for by:LBURRY; Lawton, OK",11x9x6
5079,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5079,SPARTAN GRAPHICS,STORE MANAGER,PASS CHRISTIAN,1617 E BEACH BLVD,MS,39571,SSMITH,,,"Delivered: 10/16/2023 12:15 pm Signed for by:SSMITH; Pass Christian, MS",12x9x6
5080,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5080,SPARTAN GRAPHICS,STORE MANAGER,HURST,1732 PRECINCT LINE RD,TX,76054,BBRENDA,,,"Delivered: 10/16/2023 11:01 am Signed for by:BBRENDA; Hurst, TX",11x9x6
5081,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5081,SPARTAN GRAPHICS,STORE MANAGER,MERAUX,2500 ARCHBISHOP HANNAN BLVD,LA,70075,DANDERSON,,,"Delivered: 10/16/2023 11:40 am Signed for by:DANDERSON; Meraux, LA",11x9x6
5091,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5091,SPARTAN GRAPHICS,STORE MANAGER,CYPRESS,26270 NORTHWEST FWY,TX,77429,CCW,,,"Delivered: 10/16/2023 9:43 am Signed for by:CCW; Cypress, TX",11x9x6
5092,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5092,SPARTAN GRAPHICS,STORE MANAGER,LEWISVILLE,190 E ROUND GROVE RD,TX,75067,JJUDITH,,,"Delivered: 10/16/2023 11:12 am Signed for by:JJUDITH; Lewisville, TX",11x9x6
5094,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5094,SPARTAN GRAPHICS,STORE MANAGER,HOUSTON,9700 HILLCROFT ST,TX,77096,WMART,,,"Delivered: 10/16/2023 2:34 pm Signed for by:WMART; Houston, TX",11x9x6
5099,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5099,SPARTAN GRAPHICS,STORE MANAGER,GRAND JUNCTION,2545 RIMROCK AVE,CO,81505,AVOLGAMORE,,,"Delivered: 10/16/2023 10:30 am Signed for by:AVOLGAMORE; Grand Junction, CO",11x9x6
5102,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5102,SPARTAN GRAPHICS,STORE MANAGER,GRETNA,99 WESTBANK EXPY,LA,70053,DDWAYNE,,,"Delivered: 10/16/2023 11:51 am Signed for by:DDWAYNE; Gretna, LA",11x9x6
5106,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5106,SPARTAN GRAPHICS,STORE MANAGER,OVIEDO,4255 ALAFAYA TRL,FL,32765,VVIKKI,,,"Delivered: 10/16/2023 11:19 am Signed for by:VVIKKI; Oviedo, FL",11x9x6
5116,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5116,SPARTAN GRAPHICS,STORE MANAGER,LA PORTE,9025 SPENCER HWY,TX,77571,MVASQUEZ,,,"Delivered: 10/16/2023 10:55 am Signed for by:MVASQUEZ; La Porte, TX",11x9x6
5123,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5123,SPARTAN GRAPHICS,STORE MANAGER,COLORADO SPRINGS,5550 E WOODMEN RD,CO,80920,JJULIAN,,,"Delivered: 10/16/2023 9:21 am Signed for by:JJULIAN; Colorado Springs, CO",11x9x6
5125,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5125,SPARTAN GRAPHICS,STORE MANAGER,OPELOUSAS,2310 S UNION ST,LA,70570,WWALMART,,,"Delivered: 10/16/2023 10:29 am Signed for by:WWALMART; Opelousas, LA",13x11x5
5132,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5132,SPARTAN GRAPHICS,STORE MANAGER,WINTER SPRINGS,5216 RED BUG LAKE RD,FL,32708,WWALMART,,,"Delivered: 10/16/2023 2:22 pm Signed for by:WWALMART; Winter Springs, FL",12x9x6
5137,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5137,SPARTAN GRAPHICS,STORE MANAGER,AURORA,6101 S AURORA PKWY,CO,80016,DDANIA,,,"Delivered: 10/16/2023 11:10 am Signed for by:DDANIA; Aurora, CO",11x9x6
5144,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5144,SPARTAN GRAPHICS,STORE MANAGER,CONVERSE,8315 FM 78,TX,78109,BJAMESON,,,"Delivered: 10/16/2023 10:39 am Signed for by:BJAMESON; Converse, TX",11x9x6
5145,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5145,SPARTAN GRAPHICS,STORE MANAGER,SAN ANTONIO,1603 VANCE JACKSON RD,TX,78213,RMUNOZ,,,"Delivered: 10/16/2023 10:58 am Signed for by:RMUNOZ; San Antonio, TX",11x9x6
5146,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5146,SPARTAN GRAPHICS,STORE MANAGER,SAN ANTONIO,8030 BANDERA RD,TX,78250,MBARRA,,,"Delivered: 10/16/2023 9:28 am Signed for by:MBARRA; San Antonio, TX",11x9x6
5170,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5170,SPARTAN GRAPHICS,STORE MANAGER,SIDNEY,3001 SILVERBERG DR,NE,69162,LGLANZ,,,"Delivered: 10/16/2023 8:31 am Signed for by:LGLANZ; Sidney, NE",11x10x5
5179,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5179,SPARTAN GRAPHICS,STORE MANAGER,ORLANDO,201 S CHICKASAW TRL,FL,32825,LDIAS,,,"Delivered: 10/16/2023 9:28 am Signed for by:LDIAS; Orlando, FL",12x10x6
5204,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5204,SPARTAN GRAPHICS,STORE MANAGER,BOSSIER CITY,4000 BARKSDALE BLVD,LA,71112,CHALL,,,"Delivered: 10/16/2023 3:21 pm Signed for by:CHALL; Bossier City, LA",12x9x6
5211,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5211,SPARTAN GRAPHICS,STORE MANAGER,MCKINNEY,5001 MCKINNEY RANCH PKWY,TX,75070,KKD,,,"Delivered: 10/16/2023 11:22 am Signed for by:KKD; McKinney, TX",11x9x6
5214,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5214,SPARTAN GRAPHICS,STORE MANAGER,KISSIMMEE,2855 N OLD LAKE WILSON RD,FL,34747,MGUIZADA,,,"Delivered: 10/16/2023 9:40 am Signed for by:MGUIZADA; Kissimmee, FL",11x9x6
5216,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5216,SPARTAN GRAPHICS,STORE MANAGER,AMARILLO,5730 W AMARILLO BLVD,TX,79106,TTHOMAS,,,"Delivered: 10/16/2023 12:08 pm Signed for by:TTHOMAS; Amarillo, TX",11x9x6
5218,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5218,SPARTAN GRAPHICS,STORE MANAGER,SAINT PETERSBURG,3501 34TH ST S,FL,33711,DWILLIAMS,,,"Delivered: 10/16/2023 1:14 pm Signed for by:DWILLIAMS; Saint Petersburg, FL",12x9x6
5220,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5220,SPARTAN GRAPHICS,STORE MANAGER,TAMPA,8220 N DALE MABRY HWY,FL,33614,IVIDAL,,,"Delivered: 10/16/2023 10:57 am Signed for by:IVIDAL; Tampa, FL",11x9x6
5221,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5221,SPARTAN GRAPHICS,STORE MANAGER,TAMPA,8885 N FLORIDA AVE,FL,33604,NNRI,,,"Delivered: 10/16/2023 2:01 pm Signed for by:NNRI; Tampa, FL",11x9x6
5224,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5224,SPARTAN GRAPHICS,STORE MANAGER,SAN ANTONIO,4226 DE ZAVALA RD,TX,78249,RSANCHEZ,,,"Delivered: 10/16/2023 2:27 pm Signed for by:RSANCHEZ; San Antonio, TX",11x9x6
5226,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5226,SPARTAN GRAPHICS,STORE MANAGER,SAN ANTONIO,9526 W MILITARY DR,TX,78251,JSOLIS,,,"Delivered: 10/16/2023 1:49 pm Signed for by:JSOLIS; San Antonio, TX",10x9x6
5232,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5232,SPARTAN GRAPHICS,STORE MANAGER,RIFLE,1000 AIRPORT RD,CO,81650,DDAWN,,,"Delivered: 10/16/2023 9:59 am Signed for by:DDAWN; Rifle, CO",11x8x6
5245,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5245,SPARTAN GRAPHICS,STORE MANAGER,SAN ANTONIO,3302 SE MILITARY DR,TX,78223,JWAGSTAFF,,,"Delivered: 10/16/2023 12:39 pm Signed for by:JWAGSTAFF; San Antonio, TX",11x9x6
5246,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5246,SPARTAN GRAPHICS,STORE MANAGER,WHARTON,10388 US 59 HWY,TX,77488,WWALMART,,,"Delivered: 10/16/2023 10:52 am Signed for by:WWALMART; Wharton, TX",11x9x6
5247,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5247,SPARTAN GRAPHICS,STORE MANAGER,ROANOKE,1228 N HWY 377,TX,76262,BLEWIS,,,"Delivered: 10/16/2023 10:29 am Signed for by:BLEWIS; Roanoke, TX",11x9x6
5250,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5250,SPARTAN GRAPHICS,STORE MANAGER,KISSIMMEE,904 CYPRESS PKWY,FL,34759,RROBERTO,,,"Delivered: 10/16/2023 10:55 am Signed for by:RROBERTO; Kissimmee, FL",12x9x6
5255,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5255,SPARTAN GRAPHICS,STORE MANAGER,TAMPA,6216 ELLIOT DR,FL,33615,FWALMARK,,,"Delivered: 10/16/2023 2:24 pm Signed for by:FWALMARK; Tampa, FL",11x9x6
5264,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5264,SPARTAN GRAPHICS,STORE MANAGER,OSPREY,13140 S TAMIAMI TRL,FL,34229,LLISA,,,"Delivered: 10/16/2023 11:43 am Signed for by:LLISA; Osprey, FL",11x9x6
5265,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5265,SPARTAN GRAPHICS,STORE MANAGER,SAINT CLOUD,2125 NOLTE RD,FL,34772,NJOSE,,,"Delivered: 10/16/2023 9:51 am Signed for by:NJOSE; Saint Cloud, FL",11x9x6
5266,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5266,SPARTAN GRAPHICS,STORE MANAGER,HUDSON,12610 US HIGHWAY 19,FL,34667,KLONGLOW,,,"Delivered: 10/16/2023 10:46 am Signed for by:KLONGLOW; Hudson, FL",11x9x6
5287,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5287,SPARTAN GRAPHICS,STORE MANAGER,SPRING,21150 KUYKENDAHL RD,TX,77379,LLUZ,,,"Delivered: 10/16/2023 11:05 am Signed for by:LLUZ; Spring, TX",11x9x6
5290,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5290,SPARTAN GRAPHICS,STORE MANAGER,SAN ANTONIO,1515 S ELLISON DR,TX,78245,LLEE,,,"Delivered: 10/16/2023 6:02 pm Signed for by:LLEE; San Antonio, TX",11x9x6
5299,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5299,SPARTAN GRAPHICS,STORE MANAGER,CLERMONT,550 US HIGHWAY 27,FL,34714,EELIZABETH,,,"Delivered: 10/16/2023 9:35 am Signed for by:EELIZABETH; Clermont, FL",11x9x6
5300,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5300,SPARTAN GRAPHICS,STORE MANAGER,GIBSONTON,9205 GIBSONTON DR,FL,33534,MMAURA,,,"Delivered: 10/16/2023 11:26 am Signed for by:MMAURA; Gibsonton, FL",11x9x6
5301,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5301,SPARTAN GRAPHICS,STORE MANAGER,WEST PALM BEACH,4375 BELVEDERE RD,FL,33406,DDAFFNIE,,,"Delivered: 10/16/2023 10:22 am Signed for by:DDAFFNIE; West Palm Beach, FL",11x9x6
5310,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5310,SPARTAN GRAPHICS,STORE MANAGER,PRAIRIEVILLE,15047 AIRLINE HWY,LA,70769,VNAGY,,,"Delivered: 10/16/2023 10:18 am Signed for by:VNAGY; Prairieville, LA",11x10x6
5311,6.44E+11,10/11/2023,Delivered,10/16/2023,FedEx Ground,D9354,5311,SPARTAN GRAPHICS,STORE MANAGER,MCKINNEY,1721 N CUSTER RD,TX,75071,GJG,,,"Delivered: 10/16/2023 12:28 pm Signed for by:GJG; McKinney, TX",11x9x6
