Market,Store,Store Type,Launch Date
203,1423,SUP,2/23/2023
248,1425,SUP,2/23/2023
204,1428,SUP,2/23/2023
204,1432,SUP,2/23/2023
107,1436,SUP,2/23/2023
98,1444,SUP,2/23/2023
120,1458,SUP,2/23/2023
249,1459,SUP,2/23/2023
243,1476,SUP,2/23/2023
239,1480,SUP,2/23/2023
112,1482,W/M,2/23/2023
22,1488,SUP,2/23/2023
112,1501,W/M,2/23/2023
553,1511,SUP,2/23/2023
111,1513,SUP,2/23/2023
108,1517,SUP,2/23/2023
482,1518,SUP,2/23/2023
111,1536,SUP,2/23/2023
201,1540,SUP,2/23/2023
107,1541,SUP,2/23/2023
196,1542,SUP,2/23/2023
246,1547,SUP,2/23/2023
482,1557,SUP,2/23/2023
247,1566,SUP,2/23/2023
248,1570,SUP,2/23/2023
23,1578,SUP,2/23/2023
249,1580,SUP,2/23/2023
26,1586,SUP,2/23/2023
108,1589,SUP,2/23/2023
553,1590,SUP,2/23/2023
205,1592,SUP,2/23/2023
202,1593,SUP,2/23/2023
482,1601,SUP,2/23/2023
205,1611,SUP,2/23/2023
251,1629,W/M,2/23/2023
247,1639,SUP,2/23/2023
202,1642,SUP,2/23/2023
248,1647,SUP,2/23/2023
482,1655,SUP,2/23/2023
30,1658,SUP,2/23/2023
239,1665,SUP,2/23/2023
247,1667,SUP,2/23/2023
110,1680,SUP,2/23/2023
21,1701,W/M,2/23/2023
92,1702,SUP,2/23/2023
248,1709,SUP,2/23/2023
111,1712,SUP,2/23/2023
204,1719,SUP,2/23/2023
25,1720,SUP,2/23/2023
239,1728,SUP,2/23/2023
239,1729,SUP,2/23/2023
203,1733,SUP,2/23/2023
239,1745,SUP,2/23/2023
204,1752,SUP,2/23/2023
203,1754,SUP,2/23/2023
239,1758,SUP,2/23/2023
23,1766,SUP,2/23/2023
202,1771,SUP,2/23/2023
197,1790,SUP,2/23/2023
200,1791,SUP,2/23/2023
205,1798,SUP,2/23/2023
248,1804,SUP,2/23/2023
202,1809,SUP,2/23/2023
202,1836,SUP,2/23/2023
109,1845,SUP,2/23/2023
93,1847,SUP,2/23/2023
109,1851,SUP,2/23/2023
118,1874,SUP,2/23/2023
108,1916,SUP,2/23/2023
200,1923,SUP,2/23/2023
205,1928,SUP,2/23/2023
196,1936,SUP,2/23/2023
200,1942,SUP,2/23/2023
105,1957,SUP,2/23/2023
112,1960,SUP,2/23/2023
247,1962,SUP,2/23/2023
247,1978,SUP,2/23/2023
205,1987,SUP,2/23/2023
251,1991,SUP,2/23/2023
553,1996,SUP,2/23/2023
201,2010,SUP,2/23/2023
204,2014,SUP,2/23/2023
201,2061,SUP,2/23/2023
201,2062,SUP,2/23/2023
196,2079,SUP,2/23/2023
202,2080,SUP,2/23/2023
111,2081,SUP,2/23/2023
110,2091,SUP,2/23/2023
196,2100,SUP,2/23/2023
200,2102,SUP,2/23/2023
109,2151,SUP,2/23/2023
24,2154,SUP,2/23/2023
107,2176,SUP,2/23/2023
436,2192,SUP,2/23/2023
118,2237,SUP,2/23/2023
200,2238,SUP,2/23/2023
283,2258,W/M,2/23/2023
205,2273,SUP,2/23/2023
248,2311,SUP,2/23/2023
196,2338,SUP,2/23/2023
246,2339,SUP,2/23/2023
205,2354,SUP,2/23/2023
196,2358,SUP,2/23/2023
23,2360,SUP,2/23/2023
114,2387,SUP,2/23/2023
239,2388,SUP,2/23/2023
548,2391,WNM,2/23/2023
102,2392,WNM,2/23/2023
488,2396,WNM,2/23/2023
488,2406,WNM,2/23/2023
196,2417,SUP,2/23/2023
115,2459,SUP,2/23/2023
554,2465,WNM,2/23/2023
20,2475,SUP,2/23/2023
118,2484,SUP,2/23/2023
200,2493,SUP,2/23/2023
18,2513,SUP,2/23/2023
196,2522,SUP,2/23/2023
206,2558,W/M,2/23/2023
206,2559,SUP,2/23/2023
580,2563,SUP,2/23/2023
200,2567,SUP,2/23/2023
20,2584,SUP,2/23/2023
109,2591,SUP,2/23/2023
27,2615,SUP,2/23/2023
203,2618,SUP,2/23/2023
204,2619,SUP,2/23/2023
202,2620,SUP,2/23/2023
101,2626,SUP,2/23/2023
112,2627,SUP,2/23/2023
28,2630,SUP,2/23/2023
197,2631,SUP,2/23/2023
204,2644,SUP,2/23/2023
201,2678,SUP,2/23/2023
247,2679,SUP,2/23/2023
201,2680,SUP,2/23/2023
243,2691,SUP,2/23/2023
206,2692,SUP,2/23/2023
205,2693,SUP,2/23/2023
89,2695,SUP,2/23/2023
554,2699,WNM,2/23/2023
203,2700,SUP,2/23/2023
110,2727,SUP,2/23/2023
554,2731,WNM,2/23/2023
22,2732,SUP,2/23/2023
32,2733,SUP,2/23/2023
112,2740,SUP,2/23/2023
18,2753,SUP,2/23/2023
30,2754,SUP,2/23/2023
246,2771,SUP,2/23/2023
546,2773,WNM,2/23/2023
482,2786,SUP,2/23/2023
249,2787,SUP,2/23/2023
482,2788,SUP,2/23/2023
108,2789,SUP,2/23/2023
111,2796,SUP,2/23/2023
546,2801,WNM,2/23/2023
21,2811,SUP,2/23/2023
110,2814,SUP,2/23/2023
248,2819,SUP,2/23/2023
546,2840,WNM,2/23/2023
89,2843,SUP,2/23/2023
546,2858,WNM,2/23/2023
29,2860,SUP,2/23/2023
203,2866,W/M,2/23/2023
203,2867,W/M,2/23/2023
203,2869,SUP,2/23/2023
197,2872,SUP,2/23/2023
206,2873,SUP,2/23/2023
90,2881,SUP,2/23/2023
32,2890,SUP,2/23/2023
103,2907,WNM,2/23/2023
197,2912,SUP,2/23/2023
101,2920,SUP,2/23/2023
103,2930,WNM,2/23/2023
24,2941,SUP,2/23/2023
549,2944,WNM,2/23/2023
109,2946,SUP,2/23/2023
206,2959,SUP,2/23/2023
108,2962,SUP,2/23/2023
108,2963,SUP,2/23/2023
109,2987,SUP,2/23/2023
120,2988,SUP,2/23/2023
23,3008,SUP,2/23/2023
488,3011,WNM,2/23/2023
548,3013,WNM,2/23/2023
102,3066,WNM,2/23/2023
20,3067,SUP,2/23/2023
554,3069,WNM,2/23/2023
554,3070,WNM,2/23/2023
554,3071,WNM,2/23/2023
554,3072,WNM,2/23/2023
554,3074,WNM,2/23/2023
488,3104,WNM,2/23/2023
20,3118,SUP,2/23/2023
548,3161,WNM,2/23/2023
96,3162,WNM,2/23/2023
553,3163,SUP,2/23/2023
103,3183,WNM,2/23/2023
20,3188,SUP,2/23/2023
112,3197,SUP,2/23/2023
19,3201,SUP,2/23/2023
22,3205,SUP,2/23/2023
94,3207,SUP,2/23/2023
553,3235,SUP,2/23/2023
97,3307,SUP,2/23/2023
101,3308,SUP,2/23/2023
98,3309,SUP,2/23/2023
94,3310,SUP,2/23/2023
553,3311,SUP,2/23/2023
200,3328,SUP,2/23/2023
197,3336,SUP,2/23/2023
116,3347,SUP,2/23/2023
107,3348,SUP,2/23/2023
118,3349,SUP,2/23/2023
115,3370,SUP,2/23/2023
111,3372,SUP,2/23/2023
118,3387,SUP,2/23/2023
25,3388,SUP,2/23/2023
25,3389,SUP,2/23/2023
553,3397,SUP,2/23/2023
19,3401,SUP,2/23/2023
19,3402,SUP,2/23/2023
26,3403,SUP,2/23/2023
104,3415,SUP,2/23/2023
105,3417,SUP,2/23/2023
112,3418,SUP,2/23/2023
249,3435,SUP,2/23/2023
201,3436,SUP,2/23/2023
200,3453,SUP,2/23/2023
200,3458,SUP,2/23/2023
16,3461,SUP,2/23/2023
24,3462,SUP,2/23/2023
114,3463,SUP,2/23/2023
26,3471,SUP,2/23/2023
115,3474,SUP,2/23/2023
197,3476,SUP,2/23/2023
18,3485,SUP,2/23/2023
206,3487,SUP,2/23/2023
104,3526,SUP,2/23/2023
107,3527,SUP,2/23/2023
249,3529,SUP,2/23/2023
92,3538,SUP,2/23/2023
30,3570,SUP,2/23/2023
19,3609,SUP,2/23/2023
26,3611,SUP,2/23/2023
559,3617,WNM,2/23/2023
23,3621,SUP,2/23/2023
109,3625,SUP,2/23/2023
21,3627,SUP,2/23/2023
205,3632,SUP,2/23/2023
498,3635,WNM,2/23/2023
98,3702,SUP,2/23/2023
19,3709,SUP,2/23/2023
20,3710,SUP,2/23/2023
205,3726,SUP,2/23/2023
19,3741,SUP,2/23/2023
239,3747,SUP,2/23/2023
26,3748,SUP,2/23/2023
32,3750,SUP,2/23/2023
23,3775,SUP,2/23/2023
482,3781,SUP,2/23/2023
91,3782,SUP,2/23/2023
25,3786,SUP,2/23/2023
202,3791,SUP,2/23/2023
559,3817,WNM,2/23/2023
246,3851,SUP,2/23/2023
108,3858,SUP,2/23/2023
18,3874,SUP,2/23/2023
200,3876,SUP,2/23/2023
93,3877,SUP,2/23/2023
115,3887,SUP,2/23/2023
494,4053,WNM,2/23/2023
494,4054,WNM,2/23/2023
105,4063,SUP,2/23/2023
103,4140,WNM,2/23/2023
548,4141,WNM,2/23/2023
96,4142,WNM,2/23/2023
30,4144,SUP,2/23/2023
559,4159,WNM,2/23/2023
96,4160,WNM,2/23/2023
110,4161,SUP,2/23/2023
24,4185,SUP,2/23/2023
16,4200,SUP,2/23/2023
554,4206,WNM,2/23/2023
96,4211,WNM,2/23/2023
580,4216,SUP,2/23/2023
248,4230,SUP,2/23/2023
248,4231,SUP,2/23/2023
251,4235,SUP,2/23/2023
205,4243,SUP,2/23/2023
107,4260,SUP,2/23/2023
89,4262,SUP,2/23/2023
16,4283,SUP,2/23/2023
553,4303,SUP,2/23/2023
90,4332,SUP,2/23/2023
102,4354,WNM,2/23/2023
90,4365,SUP,2/23/2023
93,4368,SUP,2/23/2023
488,4380,WNM,2/23/2023
197,4383,SUP,2/23/2023
247,4399,SUP,2/23/2023
22,4409,SUP,2/23/2023
251,4417,SUP,2/23/2023
206,4424,SUP,2/23/2023
96,4425,WNM,2/23/2023
97,4427,SUP,2/23/2023
24,4436,SUP,2/23/2023
201,4439,SUP,2/23/2023
488,4441,WNM,2/23/2023
98,4444,SUP,2/23/2023
107,4446,SUP,2/23/2023
20,4472,SUP,2/23/2023
103,4498,WNM,2/23/2023
546,4517,WNM,2/23/2023
546,4519,WNM,2/23/2023
97,4520,SUP,2/23/2023
546,4525,WNM,2/23/2023
498,4528,WNM,2/23/2023
546,4530,WNM,2/23/2023
203,4540,SUP,2/23/2023
488,4546,WNM,2/23/2023
29,4556,SUP,2/23/2023
25,4558,SUP,2/23/2023
488,4560,WNM,2/23/2023
103,4563,WNM,2/23/2023
91,4588,SUP,2/23/2023
103,4595,WNM,2/23/2023
18,4616,SUP,2/23/2023
103,4617,WNM,2/23/2023
206,4660,SUP,2/23/2023
548,4667,WNM,2/23/2023
548,4669,WNM,2/23/2023
112,4681,SUP,2/23/2023
111,4690,SUP,2/23/2023
549,5005,WNM,2/23/2023
248,5025,SUP,2/23/2023
105,5034,SUP,2/23/2023
116,5035,SUP,2/23/2023
112,5036,SUP,2/23/2023
98,5037,SUP,2/23/2023
203,5048,SUP,2/23/2023
98,5054,SUP,2/23/2023
105,5055,SUP,2/23/2023
201,5064,SUP,2/23/2023
201,5065,SUP,2/23/2023
204,5097,SUP,2/23/2023
96,5106,WNM,2/23/2023
96,5132,WNM,2/23/2023
120,5151,SUP,2/23/2023
204,5159,SUP,2/23/2023
202,5160,SUP,2/23/2023
97,5172,SUP,2/23/2023
120,5173,SUP,2/23/2023
96,5179,WNM,2/23/2023
90,5214,SUP,2/23/2023
111,5218,SUP,2/23/2023
112,5220,SUP,2/23/2023
548,5221,WNM,2/23/2023
90,5250,SUP,2/23/2023
25,5252,SUP,2/23/2023
559,5255,WNM,2/23/2023
115,5264,SUP,2/23/2023
104,5266,SUP,2/23/2023
554,5267,WNM,2/23/2023
26,5275,SUP,2/23/2023
201,5280,SUP,2/23/2023
89,5299,SUP,2/23/2023
116,5300,SUP,2/23/2023
107,5301,SUP,2/23/2023
102,5321,WNM,2/23/2023
109,5325,SUP,2/23/2023
93,5326,SUP,2/23/2023
105,5347,SUP,2/23/2023
16,5363,SUP,2/23/2023
96,5365,WNM,2/23/2023
96,5366,WNM,2/23/2023
204,5376,SUP,2/23/2023
200,5386,SUP,2/23/2023
23,5390,SUP,2/23/2023
105,5391,SUP,2/23/2023
28,5392,SUP,2/23/2023
494,5408,WNM,2/23/2023
202,5411,SUP,2/23/2023
90,5420,SUP,2/23/2023
97,5422,SUP,2/23/2023
249,5443,SUP,2/23/2023
102,5451,WNM,2/23/2023
102,5453,WNM,2/23/2023
92,5455,SUP,2/23/2023
202,5472,SUP,2/23/2023
21,5482,SUP,2/23/2023
249,5483,SUP,2/23/2023
102,5622,WNM,2/23/2023
548,5654,WNM,2/23/2023
548,5670,WNM,2/23/2023
110,5671,SUP,2/23/2023
488,5704,WNM,2/23/2023
19,5709,SUP,2/23/2023
103,5719,WNM,2/23/2023
115,5727,SUP,2/23/2023
30,5735,SUP,2/23/2023
559,5741,WNM,2/23/2023
488,5758,WNM,2/23/2023
488,5759,WNM,2/23/2023
559,5760,WNM,2/23/2023
197,5761,SUP,2/23/2023
494,5767,WNM,2/23/2023
104,5772,SUP,2/23/2023
18,5786,SUP,2/23/2023
27,5797,SUP,2/23/2023
494,5804,WNM,2/23/2023
18,5812,SUP,2/23/2023
554,5813,WNM,2/23/2023
26,5814,SUP,2/23/2023
554,5815,WNM,2/23/2023
549,5816,WNM,2/23/2023
549,5817,WNM,2/23/2023
549,5818,WNM,2/23/2023
549,5819,WNM,2/23/2023
549,5820,WNM,2/23/2023
102,5826,WNM,2/23/2023
548,5831,WNM,2/23/2023
197,5842,SUP,2/23/2023
206,5844,SUP,2/23/2023
559,5846,WNM,2/23/2023
110,5854,SUP,2/23/2023
91,5871,SUP,2/23/2023
559,5875,WNM,2/23/2023
108,5882,SUP,2/23/2023
203,5893,SUP,2/23/2023
91,5894,SUP,2/23/2023
108,5911,SUP,2/23/2023
110,5912,SUP,2/23/2023
109,5932,SUP,2/23/2023
103,5945,WNM,2/23/2023
112,5964,SUP,2/23/2023
559,5988,WNM,2/23/2023
559,6149,WNM,2/23/2023
118,6190,SUP,2/23/2023
548,6207,WNM,2/23/2023
494,6390,WNM,2/23/2023
110,6397,SUP,2/23/2023
494,6470,WNM,2/23/2023
482,6476,SUP,2/23/2023
559,6548,WNM,2/23/2023
102,6937,WNM,2/23/2023
488,6967,WNM,2/23/2023
102,6968,WNM,2/23/2023
101,6978,SUP,2/23/2023
19,6998,SUP,2/23/2023
243,7087,SUP,2/23/2023
24,7185,SUP,2/23/2023
27,7194,SUP,2/23/2023
102,7221,WNM,2/23/2023
27,7245,SUP,2/23/2023
32,7246,SUP,2/23/2023
102,7298,WNM,2/23/2023
488,7299,WNM,2/23/2023
102,7307,WNM,2/23/2023
554,7339,WNM,2/23/2023
4,105,SUP,2/21/2023
146,106,SUP,2/21/2023
138,112,SUP,2/21/2023
4,114,SUP,2/21/2023
138,115,SUP,2/21/2023
4,118,SUP,2/21/2023
253,143,SUP,2/21/2023
4,153,SUP,2/21/2023
136,155,SUP,2/21/2023
4,164,SUP,2/21/2023
4,176,W/M,2/21/2023
136,182,SUP,2/21/2023
138,183,SUP,2/21/2023
253,204,SUP,2/21/2023
138,205,SUP,2/21/2023
138,239,SUP,2/21/2023
254,257,SUP,2/21/2023
4,258,SUP,2/21/2023
4,273,SUP,2/21/2023
4,274,W/M,2/21/2023
253,282,SUP,2/21/2023
11,287,SUP,2/21/2023
253,294,SUP,2/21/2023
5,298,SUP,2/21/2023
254,299,SUP,2/21/2023
3,300,SUP,2/21/2023
3,301,SUP,2/21/2023
4,303,SUP,2/21/2023
138,305,SUP,2/21/2023
5,306,SUP,2/21/2023
3,315,SUP,2/21/2023
3,316,SUP,2/21/2023
10,329,SUP,2/21/2023
5,332,SUP,2/21/2023
254,333,SUP,2/21/2023
136,347,SUP,2/21/2023
10,355,SUP,2/21/2023
10,356,SUP,2/21/2023
11,362,SUP,2/21/2023
140,365,SUP,2/21/2023
5,375,SUP,2/21/2023
4,391,SUP,2/21/2023
137,394,SUP,2/21/2023
137,403,SUP,2/21/2023
137,409,SUP,2/21/2023
146,410,SUP,2/21/2023
138,411,W/M,2/21/2023
13,423,SUP,2/21/2023
8,424,SUP,2/21/2023
11,425,SUP,2/21/2023
253,430,SUP,2/21/2023
253,431,SUP,2/21/2023
10,432,SUP,2/21/2023
5,433,SUP,2/21/2023
5,434,SUP,2/21/2023
256,445,SUP,2/21/2023
8,483,SUP,2/21/2023
253,491,SUP,2/21/2023
138,495,SUP,2/21/2023
141,501,SUP,2/21/2023
418,559,SUP,2/21/2023
2,562,SUP,2/21/2023
257,569,SUP,2/21/2023
414,581,SUP,2/21/2023
7,604,SUP,2/21/2023
415,646,SUP,2/21/2023
414,647,SUP,2/21/2023
253,653,SUP,2/21/2023
253,655,SUP,2/21/2023
137,660,SUP,2/21/2023
137,661,SUP,2/21/2023
137,662,SUP,2/21/2023
2,670,SUP,2/21/2023
3,681,SUP,2/21/2023
3,691,SUP,2/21/2023
254,694,SUP,2/21/2023
136,699,SUP,2/21/2023
8,700,SUP,2/21/2023
254,701,SUP,2/21/2023
136,707,SUP,2/21/2023
140,708,SUP,2/21/2023
257,711,SUP,2/21/2023
5,712,SUP,2/21/2023
11,715,SUP,2/21/2023
136,716,SUP,2/21/2023
7,723,SUP,2/21/2023
10,726,SUP,2/21/2023
10,730,SUP,2/21/2023
11,731,SUP,2/21/2023
10,733,SUP,2/21/2023
7,734,SUP,2/21/2023
253,736,SUP,2/21/2023
7,740,SUP,2/21/2023
414,748,SUP,2/21/2023
414,749,SUP,2/21/2023
415,750,SUP,2/21/2023
413,751,SUP,2/21/2023
415,753,SUP,2/21/2023
256,760,W/M,2/21/2023
2,762,SUP,2/21/2023
11,764,SUP,2/21/2023
137,766,SUP,2/21/2023
418,784,SUP,2/21/2023
141,785,SUP,2/21/2023
418,797,SUP,2/21/2023
263,802,SUP,2/21/2023
10,809,SUP,2/21/2023
426,810,SUP,2/21/2023
141,816,SUP,2/21/2023
15,818,SUP,2/21/2023
415,841,W/M,2/21/2023
441,847,SUP,2/21/2023
144,848,SUP,2/21/2023
1,853,SUP,2/21/2023
10,863,SUP,2/21/2023
1,866,SUP,2/21/2023
141,874,SUP,2/21/2023
140,875,SUP,2/21/2023
425,882,SUP,2/21/2023
426,886,SUP,2/21/2023
141,887,SUP,2/21/2023
414,892,SUP,2/21/2023
140,903,SUP,2/21/2023
1,904,SUP,2/21/2023
442,910,SUP,2/21/2023
425,913,SUP,2/21/2023
141,916,SUP,2/21/2023
15,919,SUP,2/21/2023
8,930,SUP,2/21/2023
1,934,SUP,2/21/2023
8,938,SUP,2/21/2023
15,944,SUP,2/21/2023
141,954,SUP,2/21/2023
263,958,SUP,2/21/2023
438,965,SUP,2/21/2023
143,969,SUP,2/21/2023
143,970,SUP,2/21/2023
438,971,SUP,2/21/2023
438,979,SUP,2/21/2023
138,981,SUP,2/21/2023
425,982,SUP,2/21/2023
418,985,SUP,2/21/2023
14,990,SUP,2/21/2023
1,991,SUP,2/21/2023
426,1005,SUP,2/21/2023
438,1007,SUP,2/21/2023
444,1012,SUP,2/21/2023
425,1020,SUP,2/21/2023
141,1025,SUP,2/21/2023
15,1032,SUP,2/21/2023
425,1038,SUP,2/21/2023
11,1052,SUP,2/21/2023
10,1057,SUP,2/21/2023
138,1059,SUP,2/21/2023
7,1063,W/M,2/21/2023
143,1066,SUP,2/21/2023
138,1069,SUP,2/21/2023
136,1074,SUP,2/21/2023
143,1088,SUP,2/21/2023
7,1091,SUP,2/21/2023
137,1100,SUP,2/21/2023
8,1101,SUP,2/21/2023
137,1124,SUP,2/21/2023
7,1134,SUP,2/21/2023
441,1138,W/M,2/21/2023
426,1152,SUP,2/21/2023
2,1158,SUP,2/21/2023
435,1167,SUP,2/21/2023
141,1168,SUP,2/21/2023
14,1174,SUP,2/21/2023
441,1176,SUP,2/21/2023
141,1192,SUP,2/21/2023
143,1195,SUP,2/21/2023
3,1201,SUP,2/21/2023
438,1202,SUP,2/21/2023
15,1207,SUP,2/21/2023
1,1212,SUP,2/21/2023
14,1222,SUP,2/21/2023
14,1224,SUP,2/21/2023
13,1229,SUP,2/21/2023
418,1241,SUP,2/21/2023
143,1260,SUP,2/21/2023
441,1267,SUP,2/21/2023
138,1271,SUP,2/21/2023
441,1274,SUP,2/21/2023
444,1276,SUP,2/21/2023
438,1277,SUP,2/21/2023
418,1285,SUP,2/21/2023
441,1305,SUP,2/21/2023
439,1316,SUP,2/21/2023
143,1346,SUP,2/21/2023
426,1361,SUP,2/21/2023
15,1362,SUP,2/21/2023
436,1365,W/M,2/21/2023
440,1366,SUP,2/21/2023
414,1389,SUP,2/21/2023
413,1393,SUP,2/21/2023
435,1394,SUP,2/21/2023
441,1396,SUP,2/21/2023
421,1415,SUP,2/21/2023
439,1430,SUP,2/21/2023
418,1431,SUP,2/21/2023
413,1435,SUP,2/21/2023
436,1446,SUP,2/21/2023
419,1447,SUP,2/21/2023
439,1449,SUP,2/21/2023
440,1453,SUP,2/21/2023
7,1462,SUP,2/21/2023
136,1468,SUP,2/21/2023
421,1470,SUP,2/21/2023
439,1471,W/M,2/21/2023
423,1472,SUP,2/21/2023
421,1473,SUP,2/21/2023
418,1475,SUP,2/21/2023
13,1481,SUP,2/21/2023
413,1491,SUP,2/21/2023
14,1493,SUP,2/21/2023
415,1496,SUP,2/21/2023
415,1506,SUP,2/21/2023
415,1509,SUP,2/21/2023
442,1515,SUP,2/21/2023
426,1526,SUP,2/21/2023
415,1528,SUP,2/21/2023
136,1530,SUP,2/21/2023
426,1546,W/M,2/21/2023
435,1551,SUP,2/21/2023
424,1562,W/M,2/21/2023
442,1571,SUP,2/21/2023
424,1577,SUP,2/21/2023
14,1605,SUP,2/21/2023
419,1609,SUP,2/21/2023
14,1620,SUP,2/21/2023
418,1621,SUP,2/21/2023
426,1625,SUP,2/21/2023
427,1627,SUP,2/21/2023
412,1632,SUP,2/21/2023
424,1633,SUP,2/21/2023
419,1634,SUP,2/21/2023
442,1635,SUP,2/21/2023
7,1638,SUP,2/21/2023
439,1643,SUP,2/21/2023
444,1650,SUP,2/21/2023
419,1654,SUP,2/21/2023
425,1657,SUP,2/21/2023
438,1669,SUP,2/21/2023
436,1672,SUP,2/21/2023
442,1678,SUP,2/21/2023
438,1679,SUP,2/21/2023
413,1683,SUP,2/21/2023
412,1696,SUP,2/21/2023
140,1710,SUP,2/21/2023
2,1711,SUP,2/21/2023
418,1721,SUP,2/21/2023
421,1722,SUP,2/21/2023
413,1723,SUP,2/21/2023
439,1727,SUP,2/21/2023
414,1732,SUP,2/21/2023
421,1738,SUP,2/21/2023
419,1757,SUP,2/21/2023
413,1764,SUP,2/21/2023
442,1776,SUP,2/21/2023
423,1786,W/M,2/21/2023
414,1787,SUP,2/21/2023
441,1799,SUP,2/21/2023
436,1819,SUP,2/21/2023
439,1828,SUP,2/21/2023
423,1855,SUP,2/21/2023
421,1858,SUP,2/21/2023
422,1861,SUP,2/21/2023
422,1864,SUP,2/21/2023
421,1865,SUP,2/21/2023
440,1908,SUP,2/21/2023
419,1929,SUP,2/21/2023
440,1931,SUP,2/21/2023
422,1952,SUP,2/21/2023
432,1965,SUP,2/21/2023
425,1971,SUP,2/21/2023
439,1982,SUP,2/21/2023
424,1999,SUP,2/21/2023
415,2004,SUP,2/21/2023
422,2087,SUP,2/21/2023
13,2111,SUP,2/21/2023
7,2114,SUP,2/21/2023
440,2127,SUP,2/21/2023
423,2198,SUP,2/21/2023
440,2271,SUP,2/21/2023
424,2274,SUP,2/21/2023
11,2306,SUP,2/21/2023
441,2335,SUP,2/21/2023
424,2352,SUP,2/21/2023
419,2367,SUP,2/21/2023
436,2421,SUP,2/21/2023
423,2448,SUP,2/21/2023
444,2452,SUP,2/21/2023
566,2488,WNM,2/21/2023
439,2509,SUP,2/21/2023
440,2510,SUP,2/21/2023
263,2532,SUP,2/21/2023
14,2533,SUP,2/21/2023
7,2534,SUP,2/21/2023
196,2545,SUP,2/21/2023
423,2642,SUP,2/21/2023
422,2643,SUP,2/21/2023
257,2654,SUP,2/21/2023
444,2658,SUP,2/21/2023
435,2668,SUP,2/21/2023
137,2690,SUP,2/21/2023
3,2713,SUP,2/21/2023
426,2714,SUP,2/21/2023
143,2715,SUP,2/21/2023
415,2716,SUP,2/21/2023
141,2717,SUP,2/21/2023
140,2720,SUP,2/21/2023
2,2723,SUP,2/21/2023
14,2739,SUP,2/21/2023
1,2748,SUP,2/21/2023
140,2755,SUP,2/21/2023
14,2760,SUP,2/21/2023
414,2764,SUP,2/21/2023
425,2812,SUP,2/21/2023
440,2813,SUP,2/21/2023
421,2820,SUP,2/21/2023
418,2827,SUP,2/21/2023
435,2828,SUP,2/21/2023
144,2846,SUP,2/21/2023
422,2882,SUP,2/21/2023
415,2889,SUP,2/21/2023
413,2935,SUP,2/21/2023
442,2936,SUP,2/21/2023
419,2937,SUP,2/21/2023
140,2939,SUP,2/21/2023
412,2957,SUP,2/21/2023
439,2958,SUP,2/21/2023
439,2986,SUP,2/21/2023
140,3059,SUP,2/21/2023
140,3060,SUP,2/21/2023
15,3075,SUP,2/21/2023
424,3088,SUP,2/21/2023
424,3102,SUP,2/21/2023
15,3119,SUP,2/21/2023
432,3150,SUP,2/21/2023
544,3184,WNM,2/21/2023
566,3185,WNM,2/21/2023
424,3209,SUP,2/21/2023
419,3233,SUP,2/21/2023
436,3245,SUP,2/21/2023
442,3247,SUP,2/21/2023
440,3268,SUP,2/21/2023
13,3271,SUP,2/21/2023
442,3322,W/M,2/21/2023
444,3324,SUP,2/21/2023
253,3362,SUP,2/21/2023
254,3363,SUP,2/21/2023
423,3364,SUP,2/21/2023
3,3386,SUP,2/21/2023
413,3394,SUP,2/21/2023
422,3404,SUP,2/21/2023
15,3439,SUP,2/21/2023
14,3484,SUP,2/21/2023
435,3488,SUP,2/21/2023
444,3497,SUP,2/21/2023
422,3498,SUP,2/21/2023
442,3499,SUP,2/21/2023
441,3505,SUP,2/21/2023
423,3513,SUP,2/21/2023
143,3528,SUP,2/21/2023
425,3534,SUP,2/21/2023
426,3590,SUP,2/21/2023
492,3593,WNM,2/21/2023
424,3624,SUP,2/21/2023
415,3630,SUP,2/21/2023
440,3643,SUP,2/21/2023
412,3758,SUP,2/21/2023
421,3760,SUP,2/21/2023
412,3761,SUP,2/21/2023
413,3762,SUP,2/21/2023
14,3785,SUP,2/21/2023
421,3806,SUP,2/21/2023
441,3857,SUP,2/21/2023
137,4187,SUP,2/21/2023
566,4188,WNM,2/21/2023
545,4210,WNM,2/21/2023
412,4244,SUP,2/21/2023
412,4246,SUP,2/21/2023
412,4253,SUP,2/21/2023
414,4256,SUP,2/21/2023
425,4257,SUP,2/21/2023
436,4281,SUP,2/21/2023
8,4318,SUP,2/21/2023
13,4330,SUP,2/21/2023
1,4333,SUP,2/21/2023
545,4357,WNM,2/21/2023
421,4374,SUP,2/21/2023
8,4407,SUP,2/21/2023
13,4497,SUP,2/21/2023
544,4504,WNM,2/21/2023
1,4581,SUP,2/21/2023
545,4582,WNM,2/21/2023
543,4586,WNM,2/21/2023
413,4606,SUP,2/21/2023
545,4648,WNM,2/21/2023
545,4657,WNM,2/21/2023
544,4672,WNM,2/21/2023
435,4677,SUP,2/21/2023
544,4691,WNM,2/21/2023
419,4849,SUP,2/21/2023
566,5059,WNM,2/21/2023
544,5062,WNM,2/21/2023
143,5079,SUP,2/21/2023
423,5089,W/M,2/21/2023
440,5090,SUP,2/21/2023
545,5098,WNM,2/21/2023
544,5100,WNM,2/21/2023
2,5113,SUP,2/21/2023
418,5115,SUP,2/21/2023
3,5126,SUP,2/21/2023
438,5127,SUP,2/21/2023
1,5174,SUP,2/21/2023
5,5197,SUP,2/21/2023
254,5236,SUP,2/21/2023
13,5262,SUP,2/21/2023
