Market,Store,Food,Consumables,Toys,Live Plants ,Fashion  
235,2611,Yes,Yes,Yes,Yes,No
505,2612,Yes,Yes,Yes,Yes,No
213,2613,Yes,Yes,Yes,Yes,No
168,2614,Yes,Yes,Yes,Yes,No
27,2615,Yes,Yes,Yes,Yes,No
339,2616,Yes,Yes,Yes,Yes,No
399,2617,Yes,Yes,Yes,Yes,No
203,2618,Yes,Yes,Yes,Yes,No
204,2619,Yes,Yes,Yes,Yes,No
202,2620,Yes,Yes,Yes,Yes,No
446,2621,Yes,Yes,Yes,Yes,No
101,2626,Yes,Yes,Yes,Yes,No
112,2627,Yes,Yes,Yes,Yes,No
260,2628,Yes,Yes,Yes,Yes,Yes
156,2629,Yes,Yes,Yes,Yes,No
28,2630,Yes,Yes,Yes,Yes,No
197,2631,Yes,Yes,Yes,Yes,No
510,2632,Yes,Yes,Yes,Yes,No
175,2633,Yes,Yes,Yes,Yes,No
180,2634,Yes,Yes,Yes,Yes,No
466,2636,Yes,Yes,Yes,Yes,No
164,2637,Yes,Yes,Yes,Yes,No
259,2638,Yes,Yes,Yes,Yes,No
181,2639,Yes,Yes,Yes,Yes,No
157,2640,Yes,Yes,Yes,Yes,No
168,2641,Yes,Yes,Yes,Yes,No
423,2642,Yes,Yes,Yes,Yes,No
422,2643,Yes,Yes,Yes,Yes,No
204,2644,Yes,Yes,Yes,Yes,No
314,2645,Yes,Yes,Yes,Yes,No
317,2646,Yes,Yes,Yes,Yes,No
286,2647,Yes,Yes,Yes,Yes,No
511,2648,Yes,Yes,Yes,Yes,No
50,2649,Yes,Yes,Yes,Yes,No
170,2650,Yes,Yes,Yes,Yes,No
175,2651,Yes,Yes,Yes,Yes,Yes
384,2652,Yes,Yes,Yes,Yes,No
71,2653,Yes,Yes,Yes,Yes,No
257,2654,Yes,Yes,Yes,Yes,No
375,2656,Yes,Yes,Yes,Yes,No
444,2658,Yes,Yes,Yes,Yes,No
183,2659,Yes,Yes,Yes,Yes,No
157,2660,Yes,Yes,Yes,Yes,No
317,2662,Yes,Yes,Yes,Yes,No
231,2663,Yes,Yes,Yes,Yes,No
231,2664,Yes,Yes,Yes,Yes,No
125,2665,Yes,Yes,Yes,Yes,No
55,2667,Yes,Yes,Yes,Yes,No
435,2668,Yes,Yes,Yes,Yes,No
373,2671,Yes,Yes,Yes,Yes,No
389,2672,Yes,Yes,Yes,Yes,No
228,2674,Yes,Yes,Yes,Yes,No
201,2678,Yes,Yes,Yes,Yes,No
247,2679,Yes,Yes,Yes,Yes,No
180,2681,Yes,Yes,Yes,Yes,No
181,2682,Yes,Yes,Yes,Yes,No
154,2683,Yes,Yes,Yes,Yes,No
216,2684,Yes,Yes,Yes,Yes,No
534,2686,Yes,Yes,Yes,Yes,No
35,2687,Yes,Yes,Yes,Yes,No
45,2688,Yes,Yes,Yes,Yes,No
512,2689,Yes,Yes,Yes,Yes,No
137,2690,Yes,Yes,Yes,Yes,No
243,2691,Yes,Yes,Yes,Yes,Yes
206,2692,Yes,Yes,Yes,Yes,Yes
205,2693,Yes,Yes,Yes,Yes,No
340,2694,Yes,Yes,Yes,Yes,No
89,2695,Yes,Yes,Yes,Yes,No
320,2696,Yes,Yes,Yes,Yes,No
452,2697,Yes,Yes,Yes,Yes,No
497,2699,Yes,Yes,Yes,Yes,No
203,2700,Yes,Yes,Yes,Yes,No
333,2702,Yes,Yes,Yes,Yes,No
38,2703,Yes,Yes,Yes,Yes,No
298,2704,Yes,Yes,Yes,Yes,No
314,2705,Yes,Yes,Yes,Yes,No
125,2706,Yes,Yes,Yes,Yes,Yes
460,2708,Yes,Yes,Yes,Yes,No
469,2710,Yes,Yes,Yes,Yes,No
469,2711,Yes,Yes,Yes,Yes,No
37,2712,Yes,Yes,Yes,Yes,No
3,2713,Yes,Yes,Yes,Yes,No
426,2714,Yes,Yes,Yes,Yes,No
143,2715,Yes,Yes,Yes,Yes,No
415,2716,Yes,Yes,Yes,Yes,No
141,2717,Yes,Yes,Yes,Yes,No
64,2718,Yes,Yes,Yes,Yes,No
163,2719,Yes,Yes,Yes,Yes,Yes
140,2720,Yes,Yes,Yes,Yes,No
801,2721,Yes,Yes,Yes,Yes,No
469,2722,Yes,Yes,Yes,Yes,No
2,2723,Yes,Yes,Yes,Yes,No
63,2724,Yes,Yes,Yes,Yes,No
217,2725,Yes,Yes,Yes,Yes,No
219,2726,Yes,Yes,Yes,Yes,Yes
110,2727,Yes,Yes,Yes,Yes,No
275,2728,Yes,Yes,Yes,Yes,No
378,2729,Yes,Yes,Yes,Yes,No
301,2730,Yes,Yes,Yes,Yes,No
497,2731,Yes,Yes,Yes,Yes,No
22,2732,Yes,Yes,Yes,Yes,No
32,2733,Yes,Yes,Yes,Yes,No
353,2734,Yes,Yes,Yes,Yes,No
454,2735,Yes,Yes,Yes,Yes,Yes
14,2739,Yes,Yes,Yes,Yes,No
112,2740,Yes,Yes,Yes,Yes,No
534,2741,Yes,Yes,Yes,Yes,No
534,2742,Yes,Yes,Yes,Yes,No
492,2743,Yes,Yes,Yes,Yes,No
537,2744,Yes,Yes,Yes,Yes,No
537,2745,Yes,Yes,Yes,Yes,No
161,2747,Yes,Yes,Yes,Yes,No
1,2748,Yes,Yes,Yes,Yes,No
124,2749,Yes,Yes,Yes,Yes,No
380,2751,Yes,Yes,Yes,Yes,No
585,2752,Yes,Yes,Yes,Yes,Yes
18,2753,Yes,Yes,Yes,Yes,No
30,2754,Yes,Yes,Yes,Yes,No
140,2755,Yes,Yes,Yes,Yes,No
280,2756,Yes,Yes,Yes,Yes,No
151,2757,Yes,Yes,Yes,Yes,No
181,2758,Yes,Yes,Yes,Yes,No
14,2760,Yes,Yes,Yes,Yes,No
311,2761,Yes,Yes,Yes,Yes,No
312,2762,Yes,Yes,Yes,Yes,No
569,2763,Yes,Yes,Yes,Yes,No
414,2764,Yes,Yes,Yes,Yes,No
569,2765,Yes,Yes,Yes,Yes,No
372,2766,Yes,Yes,Yes,Yes,No
372,2767,Yes,Yes,Yes,Yes,No
371,2768,Yes,Yes,Yes,Yes,Yes
87,2769,Yes,Yes,Yes,Yes,Yes
246,2771,Yes,Yes,Yes,Yes,No
300,2772,Yes,Yes,Yes,Yes,No
546,2773,Yes,Yes,Yes,Yes,No
217,2774,Yes,Yes,Yes,Yes,No
368,2777,Yes,Yes,Yes,Yes,No
373,2778,Yes,Yes,Yes,Yes,No
399,2780,Yes,Yes,Yes,Yes,Yes
399,2781,Yes,Yes,Yes,Yes,Yes
400,2782,Yes,Yes,Yes,Yes,No
260,2783,Yes,Yes,Yes,Yes,Yes
407,2784,Yes,Yes,Yes,Yes,No
192,2785,Yes,Yes,Yes,Yes,No
482,2786,Yes,Yes,Yes,Yes,Yes
249,2787,Yes,Yes,Yes,Yes,Yes
482,2788,Yes,Yes,Yes,Yes,Yes
108,2789,Yes,Yes,Yes,Yes,No
280,2790,Yes,Yes,Yes,Yes,No
285,2791,Yes,Yes,Yes,Yes,No
316,2792,Yes,Yes,Yes,Yes,No
308,2793,Yes,Yes,Yes,Yes,No
405,2794,Yes,Yes,Yes,Yes,No
287,2795,Yes,Yes,Yes,Yes,No
111,2796,Yes,Yes,Yes,Yes,No
154,2797,Yes,Yes,Yes,Yes,No
508,2799,Yes,Yes,Yes,Yes,No
546,2801,Yes,Yes,Yes,Yes,No
352,2803,Yes,Yes,Yes,Yes,Yes
352,2804,Yes,Yes,Yes,Yes,No
314,2805,Yes,Yes,Yes,Yes,No
42,2806,Yes,Yes,Yes,Yes,No
315,2807,Yes,Yes,Yes,Yes,No
290,2808,Yes,Yes,Yes,Yes,Yes
320,2809,Yes,Yes,Yes,Yes,No
316,2810,Yes,Yes,Yes,Yes,No
21,2811,Yes,Yes,Yes,Yes,No
425,2812,Yes,Yes,Yes,Yes,No
440,2813,Yes,Yes,Yes,Yes,No
110,2814,Yes,Yes,Yes,Yes,Yes
268,2815,Yes,Yes,Yes,Yes,Yes
267,2816,Yes,Yes,Yes,Yes,Yes
238,2817,Yes,Yes,Yes,Yes,No
238,2818,Yes,Yes,Yes,Yes,No
248,2819,Yes,Yes,Yes,Yes,No
421,2820,Yes,Yes,Yes,Yes,No
290,2821,Yes,Yes,Yes,Yes,No
131,2822,Yes,Yes,Yes,Yes,No
216,2823,Yes,Yes,Yes,Yes,No
175,2825,Yes,Yes,Yes,Yes,No
515,2826,Yes,Yes,Yes,Yes,No
418,2827,Yes,Yes,Yes,Yes,No
435,2828,Yes,Yes,Yes,Yes,No
166,2830,Yes,Yes,Yes,Yes,Yes
400,2831,Yes,Yes,Yes,Yes,No
29,2832,Yes,Yes,Yes,Yes,No
320,2833,Yes,Yes,Yes,Yes,No
50,2834,Yes,Yes,Yes,Yes,No
528,2835,Yes,Yes,Yes,Yes,No
299,2836,Yes,Yes,Yes,Yes,No
396,2838,Yes,Yes,Yes,Yes,No
538,2839,Yes,Yes,Yes,Yes,No
496,2840,Yes,Yes,Yes,Yes,No
558,2841,Yes,Yes,Yes,Yes,Yes
461,2842,Yes,Yes,Yes,Yes,No
89,2843,Yes,Yes,Yes,Yes,No
188,2844,Yes,Yes,Yes,Yes,No
296,2845,Yes,Yes,Yes,Yes,No
144,2846,Yes,Yes,Yes,Yes,No
433,2847,Yes,Yes,Yes,Yes,No
316,2849,Yes,Yes,Yes,Yes,No
293,2850,Yes,Yes,Yes,Yes,No
216,2852,Yes,Yes,Yes,Yes,No
508,2853,Yes,Yes,Yes,Yes,No
162,2854,Yes,Yes,Yes,Yes,No
362,2855,Yes,Yes,Yes,Yes,Yes
361,2856,Yes,Yes,Yes,Yes,No
360,2857,Yes,Yes,Yes,Yes,Yes
546,2858,Yes,Yes,Yes,Yes,No
194,2859,Yes,Yes,Yes,Yes,No
29,2860,Yes,Yes,Yes,Yes,No
399,2861,Yes,Yes,Yes,Yes,No
399,2862,Yes,Yes,Yes,Yes,Yes
506,2864,Yes,Yes,Yes,Yes,No
474,2865,Yes,Yes,Yes,Yes,Yes
203,2866,Yes,Yes,Yes,Yes,No
203,2867,Yes,Yes,Yes,Yes,No
203,2869,Yes,Yes,Yes,Yes,Yes
516,2870,Yes,Yes,Yes,Yes,No
558,2871,Yes,Yes,Yes,Yes,No
197,2872,Yes,Yes,Yes,Yes,No
206,2873,Yes,Yes,Yes,Yes,No
189,2874,Yes,Yes,Yes,Yes,No
533,2875,Yes,Yes,Yes,Yes,No
533,2876,Yes,Yes,Yes,Yes,No
533,2877,Yes,Yes,Yes,Yes,No
533,2878,Yes,Yes,Yes,Yes,No
507,2880,Yes,Yes,Yes,Yes,No
90,2881,Yes,Yes,Yes,Yes,No
422,2882,Yes,Yes,Yes,Yes,No
56,2883,Yes,Yes,Yes,Yes,Yes
394,2884,Yes,Yes,Yes,Yes,No
161,2885,Yes,Yes,Yes,Yes,No
484,2886,Yes,Yes,Yes,Yes,No
516,2887,Yes,Yes,Yes,Yes,No
233,2888,Yes,Yes,Yes,Yes,No
415,2889,Yes,Yes,Yes,Yes,No
32,2890,Yes,Yes,Yes,Yes,No
73,2891,Yes,Yes,Yes,Yes,No
376,2892,Yes,Yes,Yes,Yes,No
410,2893,Yes,Yes,Yes,Yes,No
320,2894,Yes,Yes,Yes,Yes,No
173,2897,Yes,Yes,Yes,Yes,Yes
162,2898,Yes,Yes,Yes,Yes,No
163,2899,Yes,Yes,Yes,Yes,No
163,2900,Yes,Yes,Yes,Yes,No
154,2901,Yes,Yes,Yes,Yes,No
159,2902,Yes,Yes,Yes,Yes,No
157,2903,Yes,Yes,Yes,Yes,No
159,2904,Yes,Yes,Yes,Yes,No
164,2905,Yes,Yes,Yes,Yes,Yes
171,2906,Yes,Yes,Yes,Yes,No
103,2907,Yes,Yes,Yes,Yes,No
309,2908,Yes,Yes,Yes,Yes,No
228,2909,Yes,Yes,Yes,Yes,No
208,2910,Yes,Yes,Yes,Yes,No
191,2911,Yes,Yes,Yes,Yes,No
197,2912,Yes,Yes,Yes,Yes,Yes
129,2913,Yes,Yes,Yes,Yes,No
215,2914,Yes,Yes,Yes,Yes,No
171,2915,Yes,Yes,Yes,Yes,No
172,2916,Yes,Yes,Yes,Yes,Yes
171,2917,Yes,Yes,Yes,Yes,Yes
51,2918,Yes,Yes,Yes,Yes,No
542,2919,Yes,Yes,Yes,Yes,No
101,2920,Yes,Yes,Yes,Yes,No
401,2921,Yes,Yes,Yes,Yes,No
366,2922,Yes,Yes,Yes,Yes,No
382,2923,Yes,Yes,Yes,Yes,No
384,2924,Yes,Yes,Yes,Yes,No
452,2925,Yes,Yes,Yes,Yes,No
56,2926,Yes,Yes,Yes,Yes,No
476,2927,Yes,Yes,Yes,Yes,No
36,2928,Yes,Yes,Yes,Yes,No
310,2929,Yes,Yes,Yes,Yes,Yes
103,2930,Yes,Yes,Yes,Yes,No
285,2931,Yes,Yes,Yes,Yes,No
122,2932,Yes,Yes,Yes,Yes,Yes
317,2933,Yes,Yes,Yes,Yes,No
273,2934,Yes,Yes,Yes,Yes,No
413,2935,Yes,Yes,Yes,Yes,No
419,2937,Yes,Yes,Yes,Yes,No
132,2938,Yes,Yes,Yes,Yes,No
140,2939,Yes,Yes,Yes,Yes,No
542,2940,Yes,Yes,Yes,Yes,No
24,2941,Yes,Yes,Yes,Yes,No
549,2944,Yes,Yes,Yes,Yes,No
167,2945,Yes,Yes,Yes,Yes,No
109,2946,Yes,Yes,Yes,Yes,No
476,2947,Yes,Yes,Yes,Yes,Yes
484,2948,Yes,Yes,Yes,Yes,No
448,2950,Yes,Yes,Yes,Yes,No
448,2951,Yes,Yes,Yes,Yes,No
460,2952,Yes,Yes,Yes,Yes,No
160,2953,Yes,Yes,Yes,Yes,Yes
173,2954,Yes,Yes,Yes,Yes,No
362,2955,Yes,Yes,Yes,Yes,Yes
262,2956,Yes,Yes,Yes,Yes,Yes
412,2957,Yes,Yes,Yes,Yes,No
439,2958,Yes,Yes,Yes,Yes,No
206,2959,Yes,Yes,Yes,Yes,Yes
108,2962,Yes,Yes,Yes,Yes,No
108,2963,Yes,Yes,Yes,Yes,No
156,2964,Yes,Yes,Yes,Yes,No
163,2965,Yes,Yes,Yes,Yes,No
215,2966,Yes,Yes,Yes,Yes,No
225,2967,Yes,Yes,Yes,Yes,Yes
243,2968,Yes,Yes,Yes,Yes,No
51,2973,Yes,Yes,Yes,Yes,No
504,2974,Yes,Yes,Yes,Yes,No
561,2975,Yes,Yes,Yes,Yes,No
561,2976,Yes,Yes,Yes,Yes,No
561,2977,Yes,Yes,Yes,Yes,No
44,2978,Yes,Yes,Yes,Yes,No
58,2979,Yes,Yes,Yes,Yes,No
479,2980,Yes,Yes,Yes,Yes,No
58,2981,Yes,Yes,Yes,Yes,No
533,2984,Yes,Yes,Yes,Yes,No
449,2985,Yes,Yes,Yes,Yes,No
439,2986,Yes,Yes,Yes,Yes,No
109,2987,Yes,Yes,Yes,Yes,Yes
120,2988,Yes,Yes,Yes,Yes,No
511,2989,Yes,Yes,Yes,Yes,No
430,2990,Yes,Yes,Yes,Yes,No
82,2991,Yes,Yes,Yes,Yes,Yes
190,2992,Yes,Yes,Yes,Yes,No
62,2993,Yes,Yes,Yes,Yes,No
360,2994,Yes,Yes,Yes,Yes,No
504,2995,Yes,Yes,Yes,Yes,No
53,2996,Yes,Yes,Yes,Yes,Yes
515,2998,Yes,Yes,Yes,Yes,No
268,3004,Yes,Yes,Yes,Yes,No
488,3011,Yes,Yes,Yes,Yes,No
548,3013,Yes,Yes,Yes,Yes,No
49,3014,Yes,Yes,Yes,Yes,No
561,3015,Yes,Yes,Yes,Yes,No
151,3017,Yes,Yes,Yes,Yes,No
389,3018,Yes,Yes,Yes,Yes,Yes
490,3019,Yes,Yes,Yes,Yes,No
552,3022,Yes,Yes,Yes,Yes,No
512,3023,Yes,Yes,Yes,Yes,No
515,3026,Yes,Yes,Yes,Yes,No
283,3035,Yes,Yes,Yes,Yes,No
543,3042,Yes,Yes,Yes,Yes,No
58,3043,Yes,Yes,Yes,Yes,No
50,3044,Yes,Yes,Yes,Yes,No
512,3046,Yes,Yes,Yes,Yes,No
512,3047,Yes,Yes,Yes,Yes,No
9,3049,Yes,Yes,Yes,Yes,No
550,3050,Yes,Yes,Yes,Yes,No
471,3053,Yes,Yes,Yes,Yes,No
345,3055,Yes,Yes,Yes,Yes,No
506,3056,Yes,Yes,Yes,Yes,No
506,3057,Yes,Yes,Yes,Yes,No
86,3058,Yes,Yes,Yes,Yes,No
140,3059,Yes,Yes,Yes,Yes,No
140,3060,Yes,Yes,Yes,Yes,No
340,3061,Yes,Yes,Yes,Yes,No
538,3062,Yes,Yes,Yes,Yes,No
102,3066,Yes,Yes,Yes,Yes,No
23,3067,Yes,Yes,Yes,Yes,Yes
554,3070,Yes,Yes,Yes,Yes,No
554,3071,Yes,Yes,Yes,Yes,No
554,3072,Yes,Yes,Yes,Yes,No
554,3074,Yes,Yes,Yes,Yes,No
15,3075,Yes,Yes,Yes,Yes,No
292,3077,Yes,Yes,Yes,Yes,No
175,3078,Yes,Yes,Yes,Yes,No
454,3081,Yes,Yes,Yes,Yes,No
490,3082,Yes,Yes,Yes,Yes,No
490,3083,Yes,Yes,Yes,Yes,No
551,3084,Yes,Yes,Yes,Yes,No
446,3087,Yes,Yes,Yes,Yes,No
424,3088,Yes,Yes,Yes,Yes,No
552,3090,Yes,Yes,Yes,Yes,No
399,3093,Yes,Yes,Yes,Yes,No
557,3094,Yes,Yes,Yes,Yes,No
550,3098,Yes,Yes,Yes,Yes,No
551,3099,Yes,Yes,Yes,Yes,No
551,3101,Yes,Yes,Yes,Yes,No
424,3102,Yes,Yes,Yes,Yes,No
409,3103,Yes,Yes,Yes,Yes,No
488,3104,Yes,Yes,Yes,Yes,No
86,3106,Yes,Yes,Yes,Yes,No
506,3107,Yes,Yes,Yes,Yes,No
494,3110,Yes,Yes,Yes,Yes,No
538,3111,Yes,Yes,Yes,Yes,No
77,3112,Yes,Yes,Yes,Yes,No
157,3114,Yes,Yes,Yes,Yes,No
20,3118,Yes,Yes,Yes,Yes,Yes
15,3119,Yes,Yes,Yes,Yes,No
512,3123,Yes,Yes,Yes,Yes,No
490,3126,Yes,Yes,Yes,Yes,No
490,3127,Yes,Yes,Yes,Yes,No
490,3128,Yes,Yes,Yes,Yes,No
515,3131,Yes,Yes,Yes,Yes,No
515,3132,Yes,Yes,Yes,Yes,No
515,3133,Yes,Yes,Yes,Yes,No
58,3135,Yes,Yes,Yes,Yes,No
505,3136,Yes,Yes,Yes,Yes,No
149,3137,Yes,Yes,Yes,Yes,No
481,3138,Yes,Yes,Yes,Yes,No
481,3139,Yes,Yes,Yes,Yes,No
481,3140,Yes,Yes,Yes,Yes,No
481,3141,Yes,Yes,Yes,Yes,No
9,3143,Yes,Yes,Yes,Yes,No
550,3144,Yes,Yes,Yes,Yes,No
550,3145,Yes,Yes,Yes,Yes,No
550,3146,Yes,Yes,Yes,Yes,No
481,3147,Yes,Yes,Yes,Yes,No
432,3150,Yes,Yes,Yes,Yes,No
432,3151,Yes,Yes,Yes,Yes,Yes
491,3152,Yes,Yes,Yes,Yes,No
491,3153,Yes,Yes,Yes,Yes,No
491,3154,Yes,Yes,Yes,Yes,No
491,3155,Yes,Yes,Yes,Yes,No
502,3156,Yes,Yes,Yes,Yes,No
502,3157,Yes,Yes,Yes,Yes,No
577,3159,Yes,Yes,Yes,Yes,Yes
548,3161,Yes,Yes,Yes,Yes,No
96,3162,Yes,Yes,Yes,Yes,No
553,3163,Yes,Yes,Yes,Yes,No
534,3164,Yes,Yes,Yes,Yes,No
125,3167,Yes,Yes,Yes,Yes,No
537,3168,Yes,Yes,Yes,Yes,No
83,3169,Yes,Yes,Yes,Yes,No
83,3170,Yes,Yes,Yes,Yes,No
491,3172,Yes,Yes,Yes,Yes,No
491,3173,Yes,Yes,Yes,Yes,No
490,3175,Yes,Yes,Yes,Yes,No
490,3176,Yes,Yes,Yes,Yes,No
378,3177,Yes,Yes,Yes,Yes,No
550,3178,Yes,Yes,Yes,Yes,No
481,3179,Yes,Yes,Yes,Yes,No
446,3180,Yes,Yes,Yes,Yes,No
296,3182,Yes,Yes,Yes,Yes,No
103,3183,Yes,Yes,Yes,Yes,No
544,3184,Yes,Yes,Yes,Yes,No
566,3185,Yes,Yes,Yes,Yes,No
23,3188,Yes,Yes,Yes,Yes,No
35,3191,Yes,Yes,Yes,Yes,No
35,3192,Yes,Yes,Yes,Yes,No
112,3197,Yes,Yes,Yes,Yes,Yes
504,3198,Yes,Yes,Yes,Yes,No
504,3199,Yes,Yes,Yes,Yes,No
159,3200,Yes,Yes,Yes,Yes,No
19,3201,Yes,Yes,Yes,Yes,No
533,3202,Yes,Yes,Yes,Yes,No
561,3204,Yes,Yes,Yes,Yes,No
22,3205,Yes,Yes,Yes,Yes,Yes
222,3206,Yes,Yes,Yes,Yes,No
94,3207,Yes,Yes,Yes,Yes,No
582,3208,Yes,Yes,Yes,Yes,Yes
424,3209,Yes,Yes,Yes,Yes,No
275,3210,Yes,Yes,Yes,Yes,No
165,3212,Yes,Yes,Yes,Yes,No
68,3213,Yes,Yes,Yes,Yes,No
288,3214,Yes,Yes,Yes,Yes,No
320,3215,Yes,Yes,Yes,Yes,No
289,3216,Yes,Yes,Yes,Yes,Yes
473,3217,Yes,Yes,Yes,Yes,No
467,3218,Yes,Yes,Yes,Yes,No
288,3219,Yes,Yes,Yes,Yes,No
405,3220,Yes,Yes,Yes,Yes,No
190,3221,Yes,Yes,Yes,Yes,No
35,3222,Yes,Yes,Yes,Yes,No
229,3223,Yes,Yes,Yes,Yes,No
583,3224,Yes,Yes,Yes,Yes,No
583,3225,Yes,Yes,Yes,Yes,No
65,3226,Yes,Yes,Yes,Yes,No
391,3227,Yes,Yes,Yes,Yes,No
231,3228,Yes,Yes,Yes,Yes,No
349,3229,Yes,Yes,Yes,Yes,No
324,3230,Yes,Yes,Yes,Yes,No
321,3231,Yes,Yes,Yes,Yes,No
403,3232,Yes,Yes,Yes,Yes,Yes
419,3233,Yes,Yes,Yes,Yes,No
123,3234,Yes,Yes,Yes,Yes,No
553,3235,Yes,Yes,Yes,Yes,No
178,3236,Yes,Yes,Yes,Yes,No
430,3237,Yes,Yes,Yes,Yes,No
538,3238,Yes,Yes,Yes,Yes,No
478,3239,Yes,Yes,Yes,Yes,No
369,3241,Yes,Yes,Yes,Yes,No
312,3243,Yes,Yes,Yes,Yes,No
436,3245,Yes,Yes,Yes,Yes,No
442,3247,Yes,Yes,Yes,Yes,No
464,3248,Yes,Yes,Yes,Yes,No
209,3250,Yes,Yes,Yes,Yes,No
218,3251,Yes,Yes,Yes,Yes,No
166,3252,Yes,Yes,Yes,Yes,Yes
228,3253,Yes,Yes,Yes,Yes,No
392,3254,Yes,Yes,Yes,Yes,No
273,3255,Yes,Yes,Yes,Yes,No
478,3258,Yes,Yes,Yes,Yes,No
383,3259,Yes,Yes,Yes,Yes,No
473,3260,Yes,Yes,Yes,Yes,No
475,3261,Yes,Yes,Yes,Yes,No
216,3262,Yes,Yes,Yes,Yes,No
288,3265,Yes,Yes,Yes,Yes,No
178,3266,Yes,Yes,Yes,Yes,Yes
432,3267,Yes,Yes,Yes,Yes,No
440,3268,Yes,Yes,Yes,Yes,No
180,3269,Yes,Yes,Yes,Yes,No
311,3270,Yes,Yes,Yes,Yes,No
13,3271,Yes,Yes,Yes,Yes,No
362,3273,Yes,Yes,Yes,Yes,Yes
50,3274,Yes,Yes,Yes,Yes,No
533,3275,Yes,Yes,Yes,Yes,No
445,3276,Yes,Yes,Yes,Yes,No
392,3277,Yes,Yes,Yes,Yes,No
433,3278,Yes,Yes,Yes,Yes,No
77,3279,Yes,Yes,Yes,Yes,No
192,3280,Yes,Yes,Yes,Yes,No
228,3281,Yes,Yes,Yes,Yes,No
218,3282,Yes,Yes,Yes,Yes,No
409,3283,Yes,Yes,Yes,Yes,No
44,3284,Yes,Yes,Yes,Yes,Yes
44,3285,Yes,Yes,Yes,Yes,Yes
52,3286,Yes,Yes,Yes,Yes,No
504,3287,Yes,Yes,Yes,Yes,No
131,3288,Yes,Yes,Yes,Yes,No
124,3289,Yes,Yes,Yes,Yes,No
470,3290,Yes,Yes,Yes,Yes,No
174,3291,Yes,Yes,Yes,Yes,Yes
176,3292,Yes,Yes,Yes,Yes,No
209,3293,Yes,Yes,Yes,Yes,No
242,3294,Yes,Yes,Yes,Yes,Yes
356,3295,Yes,Yes,Yes,Yes,No
64,3296,Yes,Yes,Yes,Yes,Yes
67,3297,Yes,Yes,Yes,Yes,No
60,3298,Yes,Yes,Yes,Yes,Yes
502,3299,Yes,Yes,Yes,Yes,No
222,3300,Yes,Yes,Yes,Yes,No
161,3301,Yes,Yes,Yes,Yes,No
64,3302,Yes,Yes,Yes,Yes,No
311,3303,Yes,Yes,Yes,Yes,No
298,3304,Yes,Yes,Yes,Yes,No
298,3305,Yes,Yes,Yes,Yes,No
97,3307,Yes,Yes,Yes,Yes,No
101,3308,Yes,Yes,Yes,Yes,No
98,3309,Yes,Yes,Yes,Yes,Yes
94,3310,Yes,Yes,Yes,Yes,No
553,3311,Yes,Yes,Yes,Yes,No
376,3313,Yes,Yes,Yes,Yes,Yes
510,3314,Yes,Yes,Yes,Yes,No
510,3315,Yes,Yes,Yes,Yes,No
570,3317,Yes,Yes,Yes,Yes,No
81,3319,Yes,Yes,Yes,Yes,No
80,3320,Yes,Yes,Yes,Yes,No
442,3322,Yes,Yes,Yes,Yes,No
444,3324,Yes,Yes,Yes,Yes,No
533,3327,Yes,Yes,Yes,Yes,No
200,3328,Yes,Yes,Yes,Yes,No
187,3329,Yes,Yes,Yes,Yes,No
502,3330,Yes,Yes,Yes,Yes,No
327,3331,Yes,Yes,Yes,Yes,No
191,3332,Yes,Yes,Yes,Yes,No
187,3334,Yes,Yes,Yes,Yes,No
197,3336,Yes,Yes,Yes,Yes,Yes
165,3337,Yes,Yes,Yes,Yes,No
497,3338,Yes,Yes,Yes,Yes,No
165,3339,Yes,Yes,Yes,Yes,No
507,3340,Yes,Yes,Yes,Yes,No
58,3341,Yes,Yes,Yes,Yes,No
225,3342,Yes,Yes,Yes,Yes,No
286,3344,Yes,Yes,Yes,Yes,No
116,3347,Yes,Yes,Yes,Yes,No
107,3348,Yes,Yes,Yes,Yes,No
118,3349,Yes,Yes,Yes,Yes,No
394,3350,Yes,Yes,Yes,Yes,Yes
394,3351,Yes,Yes,Yes,Yes,No
452,3352,Yes,Yes,Yes,Yes,No
397,3354,Yes,Yes,Yes,Yes,No
397,3355,Yes,Yes,Yes,Yes,No
397,3356,Yes,Yes,Yes,Yes,No
9,3357,Yes,Yes,Yes,Yes,No
499,3359,Yes,Yes,Yes,Yes,No
373,3360,Yes,Yes,Yes,Yes,No
253,3362,Yes,Yes,Yes,Yes,No
254,3363,Yes,Yes,Yes,Yes,No
422,3364,Yes,Yes,Yes,Yes,No
401,3366,Yes,Yes,Yes,Yes,No
36,3367,Yes,Yes,Yes,Yes,No
115,3370,Yes,Yes,Yes,Yes,No
309,3371,Yes,Yes,Yes,Yes,No
111,3372,Yes,Yes,Yes,Yes,No
9,3377,Yes,Yes,Yes,Yes,No
366,3379,Yes,Yes,Yes,Yes,No
475,3380,Yes,Yes,Yes,Yes,Yes
74,3381,Yes,Yes,Yes,Yes,No
389,3382,Yes,Yes,Yes,Yes,No
70,3383,Yes,Yes,Yes,Yes,No
70,3384,Yes,Yes,Yes,Yes,No
570,3385,Yes,Yes,Yes,Yes,No
3,3386,Yes,Yes,Yes,Yes,No
118,3387,Yes,Yes,Yes,Yes,No
25,3388,Yes,Yes,Yes,Yes,No
25,3389,Yes,Yes,Yes,Yes,Yes
68,3390,Yes,Yes,Yes,Yes,No
87,3391,Yes,Yes,Yes,Yes,No
