Location,Date
2149,11/28/2022
2149,12/17/2022
2150,11/2/2022
2150,12/15/2022
2150,1/6/2023
2153,11/12/2022
2153,11/19/2022
2153,11/28/2022
2157,11/27/2022
2157,12/22/2022
2157,1/2/2023
2158,11/11/2022
2158,11/18/2022
2158,12/17/2022
2160,11/19/2022
2160,12/17/2022
2160,1/2/2023
2164,11/4/2022
2164,11/24/2022
2164,12/25/2022
2170,11/18/2022
2170,11/28/2022
2170,12/17/2022
2175,11/1/2022
2175,11/4/2022
2175,12/30/2022
2178,12/10/2022
2178,12/17/2022
2178,12/18/2022
2181,11/27/2022
2181,12/22/2022
2181,1/2/2023
2185,11/19/2022
2185,11/27/2022
2185,11/28/2022
2191,11/5/2022
2191,11/19/2022
2191,11/27/2022
2192,11/15/2022
2192,11/22/2022
2192,12/22/2022
2193,11/5/2022
2193,11/27/2022
2193,12/3/2022
2194,11/27/2022
2194,11/28/2022
2194,12/4/2022
2199,11/4/2022
2199,11/18/2022
2199,12/3/2022
2200,12/3/2022
2200,12/10/2022
2200,12/17/2022
2201,11/27/2022
2201,12/22/2022
2201,1/2/2023
2208,12/17/2022
2208,12/18/2022
2208,12/22/2022
2210,11/27/2022
2210,12/17/2022
2210,12/18/2022
2213,11/27/2022
2213,11/28/2022
2222,11/12/2022
2222,11/19/2022
2222,11/22/2022
2223,11/19/2022
2223,12/17/2022
2223,12/18/2022
2227,11/19/2022
2227,12/3/2022
2227,12/17/2022
2228,12/3/2022
2228,12/10/2022
2228,12/17/2022
2230,11/27/2022
2230,12/30/2022
2230,1/7/2023
2232,12/3/2022
2233,11/24/2022
2233,11/28/2022
2233,12/25/2022
2234,11/19/2022
2234,11/27/2022
2234,12/17/2022
2236,11/22/2022
2236,11/27/2022
2236,11/28/2022
2239,11/1/2022
2239,11/11/2022
2239,11/12/2022
2241,11/27/2022
2241,12/30/2022
2241,1/2/2023
2242,11/18/2022
2242,11/21/2022
2242,12/17/2022
2244,11/28/2022
2244,12/16/2022
2244,12/17/2022
2245,11/27/2022
2245,12/17/2022
2245,12/18/2022
2249,11/4/2022
2249,11/11/2022
2249,11/18/2022
2255,11/19/2022
2255,12/17/2022
2255,12/18/2022
2258,11/27/2022
2258,11/28/2022
2258,12/18/2022
2266,11/5/2022
2266,11/12/2022
2266,12/22/2022
2269,11/27/2022
2269,11/28/2022
2269,12/30/2022
2271,11/3/2022
2271,12/3/2022
2271,12/17/2022
2273,11/4/2022
2273,11/11/2022
2273,12/17/2022
2275,11/12/2022
2275,11/19/2022
2275,12/17/2022
2277,11/27/2022
2277,11/28/2022
2277,12/4/2022
2279,11/27/2022
2279,12/30/2022
2279,1/22/2023
2281,11/1/2022
2281,11/27/2022
2281,11/28/2022
2283,11/22/2022
2283,11/27/2022
2283,12/22/2022
2284,11/27/2022
2284,12/4/2022
2284,12/18/2022
2286,11/19/2022
2286,11/20/2022
2286,11/28/2022
2291,11/27/2022
2291,12/17/2022
2291,12/18/2022
2292,11/22/2022
2292,11/28/2022
2292,12/27/2022
2297,11/1/2022
2297,12/30/2022
2300,11/6/2022
2300,11/13/2022
2300,12/4/2022
2308,11/11/2022
2308,12/17/2022
2308,12/30/2022
2313,11/27/2022
2313,12/30/2022
2313,1/2/2023
2314,11/27/2022
2314,11/28/2022
2314,12/30/2022
2318,1/21/2023
2318,1/22/2023
2318,1/23/2023
2319,12/27/2022
2319,12/28/2022
2320,11/27/2022
2320,12/17/2022
2320,12/30/2022
2321,11/5/2022
2321,11/12/2022
2321,11/19/2022
2326,11/4/2022
2326,11/11/2022
2326,11/18/2022
2329,11/4/2022
2329,11/11/2022
2329,11/18/2022
2336,11/22/2022
2336,11/27/2022
2336,11/28/2022
2337,11/1/2022
2337,11/27/2022
2337,12/30/2022
2338,11/19/2022
2338,12/17/2022
2338,12/22/2022
2339,11/5/2022
2339,11/12/2022
2339,11/19/2022
2350,11/27/2022
2350,12/17/2022
2350,12/18/2022
2352,11/5/2022
2352,12/17/2022
2352,12/18/2022
2359,11/27/2022
2359,12/22/2022
2359,12/30/2022
2361,11/27/2022
2361,11/28/2022
2361,11/29/2022
2362,11/4/2022
2362,11/11/2022
2362,11/27/2022
2367,11/5/2022
2367,11/12/2022
2367,12/17/2022
2385,12/10/2022
2385,12/17/2022
2385,12/18/2022
2388,11/19/2022
2388,12/2/2022
2388,12/17/2022
2393,11/19/2022
2393,11/22/2022
2393,12/22/2022
2394,11/19/2022
2396,11/19/2022
2396,11/20/2022
2396,1/11/2023
2397,11/19/2022
2397,11/20/2022
2397,1/2/2023
2398,11/28/2022
2398,12/17/2022
2398,12/18/2022
2405,11/3/2022
2405,11/4/2022
2405,11/10/2022
2406,11/27/2022
2406,12/30/2022
2406,1/2/2023
2414,11/21/2022
2414,11/22/2022
2414,12/30/2022
2417,11/27/2022
2417,12/17/2022
2417,12/18/2022
2419,11/28/2022
2419,12/16/2022
2419,12/17/2022
2421,12/16/2022
2421,12/17/2022
2421,12/22/2022
2422,11/4/2022
2422,11/11/2022
2422,1/2/2023
2429,11/4/2022
2429,12/17/2022
2429,12/18/2022
2432,11/1/2022
2432,12/27/2022
2432,1/2/2023
2434,12/16/2022
2434,12/17/2022
2434,12/18/2022
2435,11/4/2022
2435,11/11/2022
2435,11/18/2022
2437,11/8/2022
2437,11/27/2022
2437,11/28/2022
2452,12/1/2022
2452,12/15/2022
2452,12/30/2022
2455,11/19/2022
2455,12/17/2022
2455,12/18/2022
2463,11/20/2022
2463,12/11/2022
2463,12/18/2022
2469,11/19/2022
2469,12/9/2022
2469,12/16/2022
2471,11/27/2022
2471,12/17/2022
2471,12/18/2022
2473,11/3/2022
2473,11/5/2022
2473,12/3/2022
2474,11/22/2022
2474,12/17/2022
2474,12/18/2022
2476,11/11/2022
2476,11/18/2022
2476,11/28/2022
2479,11/1/2022
2479,11/27/2022
2479,11/28/2022
2480,12/16/2022
2480,12/17/2022
2480,12/22/2022
2481,11/11/2022
2481,11/14/2022
2481,12/14/2022
2488,11/1/2022
2488,11/22/2022
2488,12/1/2022
2492,11/22/2022
2492,11/27/2022
2492,12/22/2022
2495,11/24/2022
2495,11/27/2022
2495,12/30/2022
2499,11/27/2022
2499,12/22/2022
2499,12/30/2022
2502,11/27/2022
2502,12/17/2022
2502,12/18/2022
2503,11/19/2022
2503,11/20/2022
2503,11/27/2022
2507,11/27/2022
2507,12/22/2022
2507,12/30/2022
2509,11/19/2022
2509,12/10/2022
2509,12/17/2022
2510,11/19/2022
2510,12/17/2022
2510,12/30/2022
2511,11/28/2022
2511,12/10/2022
2511,12/17/2022
2512,11/28/2022
2512,12/17/2022
2512,12/18/2022
2515,11/27/2022
2515,11/28/2022
2515,12/22/2022
2523,11/1/2022
2523,11/12/2022
2523,11/19/2022
2526,11/27/2022
2526,12/25/2022
2526,1/2/2023
2527,11/28/2022
2527,12/11/2022
2527,12/18/2022
2528,11/27/2022
2528,12/17/2022
2528,12/18/2022
2533,11/4/2022
2533,11/11/2022
2533,12/22/2022
2534,11/19/2022
2534,12/3/2022
2534,12/17/2022
2537,11/21/2022
2537,12/22/2022
2537,12/30/2022
2539,11/5/2022
2539,12/3/2022
2539,1/7/2023
2540,12/3/2022
2540,12/10/2022
2540,12/17/2022
2541,11/12/2022
2541,11/19/2022
2541,11/24/2022
2542,11/27/2022
2542,11/28/2022
2548,12/2/2022
2548,12/17/2022
2548,12/18/2022
2549,11/19/2022
2549,12/17/2022
2549,12/18/2022
2556,12/22/2022
2556,12/30/2022
2556,1/2/2023
2557,11/18/2022
2557,11/28/2022
2557,12/25/2022
2559,11/27/2022
2559,11/28/2022
2561,11/27/2022
2561,11/28/2022
2561,12/22/2022
2562,11/27/2022
2562,12/18/2022
2562,12/19/2022
2565,11/19/2022
2565,11/20/2022
2565,12/17/2022
2566,11/4/2022
2566,12/2/2022
2566,1/6/2023
2572,11/1/2022
2572,11/27/2022
2572,1/2/2023
2575,11/19/2022
2575,12/17/2022
2575,12/18/2022
2579,11/10/2022
2579,12/10/2022
2579,12/17/2022
2581,11/5/2022
2581,11/12/2022
2581,11/19/2022
2585,11/18/2022
2585,11/19/2022
2585,11/20/2022
2587,11/27/2022
2587,12/30/2022
2587,1/2/2023
2588,11/27/2022
2588,11/28/2022
2588,12/17/2022
2590,1/14/2023
2590,1/15/2023
2590,1/16/2023
2595,11/28/2022
2595,12/27/2022
2595,12/28/2022
2596,12/3/2022
2596,12/10/2022
2596,12/17/2022
2598,11/22/2022
2598,12/22/2022
2598,1/2/2023
2599,11/11/2022
2599,11/18/2022
2599,11/28/2022
2603,11/27/2022
2603,12/17/2022
2603,12/18/2022
2605,11/5/2022
2605,11/22/2022
2605,12/22/2022
2608,12/2/2022
2608,12/3/2022
2608,12/4/2022
2609,11/27/2022
2609,12/22/2022
2609,12/30/2022
2610,11/28/2022
2610,12/17/2022
2610,12/18/2022
2611,11/28/2022
2611,12/17/2022
2611,12/30/2022
2612,11/19/2022
2612,11/20/2022
2612,12/22/2022
2613,11/19/2022
2613,11/27/2022
2613,12/17/2022
2617,11/4/2022
2617,12/9/2022
2617,12/17/2022
2619,12/10/2022
2619,12/17/2022
2619,12/18/2022
2620,11/15/2022
2620,11/19/2022
2620,11/20/2022
2621,11/28/2022
2621,12/17/2022
2621,12/18/2022
2632,11/1/2022
2632,11/22/2022
2632,12/30/2022
2634,11/27/2022
2634,12/22/2022
2634,12/30/2022
2636,11/27/2022
2636,12/30/2022
2636,1/2/2023
2638,11/19/2022
2638,11/20/2022
2638,12/17/2022
2639,11/19/2022
2639,11/20/2022
2639,12/22/2022
2647,11/19/2022
2647,11/27/2022
2647,11/28/2022
2652,11/1/2022
2652,11/22/2022
2652,12/22/2022
2654,11/27/2022
2654,12/1/2022
2654,12/30/2022
2658,11/27/2022
2658,11/28/2022
2658,12/22/2022
2663,11/27/2022
2663,12/17/2022
2663,1/2/2023
2664,11/28/2022
2664,12/17/2022
2664,12/18/2022
2671,11/11/2022
2671,11/28/2022
2671,1/6/2023
2672,12/3/2022
2672,12/16/2022
2672,12/17/2022
2674,11/27/2022
2674,11/28/2022
2674,1/2/2023
2678,11/19/2022
2678,12/22/2022
2678,12/30/2022
2682,12/4/2022
2682,12/11/2022
2682,12/18/2022
2684,11/27/2022
2684,12/3/2022
2684,12/4/2022
2686,11/20/2022
2686,11/27/2022
2686,12/22/2022
2688,11/20/2022
2688,12/11/2022
2688,12/18/2022
2690,11/19/2022
2690,11/28/2022
2690,12/17/2022
2691,11/1/2022
2691,11/28/2022
2691,12/30/2022
2696,11/19/2022
2696,11/22/2022
2696,12/17/2022
2703,11/27/2022
2703,12/30/2022
2703,1/2/2023
2710,12/3/2022
2710,12/17/2022
2710,12/18/2022
2711,11/27/2022
2711,11/28/2022
2711,12/30/2022
2712,11/27/2022
2712,12/16/2022
2712,1/15/2023
2714,11/28/2022
2714,12/17/2022
2714,12/18/2022
2715,11/24/2022
2715,11/28/2022
2715,12/25/2022
2717,11/18/2022
2717,11/27/2022
2717,12/27/2022
2720,11/27/2022
2720,12/4/2022
2720,1/2/2023
2723,11/19/2022
2723,11/20/2022
2723,12/18/2022
2726,11/5/2022
2726,11/12/2022
2726,11/19/2022
2728,11/27/2022
2728,11/28/2022
2728,1/2/2023
2731,11/27/2022
2731,12/21/2022
2731,12/28/2022
2739,11/20/2022
2739,12/22/2022
2739,1/3/2023
2740,11/19/2022
2740,11/20/2022
2740,11/27/2022
2741,11/21/2022
2741,11/22/2022
2744,11/22/2022
2744,12/22/2022
2744,1/2/2023
2745,11/1/2022
2745,11/20/2022
2745,1/15/2023
2748,11/11/2022
2748,11/19/2022
2748,12/30/2022
2749,12/17/2022
2749,12/18/2022
2749,12/22/2022
2755,11/19/2022
2755,1/14/2023
2755,1/15/2023
2757,11/5/2022
2757,11/12/2022
2757,11/19/2022
2761,11/27/2022
2761,12/2/2022
2761,12/3/2022
2762,11/24/2022
2762,12/25/2022
2762,1/14/2023
2763,11/24/2022
2763,11/27/2022
2763,12/25/2022
2765,11/28/2022
2765,1/6/2023
2765,1/16/2023
2766,11/22/2022
2767,11/19/2022
2767,11/20/2022
2767,12/18/2022
2768,11/1/2022
2768,11/27/2022
2768,11/28/2022
2773,11/27/2022
2773,12/18/2022
2773,12/22/2022
2777,11/19/2022
2777,11/27/2022
2777,11/28/2022
2782,11/4/2022
2782,11/11/2022
2782,12/17/2022
2785,11/27/2022
2785,12/17/2022
2785,12/18/2022
2788,11/4/2022
2788,11/11/2022
2788,11/28/2022
2789,11/22/2022
2789,11/27/2022
2789,11/28/2022
2791,11/20/2022
2791,11/27/2022
2791,12/22/2022
2792,11/5/2022
2792,11/12/2022
2792,11/19/2022
2796,11/11/2022
2796,11/27/2022
2796,11/28/2022
2797,11/27/2022
2797,12/30/2022
2797,1/2/2023
2801,11/27/2022
2801,1/14/2023
2801,1/15/2023
2804,11/12/2022
2804,11/19/2022
2804,12/10/2022
2805,11/5/2022
2805,11/19/2022
2805,12/17/2022
2807,11/19/2022
2807,11/20/2022
2807,12/17/2022
2808,11/19/2022
2808,12/17/2022
2808,12/22/2022
2809,11/19/2022
2809,11/20/2022
2809,12/17/2022
2810,12/10/2022
2810,12/17/2022
2810,12/22/2022
2812,11/27/2022
2812,12/30/2022
2813,11/18/2022
2813,11/19/2022
2813,11/20/2022
2814,11/27/2022
2814,12/30/2022
2814,1/2/2023
2815,11/22/2022
2815,11/27/2022
2815,12/22/2022
2816,11/4/2022
2816,11/11/2022
2816,11/27/2022
2819,11/27/2022
2819,12/18/2022
2819,1/2/2023
2820,11/4/2022
2820,11/18/2022
2820,12/17/2022
2822,11/4/2022
2822,11/5/2022
2822,11/27/2022
2823,12/3/2022
2823,12/10/2022
2823,12/17/2022
2825,11/27/2022
2828,11/27/2022
2828,12/17/2022
2828,12/18/2022
2831,11/11/2022
2831,11/18/2022
2835,12/18/2022
2835,1/2/2023
2835,1/3/2023
2836,11/1/2022
2836,11/28/2022
2836,12/17/2022
2840,11/1/2022
2840,11/27/2022
2840,11/28/2022
2843,11/19/2022
2843,12/17/2022
2843,12/22/2022
2849,11/27/2022
2849,11/28/2022
2849,12/30/2022
2850,12/17/2022
2850,12/18/2022
2850,12/22/2022
2852,11/11/2022
2852,11/18/2022
2852,11/28/2022
2854,11/19/2022
2854,12/17/2022
2854,12/22/2022
2856,11/5/2022
2856,11/12/2022
2856,11/22/2022
2858,11/5/2022
2858,11/19/2022
2861,11/18/2022
2861,11/27/2022
2861,11/28/2022
2862,11/22/2022
2862,12/17/2022
2862,12/18/2022
2865,11/11/2022
2865,11/17/2022
2865,11/18/2022
2867,11/4/2022
2867,11/11/2022
2867,11/15/2022
2869,11/15/2022
2873,11/3/2022
2873,11/10/2022
2873,11/11/2022
2874,11/27/2022
2874,12/22/2022
2874,1/2/2023
2875,11/27/2022
2875,12/22/2022
2875,1/2/2023
2880,11/22/2022
2880,12/22/2022
2880,1/2/2023
2882,11/12/2022
2882,11/19/2022
2882,12/17/2022
2883,11/20/2022
2883,11/27/2022
2883,11/28/2022
2885,11/4/2022
2885,11/11/2022
2885,11/27/2022
2894,12/16/2022
2894,12/17/2022
2894,12/22/2022
2902,11/4/2022
2902,11/11/2022
2902,12/30/2022
2904,11/28/2022
2904,11/29/2022
2904,12/17/2022
2908,11/22/2022
2908,12/30/2022
2910,11/28/2022
2910,12/22/2022
2910,1/2/2023
2911,11/4/2022
2911,11/11/2022
2911,11/20/2022
2914,12/3/2022
2914,12/17/2022
2914,12/18/2022
2915,11/27/2022
2915,12/17/2022
2915,12/18/2022
2918,11/1/2022
2918,12/30/2022
2918,1/2/2023
2920,11/22/2022
2920,12/22/2022
2920,1/2/2023
2921,11/27/2022
2921,12/27/2022
2921,12/30/2022
2922,11/27/2022
2922,12/17/2022
2922,12/18/2022
2924,12/20/2022
2924,12/21/2022
2924,12/22/2022
2929,11/19/2022
2929,12/17/2022
2929,12/30/2022
2932,11/27/2022
2932,11/28/2022
2932,12/3/2022
2933,11/4/2022
2933,11/11/2022
2933,12/17/2022
2934,12/16/2022
2934,12/17/2022
2934,12/18/2022
2945,11/19/2022
2945,11/20/2022
2945,11/27/2022
2946,11/28/2022
2946,12/30/2022
2946,1/2/2023
2947,11/11/2022
2947,12/22/2022
2947,12/30/2022
2952,11/28/2022
2952,12/30/2022
2952,1/2/2023
2953,12/3/2022
2953,12/10/2022
2953,12/17/2022
2957,11/1/2022
2957,11/5/2022
2957,11/6/2022
2958,11/19/2022
2958,11/27/2022
2958,12/18/2022
2962,11/11/2022
2962,12/18/2022
2962,1/16/2023
2973,11/27/2022
2973,11/28/2022
2973,12/30/2022
2977,11/22/2022
2977,11/30/2022
2977,12/18/2022
2978,11/20/2022
2978,11/27/2022
2978,11/28/2022
2979,11/12/2022
2979,12/22/2022
2979,1/15/2023
2981,11/27/2022
2981,12/30/2022
2981,1/2/2023
2984,11/19/2022
2984,11/20/2022
2984,1/18/2023
2985,11/27/2022
2985,12/17/2022
2985,12/18/2022
2986,12/10/2022
2986,12/17/2022
2986,12/18/2022
2991,11/24/2022
2991,12/17/2022
2991,12/18/2022
2992,11/12/2022
2992,11/27/2022
2992,11/28/2022
2994,11/20/2022
2994,12/18/2022
2994,12/19/2022
2995,11/22/2022
2995,11/27/2022
2995,1/2/2023
3004,12/17/2022
3004,12/18/2022
3004,12/30/2022
3011,11/19/2022
3011,11/20/2022
3011,12/17/2022
3013,11/1/2022
3013,11/27/2022
3013,12/30/2022
3017,11/19/2022
3017,12/10/2022
3017,12/18/2022
3018,11/28/2022
3018,12/30/2022
3018,1/2/2023
3019,11/27/2022
3019,11/28/2022
3019,12/30/2022
3022,11/27/2022
3022,12/30/2022
3022,1/20/2023
3042,1/3/2023
3042,1/4/2023
3042,1/5/2023
3046,12/1/2022
3046,12/2/2022
3046,1/2/2023
3047,11/1/2022
3047,12/30/2022
3047,1/2/2023
3050,1/7/2023
3050,1/8/2023
3050,1/9/2023
3053,11/27/2022
3053,11/28/2022
3055,11/27/2022
3055,11/28/2022
3055,12/30/2022
3056,11/19/2022
3056,11/27/2022
3056,12/17/2022
3058,11/27/2022
3058,11/28/2022
3059,11/19/2022
3059,12/3/2022
3059,1/14/2023
3062,12/30/2022
3062,1/2/2023
3062,1/3/2023
3069,11/19/2022
3069,11/20/2022
3069,12/18/2022
3072,11/27/2022
3072,12/29/2022
3072,1/2/2023
3081,12/17/2022
3081,12/18/2022
3081,1/16/2023
3083,11/1/2022
3083,1/9/2023
3083,1/10/2023
3084,11/27/2022
3084,12/30/2022
3084,1/2/2023
3087,11/1/2022
3087,11/27/2022
3087,12/22/2022
3088,11/27/2022
3088,12/22/2022
3088,12/30/2022
3094,11/19/2022
3094,11/20/2022
3094,11/22/2022
3098,11/27/2022
3098,12/18/2022
3098,1/6/2023
3111,1/3/2023
3111,1/4/2023
3111,1/5/2023
3112,11/12/2022
3112,11/13/2022
3112,11/19/2022
3126,1/8/2023
3126,1/9/2023
3126,1/10/2023
3133,11/19/2022
3133,11/20/2022
3133,1/2/2023
3137,11/27/2022
3137,12/18/2022
3137,12/22/2022
3139,11/27/2022
3139,11/28/2022
3139,1/2/2023
3150,12/11/2022
3150,12/17/2022
3150,12/19/2022
3152,11/20/2022
3152,11/27/2022
3152,12/30/2022
3153,12/17/2022
3153,12/18/2022
3153,1/7/2023
3154,1/14/2023
3154,1/15/2023
3154,1/16/2023
3155,12/30/2022
3155,1/2/2023
3155,1/3/2023
3157,11/27/2022
3157,12/22/2022
3157,12/30/2022
3161,11/22/2022
3161,12/22/2022
3161,1/2/2023
3162,11/19/2022
3162,11/20/2022
3162,12/18/2022
3164,11/4/2022
3164,11/19/2022
3164,12/10/2022
3166,11/19/2022
3166,11/20/2022
3166,1/2/2023
3172,11/19/2022
3172,12/16/2022
3172,12/17/2022
3173,11/12/2022
3173,11/27/2022
3173,12/22/2022
3176,1/2/2023
3176,1/3/2023
3176,1/4/2023
3178,1/8/2023
3178,1/9/2023
3180,11/27/2022
3180,12/30/2022
3180,1/2/2023
3183,11/22/2022
3183,12/22/2022
3183,12/27/2022
3184,11/27/2022
3184,12/30/2022
3184,1/2/2023
3188,11/27/2022
3188,12/30/2022
3188,1/15/2023
3191,11/24/2022
3191,11/27/2022
3191,12/25/2022
3199,11/27/2022
3199,12/22/2022
3199,12/30/2022
3200,11/11/2022
3200,11/18/2022
3200,11/19/2022
3205,11/27/2022
3205,11/28/2022
3205,12/30/2022
3207,11/20/2022
3207,11/27/2022
3207,11/28/2022
3210,11/27/2022
3210,12/22/2022
3210,12/30/2022
3212,11/28/2022
3212,12/27/2022
3212,1/2/2023
3213,11/28/2022
3214,11/19/2022
3214,11/20/2022
3214,12/18/2022
3216,11/27/2022
3216,12/17/2022
3216,12/18/2022
3217,11/28/2022
3217,12/17/2022
3217,12/18/2022
3223,11/27/2022
3225,11/27/2022
3225,12/22/2022
3225,1/2/2023
3226,11/18/2022
3226,11/28/2022
3226,12/25/2022
3227,11/24/2022
3227,11/27/2022
3227,12/25/2022
3228,12/10/2022
3228,12/17/2022
3229,11/5/2022
3229,11/12/2022
3229,11/19/2022
3230,11/28/2022
3230,11/29/2022
3230,1/15/2023
3231,11/5/2022
3231,11/12/2022
3231,12/17/2022
3232,11/27/2022
3232,11/28/2022
3232,12/30/2022
3236,11/27/2022
3236,11/28/2022
3236,12/22/2022
3237,11/10/2022
3237,12/10/2022
3237,12/18/2022
3238,11/5/2022
3238,11/19/2022
3238,12/17/2022
3241,11/27/2022
3243,11/1/2022
3243,11/27/2022
3243,12/30/2022
3252,11/22/2022
3252,11/28/2022
3252,12/22/2022
3253,11/5/2022
3253,11/12/2022
3253,11/19/2022
3260,12/17/2022
3260,12/18/2022
3260,12/22/2022
3261,11/12/2022
3261,11/19/2022
3261,11/27/2022
3262,12/17/2022
3262,12/18/2022
3262,12/30/2022
3265,11/1/2022
3265,11/22/2022
3265,12/22/2022
3266,11/21/2022
3266,11/22/2022
3266,11/27/2022
3268,11/18/2022
3268,11/19/2022
3268,12/17/2022
3269,11/4/2022
3269,11/18/2022
3269,11/19/2022
3270,11/19/2022
3270,11/27/2022
3270,12/17/2022
3271,11/28/2022
3271,12/17/2022
3271,12/18/2022
3276,11/1/2022
3276,12/30/2022
3276,1/16/2023
3278,11/12/2022
3278,11/19/2022
3278,12/30/2022
3279,11/4/2022
3279,11/11/2022
3279,11/19/2022
3280,11/5/2022
3280,11/6/2022
3280,12/3/2022
3281,11/27/2022
3281,12/17/2022
3281,12/18/2022
3282,12/3/2022
3282,12/4/2022
3282,12/18/2022
3284,11/27/2022
3284,12/30/2022
3284,1/2/2023
3287,11/19/2022
3287,12/17/2022
3287,12/30/2022
3289,11/4/2022
3289,11/11/2022
3289,11/18/2022
3290,11/11/2022
3290,11/27/2022
3290,1/16/2023
3291,11/22/2022
3291,11/28/2022
3291,12/22/2022
3293,11/27/2022
3293,12/17/2022
3293,12/18/2022
3294,11/22/2022
3294,12/22/2022
3294,1/2/2023
3298,11/11/2022
3298,11/18/2022
3298,11/28/2022
3307,11/4/2022
3307,11/11/2022
3307,12/17/2022
3313,11/27/2022
3313,12/22/2022
3313,12/27/2022
3314,11/20/2022
3314,12/4/2022
3314,1/11/2023
3315,11/21/2022
3315,11/22/2022
3315,12/22/2022
3320,11/27/2022
3320,1/2/2023
3320,1/6/2023
3322,11/27/2022
3322,12/3/2022
3322,12/17/2022
3327,11/19/2022
3328,11/4/2022
3328,11/11/2022
3328,11/28/2022
3329,11/27/2022
3329,1/15/2023
3329,1/22/2023
3330,11/19/2022
3330,11/20/2022
3330,12/18/2022
3334,11/24/2022
3334,11/27/2022
3334,12/25/2022
3336,11/19/2022
3336,11/20/2022
3336,11/27/2022
3339,11/27/2022
3339,12/3/2022
3339,12/22/2022
3340,11/5/2022
3340,11/20/2022
3340,12/30/2022
3344,11/8/2022
3344,11/27/2022
3344,11/28/2022
3347,11/27/2022
3347,1/2/2023
3347,1/16/2023
3351,11/19/2022
3351,11/20/2022
3351,11/27/2022
3354,11/22/2022
3354,11/27/2022
3354,1/2/2023
3357,11/19/2022
3357,11/20/2022
3357,12/22/2022
3360,11/22/2022
3360,11/27/2022
3360,12/22/2022
3362,11/11/2022
3362,11/12/2022
3362,11/13/2022
3363,11/19/2022
3363,12/10/2022
3363,12/17/2022
3377,11/1/2022
3377,11/19/2022
3377,11/20/2022
3381,11/5/2022
3381,11/12/2022
3381,11/19/2022
3382,11/22/2022
3382,12/22/2022
3384,11/12/2022
3384,11/19/2022
3384,12/17/2022
3385,11/27/2022
3385,12/22/2022
3385,1/2/2023
3389,11/28/2022
3389,12/17/2022
3389,12/18/2022
3390,11/24/2022
3390,11/27/2022
3390,12/25/2022
3391,11/27/2022
3391,12/17/2022
3391,12/18/2022
3394,11/19/2022
3394,11/20/2022
3394,11/27/2022
3402,11/1/2022
3402,11/27/2022
3402,11/28/2022
3403,11/27/2022
3403,11/28/2022
3403,12/22/2022
3404,11/28/2022
3404,12/17/2022
3404,12/18/2022
3407,11/27/2022
3407,12/21/2022
3407,12/22/2022
3409,12/3/2022
3409,12/10/2022
3409,12/17/2022
3412,11/28/2022
3412,12/17/2022
3412,12/18/2022
3414,11/6/2022
3414,11/29/2022
3415,11/27/2022
3415,11/28/2022
3415,1/6/2023
3424,11/22/2022
3424,11/27/2022
3424,12/22/2022
3429,11/28/2022
3429,12/3/2022
3429,12/17/2022
3431,11/4/2022
3431,11/11/2022
3431,11/18/2022
3434,11/16/2022
3434,11/17/2022
3434,11/18/2022
3435,11/27/2022
3435,12/17/2022
3435,12/18/2022
3442,11/27/2022
3442,11/28/2022
3442,12/30/2022
3450,11/11/2022
3450,11/24/2022
3450,12/17/2022
3454,11/24/2022
3454,12/17/2022
3454,12/25/2022
3455,11/27/2022
3455,12/18/2022
3455,1/16/2023
3456,11/27/2022
3456,12/30/2022
3456,1/2/2023
3458,11/27/2022
3458,12/17/2022
3458,12/18/2022
3459,11/27/2022
3459,11/28/2022
3459,12/30/2022
3460,11/27/2022
3461,12/4/2022
3461,12/11/2022
3461,12/18/2022
3463,11/16/2022
3463,11/17/2022
3463,11/18/2022
3465,11/4/2022
3465,11/11/2022
3465,11/27/2022
3469,11/27/2022
3469,11/28/2022
3469,12/17/2022
3473,11/11/2022
3473,12/1/2022
3473,1/16/2023
3475,11/18/2022
3475,11/19/2022
3475,12/30/2022
3477,11/20/2022
3477,11/27/2022
3477,12/18/2022
3478,11/5/2022
3478,11/19/2022
3478,12/3/2022
3480,11/22/2022
3480,12/21/2022
3480,12/22/2022
3481,11/27/2022
3481,12/17/2022
3481,12/18/2022
3484,12/16/2022
3484,12/17/2022
3484,12/18/2022
3486,11/27/2022
3486,12/22/2022
3486,1/2/2023
3487,11/20/2022
3487,12/17/2022
3487,12/18/2022
3488,11/4/2022
3488,11/11/2022
3488,11/18/2022
3489,11/5/2022
3489,11/6/2022
3489,11/12/2022
3492,11/27/2022
3492,12/3/2022
3492,12/17/2022
3498,11/19/2022
3498,11/20/2022
3498,11/28/2022
3499,11/5/2022
3499,11/12/2022
3499,1/16/2023
3505,11/28/2022
3505,12/17/2022
3505,1/13/2023
3509,1/16/2023
3509,1/17/2023
3509,1/18/2023
3514,11/4/2022
3514,11/11/2022
3514,12/17/2022
3515,11/5/2022
3515,11/11/2022
3515,11/19/2022
3517,11/29/2022
3517,12/27/2022
3518,11/27/2022
3518,12/17/2022
3518,12/18/2022
3520,11/27/2022
3520,11/28/2022
3520,1/6/2023
3521,11/19/2022
3521,12/22/2022
3521,1/2/2023
3523,11/1/2022
3523,11/27/2022
3524,12/17/2022
3524,12/18/2022
3524,12/30/2022
3533,11/12/2022
3533,11/13/2022
3533,11/30/2022
3537,11/27/2022
3537,12/30/2022
3537,1/2/2023
3538,11/27/2022
